group,CD107a,CD11c,CD19,CD197,CD1c,CD224,CD24,CD257,CD269,CD305,CD307d,CD32,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD5,CD52,CD58,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD99,HLA,Ig,Podoplanin
healthy,0.0026925055479798,-0.167550090216436,-0.137341107151272,-0.167681553981066,0.0781539683818096,-0.356697646001201,0.109443287033808,0.0144914122856876,-0.222310916816195,-0.0982138916445403,-0.0192696998570069,-0.0947209377902349,-0.0065701734073614,0.198899926691989,0.182722624507246,-0.0661047378399388,-0.0504108369508749,-0.0935074044778343,0.17794867566188,-0.183773207365488,0.0960071363456548,-0.211018559730532,-0.151176649286064,0.0209743592490354,-0.225748100633472,-0.314638883213127,0.0590381541432117,-0.135322170609199,-0.375751193927544,-0.0543980983470215,-0.253042217645192,0.077124576747229,0.122361896187567,0.112632506349333
healthy,-0.167799799731812,-0.151818487762568,-0.138911532717087,-0.218121746961631,-0.207703395028197,-0.179275794188798,0.378658453489229,-0.0204763302113252,-0.154215245720731,-0.301748854127629,-0.239727195715521,0.136201895821913,-0.0130003402377737,-0.0489892133511264,0.0703485347572584,-0.101148198958167,-0.0689158235542214,-0.329671935365245,0.230099211793258,0.113887572574518,0.0660605992894032,0.123379537302601,-0.194062474631136,-0.198199154882985,-0.148016665924917,-0.447772374464185,0.191689418144271,0.289835361775454,-0.216525493464781,-0.138583530096131,-0.0294025204933911,0.158299847489735,0.138418992268518,-0.304865526658236
healthy,0.226639966796743,0.201348501664122,0.293874472727875,0.118522242109597,0.365485606932243,0.226924771905095,0.226228303120946,0.215046240863758,0.269747120701459,-0.334524913656306,0.142892621479212,0.0872425150637845,0.463111215279799,0.267883915133956,-0.0577693862222863,0.313024665156263,0.109389901636023,0.352782150398386,0.361961435373347,0.339035089168002,0.0606735662826237,0.220657383898726,0.218203372695017,0.399090041794494,0.448107370300948,-0.0979637042392679,0.043607578577387,0.362754287041935,0.0543302806437939,0.165863669005888,0.384201731214085,0.0318538280677673,0.0957519260243952,0.382441368690334
healthy,0.429108047557109,0.46866490309211,-0.0933876173059754,0.254706799493865,0.349624314858541,0.449358559532914,0.127726307394094,0.217496468978184,0.371919814499252,-0.319724403583484,0.338937931445593,-0.0687256310178463,0.1254610714286,0.316374145121379,-0.122321611977358,0.10261601262878,0.273720293761799,-0.104960412918882,0.350896284721313,0.343087761846675,0.213461333790764,0.389242530412937,0.491053744460366,0.368548593463859,0.358662068429189,-0.333131506862148,0.109504597991515,0.435710772644557,0.275066359735865,0.685314679664735,0.381575329050199,0.0038002533187696,0.223875892255368,0.344575583833849
healthy,-0.0930081603942456,-0.207714253767776,0.333161343212664,0.166789149609297,-0.0638261000121151,-0.147672654776861,-0.154469974998241,-0.0064798819494722,-0.0693561893842689,0.589009509145795,-0.309936860038482,0.184825244000915,-0.0966833893329996,0.205792594023406,0.24108337537134,-0.32783227488576,0.0072278660895758,0.286084442361995,-0.257567983360945,-0.236496599307094,0.0149749660203843,0.0665572516426768,-0.246080253391064,-0.244707942054976,-0.195574487177495,0.291119120781074,-0.165404753516031,-0.356883401768933,0.067173554903568,-0.30388642191463,-0.0726116785982781,-0.122423382160761,0.111395257263367,-0.251343807710904
healthy,0.28335638805154,0.265544846603223,0.120429017501267,0.145076226810254,0.3555279559983,0.315732537739703,0.0749628979878345,0.0007087787025099,0.268727386415399,-0.22726402779427,0.450053736788466,0.0622004323588539,0.302666950217728,-0.0107566864957129,-0.136043575260121,0.715521774495669,0.0545549758477008,-0.0613369735248434,0.501250227856617,0.404912433375665,-0.220581921678882,0.105136115030906,0.306895704927275,0.330623557640069,0.36323192283823,0.174707152590474,0.0199238502030636,0.343976272694906,0.217072482066006,0.358775955794617,0.311411330651473,0.289358119043171,-0.0420696347838892,0.497786217768802
healthy,0.291951102970138,0.188165766780352,-0.241699124616121,0.106739273568845,-0.0339825935341399,0.410083970479119,-0.154309791077652,0.417908048566673,0.396788923974039,-0.300677459442915,0.341400048209003,-0.11596562262376,0.188429068519758,0.487683209182209,0.0223589677172961,0.176553601597277,0.491095383257245,-0.109056832564731,0.365558321812701,0.377659451747503,0.167979441293923,0.10000986455119,0.460286933313608,0.293180903157574,0.366425873361537,0.234803846066707,0.0642980095949523,0.146180145531278,0.119721509855165,0.646022703054122,0.439331960934443,-0.059003509765378,-0.237297950127645,0.209170584989223
healthy,0.215403731118299,-0.0315752066663357,0.097573870198258,0.349422591443853,0.482765069505801,0.146072039817612,0.114148852821308,0.419498146768988,0.363082493323533,0.249868430860263,0.225098828365917,-0.0319963392813805,0.123644767124612,0.317328786115436,0.308884266481883,0.065236160672449,0.36086578181988,0.125401976204212,0.0371651691737585,0.0361295844845643,0.233613108598117,-0.0531688345541144,0.114580170952547,0.152855122724318,-0.251458259120061,0.251414054868664,0.0820304107204445,0.0987232182359601,0.124003824221239,0.10745716347873,0.0209446252241296,-0.143797276074762,0.148945665198176,0.357461215395403
healthy,0.0476464811410113,0.0445821127448248,0.12153321558228,-0.114572709567915,0.114383799245535,0.106812020536433,0.0853777104175295,-0.0854407618514022,0.111445707744724,0.0392947610059255,0.211687989563938,0.093178667310051,0.120301462444511,0.265442511485953,0.309765041810245,0.0473870679480904,0.0365829772501103,-0.0069100177029509,0.177613856984647,0.164974209156172,0.0615777537051874,0.0432142539841021,0.0301571576837951,0.0796708913953625,-0.0476509510490352,-0.102216287767317,0.0857279446432992,0.289615118073193,0.188995144696811,-0.070282492401207,-0.0265981560335389,-0.0660349377657456,0.0044477221460743,0.0392123431643504
healthy,-0.399757678698071,-0.163354734518429,0.0309095763591337,-0.194313243575412,-0.202942725929219,-0.0564044306170173,-0.27885667695817,-0.22110332990619,-0.406580534258596,-0.307350002957334,-0.491180713295926,-0.190492942405475,-0.10587644745238,-0.14227493460924,-0.298338923866082,-0.486761552732813,-0.126988707372664,-0.039659070266292,-0.0780482875829758,-0.045122324034226,0.0735775837552991,-0.0974723073775952,-0.129082146555467,-0.23340672319948,-0.0964646206556702,0.0482120140051058,-0.238856522395,-0.10465987894869,-0.339962986332422,-0.0152304644145017,0.17647522542784,0.114878449525229,0.214620284772626,-0.436135473716983
