group,B7,CD107a,CD11c,CD138,CD154,CD19,CD1c,CD224,CD257,CD269,CD30,CD305,CD307d,CD32,CD326,CD35,CD39,CD4,CD40,CD45RA,CD49d,CD5,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Podoplanin,TCR
healthy,0.248384621455444,0.0381293527601016,0.300369598818472,0.0297504782666263,0.2739732337053,-0.100884038722252,0.202957313933729,0.0114312830259244,-0.0261682195605068,0.0957018508575331,0.0581178177834155,-0.0105063756015877,0.105303927291112,-0.161887580380839,0.314941286369434,-0.266061549095506,-0.0528344583780406,0.32879730113,-0.305161684199162,0.019601521129593,-0.153646251375183,0.287084272848643,0.108415867161605,0.366539139502643,0.108937601515106,0.212853190836964,0.424412137771927,0.0400526895237642,-0.0174670536477474,0.0025571730250743,0.166852274006762,0.176316473374917,0.119304982832811,0.231408813640657,0.258361614331164,-0.148580424758165,0.306238718445795,0.37388396495517
healthy,-0.135289658379269,0.0178179139615222,0.0464335916235631,-0.161792712207592,-0.0211515279778447,-0.0931186274489717,-0.145785184813907,0.0691742366599259,-0.126920110194345,-0.0282731963080149,-0.0890264905590652,-0.491937319647483,-0.153031488495295,-0.159436615530482,-0.116796474702262,0.061339633516256,-0.0205211372482249,0.105605835413658,-0.206247785269329,0.354744208252801,0.293724765403719,-0.0160966510339409,0.273186849168575,-0.0394487653348538,0.159085777712372,-0.0287900352473872,-0.183093279986727,0.0680965039084708,-0.0315226976613709,0.480633673971559,0.119258064540536,0.0575270055203047,0.202913699550207,-0.0744301355265816,0.347453293105044,0.006266371587292,-0.194290841985356,-0.0257391831510413
healthy,0.0842970238686936,0.0009916511652514,0.0136344619908598,0.0132810156386427,0.0439579432249399,0.360522910390975,-0.0006806063443803,-0.0283552403010291,-0.0968017778788717,-0.0038317993446777,0.208095499005945,-0.301460910153445,0.0378169470729242,0.121888205202283,0.112508516624101,-0.0442641637220539,0.0409978191179624,0.0572032542950156,-0.210782807126709,-0.103364965024865,-0.0422517516311155,-0.20547162705499,-0.009075466412525,-0.172633881057948,-0.0665709510518038,0.0380761899585481,-0.0201942246040174,0.28908358529228,0.178181462055053,-0.12347588727185,-0.0093642910976531,-0.184830988312235,0.0428440038486649,-0.133209804739061,-0.0686050969391014,-0.396511599343617,0.081339082127515,-0.028631150587486
healthy,0.67632889439183,0.591787381872754,0.215600126762498,0.6971198615288,0.610889694013737,-0.32647740938717,0.708095800212297,0.42700897685263,0.706407792852077,0.713615218604312,0.661587509601827,-0.0364528010371049,0.657764887948543,0.0875052493044218,0.695495254876135,-0.140994155100465,0.0887205569140663,0.332103771483909,0.13932351198467,-0.108074702951177,-0.157010404365284,0.462287720928077,0.0366794350038411,0.688255256021971,0.0109974965768738,0.658861562309191,0.643849329357816,-0.0068562649138733,-0.229224928348809,-0.034954572576197,0.448155592933251,0.537461690028734,0.0726739515644937,0.66954607701968,0.079393896257942,0.712612277956579,0.753965349801095,0.637742434370297
healthy,0.0997596380228732,0.0849080644582714,0.0323939020574558,0.178771648809269,0.0125322993673669,-0.377482694395409,0.228395467351045,0.197774069522951,0.119472823443394,0.178575538373488,0.175492187161331,-0.478534998339503,0.093453860102483,-0.166690382744089,0.293576342852189,0.185098422726928,0.0631874108923497,-0.071106574502854,-0.232266576967164,0.275308635276112,-0.0081875066214553,0.0862482220161376,-0.0940329193767021,0.281424086473416,0.19560188911861,-0.027831117167141,0.193948090297442,-0.10662431300936,-0.597916052968289,0.343320137093629,0.184014269325468,0.0017064990899984,0.0456416265474891,0.151182568981012,-0.165271565917027,0.0188069249428305,-0.0093229812526712,0.100719701768649
healthy,-0.258740752242407,-0.335211330270869,-0.212406732325562,-0.379223572169291,-0.288823731023203,-0.0364611902859474,-0.0412572850141576,-0.2931279361844,-0.100200820400539,-0.299627440280138,-0.145089191857594,0.21997041942563,-0.309329965166474,-0.0492293209814342,-0.39579221241896,-0.152999004815945,-0.292813451610166,-0.252415554442453,0.0822053799308522,-0.336527940372922,-0.42279953000998,-0.088654011890911,-0.262884497129084,-0.324196468185294,-0.159563056609687,-0.185318222167609,-0.254581890067652,-0.497274422300143,-0.178591857254004,-0.312765745134096,-0.362055577184337,-0.240874830228424,-0.311703119829166,-0.284542983288224,-0.205189119442234,0.0173566216005449,-0.301737582252419,-0.316834356742851
healthy,0.0440616940038889,0.160411607378151,0.0761996416161564,0.0585509428998557,0.0429302421262413,0.231355413755838,-0.128163860474466,0.016658409416239,0.0639257939954904,0.101134515900306,0.162232375994408,-0.0343584945547201,0.301362378321718,0.0457178405922994,0.164903644505166,0.390636931623291,0.420187136420561,0.153484218265935,-0.0755459323434681,0.42765200517897,0.123786571802363,0.110219230696051,0.256252421885003,0.363327738838655,0.437121139177589,0.327009786927717,0.448015227487499,0.0969159044646025,0.27291608796868,0.582058629663739,0.124736372059441,0.0754469424127484,0.304060458214552,0.128901984794058,0.35562958054374,0.110052801332397,0.318810426973473,0.245691673516206
healthy,-0.0974340251189322,-0.0039791329640079,-0.0399467312003497,-0.0419962908922396,0.162051252050071,-0.181698369098918,-0.0204736671278189,0.02902364223988,0.0671143874919495,0.214907195810954,-0.161934204289384,0.0427667044895537,0.198057518029958,-0.348859055917403,0.22320231017133,-0.101763070597229,-0.0948889609781076,0.260068959229316,-0.0673308078986748,-0.0389443528044172,-0.169683551262972,-0.0223985092674211,0.0298037270934813,-0.0113852047393634,0.0893177206156271,0.0101426214656641,-0.0837725477787823,-0.137794738503632,0.11103459836471,-0.116012979718461,-0.128009451870482,0.192835320603222,0.160129355148058,0.0346308391978143,-0.0304906371720347,0.0594048072308982,0.0379405949772488,0.230104688795924
healthy,0.0449535067604746,0.111869088740925,0.233240959146531,0.216803425300207,0.160503536760081,-0.467247011533173,0.0596088349091838,0.140753583482511,0.0987341951225641,0.240540949100987,0.094410673668362,-0.0515677895774814,0.109242014593088,-0.368866271665305,0.158997117157449,-0.26405296397709,-0.0106533248944199,0.335558189273218,-0.139238853829405,-0.277026069822726,-0.0858594472006478,-0.122480863921875,-0.085251454552651,0.180204833851769,0.241827499527231,0.0803462815572138,0.0633213609678898,0.0827413096521583,0.236687253084658,-0.0442654120893133,0.189597721913773,0.30660794129441,-0.0934443928744239,0.0994815139658933,0.0348794548166964,-0.279369269519008,0.293375675811643,0.0740230665189826
healthy,-0.0735890233859805,0.0285106364756746,-0.0024285915147497,-0.0961930067412974,-0.0085845298874359,0.454725472535846,0.0093294951486056,-0.0790293421518284,-0.175061691250011,-0.120396688868065,0.0620433819719301,-0.0767359980963489,0.110139835148805,0.217851512350521,-0.162499736784492,0.298885665056957,-0.0656674853513518,-0.341941884587854,0.370357880143029,0.387204539565347,0.244209334806858,-0.225624335781485,0.335468818908842,0.0200072249185106,0.388773370924664,-0.00010238713451,0.238794596165322,0.0945158404404041,0.021143828175968,0.607555165381096,0.0353673871638763,-0.11610685120391,-0.0030744812792306,0.0392406240971165,0.487375596492338,0.0321395753836301,0.114708493551957,-0.0950273508377992
