group,CD107a,CD11b,CD11c,CD124,CD138,CD144,CD154,CD19,CD197,CD1c,CD24,CD257,CD30,CD305,CD32,CD35,CD38,CD39,CD4,CD40,CD45,CD45RA,CD47,CD49d,CD5,CD58,CD66b,CD71,CD73,CD81,CD82,CD95,CLEC12A,HLA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.0163535590425688,-0.112027812469397,-0.0169214495086136,-0.0167540359236302,0.0067468953614612,-0.0810323443052637,-0.235705186150038,0.0418269973459188,-0.605089775713739,-0.244317061648349,0.279805102358988,-0.0550622953252331,-0.0898374387813,0.0646714952923717,-0.0631066513067648,-0.0085205031757804,0.0678425586041754,-0.013492272984495,-0.0759918757427501,0.0523803276525677,-0.0494617525675382,0.232026458318352,-0.166000763193839,-0.0010160655616397,-0.105464813404108,-0.135317669243857,-0.279945823184089,0.207114565563675,-0.395529284697139,-0.116366515065922,-0.0037562302330039,0.106438266001869,-0.186404018428129,0.110598047993802,0.0557654036367406,0.460067525144081,-0.0287262988096423,-0.0054149916835928
healthy,-0.151788649269624,-0.222472958807816,-0.0599055856271101,-0.364282544665207,-0.299326275548787,-0.189424193460607,-0.23842310170443,-0.314469974584575,-0.299625845630876,-0.381108885148646,0.0131762974813098,-0.331928400386476,-0.361095676747902,-0.549144512452063,-0.126707067419309,-0.221336642665855,-0.310405567843151,0.121248757151017,0.0231311231071986,-0.415104618007403,-0.119414307330666,0.10781674491424,-0.266450344414889,-0.0950190485008801,-0.239958863575404,-0.171450131275664,-0.15285679842627,0.165070774009173,-0.157473462862942,-0.297622389538152,0.244859249507757,0.0367388433986111,-0.0087378370411654,-0.0170818714391086,-0.34508064890055,-0.121362982815935,-0.298341216645958,-0.198907718014791
healthy,-0.0490104518210804,-0.130343777824974,0.130733435775928,-0.03048678884991,0.153510089588768,-0.136193040884136,-0.182942047607139,0.0214827423751138,-0.0003924894537188,0.0819219974517521,0.143286517345751,0.0280691728462501,0.246569257153203,-0.0099437769253887,-0.14101088773305,-0.0528600640607371,0.0938752526112152,0.15194266436412,0.280521892430211,-0.0657713276884318,-0.110103035028509,-0.0297890448012487,0.0241096937837378,-0.0190222699220865,0.0771862937336594,-0.0203048381210212,0.164610484540224,0.218380772248199,-0.25121724155384,0.228537104936311,-0.048866782241863,0.203622279942739,0.0024028462887773,0.232471556360952,-0.0107270582684497,-0.110111353189253,-0.0422505032047369,0.14692937535349
healthy,-0.554594447605253,-0.502025046785997,-0.210006390209839,-0.404844689818404,-0.674056366744962,-0.468112612716262,-0.509210471614327,0.261969102110016,-0.493807003978338,-0.536344168436663,-0.199815634650404,-0.566907910914884,-0.589832691590158,-0.144829860162914,-0.0735533096423487,0.388729952315878,-0.325411562009595,0.210839253663656,-0.416000446320277,-0.0575465758960934,-0.313183741822454,0.369307266662183,-0.0866519352116676,0.312926906265414,-0.478451505857523,-0.600175496365477,-0.677237819175475,0.457797697114308,0.0022364325945746,-0.184334729031825,0.197471861192652,-0.200330093316887,-0.274332773078537,0.0075512440945181,-0.542023778496527,-0.213157227541569,-0.650711113196308,-0.614229064587758
healthy,-0.118261400665224,-0.136869508226256,-0.211026090399848,-0.288980118210816,0.0685712798751549,0.181118579837841,0.0096623071458324,-0.368749885793724,0.006739914412214,0.31695890198324,0.233454928533778,0.00202496310921,-0.0973063475738123,-0.338469100710096,0.0741368162260915,-0.0827775179809258,0.20657480206789,-0.135986159887301,-0.0650507948061823,-0.0682637134744959,0.0865436700032955,0.0937720172658834,-0.154331226625635,-0.233485102618743,0.0721262603893195,-0.0065381353423116,-0.231760904523523,-0.457499430004836,-0.592377185465521,0.0268381610643295,0.0275032867026995,-0.166807740245684,-0.191562624183773,-0.25252823143749,0.15404667164228,-0.231220937908059,-0.366986443855149,0.0727632826465524
healthy,-0.0764871191852963,0.0211073607124736,-0.141550198591227,0.0598467498718832,0.0907882982177086,0.114623415378055,-0.104311845848069,0.0924495338254543,-0.0919280592846091,-0.235439787117805,0.293460714951339,-0.03948949466367,0.0610488691206316,0.055001287723513,0.150033233905871,-0.0748887335012048,-0.0430359075722213,-0.108538785450907,-0.282139166818973,0.046195782342172,-0.0158173212304161,-0.152787631108752,-0.057552667424329,-0.0451280941987561,-0.227230168671426,-0.118729410738384,0.0641171458757596,-0.380604146627108,0.0436915334034152,-0.153647190292835,-0.0567041164714291,-0.25804743558881,0.0943830610931325,-0.0020926388295531,0.0210795378084812,0.230750568432075,-0.0560842170651108,-0.265379508510748
healthy,0.199863568346231,0.383606663112105,0.146404139323308,0.0696622028011353,0.115123813404446,0.319409750897352,0.0030925736001087,0.0717574675040884,0.241092033370469,-0.0327045596403777,0.197979299006703,0.362314462762902,0.0893539111069542,-0.122026290026887,-0.156427047193382,0.256901572427833,-0.0263822627932698,0.057264153011603,0.438130137377022,-0.0912928019620032,0.219314188354325,0.308847171834839,0.280132801893128,0.377334723070162,0.200827308807352,0.53766500470375,0.121435544641798,0.207358823029717,0.418618377861158,0.0018257049704297,0.410070530391096,0.415657258661548,0.384046498982038,0.247237135404741,-0.0679564591213733,0.0839073798608092,0.33603815192208,0.293365179813659
healthy,0.187284524839309,0.0185506936214818,0.0712489533710111,-0.25758829769488,0.0076056274844213,0.135741101140385,0.391224718106104,-0.182028010552291,0.0218306427823687,-0.161588584529984,-0.0738493447817852,0.0057811403087124,-0.287677566837096,-0.091473229047101,-0.452830665623497,-0.236810047056893,0.0449117590981593,-0.197974089231712,0.0986039983137569,-0.1936587480622,-0.318101722180806,-0.1877368208795,-0.212849724125212,-0.338376346095837,-0.0104303505842319,-0.128149746368648,-0.217265628238172,-0.162954275334892,-0.14798003913011,-0.0207756759177596,-0.300591082262566,-0.116168067167949,-0.153129377283217,-0.151361449490842,-0.0494708929782397,-0.116330789928718,0.143896646803956,0.178879488685049
healthy,0.209573363536445,0.119953035830761,0.0820943611224398,0.363145119776057,0.0455379562209991,-0.0829037516595607,-0.0529771324724608,0.16113555403654,0.0920600380098026,-0.252736652850834,-0.0500179259726415,-0.0736699827895865,-0.0620047766065946,0.0768776188849173,0.0546815121173128,-0.0105610663980477,0.228697458183833,0.0056098520963021,0.0572935928745312,0.0094929530292948,0.133816405110736,0.0507186382164643,0.206933734748857,0.0897135530550043,0.0341687084469385,-0.0094109312002752,-0.0663026063734153,-0.0787904581387316,0.0016734644419259,0.021320869814665,0.122720949077126,-0.149244651262345,0.0957705718715721,0.0323618400329349,-0.0080779245504762,0.162894533864658,-0.0456973096789511,-0.0517336432368187
healthy,-0.154221236452048,-0.026112609493467,0.0295265599951151,-0.153168020144353,-0.0909054418887103,-0.0426926550641812,-0.163208264645657,0.251837040171958,-0.0858072626160671,0.110696032325028,-0.270558590685719,-0.0765636238327472,0.0403129666822525,0.239749242729598,0.150014463453324,0.215501630364796,0.1077047053151,-0.0904377246090848,0.119098560986789,0.303846314383935,0.426861854844212,0.101938554599295,0.350017664994002,0.181200684128435,0.375836743614326,0.0929269583778538,-0.0055289052635438,-0.174848891536372,0.454030513247235,0.270397698504878,-0.133794103253515,0.0781966797120387,0.227548679379388,-0.12681922026441,-0.0849549285618248,0.0203046627031813,-0.304200439613936,0.0825647474492354
