group,CD107a,CD11c,CD1c,CD226,CD24,CD305,CD336,CD35,CD357,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD71,CD73,CD82,CD88,CD95,CD99,CLEC12A,CX3CR1,HLA,Mac,Podoplanin
healthy,0.345844272529226,-0.110294562698767,-0.0922187371892144,-0.0347454545131715,-0.0172375957335624,-0.161593419635557,-0.30745283891325,0.0513302415925769,0.0091212060870405,-0.0993413319323606,-0.0282671752106604,0.179770069043975,-0.0638359047352812,0.0944084049562115,-0.164193931028956,-0.132917297421018,-0.0134417050493084,-0.244621693705302,-0.358205128646044,-0.0922014920490662,-0.166040762243402,-0.0382597131550602,-0.179197616577962,-0.144713216642943,-0.18603883387926,-0.302702259031301,-0.211120780406656,0.158888717103061,0.183945795858993,0.0022726888892358
healthy,0.460007363360607,0.387007741277311,0.517395546866502,0.515782696303195,0.252785850372748,0.136064324715036,0.457194819150233,0.145801194696693,0.332505140541433,0.379077096348505,0.0027738358947192,0.0311769496550005,0.258283440352791,0.334374841398566,0.540061613541284,0.260942516462209,0.291807932352431,0.511283570457413,0.510089866486253,0.0394664470299786,-0.200761833809013,0.32132508099138,0.366561870391492,0.531032276938684,0.448893955909078,0.463055420453516,0.505745914946353,0.150472920210823,0.501130147595635,0.529815677687206
healthy,-0.0120142352713154,-0.145573944629548,-0.123343124410449,-0.183662793302411,-0.218820058903456,0.159024812730742,-0.0897216720446797,-0.0413075518473201,-0.166411562420689,-0.106654133152064,0.0488452074645378,-0.0534272886512551,-0.212034569840067,-0.176371990753739,-0.209102482017407,-0.0953301236859882,-0.274289174661758,-0.240456031038223,-0.211361330321293,-0.128170427770089,0.724002314175605,-0.236641566411537,-0.0876408128205982,-0.268540252287425,-0.0891595386711203,-0.238682731351885,-0.0991244404243789,-0.0828472367689725,0.0482320660158721,-0.119679780756057
healthy,-0.297995849204101,-0.330267677147041,-0.32749414274993,-0.26796309310235,-0.0421357710177634,0.135721937207576,-0.201782652258191,0.414697123436313,-0.268180621144444,-0.030098566291106,0.0900317609948719,0.0848662775930593,0.291271139802901,0.234801733207507,-0.325941032675488,-0.114251714543499,0.193093077046345,-0.333352269375092,0.0511278884064463,0.204048167327583,0.309369881174547,0.1451234596993,-0.173261003400352,-0.225696637837451,0.071276520006507,-0.0953082748269803,-0.286534585293163,0.172613244012758,-0.0293251283036152,-0.250424904883528
healthy,0.117975514926307,0.142615964968607,-0.073267830783138,0.102395357771467,0.113322124952782,0.538469299270127,-0.124424479009969,-0.123461587544763,0.450039442568428,0.165965265528471,0.152258821427349,0.320263507753098,0.110292412700113,0.112931125813177,0.355225178226468,0.430503977032477,0.313819572774699,-0.0274791195546433,-0.145992714342151,-0.0395012174101705,0.458223936966277,-0.0007535147041835,0.0075508959526638,0.0202654675828568,0.182849408833846,0.603465217439912,0.106627504570991,0.120262969534394,0.0329753475686637,-0.149921072265178
healthy,0.12535748781519,0.260364473361012,-0.0958588905903619,0.250461141082082,0.14145105380132,-0.25844487148306,0.333516819763747,0.250582750973694,0.181095598425272,0.0177436352792727,0.0967526818506636,0.188469890104685,0.333364054958088,0.308213575289212,0.0827340175776892,-0.0226932486875815,0.377567808825189,0.164888072878079,-0.207458188623658,0.30685719220011,0.0016514686492301,0.110416065333147,0.388918255511421,0.200408969827122,0.227370693546063,0.301037488186769,0.19481086944188,0.135857535188145,0.228483732941733,0.284813867448284
healthy,0.128474305642086,-0.0098783621227918,-0.130982089060711,-0.225244432098217,0.0233664456605442,0.150566269420495,-0.275606259133409,0.23777336347624,-0.477492813766462,-0.107540698711066,-0.0660037845646267,-0.029704322234964,-0.0885848266092158,-0.166553338608164,-0.160903908659181,0.0644334894950053,-0.258913941656323,-0.260069949771422,0.153086675917542,0.130085339531706,0.0466104609473489,0.121735630855495,-0.0560725315541722,-0.230202134138503,-0.303410895176282,-0.394685293923767,-0.202784829736993,0.115813580506021,0.13413026391323,-0.0641651491482091
healthy,-0.158502129732985,0.104371072179501,-0.719712754538831,-0.0863169408437917,-0.369445243652963,-0.608897554970096,-0.358930228681205,-0.641160071742124,0.0311595960011331,-0.581931863830869,-0.536882274298183,-0.447968135459454,-0.50878062267835,-0.583753688618974,-0.0792955132561041,-0.528914319390494,-0.281943258304333,-0.139865916362063,-0.131404604675347,-0.104819977697539,-0.343612426725075,-0.535058725572971,-0.128021226733806,-0.097997666503718,-0.071064511143852,-0.206698400007479,-0.0803621585223752,-0.291259667103707,-0.228871357151863,-0.174896889041464
healthy,-0.136535629862599,0.05245903925441,-0.381181407105188,-0.10279373290765,-0.18072189681053,-0.358907074804457,-0.282898563888103,-0.587289986224684,0.113308734644271,-0.0783976533775328,-0.423044880079551,-0.420485894209244,-0.509960982284859,-0.434788016946432,-0.128736786635209,-0.432287509890983,-0.387116082318879,-0.124108302775618,-0.273410674544707,-0.214379717067264,-0.373236553273423,-0.353267226561039,-0.0993025336542564,0.0953690090628327,-0.357307633167321,-0.0162851655306155,-0.0995079788538864,-0.31241151785441,-0.361193756285761,-0.136368454070721
healthy,0.157062153965638,-0.0387296436299562,0.136063873066181,-0.116193614910122,0.0054296120054309,0.292835125010538,0.15336511215288,0.301722545945633,-0.305627637308737,-0.0094332321305814,0.0237161865233614,-0.081280438280135,0.371210208257811,0.176322595043653,0.0167871438734627,0.157275629299891,-0.028836567180601,-0.157823489966322,0.0359744959228956,0.0351863094423039,-0.201632448402709,0.0526852348926965,0.0382188670038263,-0.305835902873752,-0.128410834762534,-0.190885844873427,0.0183462658116389,-0.114192198333322,-0.0180748478662139,0.100825928519609
