group,B7,CD107a,CD11c,CD19,CD224,CD24,CD269,CD30,CD305,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD5,CD54,CD58,CD62L,CD70,CD71,CD73,CD82,CD95,CD99,HLA,ITGB7,Podoplanin,TCR
healthy,0.118871227599656,-0.179330795783192,0.0780328483077541,-0.0120062356282608,-0.0479879799381811,0.0289888169110663,0.250883637566576,0.0775600651366326,-0.0442681626275714,-0.144970449598793,-0.234344925720943,0.0349639798089975,0.0295305895892898,0.106316019203206,0.220525308658777,0.169401388457476,0.124861066354495,0.102938709315624,0.336062851499052,0.0363084574425627,0.267803588712462,-0.0101637464017071,0.22929322346117,0.23251921611729,0.251495613070157,0.129191933042924,0.139513638089671,0.142567716632949,0.103981626061274,0.102148702565841
healthy,0.182850128492059,0.199132361262355,0.223784987544483,-0.0172965096647962,0.182443765491031,-0.0125351926845042,0.184474675139445,0.0694416666596795,-0.0943989377262726,0.0712038864575609,0.0711973110520545,0.129136919467833,0.059491518780824,0.184185407566587,0.112603132207631,0.231886781005785,0.16184875102849,0.263874891847675,0.165177918980847,0.439764606839483,0.0856459518371006,0.312175127245447,0.0524748887057787,0.0939277201938471,0.313114450772412,0.296541295739919,0.288544555830226,0.106345760088129,0.119874123732634,0.237547641981098
healthy,0.0835203612049258,-0.0018784161495628,0.202472782637881,-0.268671202662302,0.103779351006798,0.311136710428102,0.0083375332474646,-0.0500473199568448,-0.422969705187545,-0.161253422727098,0.0554905339362207,-0.071535643769087,-0.393274411270916,0.321421528078872,-0.102957216547556,0.168175018575583,0.297533651627825,0.118634042698033,0.20257330310724,0.0383708897745983,0.0383172466845459,-0.140216376384219,-0.661426003098796,0.0714695660311408,0.0787456171430897,0.0140473698693542,0.197821139533488,-0.0059478640177586,0.0583535966287247,0.0933923168200119
healthy,-0.278935360107804,-0.118862370163635,0.195622632316278,0.211874682317802,0.033254696512895,-0.226401305303293,-0.25405054825883,-0.299798420554474,-0.213137405953223,0.278632856829551,-0.315292634589801,0.102114683789236,-0.176545770017124,0.371263778939368,-0.0323771467147959,0.424194557611791,-0.243412966612046,0.20840698986958,-0.153813596843695,0.232091689883534,-0.254780471502743,0.4393413474025,-0.0870128528368127,0.356264981846173,0.19782692403737,0.252146034921697,-0.0413778294045806,-0.43172648061984,-0.291390211568265,-0.270840757516217
healthy,0.290798868429617,0.169720833670237,0.299100245834017,-0.172402544007455,0.405062347098696,0.414221690457622,0.109504765406438,0.149177824685144,-0.506435448772724,0.255943199750331,-0.0265963866068027,0.16415404185136,-0.445838527007703,0.630403271228902,-0.283129713552176,0.304255274795,0.120368397758785,0.190701396053252,0.379306605438749,0.11669967780748,0.367914224026154,0.121883952008888,-0.296939625614492,0.503065254380542,0.526424198013171,0.3788066401679,-0.0618118056988154,-0.105848019778745,0.213863539644609,0.085401115948322
healthy,0.115342990660769,0.361292617560097,0.227793555220933,0.107984196089671,0.146698053716848,-0.0288419796881767,0.161800786430045,-7.25876108092766e-05,0.0440635468219702,0.484507533618032,-0.186777248810009,0.319073008911874,0.280370780451074,0.286119369375399,-0.0142287300504324,0.360495438818924,-0.289259036621215,0.310689949938306,0.316380619256551,0.408797734945114,0.280774828017631,0.326093859198653,0.290792530044476,0.279400001225274,0.264471268732009,0.41078562289289,0.113298389509419,0.227336605933763,0.348180150858139,0.126469369547328
healthy,-0.13686813249928,0.217265937094056,0.250637891377594,-0.13012323411383,0.331799461298597,-0.281537969402289,0.058332885108458,-0.0101210991686396,-0.535725968549046,0.13370293850232,-0.15644681836409,0.404273180458338,-0.374053223149377,0.346557330453623,-0.127849788550571,0.297289104105622,0.139652220893728,0.350249510394055,0.216665126933426,0.159068402052353,0.183197172247535,0.577174758893103,-0.374245997502096,0.205489744884075,0.448351971526565,0.25943547748535,-0.017072267075856,-0.254149300875887,0.142307509103779,0.0677483137676801
healthy,-0.392396415154744,-0.108232416621017,-0.0977284494514251,-0.399261728324764,-0.142324855960351,-0.547252761062154,-0.126903262404557,-0.38026800501561,0.0201293902304226,-0.390377375095456,-0.0312660033839693,-0.228826328650858,-0.277193925248866,-0.530130826246254,-0.378928000491066,-0.371863913433449,-0.0197909216213631,-0.371023287061516,-0.194408990229711,0.0955973509356488,-0.270970444829474,0.0318778872657656,0.0221408276501058,-0.515591246041147,-0.168977920783841,-0.152032551147676,-0.153155016383315,-0.103776290892773,-0.272987207763131,-0.206195054169704
healthy,-0.201733176380807,-0.0904835138261406,-0.32279257446452,0.0295931009333965,-0.0384024540761339,-0.317164543309826,-0.156243288939882,-0.219777610939039,-0.150976687309965,-0.220361976960509,-0.513490018064264,-0.0083338668161411,0.0066969921090257,-0.297013710499165,-0.182443436355064,-0.183043630096631,-0.234484911316466,-0.104509505440676,-0.188719485890113,-0.18799378613089,-0.464361056356334,-0.204410543355965,-0.185390169667234,-0.374510936677094,-0.173231117460734,-0.263624929288117,-0.166040191676274,-0.0217747000566848,-0.129107396228816,-0.213142610135693
healthy,-0.300990332822824,-0.409193583296782,-0.136895869068261,-0.0731695545288346,-0.0407248407626599,-0.389088045219371,-0.412585102849649,-0.200549393444455,-0.269185009195128,-0.136068965481862,-0.149273123824586,-0.206172714843088,-0.138600188274385,-0.103052083994124,0.0814564294736698,-0.0940048417379709,-0.150416223854323,-0.0591098316584562,-0.147058181126921,-0.0964157959893167,-0.36942510109186,-0.0973307451957884,0.283960590962275,-0.187088416006242,0.108453172777089,0.148394963077533,-0.0068625119190698,-0.193451584315481,-0.440391442559016,-0.0699982890324335
