group,CD107a,CD11c,CD19,CD1c,CD224,CD226,CD269,CD305,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD49d,CD49f,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin
healthy,0.0394445858849212,-0.118255965992163,-0.0184720684057522,-0.0171943639608849,-0.115899424717905,-0.0576767075455119,-0.0480558145606141,0.0650615231569318,0.155050093602409,-0.0931404360030587,-0.161876349786488,-0.0759093176272472,0.114967978758192,0.0840223790596931,-0.0170147191157884,-0.0651516065886038,-0.291040856462905,-0.223889434419625,0.0692691145178715,0.239769630268794,0.14810320354145,0.20479066817083,0.40302942816583,0.16885621645404,-0.0063228048843697,0.0542512210199991,0.138212975275328,0.316125125491377,-0.102842795628156,0.138223055254883,0.0528329763133769,-0.184374240058804,0.0744977642885533
healthy,0.43520857930847,0.268217229701241,0.324075532968564,0.497825124996628,0.342491635249735,0.477976708908378,0.434334303211405,0.271911612749511,0.428171790756306,0.148530778342244,0.258084438212146,0.0484397623332335,0.401528880960463,0.313523719586539,0.374784326246718,0.162193805914713,0.482162032944168,0.18960931515196,0.461771192052,0.269467021291621,0.463554099237843,0.489872027014487,0.391954572912471,0.211869273953903,0.19541894376478,0.132785235351465,0.465062773140204,0.32723335700646,0.458120906835287,0.0414019476949978,0.264757029902558,0.13193664599682,0.528383581036624
healthy,0.0852533948895486,-0.228034843686712,0.0824842877567555,-0.284991924203205,-0.104897819214435,0.0003866585122156,0.041822453148945,0.0509949396506392,-0.0184004807812441,0.138885189757866,0.140124340612723,-0.261414164984237,0.0093403061295824,-0.0995756666029818,0.011076272865791,-0.196318866546632,0.0738023945780655,-0.0183604613263876,-0.0895534302548757,-0.0034163121740579,-0.141212215327383,0.0757895575670412,0.0025985920549329,0.323869139132606,0.501864484828553,-0.230267638293033,-0.192663239374665,0.0546718703085465,-0.0343622482264823,-0.170673765719844,-0.0765336176725975,0.104117853155226,0.113223396443794
healthy,-0.0536846594753211,-0.224454454876338,-0.466935744027198,0.081781691658172,-0.166355949851487,0.0618690088961168,0.0305531516048869,0.102494155243295,-0.0222609105728062,-0.488971018354512,0.101846070576785,0.254481109685282,-0.29968644217904,0.0400925072694825,0.016465818349355,-0.672666439105089,-0.187692400486856,-0.640337118680063,0.0497308624963454,-0.476490562678538,0.0236475083350204,0.251539318672382,0.11103189865237,-0.652086358865009,0.0269237870097702,-0.645993340277002,-0.387932063967078,-0.455086237439648,0.0682693032025846,-0.200355634586403,0.285921786862591,-0.085811497547325,0.1304538734319
healthy,0.0445028800247056,-0.122848440070927,-0.376825386221088,-0.168440476955049,0.106376943228568,0.102395357771467,0.290078218700461,-0.331329591508328,0.148033714506887,0.153622295004329,0.156885686776465,0.0357478314607563,-0.0723229401779906,-0.204138380097479,-0.0676027923205243,0.234946305522028,0.4516266362614,-0.0649353973425765,0.124890722908783,-0.0150603274277,0.200787083918239,0.131925437959544,0.26781503875057,-0.0177707188348934,-0.382839011462503,0.246870254958135,0.184779003951236,-0.0785526341199554,0.0776857533302931,-0.156149823716813,-0.115960285954035,0.121057090801516,-0.0484983368194513
healthy,-0.166215922460426,-0.237311383830864,0.0499688955863446,0.0549177328250141,-0.168378023152181,-0.149122228459759,-0.0875405826505165,0.110798727569317,-0.157025913727847,-0.244048852555861,-0.0941251250176166,0.115623752936129,-0.210830424373927,0.0263174049475467,-0.230356854626677,-0.269763283256182,-0.0875316965901075,-0.263403604614516,-0.148816409755522,-0.22943620141354,-0.173475293417052,-0.044496996613367,-0.179469432119167,-0.501477645006638,-0.105160483386449,-0.177987178378182,-0.331970264204654,-0.328107560938357,-0.11603216140879,-0.0841333498764132,-0.214196428338172,0.456387700592075,-0.183833383888864
healthy,-0.260079719297512,-0.259187784111459,0.307944269718178,-0.0307711237498143,-0.177800979059898,0.0006280663648174,-0.195410218853998,-0.169159513399019,-0.183431459082961,-0.0696720695541913,0.0743766522551972,0.125117881297082,-0.0266428320105237,0.0127170705306284,0.341973856529799,0.208524531450903,-0.331116791347038,0.156032129462317,-0.0800383621317208,-0.0394034756388086,0.136219346259997,-0.186959786771596,-0.0057576254134939,-0.106388137925649,-0.362050080093464,0.159067890984513,-0.159652104379824,-0.0148425154244873,-0.2730652309992,-0.014732598782805,-0.353628915167724,0.0999342570327902,-0.0894866543085206
healthy,-0.423645022901383,-0.177530917020233,-0.247824444645441,0.0212739407614795,-0.361501046302356,-0.085315584221474,-0.258312750314862,0.116024485328141,-0.249630184850542,-0.271214401235489,-0.0656239976387501,0.100952095671969,-0.200306331952382,-0.160076172206914,-0.173485961805721,-0.32809464063146,-0.285772093348507,-0.0910835411411593,-0.0563984272307044,-0.356518806542689,-0.210229129373361,-0.121044179859965,-0.371815123198245,0.0011654281365978,0.0564425875020607,-0.227406557514117,-0.202120187163918,-0.258830065070075,-0.179601780254307,0.0113072695395013,-0.141194034577787,-0.135279108152067,-0.413380628898456
healthy,-0.277011054487688,-0.0122996270498032,-0.441275674176405,-0.332896114311369,-0.0287464257604538,-0.0630021836216941,-0.125013126172157,-0.458658353162328,-0.0994860389954799,-0.538588082274534,0.132267005421327,-0.114687451586177,-0.36772850195688,0.0372184494171078,-0.386921049066393,-0.40694573421958,-0.0019183466601449,-0.380592953117706,0.0329067666764768,-0.246550930498759,-0.147622450200396,-0.0341800223046135,-0.0489030857527237,-0.112365615623802,-0.188399706526504,-0.176034364173092,0.0651042060742618,-0.230751250128696,-0.173384713686499,-0.182457138078719,-0.260622138565529,-0.458654897637341,-0.110665361637598
healthy,-0.149858398841891,0.0701735127156632,-0.130124249328288,-0.010482578818658,-0.0980763606997391,-0.143892706282211,0.0285980300692529,0.238937221585721,-0.189306869461677,-0.036068914156026,-0.0216977024458535,0.303418356551779,0.116789042968375,0.224122806798774,-0.0091918157648437,-0.268866733878578,0.0491635917479957,-0.0802852161870238,-0.0973449623394088,-0.289084020454637,-0.026303914994387,-0.0037883239768726,-0.247537182487254,-0.0389756043053213,0.194278073384981,-0.516802564236451,-0.026269995667966,0.265122768978991,-0.136271985500895,-0.417652475394589,0.123031113411221,-0.511169883552589,-0.255358130522025
healthy,0.219944121364283,0.0804422637638553,-0.0379229532015551,0.12551201432583,0.102354043432718,0.0743644824847641,0.038791073561588,-0.514222184844447,0.0885548206291673,0.378638277314388,0.0283642391236638,-0.483852146769943,-0.0603276175512197,-0.0500020133596489,-0.0609050766391446,0.619058875722414,-0.0255740308186028,0.229072523750348,0.0721012233454862,0.298823755994992,0.140295595878643,-0.0313665980912882,0.188743587071464,-0.0390007001366967,0.196851524765296,0.462315179336407,0.0374272988442469,0.217613450339467,0.005234026856507,0.387960760303998,-0.184386859451107,-0.109698108032954,0.089180804312988
healthy,0.0502704555014493,0.0778679680289004,-0.20503692171259,-0.0840739655485271,0.0413210039628774,0.264146019096283,0.103746859279132,-0.110879981160043,-0.011415021995506,0.078724174075356,0.181204514434494,0.245187831923344,0.0644094674145623,0.161070935380151,-0.238001211522592,0.212580055970046,0.0935934721818172,0.120598428643549,0.228148157181046,0.334689122728983,0.116835057799881,-0.101755804287511,-0.104616165220499,-0.132500591261192,-0.361182431400529,0.0255413943077571,0.109566216119507,0.0863937869269015,0.105715037330714,-0.136845256307939,0.387318983360358,-0.14275548995148,0.0593242139296429
mild,0.252599907357124,0.0710368400196902,0.365154554449537,0.109121764135681,0.0227150169817058,0.0789786206788486,0.206464368597527,0.127171952776132,0.184308032622811,0.182556217359541,0.0749073851133087,0.0514697204250815,0.14909442587976,0.0495478978653784,0.118319003610361,0.131417549715089,-0.0357282025561385,0.106858749136416,0.0732410188293385,0.103878442511963,0.0697300491388701,0.0498641133515602,0.0219821745848893,0.199605382037243,0.444847185280437,0.170464862998882,0.115123013614761,0.0949256993413134,-0.0822977157884645,-0.109684874986237,0.112182476019864,0.311297705466008,0.063522248707537
