group,CD101,CD107a,CD11c,CD138,CD144,CD19,CD1c,CD224,CD226,CD24,CD269,CD305,CD32,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD45RO,CD49d,CD49f,CD54,CD58,CD62L,CD66b,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CD99,CX3CR1,HLA,Mac,TCR
healthy,-0.1434273781647,0.120405870219338,-0.0116508340878979,0.0344128666516946,0.0777524031645737,0.0717451727400738,-0.256602256741029,-0.0333835079949352,-0.129893970759739,0.195890756390083,-0.0492354792591305,0.05799226811178,0.273433707275273,0.246021910725001,0.425990394174969,0.114818109228546,0.338231797623194,0.288710853469055,-0.0086983195833588,0.0525184323117934,0.109667390940045,0.286359103829836,-0.0491467441577428,0.0379847635851013,-0.173895560230249,-0.167649930306531,-0.128054118036561,-0.152857726747649,0.121695684743565,0.0757337820610535,-0.0341241893154663,0.0253643439054376,0.129252838645067,0.105468183792828,-0.137657710732128,-0.0815153137778458,0.198962130947787,0.120243230552436,-0.0578555678267745
healthy,0.266788079242434,0.26520302836643,0.235439065324081,0.432965845278951,0.411862340062009,0.164388957740425,0.447254945613354,0.177613709738209,0.315487546175703,-0.0214171506318516,0.314960631101663,0.388244687450016,0.236246517857186,0.244140437038014,0.3277461477989,0.199154942706196,0.127226937349583,0.256239314283972,0.179706162886488,-0.0530183590693637,0.159963400154694,-0.0083251604698852,0.209951279597212,0.0325617663824737,0.350796378322386,0.143801251934816,0.29791054418547,-0.192517965375082,-0.0476892716403483,-0.0408319371135034,-0.247475135559678,0.309141586410747,0.182124761806537,0.197287778178495,0.124262328804977,0.392994626736321,-0.0872817541171145,0.245949204699232,0.251188885177572
healthy,-0.174184561349156,-0.125367591545441,-0.385383076332354,-0.0897765905182343,-0.0290300306610952,-0.0022851972108912,-0.299984435789273,-0.332475030907318,-0.141178689272722,-0.54194743265265,-0.135364569814495,0.429312171268282,0.160105226366785,-0.113031366431519,-0.030679713048605,-0.0873079272467309,-0.0140774490948932,0.165190885339206,0.133495305587681,-0.569059480995716,-0.255207559786614,-0.448554957347649,-0.199438867994744,-0.355608760566687,-0.362218548829934,-0.173594933183804,-0.0970247434438705,0.0136763715953418,0.795356598750968,-0.232583573939438,-0.485746438697649,-0.14298445603965,-0.336093450891159,-0.0760249303729449,-0.113156733653879,-0.284340681976346,-0.277216976516102,-0.104939780714905,-0.0218773340582311
healthy,-0.0251971127917175,-0.0891554681094194,-0.0619174190633402,-0.17368888923804,0.01587914449335,0.41364427657857,-0.270149556818638,0.0733300064016478,-0.111806565211281,0.0085977146284862,-0.106574792066097,-0.118281972249109,-0.11674835358538,0.727284563844122,-0.149222723170571,-0.152754479973249,0.113434981939844,0.0859550551185612,-0.0357093536023436,0.706542158738927,0.139180031547848,0.674609603372745,-0.158083330529523,0.488056475816807,-0.075119696646911,0.393915752953862,-0.226412609829922,0.436754329601258,0.15367661633772,0.266583484749734,0.64462379544259,-0.115785579980117,0.232278611093069,-0.0065450516857774,0.458158990875516,-0.0768459361469535,0.177738713873458,0.163126391692068,-0.17955128205551
healthy,-0.0499133395715674,0.158857175591401,0.0854867830653626,0.0912338447133266,0.156130027111551,0.0825391264610856,-0.524299309714904,0.215486690897832,0.192335941292181,-0.177266829851013,0.293312938095612,0.144950824977984,-0.384120791802613,0.178333404231325,0.41839379670276,0.0081981693483334,-0.199744541360003,0.0781775307840699,-0.172992963049117,0.139015372943717,0.202093833634125,0.40212891716642,0.16339380962714,0.355047219108028,0.275170217885118,-0.0337342388479921,0.398747607526369,0.584308961690787,0.37795729773125,0.190978798298345,0.22878590205773,0.301937774522753,0.487040364786109,0.35779597586967,0.154559144444906,0.374053094160198,-0.0460888026958157,0.186320244210224,0.0658699190274053
healthy,0.24152029917879,0.199961033433194,0.461564683978934,0.282015789890004,0.1182877553503,-0.13074807113526,0.15549442074719,0.339432171896301,0.324326816109039,-0.077397645344498,0.199820895180527,-0.431714824138058,-0.0610304680295067,0.0726849451959259,0.269364671300123,-0.146525985710864,0.235094664616512,-0.228069722330092,0.0793440163636623,0.413764123731838,0.211485382444663,0.319000368731069,0.2194234274187,0.315686187085351,0.27274033760043,0.0222719660832376,0.201334899286124,0.33173105807964,-0.249932085754027,0.0549498224192737,0.317798148567051,0.145830310716044,0.410678469365201,0.235927910625066,0.338483477018518,0.184661630894542,0.162990540523289,0.320479822956649,0.145766977550646
healthy,0.283729040013574,-0.25081823138437,0.0186326347626453,-0.154289646830701,0.0610457536598745,-0.0247730253832461,0.177974412231354,-0.271241636286457,0.111035522074833,-0.0384552383255818,-0.0660160746111548,0.125081823128252,-0.148996681334165,-0.363371128693986,0.272295306076634,0.136759054754612,0.0262515052245674,0.324079686508736,0.029202780913282,-0.0468215554991609,-0.119374256927715,-0.193635710298397,-0.0433775497125614,0.0551453913594199,0.0166113194169474,-0.314430734651617,0.0264610599373317,-0.356222449949112,-0.210768806705548,0.256163004669203,-0.246750008035364,0.0754573142217132,-0.20593423038355,-0.190826685202174,-0.113868400608868,0.107189074245668,-0.212434569545608,-0.203002638524237,-0.262670366401472
healthy,0.157986609242009,0.166858308957401,0.160332893792748,-0.121888447424248,0.177123145228839,0.425237474850516,0.312106717127662,0.210864255240443,0.050268102440352,0.735515651657296,0.338165716997625,0.162553075860757,0.40058097343617,0.514417594566949,-0.0297432507283544,0.462233414435038,0.270406884585085,0.359604717627794,0.450308416763735,0.641626333767529,0.310333305106256,0.484545944750939,0.193308142196738,0.415199033664521,0.349499308278132,-0.0421536886375922,0.411109808223397,-0.139782821795475,-0.0064770182379414,0.707244219226186,0.603491865486534,0.0303313889698818,0.189870478850954,0.251154613743989,0.4583727884514,0.354617134587983,0.197526301679703,0.241102646642407,0.334394291681228
healthy,0.130641840816381,0.341971550069874,0.0304101015247103,0.159244293154163,0.301942788373584,0.195838634125325,0.241453170436349,0.155770993373755,0.237756822753829,0.0753449679794559,0.277834836365491,0.434823394241173,0.255114492662045,0.237735786066139,0.152267379877462,0.092026252558378,0.563830591342517,0.328006158246436,0.396791174606039,0.180651452376922,0.132948038536527,0.316459047822096,0.125355954442421,0.311972444530661,0.189615765052044,0.366381251264264,0.239671643779457,0.349515831736192,0.376866891457924,-0.0308701412603993,0.204390041717957,0.324244418162204,0.0995411516734026,0.595295515278166,0.208813398188639,0.1973883670962,0.183506144238619,0.353518106771692,-0.0683425096145477
healthy,-0.222584682018509,-0.0993306516358912,-0.159903578155364,-0.192894433179959,-0.154452994883636,0.0637446673111315,0.204200635387458,-0.128804147528413,0.0083504613695267,-0.0261236049317903,-0.122533908197084,-0.160881689130573,0.194357721802916,0.141033507037046,-0.107248643518076,-0.281649359327361,0.105405273437162,-0.0493672801752281,-0.131756265048297,0.132408768039601,0.0763409809751486,-0.152846791323144,-0.0802507365658218,-0.0971823100356909,-0.170315310600722,-0.0665580011023025,-0.0838550631637481,0.0210035200978676,0.0618993230658773,-0.410035289428409,0.160593529094886,0.0174656112651894,-0.157824409771749,0.0178468128175622,-0.0252107464896915,-0.0344502102462997,0.122152712159443,0.185956485674438,-0.21529147353744
