group,B7,CD107a,CD11c,CD138,CD1c,CD224,CD24,CD269,CD30,CD305,CD307d,CD326,CD35,CD38,CD39,CD45RA,CD49d,CD52,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CX3CR1,HLA,Ig,Podoplanin
healthy,-0.0965631237492158,-0.0995234423979092,0.0700714450143572,-0.18193182190412,-0.233627346437834,-0.0272061935042479,-0.233158561933039,-0.375952930655595,0.007975991486876,-0.182057694154194,-0.135509084756695,-0.175299395640565,-0.156562722159833,-0.190925688214271,-0.118902197297547,0.0592918603714912,-0.077061839885808,-0.197662182684005,-0.0282142319355548,0.174106941262972,-0.27636824077918,-0.29678408981054,-0.0610326697504978,-0.315481110118574,-0.1472760368556,-0.186188211888754,-0.401013910096612,-0.381014273525454,-0.139595320547569,-0.0374494892108831,-0.139159428814554
healthy,0.0835374852020534,0.283919372102484,0.222608017048491,0.26159406434998,0.24586716702111,0.38261737844046,0.269999337066208,0.165553414907365,0.237869455253086,-0.129306495303037,0.193052524394315,0.225557458321019,0.0509324330898997,0.0876719314050555,-0.133690946642467,0.206329704128512,0.169370245792739,0.0737120318926808,0.254565427787446,0.336094447739293,0.204867213865913,0.203076651400688,0.138031196528409,-0.244299138877595,0.340403496688235,0.19815086026777,0.292480044017056,0.195290353503283,0.227136586285038,0.195192301905138,0.223817762660641
healthy,0.210582372997332,0.158530694937214,0.266209293113894,0.180341200777691,0.0464729515148718,0.257827634234631,-0.0758772229904745,0.270565469807735,0.255485186250958,-0.049586552994857,0.106996220933028,0.278097628669434,0.102281767986001,-0.158990812447654,0.148392199636584,0.114965324993412,0.170557529520099,0.0332723051093485,0.208948851249124,0.351334958736357,0.318326220180186,0.25406750954798,0.568586037889085,-0.186617436586131,0.278878325208706,0.0581228653313939,0.290137438713061,0.281820083606857,0.147482541858943,0.203500457084849,0.247586244748708
healthy,0.6779401006753,0.691213595985642,0.409344524962526,0.730575288744509,0.745849819194166,0.472510539436832,0.395453904503497,0.778266557763802,0.665921189492986,-0.08382797939663,0.650804290039794,0.703262691360823,-0.250747413818037,0.171882434131518,0.11769037075128,-0.0776239337053628,-0.0716161486167239,0.18867739614837,0.740044869993479,0.0477589601364834,0.682839278337004,0.656112969393668,-0.0345245729245722,-0.187836335826781,0.12898524223937,0.546906808726661,0.517696735127499,0.691626574625678,0.164910422862791,0.260476558099009,0.780839842836731
healthy,0.399419677738189,0.309709550493133,0.42774440001107,0.269421908161956,-0.170706492340095,0.365689720156819,0.0396343659058561,-0.0099895746026724,0.0867048777992336,-0.0947863787445147,0.345044930195389,0.203562915740768,0.152400833331511,-0.205240216360022,0.369037318434536,0.430187342472016,0.424056377428478,0.113909864904723,0.286635643630331,0.090241451260035,0.42578637972078,0.181826334653852,0.431519411708171,0.210758602435831,0.391545078161376,0.0819811560574932,0.599456354774032,0.33968476456187,0.14498769181392,-0.101638699867,0.434130743179943
healthy,0.377671569282196,0.183416349276934,0.121937356928493,0.245679343187022,0.356318274120324,0.367785694608403,0.209765939754788,0.347283137900573,0.0333687935320274,-0.178482344569729,0.387447944429288,0.120360994336685,0.182406890213297,0.126895191178173,0.189907868976647,0.463865650997119,0.427181080059844,0.267352997589084,0.203115314732794,-0.124099794997717,0.284282008464265,0.32396826204373,0.116692210299031,-0.0914634812291165,0.401418403697416,0.195419128646242,0.332008178902801,0.281180592639464,0.234183040397525,0.264355466215891,0.349132544546137
healthy,0.106171932952738,0.402199064071415,0.337805921281816,0.3752733012551,0.0781894582183779,0.567587729248289,0.0242789428411512,0.280617779690773,0.0800189167281118,-0.491843312306026,0.464702780949014,0.388285392439922,0.365802680679358,-0.183521615555683,0.494767499710729,0.613414256878896,0.530801495981486,0.321583163943082,0.451703874361433,0.438356495661952,0.262300776426284,0.447262810530054,0.561553882659096,-0.115407112074229,0.411239192447309,0.0272683826608543,0.64794976405216,0.297168854172073,0.209290640276821,-0.222773592690537,0.372248879455568
healthy,-0.283988591984874,-0.349699468653568,-0.0693380619012904,-0.294238579810353,-0.0439483603818653,-0.224899162051277,-0.27541305822741,-0.292440781718699,-0.285101941238692,-0.292503139348306,-0.138954852122404,-0.154657772462186,-0.381150153668246,-0.111219533223908,-0.36609547163885,-0.336529288954583,-0.235866080794111,-0.326608555118131,-0.121530441287623,-0.205891709003263,-0.0596546288835768,-0.213335461326062,-0.210942492724217,-0.384986033020496,-0.28726080814247,-0.207900580025349,-0.0117733307674606,-0.232711263016407,0.0743160542837571,-0.540192124402252,-0.260230178441513
healthy,-0.0600353684497537,-0.181164676218961,-0.183106258862162,0.103070697201456,-0.0910557000998486,0.0071485087674188,-0.0332657642266375,-0.0694223795873071,-0.220700104958691,-0.223284841694529,0.0243779660030595,-0.158878560897762,-0.230199682646362,-0.24662982552705,-0.187552459027331,-0.253132949356219,-0.165370178935729,-0.105511838181373,-0.152196110041426,-0.113743219560341,0.0691299247232726,-0.10926142502502,0.111161951184228,-0.313720600137185,-0.211133240465273,-0.0798548381039357,0.0063588282874922,-0.17239228038676,-0.0783957270165749,-0.483156846264532,-0.105311646888222
healthy,-0.0176572830038483,-0.189834166711698,-0.123858167252236,-0.208452075919302,0.0244244086474731,0.0256766437883437,0.0614673057218596,-0.183393772899622,0.0257921751569071,-0.173366514217677,-0.0436673255418198,0.0191655900348084,-0.0181357742526086,-0.155181851642642,0.0189729492186891,-0.1811003715771,-0.158842775823187,-0.172708744634676,-0.0033514640726439,-0.062514758044686,0.0517055029275858,-0.0598765505071837,-0.0698312910470339,0.462610617434585,0.0902450362612856,0.093492389713661,0.170601645018814,0.0611542193721296,0.037057564362977,0.244062045692239,-0.0029386451528328
