group,B7,CD107a,CD11c,CD138,CD144,CD19,CD1c,CD224,CD226,CD24,CD30,CD305,CD35,CD357,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD49f,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD95,CD96,CD99,CLEC12A,CX3CR1,HLA,Ig,Mac,Podoplanin
healthy,0.100000973181125,0.201280299536078,0.0233571483381191,0.238916568832733,-0.0682304034964466,0.126747369832218,0.0074742096018407,0.0579106977411166,-0.0885006937062474,0.220307594504433,0.255883079735355,0.0024011090411981,0.357958649871198,0.219623106455677,0.0408542311813637,-0.100735727365041,0.346864907853277,0.163402860727925,0.0833722951861213,0.46169774285834,-0.0351853286946363,0.102179014043922,-0.0549409161307164,-0.1396084035582,0.18911930176672,-0.0611957916063277,-0.135256758539964,0.332579316591253,0.108694232123571,0.217147656682793,0.144089741537964,0.0236000996446484,0.0536380532970523,0.420370601325926,0.0838120302124072,0.241772881841159,0.0680462603449161
healthy,-0.484349094856016,-0.341839088133995,-0.189369485194123,-0.561853003340378,-0.349691697604833,-0.186742066371973,-0.479566185102427,-0.335494692806097,-0.44900254670382,-0.0716103431985573,-0.526985831023286,-0.49305078144515,0.0398762407478179,-0.369735380033956,-0.378170223512662,0.0026355341817378,-0.252808703454442,0.134133288509157,-0.235631314635874,-0.0113322939049534,-0.428043800239065,0.0048771863125053,-0.474111946218322,-0.141530683472683,-0.38076484065863,0.0847694109162518,0.15237950694122,0.142352045893622,-0.273936828340173,-0.237785752763413,-0.107147956996232,-0.232972838742058,-0.438636114881765,0.115738294945085,-0.170903694300887,-0.420150708844511,-0.553729429802632
healthy,-0.183340930065678,-0.348403287760789,-0.245318108474226,-0.210478150881007,-0.205486122145848,-0.138235545331556,0.171206046628632,-0.0932781772795358,-0.129810929013583,0.227182973767529,-0.124651547193618,0.198677041059645,-0.182157518825456,-0.230547739588524,0.196981299292569,0.0106035442536653,-0.0515304054324148,-0.152862351253556,-0.392355980852351,-0.194997175518406,-0.16437009539466,-0.156308111298932,-0.1947820222185,-0.447881068491798,0.0204490707850434,-0.34237923533107,-0.334664989618011,-0.314627335742399,-0.132539239523378,-0.189481066196793,-0.37793210833519,-0.0374781609457352,-0.3229325706486,-0.0184302020212221,-0.0344338102916498,-0.20538908839295,-0.253985828025966
healthy,-0.0863475137380498,-0.0589863261143235,0.176430633192833,-0.141059039923645,-0.0961091402894394,-0.176591906965436,-0.18845829620471,-0.0454845003868883,-0.0490049548291485,-0.186320547246353,-0.201513769366286,-0.0619644610044568,-0.0105928894439484,0.0302572746813134,-0.20767982208712,0.0463169256997776,-0.17414462252141,-0.0383681566102509,0.207592994002018,0.0383977113915381,-0.0017530509047074,-0.0672852053122377,-0.0622637229969076,0.0703460394990704,-0.181223342218521,0.182151045783518,-0.146738121863433,-0.0595566802623518,0.0444784533066763,0.0644985179214351,0.0103556391000148,-0.0464394279593315,-0.0491910732641852,-0.302413548713805,0.0190740209690921,-0.140890331319529,-0.110606046944649
healthy,-0.112717910010563,-0.0400240034483434,0.191983029765433,0.125762645217837,-0.329209653940547,0.261890356882785,0.450653809700925,-0.0918019862115235,-0.197850268823049,0.0907144556174606,-0.210136275888972,0.0741193784236096,-0.215541005957144,-0.0510166169713198,0.147757703371126,0.251988349462262,0.200259109653397,0.0388604756236994,-0.28233837997536,-0.171749420507539,0.154598688295536,-0.0156250897062388,-0.131899773862288,0.0768233506538308,-0.301388219002171,-0.144869990501848,-0.200056383871161,0.0308941028715255,-0.178756718773312,-0.220612410134796,-0.0223493088672622,0.29926291121086,0.033892313952922,0.168272139009202,-0.2458084120735,0.0186796766573933,-0.461911343882347
healthy,0.250332556221799,0.202346533481169,0.139858648144791,-0.0215228777862018,0.218638951677298,0.217517318449456,0.283381288113153,0.0671573437952348,0.0968111018274688,-0.293104475789143,0.0527362434679544,0.396296741301772,0.168943747111956,0.0369345848460505,0.0093924132957519,0.0754666071511146,-0.277818201381497,-0.0787927615841046,0.0582154525902977,-0.0287059697592704,0.189005566253819,0.123942540688487,0.112579939504215,0.0484221352157951,0.0881197449305519,0.0253728786209407,0.109704703127431,-0.0124045268466924,0.0792931747891016,0.0752882374973726,0.045473603316226,0.0703702370256607,0.289508311373069,-0.0496671962067029,0.275949885670014,0.140214655687461,0.224930776683857
healthy,0.0019826053159236,-0.209026179164215,-0.284837462313053,-0.155740233253895,-0.236923702119104,0.205415073040398,0.229095767981844,-0.451245932022652,-0.344510929164605,0.190516375636738,0.115655667198921,0.557147205929898,-0.14015465643684,-0.328706423556665,0.140947238973044,-0.389174488633525,0.392467950843779,-0.543765571828898,-0.453915719580056,-0.363338917076768,-0.218509029978456,-0.394586534877262,-0.342082220291636,-0.412511537633826,-0.17945286219374,-0.544271211081046,0.233473972093958,-0.297099864957197,-0.586381798267387,-0.323848086291784,-0.44573015686141,-0.386741193753463,-0.351827749655122,-0.149994671974812,0.221471408920313,-0.174776794158371,-0.24840429067407
healthy,0.0270021939920044,0.0369396176825407,-0.0642423513153688,0.0304886458288543,0.47479398410665,0.145569665809293,0.0981668990623758,0.0397882795025586,0.15160539261891,0.286596337141498,0.0851277281113445,0.0077217660883916,0.0951721981492215,-0.0670403429115289,0.21455632406923,-0.0811620466793083,-0.0346575081914593,0.305887793093239,0.125132190264405,0.111625224458709,-0.224445477470216,0.0951732351851836,-0.0691055450459034,0.0829712857177329,0.0159479376993007,-0.260027583653869,-0.0567730476162414,0.257498661468393,-0.0242952548207134,0.0351522719849624,0.0875926978223185,-0.0550695555736803,0.0032570271030573,0.146838541675042,0.274123405098772,-0.0751825457272023,0.10661703780192
healthy,0.231525163731812,0.432547299893799,0.383225387685601,0.265679863968008,0.56965864634314,0.100540156887205,0.0152226863343346,0.158735684994351,0.278924601213625,0.47416304650853,0.28282348793924,0.215054538199655,0.232119876536916,0.284040054066406,0.507167198171396,0.104753199721333,0.159542855750407,0.321564319145818,0.429564122125833,0.367275169531933,0.192429013514256,0.247388815309495,0.306158417254892,0.406243378138575,0.266152864943614,0.412757777467244,0.235594102925012,0.512957235957922,0.269203812753392,0.372788706074065,0.377047728063293,0.12043548277231,0.334317697572266,0.124866699900173,0.128510220350775,0.504534519010438,0.416774196853163
healthy,-0.0169428264661203,0.0025365334942771,-0.168978841184165,0.106056348870162,0.184625207837649,0.153129081569348,-0.0025158189164779,-0.141537237275911,0.037169736583869,0.176206276402664,0.188059481852724,0.146468313826761,0.0339412534895189,-0.0643698505893655,-0.192396470707244,-0.0114891748046506,0.0477148189141326,-0.119248875191628,-0.214060110654317,-0.10985863126351,-0.093659979537917,0.0964639613870639,-0.136394431804872,0.314232556606042,-0.148154183636073,0.328910794109906,-0.129518715589988,0.0695363890202257,-0.26678867195872,-0.159903340129767,-0.265942630653452,0.0244418896706407,-0.143712415524505,-0.158935776045657,0.541931447547908,0.0347200467486594,0.110452524709924
healthy,0.0290626360910871,-0.159538280422633,0.0787132288296078,0.0036889796293158,-0.055767921377559,0.0793315312441879,-0.300079282496185,-0.0891258919121945,-0.102415282636709,0.0473411405032716,-0.033307986295832,0.0066996492418714,0.147713168001171,0.071720662119357,-0.0520364442939171,0.145665128245984,0.174116795218286,0.0187874501442391,-0.0332051453421515,0.0034801341253629,-0.0366556687335349,0.004351385126257,0.0036912780868194,0.10895576341432,-0.0760838272855788,-0.146110223439166,-0.0642085458957349,0.0510538017345938,-0.0958781669727096,-0.0014798878451561,-0.0527085063202737,0.0468975200800384,0.214325868800068,0.0077714127494853,0.0292713693623579,0.235959846230846,0.0745057387906213
healthy,0.127797560692583,-0.0069737974976585,-0.0068142741775503,-0.094050992696576,-0.0062883397169342,0.0291168206419418,-0.243586841371666,-0.0959228983691996,0.109332967993795,-0.0407354883192326,0.0090544813165616,0.300293637046945,-0.0644454574819311,0.220553301864791,0.483896586400143,-0.0201429756960488,0.0530689744883578,-0.169640302448576,0.201282249925037,-0.115914297259061,0.167651968660983,-0.0520432615616932,0.024610718994058,0.0102968046611892,0.0492883449700798,0.160149941100444,-0.108529275291414,-0.226317161172667,-0.128798071716933,0.14331945245595,-0.25954106844278,0.073804151542545,0.103880346648734,-0.270417094213582,0.146821184232769,0.16101643920192,-0.0128068258711628
mild,0.215700219193558,0.265032136469889,0.0273192808469182,0.150777042534489,0.0561729479678204,0.285705036305606,0.418481473787339,0.0990765739330884,0.329115162820295,0.405217589551696,0.292128443423226,0.447860290929935,0.307687765689389,0.208481087225199,0.343522872397033,0.130961838920897,0.438245291536854,0.186763535367346,0.0726574729668013,0.0737948014753098,0.233514579048396,0.152314959487879,0.13854577528317,0.185663801709701,0.328153007134836,0.046627026702249,0.22754385046985,0.0867901008903975,0.07262744338601,0.214895797602007,0.0595194756497376,0.0972452799389226,0.113292255251291,-0.0501033316400369,0.413229200138988,0.20212413325856,0.234961079786472
mild,0.179056610994949,-0.187173358446873,-0.192482693528616,-0.109715430148755,-0.0794016145830019,-0.242029663931986,0.000248120043106,-0.400747030879818,-0.536051241801335,-0.163148018444736,-0.110571892847591,-0.246014601287264,-0.136073341534685,-0.0743645183842337,-0.0254298412427781,0.0278115941071407,-0.215046851149166,0.125570795619572,-0.0634732056927037,-0.137192097371659,-0.455423600992354,0.138853488567754,-0.31950723178315,-0.238993179166576,0.0395675752394815,-0.197699773399244,-0.377201760120257,0.0879765909367154,-0.273749554288297,-0.346861832883268,-0.27867799693972,-0.211586364773341,-0.204363095717894,-0.397861723175228,0.0069027954659559,-0.17321797930009,-0.185914519140724
mild,0.152374997281422,0.0474685905689213,0.169761079321366,0.184784869053547,0.37706679416908,0.0761248569992815,0.038285088914376,0.149485806818078,0.250438129395313,0.206328642644114,0.299745537606097,0.122677588158687,0.164943486484399,0.342015307921197,0.321098080436897,-0.0170225404284762,-0.211584047652061,0.185083118774611,0.373626767141682,0.144161053783295,0.218371799556196,-0.123985315520005,0.131059856889247,0.165352950778847,-0.0662189612075023,-0.378156587592626,0.0732153644664888,0.256541519635612,0.250996326326525,0.557256678082009,0.274460693251419,0.034718415497968,0.232343391195887,0.0543246015048309,0.372734519774371,0.176046397109295,0.115381521071628
mild,0.329667658404027,0.148642715703221,0.180127589398358,0.497824454122092,0.180542245307964,-0.0767866252332761,0.0520761416854254,0.0704857600389924,0.361659362132024,-0.135864640481448,0.174501891738463,0.261027518360533,-0.0485096397135262,-0.0819354136730813,-0.137524306506757,-0.0232523850931581,0.344824019340484,-0.001640752596508,0.488448794825095,-0.0805400569285437,0.0678653702947768,0.0453478849932373,0.258523109129193,-0.134868455094853,0.115694438952345,-0.118892041441101,0.360253124722208,-0.0350785481135057,0.274112677865054,0.18117470287106,0.259377202428137,0.0430121361298023,0.192657908385921,-0.03438526989518,-0.104780772032998,0.135046943848448,0.417514300255606
mild,-0.170621199176295,-0.108461705255638,0.0167353561462947,-0.0031938693627133,0.163319127392398,0.192005419203264,0.20669567576246,-0.164501992353948,-0.253791648947238,-0.0850074901633261,0.0757982316785006,0.247574564312015,-0.26278382873713,-0.245387419923123,-0.0570577586558133,0.0317840340098354,0.20610558802658,-0.169536888071661,-0.0136634139502168,-0.25004415385038,-0.120390423853839,-0.0462896091127389,-0.167940815987084,-0.106895422851936,0.238316314119519,-0.264647116690754,0.0030138188979091,-0.286795610020335,0.16642498622777,-0.0142191860246942,-0.203066781775983,0.0504384602675326,-0.271057396180752,0.193609334096474,-0.214848117272563,-0.0521683329800531,0.0746194254422935
