group,B7,CD101,CD107a,CD11c,CD124,CD138,CD1c,CD224,CD226,CD24,CD257,CD269,CD30,CD305,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD96,CX3CR1,ITGB7,Ig,Podoplanin,TCR
healthy,-0.0780341264434108,-0.233895799482622,-0.0507357381829012,-0.184582500049696,0.112792333562782,0.0849714115998294,0.145961863373879,0.0109891173571173,-0.297272199326415,-0.167742195041656,-0.161611576907839,0.0647449656638352,0.0178568807864882,0.0959590430525522,-0.0642405227463956,-0.182875990302728,-0.288399388533091,0.0326436444989126,0.0885558854714318,-0.155684731744815,0.133664766550234,-0.0777604160162786,-0.068854400152104,0.192477094285077,-0.318025673883919,-0.203370883605046,-0.060775621736162,-0.120343841576098,-0.164426205819797,-0.0121020196728948,-0.0335403631256333,0.194176023360143,0.0522568707659937,-0.288827391434361,0.0252287220499268,-0.294251622756839,0.336329700192689,0.176084735101253,-0.287140800521732,-0.283214046603397
healthy,-0.0810530411365124,-0.139918552771447,-0.10150912344673,-0.116120380208268,0.0460265326764816,-0.0305431367402363,-0.143360887404428,-0.146001445679057,-0.0168022678467363,-0.103547988125835,-0.165100723423892,-0.0274397573164668,-0.155519721691815,0.168024566587372,0.348932292398988,-0.0393994393809202,-0.120138035306394,-0.0612745929321092,-0.0577976117093593,-0.0884413563267155,-0.033881791961782,-0.157752928947371,0.0502182766103905,-0.104533618689436,-0.141438134635538,-0.115286519276116,-0.202855557375892,-0.122488416364721,-0.0327692727466378,0.0689232077194655,-0.1842264850319,0.415076433310639,-0.199278001262139,-0.210672988828057,-0.0111318592421513,-0.0672435920965306,0.0244307827229485,-0.0335502155616188,-0.0125757312490185,-0.0469588947900014
healthy,-0.218698497833705,0.0042460395075094,0.0292346391602009,-0.0684176076213011,0.0606365475009107,-0.0465316047194702,-0.0332921948455342,-0.166734612434831,0.163401887262314,-0.206170672836222,-0.133837355501227,0.0933784468442949,-0.010963925631962,0.244114052162634,0.0577270702880359,-0.0408964268115685,-0.0045807919591962,0.1394991826392,0.0215754525696591,-0.099115651328117,0.247125743016607,-0.0710840609626755,0.103545489280571,-0.0406728654099483,-0.0532631610810816,-0.146092430186396,-0.031399788901729,-0.0202478287486646,0.052659632751036,-0.0616278639743684,-0.0150286635974057,0.408470266793619,-0.0532488578233344,-0.182987777648637,0.132959561661972,-0.0476717714350726,0.0373689284055029,0.0279792717934661,-0.0369206727534111,-0.0302567110128654
healthy,-0.631783862926207,-0.399150493997581,-0.610567758495178,-0.395336128084335,-0.396632726153715,-0.674673080493465,-0.559503464668573,-0.548481868772512,-0.656609439068774,-0.293160030653892,-0.605158928615006,-0.649136256641261,-0.68417208970575,0.216801965807318,0.0939444978979542,-0.701172346135,-0.570842862984229,0.197357152398297,-0.600067300123054,-0.200027499137765,0.0584315063944707,0.0792300818017156,-0.0010498352963174,0.0126162167294988,-0.628754768447948,-0.432499832582728,-0.05001962970075,-0.769110651478484,-0.645741589999538,-0.684082625250019,-0.0470051213768383,0.138056414777549,-0.170117535711908,-0.619093876458516,-0.602703588378892,-0.702537208869587,-0.490613307321417,-0.193297177488868,-0.693737850259289,-0.614389905074325
healthy,-0.257069248696955,-0.0383575274917687,-0.211364856305775,-0.176665785342099,0.112445119038206,-0.232461501988114,0.351610053912894,-0.436337775697771,-0.434110681136973,0.21491474782364,-0.303744466381511,-0.107506850485904,0.111410088613207,0.365711964769471,0.51369578492781,-0.184349804297562,-0.279693281814298,-0.192051358402965,0.222766167714992,0.0362244692135663,-0.0801262047761423,-0.392359391562956,0.209557596937749,-0.214663248316546,-0.0915669854190372,-0.126528985045652,0.0250377943485513,-0.323685077236764,-0.473426121206171,0.0049244632302085,-0.273321382080153,0.0239391731051835,-0.282944771420922,-0.514857586798427,0.109405552769899,-0.18707414864464,-0.0243828474133179,0.194183909345154,-0.371412505661973,-0.0652954720591431
healthy,-0.24355494082027,-0.0682622827354009,-0.112566458146184,-0.305287710048294,0.211901623692936,-0.0732660862369712,-0.026747580102685,-0.321048474066908,-0.175321171999088,0.180832891408607,-0.174414934153583,-0.244433343535282,-0.127915500826125,0.321592024377263,0.452891054969137,-0.126924027049921,-0.16462603948287,-0.128121573922536,-0.297107478099301,-0.0614248645502206,0.184737816677705,-0.179519125432227,0.203283267008654,-0.117395600298808,-0.131796792634122,-0.0222519318928221,-0.140183656513564,-0.173625804950755,-0.254983482230678,-0.209478862930341,-0.118290696168494,0.296996261301487,-0.21287708273163,-0.337917455428291,-0.302581574480134,-0.177283801011951,-0.25177964296757,-0.0869959831722093,-0.234639306722461,-0.145054366797035
healthy,0.103881681984343,-0.123417996414068,-0.0538880168611623,-0.0371630795722962,0.461445110670212,0.125904307958642,0.346150564610531,0.117977592939857,-0.0738143259282827,0.173602588610487,-0.120543831626112,0.149080256402113,-0.0249588270760627,0.37589558281058,0.228783885036411,-0.0896422924829517,0.0477105421819286,-0.22807957622789,-0.356730010949971,0.538692828410077,-0.0812329186514254,-0.183006135205862,0.331285783208967,-0.0056502789857322,0.163451636598057,0.256961387350103,-0.0921794652505901,-0.0091378574395781,0.0591382610409428,-0.123919801513154,-0.493752632622131,-0.0780408970350184,-0.315733532186811,-0.0607514145144176,-0.202664732547531,-0.0522354333705595,0.239582526160564,0.0027379248502134,-0.189309943586206,0.0205408892357045
healthy,0.503996615939432,0.147899397291286,0.495799967315394,0.0928147285292864,0.444979629617942,0.200325614350542,0.422811236450722,0.328185175280522,0.230979594214632,0.464668547542738,0.217291135741262,0.255860833495558,0.42524239046466,0.193704132217346,0.427827340700521,0.236445381049116,0.428797569047538,0.471642832379383,0.0988069440295672,0.257215871059222,0.371626218662153,0.372969605538073,0.422858809474079,0.316579704633485,0.369460355631081,0.13920506356648,0.305123934932596,0.345858690483568,0.406238680808966,0.442287290168547,0.0551864499977233,0.179241565931603,0.41911173731055,0.386750513014326,0.250485046658561,0.326766229359799,0.384906064243011,0.0668142788920898,0.423361517124178,0.415659801963507
healthy,0.27095573522579,0.11771488555913,0.203288139116018,0.21703515132763,0.0996967606793681,0.320890182376776,0.480943415529586,0.38553459396996,0.258995744138584,0.221846863501867,0.388157659140819,0.307743926258101,0.20727122772976,0.0184227113429256,0.115570542240712,0.462593352379298,0.348425680119725,0.245350801563611,0.275703224633789,-0.049732432098523,0.241843960324716,0.26817627891796,0.129429767675975,0.140212898941196,0.489809664825043,0.181333587065673,0.11091998923075,0.362228587179221,0.318239236797324,0.141590108168016,0.0943106490301855,0.0916761609193796,0.10831262987876,0.264065772175102,0.235642226367457,0.228167031832123,0.0308838490178601,-0.232715876193269,0.384888681982185,0.277048875310587
healthy,-0.104004458849257,-0.288677438435715,-0.151887625637313,-0.218317595115396,0.114213170813366,-0.0418937830628061,0.291415691158692,-0.234983383522014,-0.0683312143774688,0.143116376822397,-0.141021917951398,0.0003053170470027,0.025081367180142,0.356984795376798,0.616635723333899,0.0355786751178092,0.0383923316707608,0.468997201202934,0.0510412619440555,-0.096820206702891,0.153891699218256,0.101331174929389,0.0246002500039529,-0.0097561781695623,-0.348128514107602,-0.0274132548894397,0.120272088027275,-0.124410408757236,-0.0359378842130349,-0.0436112736291712,-0.0372433552250848,0.416441485378848,0.263527687440155,-0.28355240460287,-0.134979342919034,-0.0419925639688623,-0.180452456692165,0.317971017931819,0.051071626104405,-0.132519016031729
