group,CD101,CD107a,CD11c,CD144,CD19,CD1c,CD226,CD269,CD305,CD336,CD35,CD357,CD38,CD39,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,-0.366706346582058,-0.187371088848127,-0.150378979977368,-0.17283255739411,-0.2076859582917,-0.131111627547562,-0.242309396862906,-0.0687558256387908,-0.202022245471365,-0.339469595716441,-0.161706716924038,-0.33608136274557,-0.0046219679195173,0.048900239838686,-0.300918069249271,0.0873816383010163,-0.271056398192899,-0.196442422223134,-0.0795474468369282,-0.391249643289338,-0.0422029257777985,-0.301659545588782,-0.424141920827781,-0.0107048260301009,-0.0903047404622423,-0.470067131341305,-0.153297594870932,-0.353523911399095,-0.350826476215607,-0.292504258074899,-0.260463280988114,-0.195841861056086,0.128940554365552,0.44617832509721,-0.332465543749446,-0.336223549274745
healthy,0.0383806612035216,0.131666652020188,0.183084220071197,0.0902894647934177,0.154649065770909,-0.074140091030175,-0.0265662547436456,0.140793833107474,-0.208232202321032,0.0745992924671094,0.463696947194287,0.150481481411187,-0.215635939508824,0.362090197095044,0.524869666439654,0.387782238766185,0.046524006867102,0.275591997817809,0.375319660885151,0.0702060768878673,0.287231162460719,0.0538435140753695,0.2610906136993,0.275774454191783,0.121778900632855,0.487221516875044,0.0761557064202671,0.141370605003357,0.111565872599446,0.320787068662965,0.0939807616545514,0.26263914567149,0.23025448417447,-0.0752008843768547,-0.0058467911396867,-0.0634003183024122
healthy,-0.0033929539443569,0.0769673865952842,0.0492026237061463,-0.202897643638045,-0.0640610656144052,0.0001725480873076,-0.0982692608795955,-0.0745756726730496,-0.0652678513971573,0.0142642382526871,-0.211468594375933,-0.0664485238782148,0.313923921668642,-0.404188349777577,0.0493463644553004,0.0723924059609423,0.138817175134937,0.105723577742906,-0.12571271723043,0.199485295437922,0.0521111033673027,0.109965511756349,-0.173563321711711,-0.235038790397956,0.166258804089641,0.0401121160910013,0.137466144986264,0.221495142910014,0.0599994553493038,0.0383765418578035,0.0384009342503229,0.428669310224176,0.145665660153767,0.151969803747415,0.0370392521193246,0.0487352880345027
healthy,0.352503614143229,0.604690640710263,0.452174741124985,0.473272695114423,-0.442669758774566,0.500939472625053,0.479171869381537,0.563720529950074,-0.205988887313111,0.489370594010594,-0.363731051769035,0.508181775059916,0.0698914064851173,-0.0692726834863635,-0.173626998062429,-0.161208307824577,0.540659935383025,0.139754312648948,-0.0612068479916713,0.635797500891002,0.0161356404177383,0.529600722822552,-0.0624828711312804,-0.220272609153944,0.052951540462832,-0.0162526196987511,0.448092699201377,0.485608734935554,0.480971385271832,0.0650591935081753,0.580295182255549,-0.0770033095548527,0.406778948800165,0.169397336656823,0.299495077846429,0.549024500692795
healthy,-0.129541624491188,0.254533602882203,0.19736476429255,-0.0787429975444733,0.257383100830302,-0.144552898104361,0.132724159191243,0.18523525477527,-0.328229541460193,-0.0250372134503609,-0.0264023638508969,0.0974302309076332,-0.257765696719693,0.0603325579905869,0.40456195637233,0.292209288041594,0.370665502341951,0.241564225905387,0.130742467481721,0.235846650246577,0.0397818334874081,0.120649349140108,0.140040990818453,0.240987675925514,-0.0024309928500298,0.244327142831516,-0.170532572229642,0.124747335828434,-0.155007000674857,0.199729266585913,0.0809226597190553,0.313259830823123,-0.402884025282846,0.0244387554200243,-0.134855828929651,-0.245222658403594
healthy,-0.121471502798799,-0.121417634794779,-0.24979799776824,-0.100637300949456,-0.0471594637998642,-0.112533263442837,-0.329358921998411,-0.106923865709284,0.135853474558733,-0.222319257914852,-0.0293704877776261,0.143537795653104,0.0183645540566189,-0.198670030529124,-0.309929943324335,-0.333123449215165,-0.244906854135607,-0.121908688182981,-0.163355813694209,-0.150922752715167,-0.0119670265521874,-0.193248668165655,-0.544030819438991,0.109905774797386,-0.0884756393411703,-0.236263586676698,-0.0148715927427934,-0.295385288685478,-0.152663414021231,-0.250028524738654,-0.150600559651652,-0.262538831283838,0.163226272214674,-0.135935784448495,-0.384490861422664,-0.168073408563041
healthy,0.380908304214141,0.107776033722325,0.293693924905901,0.264272739986636,-0.202788613542959,0.117611888325967,0.351551883675453,0.0410539524929509,-0.268269305165662,0.283738365292253,-0.0356951831452604,0.237952350097588,0.0179069608709318,-0.0102071070003598,0.368865661605578,0.233544864743598,0.232008679316919,0.172428562316105,0.0727373878966804,0.184976342741175,0.347980416016429,0.309505079756059,-0.0162855943716239,-0.375835359079284,0.184761343007488,0.116931131291065,0.223846460416199,0.343212829955645,0.144133997065613,0.278857412329646,0.210317211978516,0.14056288416845,-0.01243904357713,0.466181789739999,0.266387567257363,0.0516831748458219
healthy,-0.117011658628383,0.220642922854243,0.0013649224783718,-0.370972366248662,-0.0154931483085072,0.0748255847472729,-0.191125600646385,-0.0983417448607634,-0.0890973010199035,-0.026398739399779,0.0049431543360052,0.0731103940805808,0.0352404953395586,0.197374369674968,-0.140028341301838,-0.164927920398459,0.213300878077323,0.0408178133595561,0.0230482156189589,-0.0697012825031957,-0.182977738792971,0.0940290603425353,0.0723936536616097,-0.107862181268575,-0.105084709158217,-0.244036404436217,0.0291931249246545,0.105143329686281,0.183528338115775,0.0484469925312136,-0.144838001174736,-0.0549767243127479,0.0815905490618357,-0.310963689310023,0.102968844678547,0.0278275095564839
healthy,0.164084505319482,-0.0918275240795652,-0.0259228360131023,0.174810384623838,0.0445279369184751,0.443581067842334,-0.0858819936367979,0.0674407702746342,0.166502331822695,0.233512172517404,0.353683932224531,0.174111476227347,0.169547212421353,0.0673991364839373,0.399371470384298,0.168788718032573,0.0297115488001549,0.202509980701346,0.209617500031877,0.0130092284239099,-0.0106189531254601,0.103771898222915,0.221573382188485,0.0106885793387529,0.34369296015832,0.289641458693299,0.0054952137668032,0.0714764496113058,0.0074624014762559,0.197215595955996,0.0363230587704678,0.177824027539158,0.121975338629614,0.195568185014666,0.188956430684587,0.0259793283292828
healthy,0.421793835163327,0.359173142789637,0.0426920824171794,0.470337591728708,-0.0918166432176234,-0.0236906281301671,0.220472547134456,0.307352493982718,-0.0674992575847513,0.224840197710147,-0.054103371234039,-0.0556907696110241,-0.0167932264302659,-0.144405224608912,0.157311334505765,0.0953259908650991,0.385080702755895,-0.0633569997954369,0.140488471424352,0.139238098290752,0.264365892228772,0.409884977325916,0.0748115071527139,-0.42022081698518,-0.0041776392198513,0.196123070930038,0.286230546969516,-0.0308698003569094,0.289549152781483,-0.209987071371454,0.234220660195256,0.160033777952708,0.127534748178354,0.0138071706381633,0.156240210368967,0.313725703212774
