group,CD107a,CD11c,CD144,CD1c,CD224,CD24,CD305,CD336,CD35,CD38,CD39,CD40,CD45RA,CD45RO,CD49d,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD81,CD82,CD95,CD96,CD99,HLA,Ig,Podoplanin
healthy,0.0977367106057014,0.251907677029049,0.190160308459074,-0.0367205831341668,0.196698698256095,0.324647564665151,-0.003924655387136,0.185351667005429,0.373500340213286,0.201854845600368,0.014848900067031,-0.0534835875375972,0.318387666079499,0.0105229555705278,0.297756176575458,0.239926882653155,0.208952959166688,0.354269944090144,-0.0103309173069277,0.0969027771558679,-0.407490943698071,-0.0273784775205432,0.461531021454737,0.268454226522282,0.183918593989578,0.245135576877464,0.199809505547373,0.265418978693546,-0.24339111384951,0.246806682116531
healthy,0.207808929124271,0.0547252024494813,0.0042648960058196,0.469378338595982,0.0989128395208276,0.0114895897230841,0.362929868370105,0.236320766201703,0.065330438923958,0.262376732263659,-0.0026248955884316,0.350349715697279,-0.0351466923053724,0.0284057105473894,0.12625644306356,0.300282897747783,-0.0186543528147246,0.137278875496808,0.28413969980604,0.0430568381844869,-0.178359272208773,-0.143841490858621,0.380425931530351,-0.065252767976972,0.0423427257876394,0.11003613648438,0.0608547172101859,-0.0584238116104182,0.279474138687526,0.227923200640198
healthy,-0.0664501631792041,-0.314992866638912,-0.134669257309731,-0.414652225810085,-0.326955183178886,-0.106111642367781,-0.178969080138128,-0.234896053502584,-0.117367100778173,-0.062163628816092,-0.219793863604632,0.105453362060452,-0.292963362655626,0.0638493757236308,-0.257358454050256,-0.116230621461647,-0.219211787257278,-0.352184899295167,-0.121767212037898,-0.0914493447523809,-0.268031947387809,0.304578580451432,-0.109667167206104,-0.274306549385613,-0.344533954185825,-0.16647086674738,-0.203672635519677,-0.174466212915921,0.0213230289672141,0.0673186933203863
healthy,0.0045242203969725,0.186671129523332,-0.122968382996357,-0.0447897426220687,0.0340215474921277,-0.158836397049639,-0.17660438989627,-0.0476246346888041,-0.145663589584049,-0.156835053129377,-0.109971985648593,-0.237176980208338,-0.211550641828283,0.0051459351247063,-0.0750568071204985,-0.139916098433962,-0.0438690059533043,0.0261841003860259,0.037440479139844,1.45743853215033e-05,-0.0094170500493576,0.125887341208964,-0.316278068037035,-0.062149953962842,0.0001695392326277,-0.0710397937066222,-0.12559891404346,-0.357928103925558,-0.135954552149686,0.0284678850166371
healthy,0.39385525298096,0.469452842596229,-0.163103576709586,-0.43214801738972,0.323989148691386,0.0892009714778575,-0.260028440401206,0.200678501723805,0.144226435982657,-0.233743153978065,0.257507731739003,-0.0395608519305861,0.591636661488352,0.19960711348529,0.515718807880173,0.342576858172137,0.246612861628588,0.225139269178733,0.603667826098664,0.192432870841994,0.384195214810901,0.465922024004022,0.067192642374825,0.433459333581586,0.425479227411771,-0.0637092993599411,0.530536758173913,0.374711567750877,0.0760632581483702,0.135983686150073
healthy,0.0658171336765939,0.311076698569375,-0.0769043723154018,0.0811107507200413,0.271325054926474,0.0179967739157559,-0.509772463591008,0.153235334073203,0.0166472832951492,-0.103316546253271,0.0769853100139287,-0.177511496557035,0.283147720036403,0.042865858976227,0.140693470149063,-0.109318561524823,0.0997320653433775,0.115595545590202,0.163495639697527,0.191500676728171,0.0044691800466969,-0.371352564850835,-0.165508753383441,0.30384272161881,0.29207858536851,0.18521857019617,0.04568508354593,0.0976339005536156,0.212958945293032,0.209309915042797
healthy,0.326986553687823,0.270088045764195,0.29655135751918,-0.0783205386177382,0.462996954296231,-0.0267883100878206,-0.539659154775272,0.384701086514355,0.417578527621212,-0.24143068238691,0.476896909818726,-0.33790699970683,0.543117073830294,0.573289976507771,0.501673333624004,0.104424451236993,0.60607998402263,0.535184729113007,0.197965413754517,0.484425665471697,0.546198893680136,0.125656872449568,-0.170188897879876,0.450584148339805,0.670225282707446,0.45367090634379,0.616207976255576,0.13379978050885,-0.0936236741463227,0.439306986189486
healthy,0.111813636288624,0.0605115632078191,0.316795873746388,0.233146385273143,0.0187359192863075,0.208247211494873,0.535507778129998,0.383939560744154,0.482056410847234,0.333526116606537,0.498300316147674,0.640502498713916,0.362821669274316,0.243285986101818,0.392273495893651,0.351508742232294,0.525936437442967,0.266691801714507,0.143397983748106,0.0964773891480763,0.292453907689798,0.667992074804834,0.34487622023481,0.350810580309067,-0.160062855289406,0.167391771356964,0.3935314407128,-0.0382107729265908,0.408808315118399,0.200543144879744
healthy,-0.367428685458269,-0.219488620240452,-0.258832837510612,-0.122542624991393,-0.21099183823215,-0.18976064230956,-0.389010232867308,-0.0725936365267071,-0.291606431105247,-0.209357067923296,-0.33162856430832,-0.312162379698244,-0.351572079687682,-0.266015146865753,-0.328879299907539,-0.319500811020612,-0.198326004725294,-0.32142152415954,0.0125968315211954,-0.12953960475424,-0.0718233651473125,-0.350590800583489,-0.03557069941916,-0.263577415097717,-0.0292989050208506,-0.148174398051626,-0.27776471557175,-0.213752488515755,-0.4133091860534,-0.164820751375146
healthy,0.268872550393373,0.15121177694468,0.33805193697455,-0.0836509789728908,0.355895120049911,0.288281663835522,-0.441028983768037,0.144175458295517,-0.414792512794299,-0.157358751365084,-0.169175463866645,-0.396384145005284,-0.11054309992297,0.277372230876373,-0.13994018061966,-0.296782869234074,0.0317099617751093,0.105723457564312,0.0140270374278797,0.434181234662448,0.166187646135189,-0.403060608610482,-0.221414878652121,0.0636486363732577,0.198711562562357,0.25672742805953,-0.196766801870763,0.302911276107742,0.0316752738169628,0.368749300384782
healthy,0.233727394053448,0.26032501142483,0.33260782435507,-0.256091320022394,0.31354103947496,0.17849574846845,-0.108658353336806,0.312165665824367,0.447880371728349,-0.265369367677794,0.224501709285626,0.327871475025032,0.360614345137002,0.138837641596386,0.34652460920444,0.428041948477998,0.420194229023328,0.325241654302032,0.237053181479315,0.260302569346495,0.310990179375184,0.52828170401342,0.103107547468829,0.392391538788514,0.209683423140328,0.300871769547706,0.417700157125517,0.255232633806438,-0.250448381764423,0.335231133883286
