group,B7,CD107a,CD11c,CD124,CD154,CD19,CD1c,CD224,CD226,CD24,CD257,CD269,CD305,CD307d,CD32,CD326,CD336,CD35,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD49d,CD49f,CD52,CD54,CD58,CD71,CD73,CD81,CD82,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin,TCR
healthy,0.125949152900646,0.06912418621104,-0.125440647013034,0.0369158824086496,0.140228718824766,0.056110277662298,0.0514358168166087,0.126199283826588,0.0629924757565919,0.406127640842291,0.297447964684618,0.268826958507167,0.0293495968081476,0.103375663168416,0.484943403347483,-0.137428924961207,0.0247831572459482,0.354655278825938,0.167283021215775,0.312147558718069,-0.237948994250905,0.290525103057771,0.165498237753587,-0.234848765443182,0.33686857982171,0.186660282150322,0.383041377527047,0.151877788592687,0.120626598584603,-0.272877769133239,0.048678273897426,0.252697380382997,0.159327785323055,0.329179870198811,0.0249070218178041,0.019737145958478,0.135328695757167,-0.0257136377462695,0.174984591791646,-0.0294900972826151,-0.0180222597381852,0.0486550922415974,-0.118780462736876
healthy,-0.079602012551225,-0.214636287985693,-0.267913173041876,-0.215927407302209,-0.164577000541363,0.124214024422786,0.0810559490819475,-0.261278113656602,-0.120672119611522,-0.016478872688722,-0.137717995173863,-0.132659836764302,-0.125589300298508,-0.158386715300795,0.132673770590772,-0.0732084798951895,-0.146133170919542,-0.225038300259253,-0.0667706380220992,0.0789007726361124,-0.226434152795958,-0.108704650123751,-0.0958846273829155,-0.132656002124223,-0.150993476480835,-0.119455367947002,-0.0385518622553304,-0.205471824518275,-0.131153005395975,-0.319018900129657,-0.504742221359394,-0.13830621477633,-0.0527282226374725,-0.223265442079198,-0.237821179723002,-0.165440578927163,-0.165211214724097,-0.222208671130257,-0.339069007865587,-0.133708487311084,-0.0590098713171217,-0.0999951236811395,-0.141147116405972
healthy,-0.150983221836453,0.0361285217801699,-0.0642168850738922,-0.07396368450921,-0.0341873616542557,-0.145516070329891,-0.351672173942778,-0.0177505047026895,0.0158723319264505,-0.182055692303517,-0.160058190520824,0.0578235850857651,0.0863085808989781,-0.0177502057857993,-0.172434821575604,-0.225074823771251,-0.128416800746414,0.160195465762337,-0.199356305683532,0.293808133692942,-0.231281506316162,0.347425123418545,-0.143857678015156,-0.0115865295824527,-0.156016649231745,-0.175018787299348,-0.382588912634323,0.016674631719363,-0.141905829357722,-0.0941904946969504,0.123765626341077,-0.30040121584864,-0.0121313304517358,-0.207327155236826,0.0109910931816819,-0.0253345880628258,0.183163481516209,-0.306929026850833,-0.0571317992632314,-0.176001433691546,-0.069854980766613,-0.0908721891692291,-0.216886529374282
healthy,0.0998333292415669,0.058176936461745,-0.0460374569194258,0.217755909638404,0.0773925056231883,-0.535166288061418,0.076095368756302,-0.0445020021916167,0.123952544423243,-0.116301772691404,0.218756264335772,0.0242783390689406,0.172612871744901,0.0492503900659105,0.138747830544807,0.0930731157409302,0.0548675135648424,-0.184384106793525,0.229306717153843,-0.191899324159148,0.0815593152576337,-0.0460157958421826,-0.27416325030999,0.0622105708447482,-0.265207814244952,0.100106688615655,-0.154746931004488,-0.11841933347947,0.0982542601198612,-0.138057273348195,-0.0791189799603815,0.185947808294883,-0.263339887917181,-0.0345535984503813,0.10741304409335,-0.0980647713169483,0.12605532451188,-0.203533880631203,0.121201551355822,0.0364445042684549,-0.0054390872521953,0.0393573909897078,0.0509307768299282
healthy,-0.0813703255697552,-0.225468552759001,-0.0678926509574793,0.0969983066106027,-0.083899439276189,0.18019634093154,0.310538525058945,-0.0405872066932976,-0.488113061094442,0.329939542433475,-0.106310563233529,-0.0542291192716506,0.0247064594745365,-0.167995636567434,0.442565785075907,0.0528360564688167,-0.225430119583478,-0.161232940811883,0.315248209708589,-0.345342039349905,-0.131078328273118,0.260497351972523,-0.212043030033664,0.0633157207126316,-0.144645950312377,0.0475913787610151,0.16502809353552,-0.148532479255692,-0.199176238978828,-0.295148460649098,-0.18466020979567,0.171530855498106,0.0201565183369099,-0.488283058552983,0.113576994989895,-0.325903845760583,-0.0414133611503401,0.0649324017146779,-0.0104902948173577,-0.0619494032740151,-0.0032403520732212,-0.489691944584751,0.0151271034975727
healthy,-0.239580057425611,-0.29056416025532,-0.354508399221117,0.200754928177426,-0.156768995976237,-0.221341563999113,-0.0374798322953289,-0.312637394570737,-0.17239842946205,0.147638365565778,-0.170477889954485,-0.149433655766368,0.28612585181547,-0.158252844670006,0.245211701904268,-0.0901451051509637,-0.231428570851888,-0.399630964391448,0.262198544489754,-0.266521581481589,-0.0966678328923476,0.0093389001043464,-0.471896847054352,-0.0857666951158165,-0.421698127556933,-0.161102315186154,-0.0526148559896496,-0.427738914359632,-0.411458217555823,-0.379825467404248,-0.043656680980623,-0.0301874825146249,-0.494365451162609,-0.437061682890097,-0.338838042671943,-0.459246719074301,-0.296046892867406,-0.233769503593047,-0.178069657153233,0.112257763740436,-0.0090984549541417,-0.365877016717981,-0.180554349835697
healthy,-0.0430362084956526,-0.0726087468777618,0.0937422502135281,-0.0455818548136274,-0.248902294589401,0.486867769802931,0.0607229950036271,-0.183008818476598,0.195857537449653,0.28698036330091,0.0675455237836965,-0.222087044208855,0.0172280057842967,-0.0264148942409886,0.302827967528694,-0.0072727410568033,-0.167823061778083,0.0780690290770092,-0.35424783365663,0.106408275214613,-0.0940589711321212,0.264638507184225,0.183914032403906,-0.12097243687019,0.0103263719394416,0.0218045806716842,0.255331903459804,-0.0558270000813433,0.0659883847958107,-0.111074400795851,0.0921829714769419,-0.0170620428145614,0.459024485412452,-0.23911887401078,-0.105091523369506,0.0695357232468871,-0.441659595257282,-0.0081157243915203,-0.0763691806985375,0.251254688998245,-0.066670824468384,-0.0167726529688328,0.058859468668923
healthy,0.0164939510098943,-0.152931343583373,0.0721589016899256,0.104763653462485,0.255649820044509,-0.0036260559870974,-0.0784935055682176,0.0488496513755728,0.17109846820003,0.120700004374531,0.268656899633616,0.383294240077261,0.129686071484526,0.283933758527571,-0.0242116629201374,0.330544387185747,0.144299876267965,0.003822706019844,0.174082747654812,-0.151529141337231,0.127329996339929,0.190682435335834,0.0169351923362694,0.213730433234555,0.0623516046680597,-0.0572089435501876,-0.0291272745818192,0.0147694025374363,0.18355332989683,-0.097278972107788,0.105615052492146,0.175654988969187,0.103210637246686,-0.188645508019657,0.154536083316749,0.0940166084341922,0.448871510754011,-0.110031429794734,-0.035960769594624,0.104975003397651,0.0418123972258269,0.204707356523588,0.0087191829975956
healthy,-0.19275840657275,-0.14889525356566,-0.215259614614404,0.0462073963839302,-0.135243617237053,0.248597851899774,-0.227859578604461,-0.0795340868871157,0.070042125164803,-0.250089629863207,-0.0427534821041651,-0.263633302958002,0.162380595832462,-0.211554994659393,0.0414757094801599,-0.0561561483382107,-0.306871899094794,-0.0976536961463313,-0.246523559646498,0.252429859112209,-0.309893779256066,0.312694943683057,-0.0927847319822069,-0.0146985044098001,-0.0996127975439337,-0.19819631549019,-0.0440181788066181,-0.126906299429235,-0.183526338981278,-0.308109775014831,0.201004672564881,-0.341026167850485,-0.28056711506654,-0.130208412148524,-0.254132546188731,-0.149103251990899,-0.115902976965584,-0.0299491258651634,0.126430756916865,0.126641650691774,-0.158386629332706,-0.206611296236985,-0.206758746185947
healthy,-0.0752220669007872,-0.0868509068440479,-0.123091243615999,-0.37211058955176,-0.0666323034120028,0.073878954641995,0.0780952121990021,-0.238456044362241,-0.109778016540851,-0.259392030146248,-0.136986808046699,-0.0673732950385959,0.123833224441198,-0.152170914300299,0.160083230830869,-0.223666513491328,-0.0155203042924352,0.107294887896718,-0.165029731339403,-0.101716088866861,-0.148313427334489,-0.0552541734178809,0.160348232855297,-0.425779097892062,0.0287604002290224,-0.0077794081364827,-0.0106610336194245,-0.209860426634623,-0.246992746202121,0.102310961301468,-0.333398334137002,-0.0756152698793092,-0.072987830227069,-0.425737478432211,-0.0025641972439026,-0.033921776780845,-0.363459910468357,-0.092094909953917,0.114330909883805,-0.139289986143824,-0.102424137908545,-0.106500553642321,-0.192651077381549
