group,CD107a,CD11c,CD124,CD138,CD144,CD1c,CD224,CD24,CD269,CD305,CD307d,CD326,CD35,CD38,CD39,CD4,CD45RA,CD47,CD49d,CD5,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD95,CD99,CLEC12A,CX3CR1,ITGB7,Podoplanin,TCR
healthy,-0.0458098178946616,-0.0262975969412552,-0.0329132540038178,0.0083996997096071,-0.0364226022018482,-0.113156342412105,-0.0666369672637506,0.142522171463017,-0.0886362801895772,-0.204082080131073,-0.0306969295237209,-0.283759723518883,-0.0110193631915672,0.0239400590362131,0.0171798320542975,-0.274526641617111,-0.144276454156476,-0.15197736391059,0.203421222141775,-0.351475393577774,-0.0641819973092776,-0.186238518340618,-0.163284110398483,-0.100755608816499,-0.567852275813894,0.0075068050268096,-0.349182588337788,-0.0662642252357462,-0.214217254552444,0.0942233637861063,-0.0178459551595376,0.0619382863636533,-0.0604584119566609,-0.225807648593695
healthy,0.438331860768752,0.280016198330254,0.426550441395253,0.42991754194553,0.257636299309006,0.302779828778382,0.450325487637564,-0.139539823939433,0.336382916412882,0.351600836428763,0.41251972626891,0.393374102841837,0.170212622637871,0.13752088910586,0.024083647526715,0.392983213602865,-0.0636235861091721,0.220675643273229,0.116698711665701,0.357795963305207,0.123100465673429,0.382460021724132,0.307540135927578,0.357692076196683,0.116900235733011,0.189788930840605,0.0435082151703805,0.314399322745136,0.239342872511123,0.221452478269804,0.371213425514962,0.433460829200812,0.407701517288384,0.386339772932647
healthy,-0.175808309470249,-0.0103331642224582,-0.170344691963016,-0.148176541340254,-0.282915816981145,-0.36047212639547,-0.129317708414518,-0.0985220107274405,-0.210132795218433,0.012599861826562,-0.0433013943709347,-0.0140912558703073,-0.605538671660748,0.102048351527484,-0.0746745991077172,0.0029860755678623,-0.452819909789323,0.0517015826161304,-0.407683549358991,-0.0036927597988483,-0.170910243389158,-0.284410257125188,-0.12572487339749,-0.0947772605532521,-0.310912071793681,-0.311152560604028,-0.308006797309786,-0.109502888941508,-0.363192329282539,-0.0605392441588062,-0.263345243285034,0.0442289249243875,-0.183864950311988,-0.0769915732425233
healthy,0.571616997135426,0.366880142886112,0.335101770658305,0.624533923449829,0.446868252178184,0.64299581024703,0.381669031192977,0.173668373041173,0.523394627454181,-0.147829714267745,0.52877647090959,0.605321680642678,-0.376510630636075,0.163830661065492,-0.1080295135851,0.425610544306889,-0.173797027738421,0.0490845121104549,-0.183279067763413,0.418857431073526,-0.135667546378006,0.656026939715518,-0.124901078768577,0.643201410034211,-0.318874268838558,-0.333388941337997,-0.0267804388401012,0.472016948421759,0.0695800747090384,0.271035915069515,0.570486741381865,0.476091083041292,0.599577332663981,0.609398661587959
healthy,0.0439311085468722,0.096974716382863,-0.21567971638045,-0.0333616297832314,-0.258311899693863,-0.283157505822978,-0.11204498206853,0.177361422609738,0.0019027761147947,-0.423015920204708,0.255916706244044,0.184926197640858,-0.027999659884581,-0.566150322787817,0.0526244551558274,-0.121408615531659,0.145961448296745,-0.299205882992346,0.196123721828883,-0.391718573178788,0.104669275622515,0.0254892522765485,0.0702087940169696,0.2195786005678,0.329144618420199,0.123357150824357,0.118866944584955,0.0793412174234486,-0.0399835736697012,-0.249976339181515,-0.0737824250379622,-0.522057554694451,-0.0420005014009229,-0.287510707615259
healthy,0.104044502092446,0.075051121665701,-0.146508766277167,0.0860508814988479,0.302060457171566,0.283686699184037,0.0634085332061077,0.272718488845726,0.177993169315363,-0.0697594901514863,0.283033611531672,0.0459061036631859,0.332483538173514,-0.176967274415081,0.117497516700167,-0.0919008122013095,0.429738407644877,-0.110456211188112,0.318970962354895,-0.132104767628159,0.433979527657388,0.221039625773298,-0.195315494337529,0.161657476613247,-0.0186033046729071,0.157278260238777,0.406731573528065,0.0676073231816364,0.214170579461627,0.0792081507503621,0.248544354673096,0.221720045026401,0.28270576007148,-0.0239839756692403
healthy,-0.109391026276573,-0.096637632215036,0.304839120142276,-0.125673532845861,-0.14265393208682,0.104241687591224,-0.202037462499156,-0.190092716231457,0.0634769948184181,0.399397183154064,-0.250625845609782,-0.135286146988772,-0.180875047018536,0.357413705191822,-0.25100352262546,-0.120101908123036,-0.599925498507947,0.0404062821760493,-0.370515420846002,-0.155848496162725,-0.151674169407045,-0.322957990078805,-0.332050819244377,-0.0892678633059148,-0.327506626404044,0.419364404723921,-0.525897925295738,-0.266424348491454,-0.246086957048885,0.0042695163910888,0.0496809733060431,0.316082644159913,-0.184271646667273,-0.256844344332998
healthy,-0.0459589857342922,0.199369676674183,0.0549743283080427,-0.0373006426192491,-0.137740233705045,-0.36852600830074,-0.0258215033073111,0.10435521211548,-0.0114643678308033,-0.229211056623796,0.0060909882192383,-0.318632278205226,0.0143681019366553,-0.290469120420986,0.0722328888344583,-0.251443850407208,0.150176277565595,0.0205450851033336,0.102180013158356,-0.204261032274542,0.22081250251037,0.0585808499670733,-0.0279911181286072,-0.085811915821342,0.244328581107933,-0.0617299493289517,0.120896347465427,-0.0398115520171354,0.155512169395774,-0.0182314741204418,-0.0888038410139729,-0.235698672168079,-0.0850688950099637,-0.139506927961531
healthy,0.216148472521335,0.17261445101128,0.299024082329818,0.251692546206704,0.29557684567587,0.0951551428232177,0.186955670186662,0.0449419149372621,0.153297296428375,0.102398143961822,0.167028300617798,0.356169349933977,0.214811827496031,-0.010108541887547,0.378071666759437,-0.0483969825365652,0.0613173476804182,-0.0784724349941974,0.204518391141282,-0.126039277616117,0.140445453990015,0.217993544987888,0.208958008022907,0.0075660631897591,0.0390412101165498,0.195673878576488,0.0540377821488999,0.0700678484083802,0.0957480659206339,-0.0071005046532427,0.126515397050799,0.0322588148987922,0.293691373978682,0.0136062862996705
healthy,-0.585330469139384,-0.0966323781658312,-0.487241544773447,-0.558143143766365,-0.415535000853052,-0.341836895276437,-0.322431297407726,-0.76188725442245,-0.605545476555356,-0.103735701130249,-0.575754198595891,-0.563549902725642,-0.0491388296788557,-0.0705937481420437,-0.179083559569738,-0.216232660412899,-0.036037860414448,0.264274055021718,-0.0165651775170695,-0.05992191031595,-0.264557545165799,-0.307420659027064,-0.0437499633413889,-0.286786363762709,-0.0387590731702917,0.0723180210076586,-0.343113861150895,-0.11458624569568,0.221567617523223,-0.172023082192824,-0.51889355137252,-0.039918580890496,-0.691189606464577,-0.187977601110838
