group,CD107a,CD11c,CD138,CD144,CD19,CD1c,CD224,CD24,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD58,CD62L,CD66b,CD71,CD73,CD81,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,-0.270168736413424,-0.332520352884838,-0.104620048365474,0.0671116638825678,0.0658394686024404,-0.0519512795477701,0.0488723112757953,-0.408030572557681,-0.237534612416548,0.158351313011401,-0.28591848527723,-0.178503932054547,-0.0681399506418923,0.269574134273392,-0.0866426763043174,-0.305937228171206,0.0073181550455414,-0.140388432058848,-0.175737696788887,-0.220849829045146,-0.108550651806585,-0.211698942888999,0.0497116468521446,-0.153304590952364,0.0538929515991752,0.185509630564965,0.0035955945666436,-0.295445248978331,-0.101216320611034,-0.367493057553812,-0.0624948364582224,-0.39829667220627,-0.308955728753144,0.0484712986979535,0.161816516391132,-0.0620203228052579,-0.42920829361391
healthy,-0.424002967002498,-0.25305508037052,-0.414734714486649,-0.435537617158145,-0.300862689389649,-0.505520095251738,-0.256697264073005,-0.0691153475141932,-0.379059921695795,-0.538710491708084,-0.609046329981151,-0.236811352952692,-0.359886108454395,-0.160894538966132,-0.537568508430119,-0.11395776659767,-0.448769276363825,-0.20305509319116,-0.425033590437013,-0.391682507636356,-0.121402298770134,-0.379866159358297,-0.252557512736857,-0.447177015786573,-0.0523566115204522,-0.132200991834388,-0.296275251082539,0.121090894107989,-0.3787667940568,-0.285728625833104,-0.205030613080663,-0.353186895920178,-0.0513664402771847,-0.438902864417373,-0.295103323507191,-0.300914567278141,-0.470913811055231
healthy,-0.0916514519268919,0.377196266696163,-0.0049010983905266,0.0700256695186379,0.231673670958699,0.419723222375961,0.0938684799446778,0.396197865038712,0.240872969118526,-0.256364180390109,-0.0714927562797983,-0.0619093745271749,-0.17503893255501,-0.0055027418283913,-0.224718702935475,0.341243135836357,-0.0067461598899006,0.353093794622347,0.129237075537529,0.0775344100001916,0.221558727476576,0.170714565521941,0.255019131890291,0.188455975657727,0.176622762482338,-0.371895377216313,-0.0456013484988306,0.344751734111994,-0.0163041008395503,0.147105914564172,0.160923482244067,-0.0248813611776085,-0.0409393310626851,-0.0510034090212915,0.126852812418917,0.085500132047903,-0.0749016314935869
healthy,0.2759896578723,-0.0138002334724584,0.490238977339858,0.228019076277249,-0.470778385421968,0.515835161194136,0.0898419478512701,0.0465415229108578,0.290206905177268,0.0462390334585243,0.163827009277512,-0.521367562296695,0.253681258380235,-0.250738130704125,0.07437437864541,-0.626585586503428,-0.0224183186233823,-0.579705007418126,0.398351367849631,-0.115818457464455,-0.414694790234052,0.38325045777659,-0.27603988739437,0.540446172127496,-0.503422503314746,-0.113842513895633,0.0167270352340874,-0.518627546123239,0.348041096599303,-0.0318221852177966,-0.337236801928537,0.373573109811391,-0.0620973301912742,0.542075060527386,0.0643181588009662,0.200188693545051,0.495821325164854
healthy,0.153806527537205,0.209887646557573,-0.0209118087562529,-0.0119131472299757,0.0678905442905175,-0.326400632754263,0.120749470287043,-0.448464269116143,0.114249768017112,0.243494840144482,-0.371717674259085,-0.0347646783801845,-0.0822676761350204,0.178904115177135,-0.0984772519417693,0.110198546816964,0.148184455957334,0.225862251626353,0.193916332137382,-0.0310663267921971,0.220445542722959,0.0899230498529535,-0.0505541114388678,0.320899713955647,0.34517689736907,0.42339478707599,-0.20527303625652,-0.0435154741665999,0.0924739595241819,0.454443551362741,0.342029296462279,0.102819379407741,0.0817356110308607,-0.0271235550683033,0.115184211592053,0.0305927357501186,0.418215754980938
healthy,-0.130214840854053,-0.34633066716419,-0.160416676819786,-0.0604918706078831,-0.121670829079892,-0.36493140212815,-0.289275767926273,0.143363495619425,-0.0424556870333369,0.223929806825749,0.106733869114278,-0.179770358022617,0.324379899602768,-0.274653642910133,0.226026586562216,-0.503554390821175,0.127455658163619,-0.271273820201337,0.0875312325721378,-0.0201367148971823,-0.412776963695931,-0.294892410114426,-0.0347822113203819,-0.177343508542821,-0.0282682492524204,0.335840626981188,-0.138740619249152,-0.386545806516709,-0.0190372106420583,-0.360901887083577,-0.342166980766274,-0.289594664904979,-0.237997560921582,-0.0949880076281402,0.16802448891908,-0.252939211448079,-0.452387001798809
healthy,-0.123958918296533,-0.115338393613011,-0.190686178903584,-0.359791787057314,0.0185473436115402,-0.257048663145413,-0.201670243053106,-0.573015640236191,0.0638382598047851,0.278443580279785,-0.0781973000904482,-0.357892031553615,-0.0389468154485645,-0.262221557156207,0.0455813312718341,-0.668763561059691,-0.150225134783873,-0.487222907482333,-0.376482093401442,-0.504885891992601,-0.387413414517973,-0.579633878515527,-0.268397450918501,-0.0797907956261773,0.063314402608048,0.177197597881257,-0.241258613183332,-0.483988405446553,-0.314081258608063,-0.394524911784758,-0.508250599294972,-0.27375297024734,-0.401874586648575,0.0533242157556441,-0.388317878146124,-0.285741493138032,-0.34764248740633
healthy,0.372446845431147,0.100731278903843,0.100195875120855,0.251757427642796,0.446664169319728,0.152318748273415,0.126586683759852,0.334571941950453,-0.0952981471409388,0.369852796233733,0.261776235605192,0.399604596522666,0.329154175455389,0.494102279250469,0.432755870413584,0.387268970273366,0.44974578579902,0.206077337462231,0.136530614698728,0.341733602463339,0.470567735553744,0.13126081975673,0.16006376858268,-0.0068062328256429,0.0772610299968126,0.326626776856188,0.314382889452292,0.255320943419071,0.086173283894565,-0.0270174122235945,0.350437707024815,0.188508752332056,-0.0499079483122818,0.348216807603192,0.209355808662862,0.107489103838096,0.329104917058749
healthy,0.0278157416174433,-0.213677772815348,-0.0407611552496859,-0.103067009492906,0.074107867802502,0.208056733136199,-0.0342463443276345,-0.0638013501940371,-0.136858577058339,0.122466916003722,0.218712869025502,0.286898010469505,-0.231141573436538,0.0796976583873688,-0.0283590321913017,0.143976761688376,0.322062017230623,-0.014162519115495,0.130391389532123,0.177522415726092,0.0689858494172544,-0.0311588814530121,-0.105915846895697,0.129008014282928,0.004998747613762,0.0040891913379319,-0.0191254801875074,-0.161283616913339,-0.239497499509773,-0.170802957291882,0.107253191651418,-0.0985552428861364,0.0430617028639215,0.0934447966002719,-0.010185020535685,-0.0384712052634233,-0.0543395470016543
healthy,-0.0766033115271684,0.0129098812099854,-0.136561530712011,0.0394086046746288,-0.135596764486954,-0.0755793932825242,-0.200046310826399,-0.524316117807463,-0.262592775416385,-0.0205035338828869,-0.160795163877766,-0.0204660692683069,0.0218726591159636,-0.114364721679321,-0.251174111686516,0.143240372152932,-0.0539980591373074,0.0611793672716308,0.0317952993513204,0.0157377162953409,-0.202369076441798,-0.181689976544241,0.0091232151043654,-0.149689990653724,0.0997125876811136,-0.201530304305241,-0.0695576930105248,-0.287586262911386,-0.252429452226885,-0.149033671921768,0.106889465807919,-0.175104914802198,-0.134367983375387,0.0080860715137158,-0.6120840571874,-0.15838468384462,-0.269443360737327
