group,CD107a,CD11c,CD1c,CD224,CD226,CD24,CD30,CD305,CD32,CD336,CD39,CD4,CD40,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD58,CD62L,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Podoplanin,TCR
healthy,-0.130667170164865,-0.112763429922154,-0.246587552249893,-0.130178774845852,-0.247488224909298,-0.0111333862049747,0.206871902463149,-0.0954593198510846,-0.252329067898919,-0.19976915065904,-0.107037876812095,-0.04068356599761,-0.367091339078818,-0.250147033081487,-0.0328681814839292,-0.243478572464807,-0.0879080337124682,-0.251664120201024,-0.054859459234757,-0.122053622603611,-0.0597231977093355,-0.007141845451821,-0.0983134420257146,0.104561109586945,-0.0355322104602324,0.0973071630067778,-0.20869598461437,-0.0424023973695173,-0.289079426629899,0.104439190668298,0.239904589971493,-0.228111983188946,-0.208601949211957
healthy,-0.611345382892926,-0.394702658752927,-0.566239236231127,-0.537693904618205,-0.55784180419555,-0.0812339991815463,-0.488504151514132,-0.26344364740827,0.0416580381750716,-0.549214583363106,-0.0784851582576144,-0.603828197501662,-0.221185944223822,-0.420380497127113,-0.214173698211548,-0.400097938010777,-0.222895805815336,-0.637064854555176,-0.61329724978936,-0.283846580471916,-0.550051526455036,-0.486681893055316,-0.373073644494968,-0.153733968212351,0.0656973923665372,-0.176049272846544,-0.583647607242139,-0.513021360569892,-0.49203116983073,-0.190167897130634,-0.441039770717466,-0.544094939502811,-0.592486149501797
healthy,-0.0491725486461695,-0.0745909322408508,0.08523875513,-0.0134319746787563,-0.0482646487873126,0.0230934829408603,0.175432335676668,-0.0541992555990297,-0.155041116763776,0.144691175555035,0.311904976819008,0.0493896898924426,-0.197199598147576,-0.0526278657997907,-0.0185379226836668,-0.283604054419019,0.0336198766615007,-0.0316505523494572,0.0063481205820407,0.0207439232286287,-0.0820269852591371,0.140309457657902,0.0093012335545569,0.360448158252264,0.32602001571792,-0.0600021864250825,-0.0702856656841507,0.224862253540026,-0.0955344972920762,-0.218065713774415,-0.256185714873525,-0.0381324281668564,0.26342787250568
healthy,0.0109518922578152,-0.0808040801019479,-0.115042889124184,-0.0869195726114994,-0.149602385698394,-0.0243955090395093,-0.0642560224866454,0.218566227150284,0.0487942886434562,-0.0433476182349096,0.191216080519204,-0.0624101216447003,0.367014523886084,-0.0585125721440733,-0.220456355959504,-0.155151942203069,-0.0494966249160472,-0.0758353152713055,-0.108904151952003,-0.0696742207618636,-0.123022838989808,0.159330821382036,-0.0973136409331393,-0.0971343147666066,0.543504419124915,-0.167333435326171,-0.294809000753612,-0.093036928046006,-0.0788690503518673,-0.127630587421613,0.0467485111403878,-0.0253691803526139,-0.105021290960477
healthy,0.375177384705067,0.373927054739897,-0.545448786641995,0.300912133414399,0.356624871867014,-0.158537463623424,-0.0401341355751911,-0.203006307697618,-0.188395838445264,0.0628310299514761,-0.0303566025220776,0.324277235370158,-0.112734265406014,0.205364259462564,0.353217318289809,0.0809140479197679,0.496049970134378,0.244992990870359,0.107194218791485,0.163404552590545,0.219264422929119,0.365501501019702,0.170935694817814,0.413845272866946,0.580454538468037,0.341907297023285,0.274157363337892,0.364001401804355,0.286371012276375,0.271851922151101,0.172759089424594,0.296922827168408,0.107613065387796
healthy,-0.052721170177926,-0.0521609010129968,-0.0319476054411578,-0.0401921659883465,-0.0953958220460831,-0.195583335515478,0.0103208828850671,-0.0344883481431403,0.0746346422974635,-0.0962276171799098,0.0792229732745644,0.020253576526197,-0.319509432424415,-0.135373639084594,-0.15828504888862,-0.137277294544631,-0.156741331619067,-0.0566484225891648,0.129301838827594,-0.0821769953462605,0.144391627234821,0.197782950354274,-0.0190285970813986,0.0562540901951415,0.467001017770614,-0.100204190354161,-0.0948111191021434,-0.0100600342180713,-0.0221820635094714,-0.0421165845525401,-0.194562605108997,-0.0869273261351194,0.0731405182265299
healthy,0.141690877361551,0.010014615393451,0.0420440380947942,0.193724949584038,0.395119855719106,0.215870761583605,-0.0287910879263243,-0.158270113516492,-0.0880611918860898,-0.0234125959573176,0.246698927979941,0.309302154262225,0.285656023245327,0.167394512020777,0.231546210401321,0.299772894924215,0.359766901626018,0.0824206531914496,0.178972093986535,0.509031885044015,0.486786719888384,0.273176329950117,0.239235878686826,0.296497525284197,0.385825631850184,0.382866674749255,0.233109056660967,0.457324857094543,-0.0317997528544284,0.0708480804989483,-0.14442384279552,0.27752889737964,0.145251053055719
healthy,-0.0646609106651297,0.0991843667616884,-0.425612194168534,0.0576385007862407,0.0716303770497978,0.013896382082594,-0.344473413365999,-0.494523019660842,-0.510687963664261,-0.259488360716625,-0.431264996804995,-0.222279287525674,-0.31522458786354,-0.327082796338287,-0.182267478607475,0.0768307543285549,-0.342999876103002,-0.0376890088559677,-0.309366872777186,-0.0920604014665311,-0.050637683869843,-0.0894513297713723,-0.201623185688744,-0.295127536944346,-0.330724482272028,-0.204507522268209,-0.002654103467809,0.0760162755738379,0.0112998899493828,-0.107458051209882,-0.355766582435212,0.0889687122637228,0.0040871170301229
healthy,0.355332593177448,0.200506518651779,-0.311611059910554,0.152335275981662,0.176726352083118,0.128026805748733,0.137965569881921,0.0934567422449911,0.0009357405062254,0.116102268025792,0.231824440835407,0.193992321525259,0.203040019210024,0.203014041280809,0.0840006898954561,0.273384244036103,0.195516678152682,0.105534997076855,-0.0115879940377538,0.107674848059011,0.175631174010739,0.299465425512331,0.185691511440827,0.136084885462475,0.473441984574232,0.250170039463406,-0.0227388479900832,0.218716544387289,0.0948104612351191,0.130443915983645,-0.143551726299625,0.306043064764098,0.190028153588837
healthy,0.531758881740251,0.257814162381589,-0.0156190424398004,0.45397148074965,0.379131313155464,0.380277731399238,0.320269765531043,-0.197727148533978,-0.359933007566991,0.28079497897498,-0.131967402343327,0.362306992151397,-0.215026521600052,-0.224300565325088,-0.144758821327698,0.198282974586119,-0.0150407746780753,0.552952141490522,0.270667676529189,0.0330440378368453,0.395269641537276,0.114040188804568,0.467321736301398,0.0411409156556169,-0.294685721196462,-0.028017581561434,0.314217769195826,-0.117035254029381,0.411364048976525,0.0845461468429402,0.240330328027909,0.439884779601632,0.273657999407214
