group,CD107a,CD11c,CD154,CD19,CD1c,CD224,CD226,CD24,CD305,CD336,CD35,CD357,CD38,CD39,CD4,CD40,CD45,CD45RA,CD49d,CD5,CD52,CD54,CD58,CD62L,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,Ig,TCR
healthy,-0.093406367581531,-0.0886295593115088,-0.45771733275696,-0.0320369228579657,-0.441187006185504,-0.0117824145864477,-0.297384241279341,-0.246058956159447,0.0378814563453998,-0.24684969210721,-0.0883255593872743,-0.475029406022052,0.0256748459228952,0.121911442826081,-0.176256595382196,-0.176619649150057,-0.241130631488048,-0.180969916954695,-0.203861925276944,-0.205035533413248,-0.190063075012784,-0.0700022433424785,-0.271163971155787,-0.151739757476362,0.171804957694041,0.1033619918163,-0.245843433458467,-0.307359452117719,-0.156341228787174,-0.434527092049457,-0.281559432374177,0.247095715622575,-0.087288667784368
healthy,-0.45663011631839,-0.239312575864862,-0.376886667309329,-0.208031818621251,-0.42512589664377,-0.359189158576925,-0.455024438731287,-0.409819688629436,0.0266771307523583,-0.438718089272852,-0.278437326806632,-0.494582227403645,-0.105759793513692,-0.182457549118817,-0.48805177425666,-0.207779813414117,-0.487136969591929,-0.51500175787755,-0.366105405844598,-0.403507765931808,-0.476052629488498,-0.331980657694565,-0.422219145624971,-0.424814571796673,-0.0780091596162138,-0.0906799117183026,-0.465047352912198,-0.409266765275619,-0.448094185835719,-0.432021550085626,-0.327667839450033,-0.151144227649091,-0.455716209217254
healthy,0.0800090858425458,0.115565863366306,0.120884343868585,-0.0197357940940605,0.139035414350598,0.0858942158717075,0.103614814810976,0.0225397739658418,0.197996478380341,0.240810493753698,-0.175271352510182,0.174499938361602,-0.178625480667678,-0.015924456352075,0.0295521945366106,0.04668811058231,-0.140230306438051,-0.0177167417908567,0.0417601223885963,-0.0038831082420879,0.112226585882343,0.0384216826223688,0.0998044078723475,0.0425159821433472,0.230829531245922,0.21724534411788,0.0052736667170954,0.0627689501924727,0.207931426249819,0.0429647449344736,0.0725885306846209,-0.0651601029340453,0.119275496212214
healthy,0.139364872419461,0.268518408386272,0.0783211779013572,0.324708351363926,0.112432163716658,0.206171061231218,0.102377294675975,0.220664315637456,-0.0284941576058998,0.160437061751589,0.278972946058592,0.030278510505832,0.0071111631484374,0.464341071815937,-0.0097797412098602,-0.059798975575958,0.219525484807757,0.573284796089815,0.402276184428711,0.0298118166212019,0.276828139654024,0.476344622037243,0.101218462512922,0.177498618113697,0.45900439973915,-0.4251363295076,0.49135902232161,0.429733582021737,0.346443327003039,0.0975654808825149,0.416407073264602,0.253604024825114,0.0537820400008866
healthy,-0.239191068227005,-0.407976875113389,-0.267961607083929,-0.0205643557394514,-0.0346511519296542,-0.411641320752223,-0.22294996654976,-0.381681781456156,0.646313464581032,-0.31415514975738,-0.107206751437272,0.0182202203468999,0.143086653393587,-0.13912649807924,-0.239691667348906,0.210550596193812,-0.20423173597288,-0.555310564709676,-0.399682076107134,-0.0422711066145026,-0.0414217690562628,-0.157662802758735,-0.275928262562487,-0.361438273371344,-0.331462538268228,0.248028609191744,-0.626924233880712,-0.387433679779804,-0.247256910759332,-0.375576344225498,-0.185915508791194,0.129961133473928,-0.127335744631467
healthy,-0.23620498269151,-0.0932152875238013,-0.0755085278490958,0.0324019352332381,0.391228902757953,-0.111883279967004,-0.225720857547323,0.29443300680004,-0.0637108713432076,-0.201605189680573,-0.205358343690819,-0.102202248976368,-0.0967358917876853,-0.473681807270382,-0.0372011281948615,-0.18505393870275,0.0801135656420365,0.0150558226618131,-0.175211209163004,0.103244783706472,-0.0185616119656497,-0.1049423887099,-0.13689023990328,-0.223041267914514,-0.550572821642316,-0.655330105761637,0.187081335697777,-0.186082630312987,-0.190388422997193,-0.159333060566087,-0.121430091673321,-0.0570721108654368,-0.163604005497899
healthy,-0.0443628566942657,0.0466667452007752,0.0153298540822597,-0.0933852265755872,0.0302468021523734,0.16241114591183,0.0745085045420283,-0.18667085180418,0.268431833522118,0.268752992249544,0.0378673695855261,0.0732517384755367,0.170231550673573,0.20965332557608,0.119729866166023,0.0651673137312518,0.14904499678174,-0.0204925367558654,0.0594902936888586,0.0838433687620004,0.0130814590763159,0.273617215514956,0.171726449453786,-0.221844017086707,-0.0580963652277521,0.37067804294106,-0.028047889349106,0.125683571533053,0.233972606385135,0.29458164461955,-0.0493523780565429,-0.135293554793473,0.128738441935931
healthy,0.0884030706837106,-0.0262065115847397,-0.292769934430363,0.174380328834049,0.199468203189923,-0.0309312994763041,-0.0662230512892818,0.0240870622764963,0.0506204665794563,0.177248678827087,0.210907918336225,-0.119580008030323,-0.11671758042914,0.184313810439217,-0.135589634449236,0.0756644835324989,0.33652613166564,0.112681629941715,0.22939313878408,-0.0219973419372583,0.307850854480406,0.0473548108263092,0.0556683557314222,0.153383310795423,0.223419429245441,0.0442155632773754,0.181872452846461,0.179594334655078,-0.051190537688368,-0.0971790535646919,0.141769765674576,0.182682914717799,-0.197816464257952
healthy,0.294588600351103,0.258485862960038,-0.0417871995038388,-0.396892607800995,-0.274889667437379,0.0384024540761339,0.139409368715511,-0.108332413063161,0.0349228237894486,-0.0046361656515418,-0.307204718462762,0.145747551731441,0.151322613906617,-0.209155783686648,0.191594858349768,-0.220295092317971,-0.127627676780499,-0.24971401081946,-0.173791136247645,-0.0017064511767925,-0.139658874495129,-0.176142006879143,0.0672472982966445,0.0633989817400215,0.0557650654475782,0.144106881539399,-0.132651362857353,0.21308782387875,0.011478646730253,0.120560797252362,-0.0709302998452819,0.243769386852152,0.0792843442233284
healthy,0.106128561400554,-0.0129098812099854,0.167296136020627,-0.144717623084731,-0.050421204117745,0.114176879140791,0.260289990981833,0.173645138664253,-0.105765753989941,-0.0700455838461222,-0.187943358874799,0.135662301482884,-0.0536968598202329,-0.169597084960393,0.0212180963620153,0.0102246040530284,-0.294292906588216,-0.268765503933594,-0.20833505466253,0.201675953257253,-0.188141859969462,0.0197032772194854,0.0673339600049367,0.411477735786664,0.0951654338454928,-0.285594896521771,-0.0995842301150969,-0.074721271724837,-0.0854705795626125,-0.0914255579613337,-0.0790561373076843,0.20609232643729,0.206152231052493
