group,CD107a,CD11b,CD11c,CD154,CD19,CD1c,CD224,CD24,CD257,CD30,CD305,CD32,CD35,CD357,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD47,CD49d,CD49f,CD54,CD57,CD58,CD62L,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CD96,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin,TCR
healthy,0.30085337337266,0.0695205445974675,0.198535760874012,0.35313299515164,-0.120975609499768,0.167304475028396,0.0166982564337736,0.231342127113803,0.270772609086117,0.253228512460833,0.0630991954633638,0.0347110966519242,0.156538343037728,0.277770795260561,-0.104929823974458,-0.0504911934172965,0.251082752901519,-0.108070434960224,0.286226065220502,0.106065491428171,0.202088951559122,0.161444248516924,0.178309050148537,0.313129236586214,0.161570923574761,0.4073053238592,-0.197648127041663,0.555764835959839,-0.0723257213079501,-0.162061545269841,-0.0032561503243381,0.35412564050109,0.128388577096848,0.247914107532314,0.382724291539154,0.295603884348949,0.147188428764944,0.411565232364529,0.192813257072769,-0.42256913029923,0.0720148223718013,0.390645895041715,0.230461546976138
healthy,-0.35304116331487,-0.373371395060561,-0.414038092795633,-0.396907203641079,-0.110164145414495,-0.256424066676504,-0.409674352523115,-0.267466087614962,-0.557868302104151,-0.433364871866142,-0.317521835821438,-0.0087828400042556,-0.499089629413204,-0.437363508095056,-0.310323382492403,-0.0255744690686992,-0.280913455123675,-0.135366893282793,-0.258395133851811,-0.204928938961052,-0.157713313940923,-0.288404615686477,-0.282454340604763,-0.247002941810147,-0.255358384046825,-0.37485376247256,-0.372099682400842,-0.435343983759561,-0.186137487432132,-0.0668734646555591,-0.204366445741875,-0.186427885688905,-0.408618367891331,-0.300917723930501,-0.243443438209825,-0.291259982211246,-0.428979728068395,-0.0647797436464843,-0.517275671935446,-0.147914389763553,-0.288472159331174,-0.338455473763703,-0.27051132494116
healthy,0.122421243371761,0.12422872042574,0.358430995170512,0.020653655102387,0.0256470893585973,0.208811943656859,0.392437354261211,0.261885251770848,0.169398195495933,0.243340090524849,-0.169318323255218,-0.285612002423457,0.0667363031788969,-0.172410118740505,0.0905002435293206,-0.115997797742489,0.243972327479577,-0.0481274541302742,0.368587515680849,0.245093089290456,-0.122645376563792,0.378176340399333,0.146944067661641,0.279919938494346,0.0273450150055759,0.369278209440098,0.162378236473,0.181095976197281,0.206804769081595,-0.591135715311137,0.217163777010046,0.416022114889432,0.151191689569959,0.379851820506361,0.0836917943231042,0.207400263040714,0.281638676906023,0.351019635979323,0.0970851030885911,0.108286409268636,0.129251258939944,-0.0244907129264294,0.0478572729995627
healthy,0.0858699943832823,-0.0184794841287601,0.246197765672784,-0.0010807742484488,0.0796788231274393,-0.0831734819484914,0.23444833562798,0.0710641752820404,-0.0814114830951702,0.0328896186587043,-0.321286016455256,-0.17025032029718,0.324983833339097,-0.0310250677144637,-0.197825292601693,0.066393704580292,0.132173514575731,-0.141615452223178,0.531986789277555,0.0941125476393301,0.0339542556630789,0.513648865415978,0.0717609635738169,0.323340172145894,-0.0895902322183971,0.101947556900965,0.196622392261058,0.0756246048674325,0.396243462350841,-0.277830157530183,0.0600068373231259,0.530514595143042,0.0327667477995276,0.481546837918941,0.18449144681907,0.452740599046883,0.0488177269798522,-0.0340382518410652,-0.248414391778516,-0.0026518988466919,0.129583388251072,-0.0861959002248224,-0.0545150198135697
healthy,0.0890057600494113,0.0532951565457165,-0.105047318173539,0.14818726503856,-0.437297738258562,-0.216404469271846,0.15971723731178,0.122592215307851,0.160680822715819,-0.084149166335719,-0.500986875960849,-0.242330607157275,0.0965894307427828,-0.190736938263073,-0.0958995158653888,0.0334017789506246,-0.045906717055414,-0.224713192350346,0.315201635614451,0.298406417860137,-0.408902097995861,-0.115942622501528,0.0357668267485247,-0.17469979816132,0.144677830124697,0.172549919686226,0.24530555756131,0.0589041563305709,-0.0080161394744355,-0.391757526933061,0.0415213578785098,0.142885225780805,-0.25663239880677,0.269855731067946,-0.123341962004886,0.0033005308453762,-0.0072354378101743,-0.140426820713814,-0.0431897723561484,-0.0367528569882536,-0.061757298336688,0.0345609507043468,0.0823373987842567
healthy,-0.0058962868832865,0.0735815223920643,0.322360368692647,-0.0559273965613217,-0.0368831391664264,-0.20238037821685,0.249139470948197,-0.0534787301684748,0.015861692135467,0.12444473765743,-0.559708300227729,-0.102414617240866,-0.247868752285011,0.0344060222471348,-0.314808531550226,-0.165121238033023,-0.0379914573695578,-0.380739154727847,0.161032422805805,-0.0442030628370847,-0.255460636413931,0.0919804713640544,-0.0164090854015662,0.0170359109148852,0.007130501601543,0.164261837389634,-0.0470330088273976,0.110953015819988,0.0566160115240765,-0.176473902330478,-0.110751688348353,0.258096516554526,0.0188800175137841,0.268422521917477,0.133539513334811,0.107739807656923,-0.0887876220910742,0.0303058308177707,-0.386799728696179,-0.0882851528877377,-0.0556807051548504,-0.0512500165195729,-0.0270302506465083
healthy,0.346003914989897,0.0166289331225817,0.329835104948253,0.288241160921967,-0.287710803960134,-0.0301812619526932,0.402973266660163,-0.116701871562634,0.198402170466773,0.0869955967375624,-0.4974342877681,-0.0983793418565307,0.145536491497797,0.283908386566658,-0.0794765666647251,0.323888136509818,0.353033995209306,-0.441432906992324,0.461827849705366,0.346674583848273,-0.0268177507409349,0.34122489414985,0.121761543052804,0.284815073089411,0.0220386418136775,0.286439195525634,0.291219036498054,0.305252288257456,0.446391465316899,-0.317742571635511,-0.101077666090155,0.167345913882687,0.148593915025481,0.594612635072566,0.184990099185104,0.301981856492086,0.40534041305794,0.0832044536716235,-0.197355246648728,-0.241671952022498,0.174546781456903,0.222010115847147,0.228879438404325
healthy,-0.236692092475741,-0.12730327295634,0.0109193798269749,-0.323038128060405,0.11577007842442,-0.148850895860885,-0.159084987394648,0.0251458342446939,-0.203801808354267,0.0278035481263584,-0.108632709243527,0.302876687919212,0.0347998065254771,-0.20698874486467,-0.132218099055938,0.0573731709284766,-0.327534852812413,0.0541688916198572,0.0495535588983447,-0.256558618639431,0.0944016932883078,0.177873804418522,0.0076323620084665,-0.0093385011559574,-0.0967466885313099,-0.0527558614957711,-0.129266858183424,-0.0380483530590836,0.151505657757725,-0.123393806635067,-0.0465107067320168,0.103474603070846,0.0897219894473326,0.0235466615349211,-0.264947695703802,-0.0874588663512378,-0.189239921681722,0.10979748628702,-0.194241136686984,0.0170997018113155,0.0795698560879409,-0.249918797228184,-0.277855839431194
healthy,-0.255612303001791,-0.119389553421382,-0.0151404857909651,-0.370073674518347,-0.109232389471113,-0.202314842676757,-0.230331602261833,-0.114230128234816,-0.300969155066515,-0.303935422503271,-0.224259309628322,-0.266949633149234,-0.136675718566017,-0.270572868059871,-0.0089130507313325,-0.387754055714112,-0.0572358226775314,-0.310524745444943,-0.196510067282044,-0.039398871406287,-0.125409962468326,-0.213414512188666,-0.233423261122502,-0.197621117503563,-0.218751314656479,-0.138330144183317,-0.229443282286842,0.112594824432563,-0.235620854236225,-0.291911579668214,-0.0924892059490237,-0.180867867962672,-0.116458322975008,-0.203965454183614,-0.249268067784137,-0.197281793457324,-0.351863918311661,-0.123765243432278,-0.180900559123022,0.0468853077114287,-0.378802599288626,-0.280445205053321,-0.0268744442121722
healthy,0.184558177043602,0.470872723416608,0.132166506644801,0.294224542213429,0.193970259512728,0.246235776450276,0.172265024104585,0.266665661323334,0.197409992260651,0.231418768435399,0.0713563580181657,0.226903232518214,0.153191567988515,0.307797407553322,0.186591404780732,0.32085365234272,0.255576768742465,0.425405495903273,0.10801235129836,0.420791487135019,0.240898713731655,0.217887979120226,0.198477268113684,0.245675237830458,0.0768451783224319,0.326818526841458,-0.210974349288451,0.207687254136123,-0.0074703241585199,0.496113881404234,0.240945342004926,0.357427190861627,0.27236079684716,0.408871527906085,0.103388432874153,0.293612962166528,0.373958051460572,0.288637251316077,0.141045652479753,0.160305312041616,0.224148537097963,0.186451968317669,0.198155393878165
healthy,-0.183035997689149,-0.136462616628017,-0.19502758196045,-0.0874583115427469,-0.152788430735563,-0.0888215369361945,-0.129404776546673,-0.393718544102354,-0.0048225469315457,-0.15233075948713,0.246237340719668,-0.179569394340757,-0.0897618539589339,0.0495431297969958,0.354955462048237,-0.0506003340732827,-0.056712661523651,0.194557297481921,-0.472623562182249,-0.0688813109831162,-0.0317623558347006,-0.195855007837389,-0.121352003458187,-0.132283458733908,-0.02868093996633,-0.242664088363861,-0.215305859150273,-0.277781330076945,-0.031155674975807,-0.127964908353679,0.073006179734084,-0.519852837535828,-0.264313555565539,-0.249743521709888,-0.242823168821457,-0.281043695257773,-0.0479903780437486,-0.203337281153911,0.140656835312188,0.235955890871475,0.156481408047215,-0.196175912368771,-0.0402379575336472
