group,B7,CD107a,CD11c,CD19,CD1c,CD226,CD24,CD269,CD30,CD305,CD307d,CD32,CD326,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD45RO,CD47,CD49d,CD5,CD52,CD54,CD58,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Podoplanin,TCR
healthy,-0.192696516319443,-0.059073819879871,-0.160171228627434,0.111867430747294,0.0090942353283481,-0.113199719773654,-0.173809334471892,-0.250933307659145,-0.17081403031755,0.0611490561405633,-0.11242168076415,-0.195952492233834,-0.0925944885610173,0.0177601904536653,-0.288959307672274,-0.0954876267769453,-0.216764341842307,-0.0406857728712549,-0.0861512890379926,0.0065297795683417,0.178755019802623,-0.0352178550181582,0.046910400387993,-0.0172260428300642,-0.190831524103132,-0.174864697136445,-0.0776352395089448,0.183223487602132,-0.283598549581945,0.120786660782461,-0.202700480122864,-0.31740296230925,0.0669421263296858,-0.360287918585781,-0.168690612050813,0.191581144752028,0.163809420975322,-0.128773484965895,-0.0230074761855881
healthy,-0.0521202389647029,0.0814606983993031,0.144748813558322,-0.244843463168639,-0.0709826363113838,0.105955006197428,0.0256059381053454,0.0595699988130651,-0.0683980477537445,-0.3152701686306,-0.010702657489394,-0.447951000664645,0.0333012082285588,-0.0149925616087044,0.136740067441477,-0.228386713279647,0.10328939317094,-0.255867806304289,-0.0492316869461448,0.18574487502758,0.261672957155891,-0.177599358003886,-0.007978455673842,-0.0370251250725804,-0.155251971539411,0.203085613334029,0.107635037158892,0.31345436381669,0.0263792377948309,0.19805215855599,-0.0652779463393443,0.27565565431801,0.19592809722804,0.116485430900488,0.0713311055907786,-0.0605890770411744,-0.0993633873213945,0.0832001501284061,0.0599176864611553
healthy,0.0217950960019828,-0.0891151133696142,0.0548853529916921,0.0801329898000946,0.137252417448419,-0.0510292571496542,0.0127543998383586,-0.0020891971301383,0.146293631499281,0.161841586042307,-0.0425391155948575,-0.136523104036353,0.10394588745889,-0.154943465115845,-0.112124627726359,0.10252912205197,0.0985230036926757,0.0071109290515319,-0.0080535432703717,-0.0725565232532315,-0.0699940352644889,0.0754412338742619,-0.01133583580347,0.148072053996088,0.127419203151334,0.094682003605123,0.0311556219929006,0.297686464199027,-0.338113479206728,-0.035834375642422,0.0268791914764033,0.26976548663665,-0.0590255116117427,-0.170904207628239,0.217219916198312,0.0443999497683486,0.241382450889666,-0.0635035571358672,0.0911861990998541
healthy,-0.0869091666326397,0.0509041734894753,0.175883311103162,0.451121039940165,-0.212860077304933,0.104363198345894,0.0839419111756331,0.0617534241603397,-0.0688556903079062,-0.116771021495136,0.12193585182146,-0.120527433600016,-0.0291145807669626,0.738570279692688,-0.062841523822654,-0.0662240739854016,0.339690215545974,0.256991978018975,0.161825535085247,0.614515821514562,0.209552163637893,0.112007719381389,0.709312522040142,0.0193692355299509,0.418053061641528,0.54603245141196,0.143002369577136,0.474252732907604,0.315973757893207,0.618898295280143,0.025102336344052,0.371661463650211,0.572623985159525,0.101788285648203,0.264219920166917,-0.0751121789790473,-0.0700576900080898,0.0946379261306333,0.0799249866532504
healthy,-0.0067649802288672,-0.082049207069104,-0.381171697372555,-0.30771412674969,-0.235382348121602,-0.377446212026672,-0.0695256776630172,0.0348208029007441,-0.153531999771132,-0.360263391957596,-0.236199853090022,-0.324642205400692,0.136893419032843,-0.0327915479856335,0.170407008191796,0.168062471640835,-0.580962565508727,0.128313121178202,-0.329658712455301,-0.172243895578475,0.258236323148195,-0.213340225041319,-0.0995676092586173,-0.270118057962629,-0.300119544889468,-0.38761517717043,-0.0229308514904265,0.119759192148194,-0.339372983432307,0.065179021911877,0.0713902890070037,-0.13927729371803,-0.454247345205072,0.0576930962232324,-0.221082225431491,0.116243807435585,-0.0161977797551324,-0.130615909065202,0.102826007318944
healthy,0.320590267273532,0.307829351779012,0.256729925780156,0.155138318764466,0.37926964819281,0.302991880094243,0.127105061675589,0.266731364884449,0.0927508360340756,-0.154477556587227,0.422654269915514,0.112428763977676,0.313693509664051,0.334887670870182,0.175310928071401,-0.0680380562443139,0.58791303572127,-0.200726023431405,0.175899659270475,0.56836731777906,0.249327982651833,-0.102988137619269,0.495949227395239,-0.0971056729205305,0.278269075970266,0.464904282060846,0.317893797711462,0.268460629394009,-0.142921743003992,0.439415456185345,0.116261160479618,0.397578941155396,0.393283626161184,0.372359128145306,0.258424853073779,0.337192138447055,-0.0939202029021543,0.511293621506721,0.246922346014551
healthy,-0.049018207293698,-0.337566402869739,-0.226861695647564,-0.0050907918654052,0.179219676025276,-0.386657487856302,-0.0449078969598744,-0.280848605126476,0.0857181764541419,0.548110629310965,-0.367715263603799,-0.0295592283744391,-0.31164189053361,-0.385028151710366,-0.196396711648955,-0.0320544492938227,-0.38689174904878,0.119598125449866,-0.380939847449152,-0.672168175552358,-0.334182687563214,-0.172567816278147,-0.576815549560696,-0.386434021578778,-0.454247985890733,-0.484688716403895,-0.525230991544895,-0.541446158996173,0.171067203226387,-0.515282578285138,-0.154532211124341,-0.701711499692338,-0.646542570142822,-0.279353132696472,-0.285951334191318,0.219221775884314,-0.15532715125845,-0.312146872983917,-0.42110487510928
healthy,-0.324824422307758,-0.241201776501617,-0.0997303357530372,-0.691455912594142,-0.526913498296081,-0.0028705556506442,-0.472146124568134,-0.190520563662193,-0.365738834973332,-0.444628531089696,-0.0147923999610074,-0.880526062656878,-0.0485801092501702,-0.752743542286883,-0.0379040973000797,-0.285898454672058,-0.737721690301003,-0.692224199869872,-0.817145673710876,-0.689137126275118,-0.119316861575245,-0.714519744301146,-0.732763455707049,-0.276872319034002,-0.800240496220683,-0.648529101554153,-0.336459277268512,-0.450403697496947,-0.468261981794028,-0.67350880034506,-0.222296272362048,-0.129778854182354,-0.244041687515658,-0.114793587897553,-0.323621852337452,-0.43497299207641,-0.641866027064128,-0.232534866080072,-0.180854928582942
healthy,0.090199091828312,0.117350542323519,-0.12677332132435,0.539326691732763,0.0368148651085618,-0.0543213534482366,0.152770702884642,0.0085209200444934,-0.128094883871647,0.374906784798492,0.167719874121431,0.375007892452644,-0.0811188274611076,0.25391276199341,-0.0913176749550276,0.310548752679319,0.232094145263114,0.353955338406458,0.438251695743791,0.394900550759305,-0.0652899363297603,0.503258385303446,0.265326150288612,0.188754665439166,0.420175921171437,0.189641262163222,-0.102281269067417,0.0286047313875337,0.231990756102478,0.274982903603919,0.0,-0.177416675320856,0.110165881709844,-0.0171492474194996,0.0814203614442884,0.138382383420352,0.46252362636795,-0.192483803261972,-0.0671117222852534
healthy,-0.374987617087507,-0.415890031721673,-0.303190477525597,0.336965053751212,-0.116146973310731,-0.380047827208217,-0.323010691568372,-0.483113340707273,-0.376220507702129,0.0919613945440371,-0.20882594556533,0.171880978465164,-0.427963547692157,0.355521965655886,-0.545748877709516,-0.17415197779535,0.0013702685546831,0.133436246833462,0.163857251752431,0.30935871187234,-0.400433892208313,0.0718613112148666,0.0907527823481167,-0.432803321618775,-0.0738149661078247,-0.111241419301678,-0.357286382047311,-0.0070372618884607,-0.0525020660987804,0.180185533592556,-0.277395002447126,-0.439536892499041,-0.0193692320591532,-0.311580747701,0.108427688321303,-0.114535620555038,-0.231371631502751,-0.365303992274564,-0.552924170339282
