group,CD107a,CD11c,CD138,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD307d,CD32,CD326,CD35,CD38,CD39,CD45RA,CD45RO,CD49d,CD54,CD58,CD62L,CD70,CD71,CD73,CD82,CD88,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,-0.217360885665949,-0.22904985015184,0.110417197944792,-0.113036394865259,-0.122962407226343,-0.172964805739243,-0.302664996342565,-0.0081210601350495,-0.0861136707989834,-0.0411723164526256,-0.207579574013695,-0.137856821160276,-0.189989987601029,-0.191144506866112,-0.0406559698228857,-0.169763379919171,-0.192068105735963,-0.268396832910438,-0.121866658627993,-0.0477505237713354,-0.226992408914197,-0.257827958323189,0.0224840181448362,-0.148629106331136,0.0183581053013362,-0.123955597689132,-0.376193128113859,-0.290497061275847,-0.0836899093993565,-0.0955541318366821,-0.0212701120366219,0.301510206008546,0.0635773241582083,0.14619429502101,-0.267651882358662
healthy,0.422709086642169,0.140838188120154,0.482483980848317,0.138168455883467,0.450135963969618,0.3388124718055,-0.100608823703795,0.387316872795259,0.507784940095393,0.614244205262455,0.465277498658354,0.0587167711313328,0.452761481490414,0.0779553818771454,0.307500032296441,0.0820497962547658,-0.110712999759067,0.173148116887188,0.0586751875850502,0.0216641926116437,0.390411280930603,0.191481063639182,0.36899927557738,-0.0548058641297901,0.0858405475127845,-0.184672637472248,0.492117950017154,0.285410770452524,0.175609690797973,0.386698614397189,0.0046222011489636,0.429399292060901,0.420631302359335,0.269145089286124,0.466468373821513
healthy,-0.306343929203827,-0.37495792548477,-0.215667549176859,0.0271296346565722,-0.0372032848245085,-0.386658601855085,-0.0894430928784293,-0.232160827632058,-0.161420229156584,0.216362218462119,-0.0878897529092726,0.172179726502318,-0.0438244799794246,-0.195495333416907,-0.11880801201108,-0.0062109207767408,-0.361716024991588,-0.137281381241274,-0.321166257084134,-0.168052275864045,-0.375178679479009,-0.110910006227703,-0.205049049825408,-0.0926367975030897,0.361730407905217,-0.42534588176516,-0.203003613714844,-0.355745820889453,-0.233673871776779,-0.428826345330433,-0.309302716822479,-0.164525899890589,0.115759074375164,-0.208764093605367,-0.0544437920525301
healthy,-0.6571046101042,-0.557784563454619,-0.573252599372352,0.20508564105328,-0.531171230108887,-0.551582449184218,-0.438752330654228,-0.702360777385445,-0.628982643453832,0.237816893726365,-0.618431323303398,0.0463656836377715,-0.637697068078945,-0.011379404341414,-0.0464498666026629,-0.187118036197465,-0.202601366375114,-0.34902275598127,-0.198333003702659,-0.213076621128513,-0.706771909123322,-0.178850415255052,-0.600619821928389,-0.234038304736593,0.114762124436415,-0.298616568436288,-0.435803013699601,-0.695926614569047,-0.280694571197691,-0.706442551889101,-0.0244304319120733,-0.459327504678473,-0.242831724068773,-0.454694203875467,-0.684364432628036
healthy,-0.286457510394572,-0.483321158493031,-0.216218376116978,-0.0792525855894838,-0.127935451947361,-0.196761919730101,0.0246887100272755,0.122633920598522,-0.109611624990734,0.236731094584913,-0.301184991546646,0.176556498971896,-0.163695709496116,-0.18274945797151,0.234029136629751,-0.512541257629813,-0.286384809487698,0.101572953771624,-0.454077235040481,-0.256684455595862,-0.294026579234684,-0.309844731603827,-0.154362982023843,-0.362657876222959,-0.154806652746853,-0.363005708740424,-0.120127890156016,-0.400529760246084,-0.369659454682143,-0.257524464164758,-0.222762546363109,-0.0053869081494539,0.261911467970415,-0.193563384138601,-0.409175288311681
healthy,-0.339013558288512,-0.382058955647702,-0.419720494618511,0.155624361145778,-0.0630673861375509,-0.301706622711382,-0.122741801561172,-0.291837487757296,-0.130894281299336,0.300109275332489,-0.368264201524049,0.143593087791588,-0.273731692525821,-0.369867801606699,0.1728458921375,-0.279320153657042,-0.502008492377978,-0.249104666916519,-0.476426066922903,-0.40395125929799,-0.292070318857486,-0.114897508319714,-0.396295784481647,-0.389029784837844,-0.0435253141562524,-0.385353217817932,-0.347638217218571,-0.421817266042259,-0.409045595686464,-0.373937778650542,-0.123045024194254,-0.217146866255124,0.204740150523804,-0.153218630544629,-0.46361240605397
healthy,-0.326854717560946,-0.308783974631407,-0.199027050836953,0.0356355430578369,0.143369186800253,-0.401170553015921,-0.0219976998896337,-0.158610049390437,-0.122959890870787,0.660417723621805,-0.368080752706505,0.0574636591121095,-0.311576073872462,-0.369012329300049,0.31810413362985,-0.535726369974154,-0.619023764566815,-0.410406086044108,-0.46387491558152,-0.477255935579111,-0.484469620323349,-0.606852618252867,-0.560714202200492,-0.526656180434188,0.0585793267020961,-0.553653649130791,-0.101735980866091,-0.623093943382551,-0.575382939300258,-0.267989060358174,-0.13039995002051,0.268421466664384,0.0749924294338947,-0.0950609636210127,-0.382780545273207
healthy,0.139269653740279,-0.0713399482029025,0.0257929975558637,0.188884552782439,0.572195648067381,0.0713327545191418,0.0970099815861085,0.130415467578155,0.169991289494648,0.331441959794041,0.0933059074463541,-0.0017812395063861,0.42284659476107,0.126478842277255,0.444679408297851,0.0077297187313626,-0.0083028569430737,0.308691329946963,0.117173460467307,-0.146104493262711,0.0464675216687971,0.0416860565924842,0.157222411945013,-0.201756176823975,0.100261598642419,0.0716667212595272,0.0628053926131328,0.0962282641918453,-0.200278796472268,0.254181053920234,0.0433575300962948,0.235235089502955,0.0542700960961441,0.189651461502837,0.253422022896815
healthy,0.173126967840638,-0.0909720446885707,-0.127706850277261,0.22904032858598,-0.41027810317757,-0.133023219350302,-0.0449551682297827,-0.0509141486069423,-0.0608187128670423,0.0935489216441337,-0.0466679120047659,0.0734358605730699,-0.0322473026347502,0.118118228294977,0.145318591655406,0.127799443068882,0.0987810241851387,0.0381155636405348,0.096352646358913,-0.028674280189628,-0.0721241113836219,0.0805726752612231,-0.018624707800875,0.0517575709017009,0.315987874542375,0.0573830409024511,-0.0246346412277667,-0.28587896794612,0.167572354861375,-0.172630464378697,0.0284105834973091,-0.0374149369522877,0.308853510326956,0.048457517433977,-0.0591670981392982
healthy,0.127942749451337,-0.0346393842366935,0.256345211411005,0.173498999104383,0.37517149591977,-0.103864128766784,0.142296812746105,0.304909957606697,0.135358147575422,0.496652432123591,0.179168979740675,0.397156935447613,0.357927588362831,0.285207846486554,0.109674281254453,0.23062673828051,-0.0372526197542608,-0.189020268894468,-0.0829275144412802,-0.0036943644786535,-0.042147199701431,-0.133634366699171,0.0152486970731368,-0.0214365823679267,0.354337874118034,0.0215207510544348,0.0508557504486398,-0.191760746587954,-0.0102482709307689,0.243699564197936,-0.384163417229528,-0.202254143178513,0.0296448075466447,0.151747027848553,0.227593000457329
