group,B7,CD107a,CD11c,CD124,CD154,CD19,CD1c,CD224,CD24,CD269,CD305,CD307d,CD32,CD326,CD336,CD35,CD357,CD38,CD39,CD40,CD45,CD45RA,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD81,CD82,CD88,CD95,CLEC12A,HLA,ITGB7,Ig,Podoplanin
healthy,0.0937066753241736,0.229868008211403,0.167439129891789,0.417190364944477,0.0598445797550453,0.20968293865989,-0.089395965089997,0.328268994471427,-0.001210956546157,0.214040846403438,0.111255448365769,-0.0196061754757324,0.463558344152725,-0.0157283103712881,0.0316811774422879,0.389675887730111,0.0073295406056575,-0.130047059826634,0.25637785265236,0.0863362152251425,0.155578804699823,0.124090176647629,0.48599762406141,0.106747189421587,0.288192804089786,0.101186508930892,0.184259219281087,-0.126902277831416,-0.0378108980982538,-0.0165938736005643,0.216613276706999,0.130593995092417,-0.070202098112371,0.443957048874756,0.384991636005027,0.0970447799470998,0.191333756495851,0.0464119725776059,0.207734137276944,-0.0651667572621635,-0.0355443654773498
healthy,-0.150055466826918,-0.142306324310707,-0.161070089684368,-0.0241461704264854,-0.214857941178591,0.077675214245565,-0.22018050225552,-0.189303680041049,-0.149242821068546,-0.166430756377652,0.283285890122631,-0.0560881337921769,0.242641686738083,-0.151251268526912,-0.191824122537846,-0.158738615238933,-0.359769907171606,-0.0148486256981119,-0.0423600415873187,0.234203583831916,-0.0667911371866969,-0.277920288553818,-0.130936250249334,-0.175507458572349,-0.0710437966450497,-0.237207513044915,-0.199192228058908,-0.143394477185358,-0.146390803624117,-0.106917865418294,-0.145774432626774,0.343804189558437,0.0098370948934442,-0.281374782266617,-0.0308855516833844,-0.334100692993577,-0.199642488842893,-0.196749262836772,-0.0390905260094792,0.236665148981118,-0.196147760988851
healthy,-0.158448891691921,-0.189443512992456,-0.0793129123306388,-0.247794231672373,-0.501695179046789,-0.0716343224868628,-0.137607099627885,-0.0914762007227867,0.114818238664625,-0.370211508042445,-0.0834067372525005,-0.0196509528638101,-0.0372816725624533,-0.202575046797199,-0.143135252547797,-0.207775191043598,-0.369781971844113,-0.440635801102279,0.0210731087062916,-0.311136508272189,-0.203852349682318,-0.0589362470655883,-0.0946008115508931,-0.177520885119691,0.0307354693286073,-0.0283241615982142,-0.201205078170681,-0.401546228101317,-0.285934247039166,-0.21943240068297,-0.281813816940759,-0.130862104916206,-0.192776926197512,-0.0045812608351746,-0.066390298618649,-0.005727484378523,-0.377642140753516,-0.278608449947756,-0.0500437696190653,-0.0171544728538038,-0.408465709561905
healthy,-0.552746346710169,-0.513228670456815,-0.326337342454374,-0.468072923501696,-0.468143884371476,0.426590820385332,-0.510216190580427,-0.324834851943489,-0.110788461109067,-0.507285366178229,-0.0422948937691708,-0.411995054902461,-0.0682217224324166,-0.530355155972293,-0.410196844882999,0.495337151443588,-0.454113478206713,-0.172785001180851,0.0709944952595006,0.199447755727563,-0.325660079475132,0.310614240353203,0.290657809102935,-0.530321102211097,-0.112203834766244,0.158734614427861,-0.556893077620114,0.0336798919588061,-0.541437357215317,-0.468060145731773,0.154227565478633,0.312749002813656,-0.121410200905618,0.164096883463129,-0.448041456260503,-0.37625358170183,-0.227701781557895,0.0725685979897016,-0.367339773727941,-0.300788553293336,-0.509598239188178
healthy,0.138920298220964,0.230042724581669,0.276848843462282,0.19936941754385,-0.002200327369843,0.430724656515358,-0.480678513552778,0.0163968266441751,-0.230995516806923,0.0250215059095511,0.089713569574838,-0.0230365274095464,-0.116796023534894,-0.0024016389304007,-0.0452193018590169,0.0777977126994399,0.226410211784372,-0.244801149843259,0.0479615287496148,0.26332987120383,-0.0440740391401734,-0.0372647556101659,0.408151910543122,0.175609255921035,0.112215337988785,0.305912900875157,0.0751411786442488,0.338192831476089,0.21561687570415,0.168094658338848,0.621202519271924,0.640161652565671,0.0875157426010746,0.158991602582729,0.288404999958239,0.136027171558515,0.222702288428893,0.301737630149169,-0.0980039254558554,0.183290665650182,0.266599595215275
healthy,0.0475174251115693,0.0336155815583981,0.0645217916063807,-0.0657415321533013,-0.0666598083502631,0.238558680660177,-0.0375709198076978,-0.0015950602432128,-0.0235224986647073,-0.113513471037487,-0.067686288651829,-0.118968841890519,0.181376524866052,-0.193024493207436,-0.184386366445931,0.293782344274264,-0.137327580019285,-0.104601766779307,0.11994790607102,0.0471664058959399,0.0146723820601521,0.0167859473443552,-0.120485943103959,-0.251009383517875,0.21185000719187,-0.157441681881156,0.0756777366872819,0.0606945533669882,-0.0763229970878394,-0.104890259693983,0.0342728531188414,0.439298703562018,-0.22204253865537,0.128740752222646,-0.0691312921988515,0.0383777991029871,-0.0330057889101505,-0.0245590952245174,-0.146432916034639,0.181613472838737,-0.106063483579631
healthy,-0.14363633685364,-0.0125244320533588,-0.169158435523394,0.0414624072441372,-0.128890486817437,0.42337878590189,0.123150035198937,-0.145251982705523,0.545803670743088,-0.152377762626447,-0.20641101269865,-0.285579894341254,0.070994063318631,0.105997732778116,-0.220616170309289,0.268897228889001,0.176247520713272,-0.0419477978412989,0.042198071752286,0.35352372990703,0.103024542931791,0.223213011119268,0.243189306460623,-0.0390431034788882,0.299477770317843,0.208085405535751,0.349620952679288,0.167780916205231,-0.208529456938741,0.105927222095986,-0.0296131930308508,0.0878041181520344,0.0817251934035997,0.395916734376964,-0.020988805177003,-0.0146979228663914,0.0145233549369005,0.104882942699423,-0.291891977834916,0.31005329462295,0.210145739231597
healthy,-0.0541374037179596,0.0983509030937306,0.23103587817241,0.171969271261072,-0.140497637245382,0.0416007514156087,-0.219608422970383,0.140485329339513,0.208379557990897,-0.0049701016607528,-0.18809430215313,0.152810176972759,0.116308342583657,-0.348179632324507,-0.106719715919407,0.108353943045236,-0.132057335433374,-0.040539817947011,0.101685782621202,0.0755983432496908,0.232451331134822,0.204144847695574,0.0830253888429566,0.005538528183135,0.192002238569951,0.180809277700453,-0.0023167567783588,-0.137817844151114,-0.0221536205697399,0.0090654336853816,0.220265917817,-0.174020296127548,0.265392505272026,0.0910682093353108,-0.179443978894665,-0.0293992999511154,-0.0875560917636034,0.132957893550688,-0.135233686026192,0.138778274931989,-0.0844740076322717
healthy,0.0286635029816493,0.10362055522481,0.0109437626506123,0.0871452959882604,0.2735654568846,0.499974584216524,0.311904831050339,0.186637035105944,0.0792546892730249,0.0758692152178696,0.322930772167665,0.0974187675790567,0.469161838600169,0.290331107054695,0.162477132990361,0.375739857940005,-0.110342747249974,0.0213328755208942,0.538397463809763,0.428966975667394,0.450206893754867,0.388351968485051,0.366456831987515,0.0430094887584571,0.295541215490542,0.200467265908285,0.15263106904648,0.187241154143905,0.0020043430555326,-0.0848958626889318,0.0971711221689389,0.177279265396286,0.0007407756410654,0.206457780396333,0.145703582582727,0.0226986022414282,-0.119242483002636,0.138538746850878,0.315250590681025,0.434179266892672,0.0430270293494096
healthy,-0.483278815163131,-0.583808549042817,-0.304340862979953,-0.323773944046818,-0.522021174583604,0.352267827620816,0.0418254894864454,-0.488171928418551,-0.466844186957524,-0.457568481108047,0.271519569983774,-0.565220862458169,0.335828988693474,-0.435915228664046,-0.304892293534287,0.374974863178237,-0.382499497402618,-0.187420699913091,0.0096972851562188,0.143764129715309,0.249087403159926,0.0684314428094574,-0.0670737249157414,-0.607612719712651,0.115951432317931,-0.150442731269612,-0.447775912008697,-0.109063889656732,-0.364600585990363,-0.588701365003567,-0.120391311076437,0.267719679464793,-0.151961626622092,-0.156837548958027,-0.51605744344145,-0.418582226693854,-0.155285701222712,-0.284519744164635,-0.311774352288335,0.041218465287458,-0.533516094126374
