group,CD107a,CD11c,CD124,CD144,CD19,CD197,CD1c,CD224,CD24,CD269,CD305,CD32,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD54,CD58,CD71,CD73,CD81,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,TCR
healthy,-0.178201680553394,-0.146634069020543,-0.419173091089286,0.0233536894397191,-0.0185329519535628,-0.645605337814465,-0.0545654119700888,0.0029130914650819,-0.0344628347676743,-0.199760694789819,-0.144627207527192,-0.0871008340292751,-0.271181164737606,-0.0850541227870429,0.121701782276962,-0.0519022483690549,-0.177692844745956,-0.310463840600381,-0.0573526163407483,-0.403655505414191,-0.347815708026455,0.064533515733308,-0.195006044078555,-0.121407890664607,-0.252181307271809,-0.128488104366524,-0.376512706142735,-0.0945898240842018,-0.239068217775672,-0.166803365981925,0.442742704310969,-0.124158023602379
healthy,-0.251241288185201,-0.327810193692666,-0.205275414857982,-0.168622191549243,0.09643242489824,-0.142212982839269,-0.121143463638638,-0.316591233388356,-0.0536013198345864,-0.137569833338129,-0.0683948327716153,0.0258960149731016,-0.36262529335593,0.0511717167512085,-0.0403585675666341,-0.0733094927222919,-0.310688192098428,0.0026064163802098,-0.258282336957601,-0.277569238204964,-0.177575294409377,-0.421110830375024,-0.341786550207518,-0.117800721195629,-0.314333814102615,-0.266484570898371,-0.320729032250562,-0.183332602161634,-0.144640026725824,-0.393764610544684,-0.119701660192205,-0.239435002734733
healthy,0.236880672099436,0.179251270161694,0.313900297829869,0.008527327310611,-0.211191882733811,-0.003790873748114,0.0213959628261538,0.106181986415797,-0.298009989037576,0.0653427692269543,0.133664400667227,-0.0983533227002379,0.06618843260786,-0.100009884503662,0.202194659739568,0.0304835805721167,0.006909246132609,-0.232813678225728,-0.0472814969584266,-0.118397455982378,0.188121427214833,-0.155408082279746,-0.0145729560030098,-0.210661926330265,0.0565211869913163,0.242800606871549,0.238938078581297,0.313518517647402,0.152748313865007,0.190673698256199,-0.0931201647915049,-0.039952017835664
healthy,-0.548040411370329,-0.468922606530327,-0.294269930778979,-0.426619239888227,0.403874634905182,-0.410896319484805,-0.467939677396309,-0.441883421310133,-0.149691966094958,-0.522203529285344,0.214595818214664,0.0425636347666831,0.203000478765044,-0.114825264787846,0.0573447426518211,0.137421328681361,0.0353347897184512,-0.0168887776887838,0.0006311156099864,-0.0172819997994148,-0.658394738210449,-0.123517699112751,0.315158156528224,-0.106909811778384,-0.121963570400907,-0.616239887769654,-0.206762602644483,-0.608607510293118,0.0441192087217102,-0.275026472453055,-0.231080209544628,-0.505009412422202
healthy,-0.0115307248029751,0.0979061704356332,-0.164542132380993,-0.157098575666834,0.194563219598827,0.0023732093000753,-0.0684525480899163,0.279859417723112,0.270724475471504,0.0386263551303336,-0.227149121708857,0.106272166225234,-0.16273627825535,0.0890359322249236,-0.314319304484083,0.0163341942338697,0.355000770069641,-0.0173055235738304,0.0928858509813377,0.0136484217313532,0.0037902233868473,-0.0407567573278532,-0.0972587581841964,0.0854737086070495,0.270323400125848,0.0887092165891089,0.0462074318352679,0.142423881105537,0.0682930435779145,-0.27681147315352,0.185185142814525,0.106464171451271
healthy,-0.0684643910827742,-0.160317265030743,-0.0078669737655893,-0.118326269434093,-0.0658240253547229,0.128259153996983,0.153771795145625,-0.0078719435470642,-0.0631641497963023,0.131587035858824,-0.0354394560476223,-0.170809449781812,0.005785946023314,0.556733671244271,0.3143445652468,-0.0144199267186837,-0.108106093203903,0.091894551478254,-0.104646599574096,0.0251230178556303,-0.0075417029209259,0.0002193462599605,-0.0934607931506692,0.188874300649064,-0.299147237863089,-0.0513121275565801,-0.146606661518599,-0.0411690463382599,-0.0395890190837953,0.380263167601985,0.19505110769326,0.0166892350540325
healthy,0.0916920262432743,-0.0379805991962514,0.0256544458392642,-0.0243102558822509,0.248897569164655,-0.0773506346496744,0.0852350296839903,-0.0358205877828146,0.519993036205918,-0.184528448313697,-0.129405077409972,0.203118298160251,0.203277745977096,0.0471253169144781,-0.0542639809859381,-0.0912928019620032,0.13991344319867,-0.195988434160304,0.12352678886049,-0.0476476954182627,0.100744878271349,-0.0708589534700043,-0.0424586592763255,0.0220080435526347,0.196952019306743,-0.147828441985083,-0.109224024885232,-0.118454898119946,0.268623165895909,-0.103440467641397,0.325980003812607,-0.123345210078258
healthy,-0.19132997668605,-0.256332441438235,-0.0491910555597964,-0.127811208633902,0.0588080352816528,-0.100420956798896,0.294767455065014,-0.334248800067727,-0.305852752313093,-0.364540389810687,0.287817281294666,0.137551272993151,0.0392156910656418,0.0386850550344027,0.139468114696053,0.0054235031902665,-0.0854667099616397,0.0181668758952307,0.108652955168388,-0.0939148555967922,-0.106901777058557,0.0969361991264357,0.232511736337529,-0.28630221780861,-0.0044874190107254,-0.0266771425482343,-0.148619848635118,-0.336271430905456,0.100985614163133,0.105233264983163,-0.0538079419931356,-0.218252049408567
healthy,-0.558554849437906,-0.234015738803211,-0.270717087066539,-0.235047118560576,-0.273370714763912,-0.434456224754762,-0.25117432451652,-0.124198412984322,-0.225995144060806,-0.273660246080127,-0.304244691112903,-0.386737597389835,-0.441026450218845,-0.194506411116098,-0.369400669408662,-0.331068401159111,-0.484424141367988,-0.465129935908125,-0.451643130562916,-0.451194320701823,-0.352132266031587,-0.234445511312876,-0.26942777515008,-0.294289959223266,-0.32965286063538,-0.0595637080094215,-0.442013955866466,-0.303525800392347,-0.273318554962113,-0.12104988082514,0.0258967964008116,-0.255814412596389
healthy,-0.265321403501385,-0.0143159078764194,-0.368949332145319,-0.332612728516854,-0.282239902164549,-0.476265933310294,-0.284916492291124,-0.102917039446722,-0.476474064853949,-0.380425040565365,-0.291718595937707,-0.487369022961577,-0.269301050075048,-0.171664092398274,-0.155472778319814,-0.594472938679107,0.0680265230295198,0.0535897562326775,-0.0086382827543,-0.188207345940293,-0.294827278875311,0.0363772306849665,-0.152092561130514,-0.201466651377331,-0.281089432404387,-0.0137994140668304,-0.0613871428753056,-0.191106935537905,0.0183915319431071,-0.199183483110013,-0.265584988157611,-0.223392165740007
