group,CD107a,CD11c,CD124,CD19,CD1c,CD224,CD24,CD269,CD30,CD305,CD32,CD326,CD336,CD35,CD38,CD39,CD40,CD45RA,CD47,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD66b,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA
healthy,0.156202545361835,-0.115898059093422,0.268969193581651,0.09898447203056,-0.059548218371316,-0.0034853058600088,0.0591020934721355,0.0329436888964623,0.193082900231601,0.173598964841547,0.198269003777166,-0.237925076602236,-0.101655688623175,0.222581384820816,0.0698127808540501,0.0103226988007516,0.0768849555433897,-0.0822070009835263,0.051533540722707,0.0923273068179132,-0.122399345105913,0.146115105607633,0.114015556503022,-0.128310212946137,-0.243764392793062,-0.106264567229854,-0.263379057989915,0.111332631950457,-0.110814909512434,-0.0131661751622477,0.101025763856989,-0.226962979197404,0.0754909275892703
healthy,0.306996991082623,0.208667804339443,0.409231471450492,0.425679093890689,0.371854983488489,0.237908822887214,-0.0791229579721751,0.312628842997017,0.397840819649349,0.585787656513445,0.359996040618807,0.320183305129298,0.2831189481939,0.351395188147543,0.23517763213242,0.0836335281782913,0.549675422762304,0.0494780993029751,0.302933804542219,0.236282148746643,0.275075544482304,0.302888192911385,0.0879571175084139,0.264759893667887,0.220238054158815,0.255063659081179,0.0662483211612904,0.277774413562411,-0.0507748012350641,0.104637424952284,0.126750816927038,0.286518114034956,0.0568149612455859
healthy,-0.265981819756622,-0.379383504226931,0.0108523724048795,-0.318114560497948,-0.430219897687179,-0.347626132645962,-0.607160984520784,-0.217074321166957,-0.385356743215485,0.452999533411841,-0.056697242029215,-0.305682971671868,-0.295180821944496,-0.405462006744653,-0.114240692028459,0.169580148172337,0.102851105182345,-0.685761556383118,0.0373932716260176,-0.711084972852866,-0.227218064267843,-0.388864741450112,-0.460539700693984,-0.452445382146367,-0.369172289091691,-0.306494180208948,-0.325643422965101,0.515981442208262,-0.621192411215856,-0.348822274408115,-0.253981379467722,-0.363844555547315,-0.251761197854666
healthy,-0.531365951063929,-0.308016104671153,-0.308091775658907,0.385318265682549,-0.456275485673886,-0.423445821313773,-0.0284400796904058,-0.538216240492252,-0.608027298061102,0.106245966522487,0.200089208589376,-0.570192293987082,-0.460307777759075,0.261441486834262,-0.113692538385574,0.0477935068718559,0.189585681392591,0.0933228720539664,0.0422935667376868,0.0917096317893534,-0.5390745181953,-0.118811260015049,0.0426747328597475,-0.611083779926779,-0.0119614561222722,-0.482554574407948,-0.0919316617105697,0.2277429152511,-0.0099839396453152,-0.524660993522615,-0.173856070203105,-0.547241121597968,-0.0213295984348778
healthy,-0.0860516074139383,-0.0940768593297998,-0.0125685243976152,0.394572706927738,0.106785975020269,-0.365588505177534,-0.142362101881416,-0.140520016077593,-0.049126453687557,0.589291331877444,0.547992284195901,-0.37388714868479,-0.285881186279216,-0.128159517055599,-0.062916183370931,0.132940983458754,0.34179065391103,-0.402215309293604,0.350365928093123,-0.155844953622184,9.77235703511603e-05,0.266229006570707,0.0637240104284558,-0.341688638324289,-0.297560554992513,-0.197293898209768,-0.246858463815149,0.462260738705582,-0.458513697495689,-0.456642163411824,-0.127023287106339,-0.32511868581244,0.161790901130103
healthy,0.0668965454630079,-0.0948039734160624,0.0749432763985094,0.135074382441437,0.297237306171154,0.0348510886065201,0.142008179709115,0.169440353769049,0.0575189604912768,0.0296312858668812,-0.0376979602284851,0.275296120661253,0.308291446936914,0.269030462532792,0.423480163328644,0.269252015351968,-0.161954706891397,0.127396449425148,0.0475175273040147,0.143535195410202,0.103126892146574,0.174042188438037,0.238914868780886,0.180366571495902,0.0970631794538864,0.285464485326409,0.0106191008103418,-0.130439213733188,0.0107974734656055,-0.0007095464938947,0.0582962653451142,0.260965770528826,0.0292612938892203
healthy,-0.0812110541565161,-0.11383960763576,0.0025453497177337,0.0029182883304871,0.185675385693768,-0.229245085092813,-0.144011608610802,-0.0459672367672077,0.169602108398757,0.559455108591568,0.0690472425694912,-0.0950721670276239,-0.0600726551733974,-0.0804357396761046,-0.141244039429468,-0.193054547738434,0.193094361954558,-0.419545780196429,0.0404716116541027,-0.405618590866557,-0.150448297897038,-0.181484957061247,-0.300167498111781,-0.365579567993409,-0.338877789289542,0.0718422872496232,-0.245148049153261,0.310963457969543,-0.270447877508567,-0.370648952639576,-0.33478478992476,-0.18866980040614,-0.288181330533132
healthy,0.29273154838552,0.17234421160242,0.401106526010556,0.459388329419907,0.450754124159374,0.223740941586305,0.576236643691564,0.526499435929087,0.338529661985067,0.38041247635461,0.322140463321611,0.66182080341499,0.476963690057661,0.483506402785796,0.440572433277076,0.255080718134969,0.42620798241558,0.493756405352788,0.379918920994442,0.482960734462768,0.172775062103164,0.381956981647756,0.395661034792127,0.380676235209761,0.210634834032216,0.345049313150979,-0.0704741249660367,0.388819370344992,0.582044642273508,0.211511630203858,0.343545386264158,0.530563068093961,0.0866370790233517
healthy,0.0299371695664761,-0.0009039095994606,-0.0946126230829701,0.329659505769402,0.273995000784396,0.134214637478205,0.265847794670168,0.118949401675378,0.230294042763069,-0.0675543310859243,0.27699236928647,0.0706068391022307,0.109682961739042,0.264197636119529,0.0183707141004961,0.063717671045739,0.0709508368767355,0.284534584839993,0.214734544854789,0.155602924373319,0.222140562314411,0.251404424824865,0.12912735916563,0.215001554256148,-0.149089554512742,0.0851381215773945,0.011342767248225,-0.149505153932708,0.173018363170875,0.0759705582111157,0.124067356988697,0.0772245431637342,0.0971904207147947
healthy,-0.251725583972059,-0.196460271482649,-0.292977178345357,0.491411592673572,0.232922901350581,-0.385254888971829,-0.162273687105709,-0.0683910185286049,-0.119821916083269,0.569429827143541,0.622941416034988,-0.191248121836705,-0.052891563312378,0.515400467167709,0.0561847452173093,0.214605136718061,0.363438198612192,0.155387965551061,0.190677456462174,0.0673786054835402,-0.42551315293893,0.209463927208311,-0.0882542625456116,-0.258265852628287,-0.0182464302087309,-0.196071362586786,-0.0119092124266259,0.225023446722983,-0.0009136167900467,-0.404169505335165,0.0382260505717679,-0.288444068038545,-0.315950048753974
