group,B7,CD107a,CD11c,CD138,CD1c,CD224,CD269,CD30,CD305,CD307d,CD326,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD54,CD58,CD66b,CD70,CD71,CD73,CD81,CD82,CD95,CD99,CX3CR1,HLA,Ig,Podoplanin,CD107a,CD11c,CD19,CD1c,CD30,CD305,CD32,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD5,CD54,CD62L,CD71,CD73,CD82,CD95,CD99,HLA,TCR
healthy,-0.102731030082935,-0.118395796953104,0.0683238199011725,-0.0422821888465982,-0.0982815607414465,-0.0113012342998047,-0.0922125268545531,-0.108173616436799,-0.188188444650249,-0.0523996069315118,-0.14789362748964,-0.0776231247830752,0.13044358254359,-0.395765118896201,0.331407011019697,0.0525184323117934,0.10128827056635,-0.202899903292159,-0.235585763216138,0.0852527517285619,-0.19187517080563,-0.0928539794723856,-0.379417117810328,0.0987908465198802,-0.0839951809432327,-0.113588531506245,-0.211215640176388,0.0963180639522833,0.0035450186727703,0.480338910423755,-0.0272967041857681,-0.0477950754415592,0.137202441425578,0.0410598646435045,0.150932396852936,0.240004834741451,0.155986769082505,-0.072214199321864,0.077915674248338,0.0003345660424315,-0.206490974935465,-0.0122584431669945,0.159967416999805,-0.0056556902346693,0.295777444069255,0.12512916313905,-0.031490157600067,0.311111022572747,0.0011595877683689,0.370276206975244,-0.0260137110417692,0.224447246405535,0.163560953694822,0.0717923090953764
healthy,-0.246887205145493,-0.127180162547684,-0.0047064544879146,-0.145534387330448,-0.159668511798435,0.0264336036650487,-0.180000870935026,-0.208882869434853,-0.454209699143167,-0.187138811786441,-0.181127791619803,-0.0099349492284209,-0.149648187802042,-0.0913897719381097,-0.353256677184018,0.184268824230411,-0.0117080086941348,0.142418087512074,-0.110120026588139,-0.201847478613673,-0.0691666226044343,0.15470981441374,-0.141202223400636,-0.289539558804471,0.223644102211673,0.0104092327751735,0.0852767226538215,-0.120834025885792,0.122136394430229,-0.127102161739107,-0.190069479104172,-0.443035529722187,-0.464969010735295,-0.337041552047321,-0.359063968985048,-0.335473277077664,-0.0012838391267068,-0.249922775641949,-0.458440678247208,-0.294937718036816,-0.0381904222508179,-0.0925472373616501,-0.487281269415211,-0.642463091209788,-0.29963452864704,-0.429522968215698,-0.465543779419701,-0.193638725094307,-0.0200102016944517,-0.614374387182898,-0.460661644184596,-0.460495576300664,-0.359415874043555,-0.327191614280644
healthy,0.0933257273349938,0.0089534658093374,0.261109145787478,0.0495395337316953,0.249686668339081,0.264755923409718,-0.0033793004270901,0.16808812484935,-0.0691243732465476,-0.0322236028069027,0.0859248760211971,-0.107061466416082,0.1587600425959,-0.161570070067357,-0.363686845887598,0.192769854871959,0.250929456263467,0.0632822147033941,0.2625281597023,-0.0138477196937652,0.0960903726290876,0.0745678745818949,-0.429379703666256,0.202539523743891,0.10676329598494,0.307874164530423,0.0914833777109527,0.0606757675685733,0.381604767682935,0.0729113121126677,-0.0688333875871929,-0.139870489837243,-0.128842599592788,-0.011397657163412,-0.0421209053127778,0.102418877840882,0.481857281466225,-0.0412970579752872,-0.0747559948135584,0.472616656391114,-0.0454382925238294,0.358768294425681,-0.309141570130069,-0.191829948667562,0.240562362566211,-0.16248775631184,0.190319229477159,-0.129656989900018,-0.0012349962714415,-0.288002906830731,-0.111224051479706,-0.181572451998006,0.137278403360147,0.150228875978813
healthy,0.662960326293917,0.731236810378962,0.543857145475683,0.729896009833114,0.675429469459204,0.55210521595189,0.731897562897667,0.663448486883514,-0.224174711228056,0.669880395729914,0.723876001064046,-0.179533385076279,0.123268403861037,0.106768395137651,-0.0571973009614101,-0.0037219168193699,0.0373000578677801,0.115915817976867,0.801812527483924,0.678838780947917,0.687891241233551,0.0437455934170879,-0.246086180572258,0.181844369489364,0.219880634152556,0.681489949718695,0.250020080092634,0.745781509808604,0.0666143264436693,0.162908799475101,0.761119450227408,-0.226693929055157,-0.0854108267766276,0.133062116681088,-0.354067210902055,-0.427578646884096,0.154602957961201,-0.155983379175192,0.262586828659339,-0.0084897415868031,-0.0773033950385693,0.139439780055919,-0.0003705054372164,0.0739479004209309,-0.0755997454200644,-0.0382364480193309,-0.0284595791357473,0.0430840532824415,0.0032798187608566,-0.164691868877326,-0.219075684647461,0.0123595475047999,-0.144334378932148,-0.154025755335451
healthy,0.225435820021125,0.352115935099116,0.616622582933935,0.352485557826328,0.204035801961806,0.22611426372276,-0.119494340009111,0.0522501010318525,-0.123532297372683,0.344541949247583,0.234688156278762,0.259795501949216,-0.153668011505971,0.592477138879171,-0.186757434650834,0.394518306875383,0.378507490017163,0.314760843238931,0.225992069440774,0.18709245668587,0.221884949007279,0.214117845961731,0.20634628425566,0.143720297293765,0.394464947640088,0.229133612245791,0.496494140025889,0.195452024003789,0.425121195699425,-0.310694254952247,0.224693265342157,-0.147612336527343,-0.427226925537309,-0.411850521795588,-0.0473974884705352,0.047990581925995,0.299953327384773,-0.312896828939017,-0.128159517055599,0.285124703730992,-0.155113674329111,0.0325739711600291,-0.36579534663178,-0.41078697014543,0.053454941996815,-0.201526006391911,0.113392399489049,-0.159743309526704,-0.23638759952491,-0.337480398136207,-0.0963565628467906,-0.301385616623502,-0.437723602686562,0.0859755629165843
healthy,-0.110681835961783,0.016801044455534,-0.089386440229503,0.219034421366878,-0.246734638651551,0.175576745125489,-0.0355237146987603,0.12346077226646,-0.242406948026303,0.0274598362541441,0.0869946332927368,-0.275201069787573,-0.0423878744377858,-0.0873227218762398,0.0156640408870491,-0.0139958542992063,0.0355309223384674,-0.161351431464356,0.0629863891489311,0.0561928696526739,0.100031436037246,-0.137949604717461,-0.003589799547596,-0.0032768755311544,0.0486287400806097,0.143304018032218,0.108775793085979,-0.0311007642270874,-0.118578113711409,-0.450855351729,-0.102805013040359,-0.273077689315413,-0.254718352276286,-0.0643872627110666,-0.350143076590608,-0.0858442592870745,0.187333525714529,-0.0743114329736028,-0.100837339073907,0.0788268589301675,-0.555462879338693,0.277276582713372,-0.364292703604025,-0.303286670626674,-0.0431881486412106,-0.259111227510801,-0.213679528985703,-0.367665459117683,-0.199203043902188,-0.256211370741438,-0.424024443112962,-0.363135647086166,-0.182095227895649,-0.294873978022796
healthy,-0.110102960734311,0.21186065589208,0.247538129470098,0.125409789859826,-0.070324634256764,0.188717411683365,-0.0768648700892117,-0.0169340073468824,-0.363933495775446,0.0193376961613275,0.161810261431231,0.149945705764604,-0.189754425140593,0.346422037267801,-0.0795477194572694,0.178920597814661,0.0931971303968472,0.101851817590265,-0.0503887567382452,0.0007133276748189,-0.0940848334614128,0.476370253323439,-0.450989456514919,-0.214437347435928,0.13225358936141,0.200740964304092,0.0325755863692797,0.0446703016410302,-0.18965936100544,-0.314060013915946,-0.0321800899983419,-0.386906073353629,-0.2912754293517,0.149124533687891,0.0154347170246672,0.0052406985986483,0.568686719238248,0.308928005875999,-0.308450474517718,-0.0591292464854158,-0.512148931120287,0.243295642577284,-0.427911404378412,-0.371554552613493,-0.309160226319463,-0.512926792026435,-0.310627137055024,-0.47680232011289,0.064125874246979,-0.258339240092807,-0.614667134272487,-0.450991617471403,-0.254877614674235,-0.231942261434608
healthy,-0.289109697741978,-0.185096001709105,0.089356924917411,-0.147020086068423,-0.649688811593522,-0.0618625989526082,-0.332798007204012,-0.339322162169191,-0.503498747763588,-0.159704372429699,-0.504101818589095,-0.385500129483931,-0.48621284923376,-0.292929685716124,-0.307883016471838,-0.267272918738944,-0.307662896762523,-0.172729156132887,-0.195203306839434,-0.290799633864237,-0.225709447451364,0.106602397200571,-0.424641246722178,-0.247163525111928,-0.327383613414838,-0.105823869037001,-0.0935481982854097,-0.337733769604788,-0.0393804904651599,-0.268379489818523,-0.339482396869599,0.138805421561145,0.0313022221706613,-0.380076595738485,-0.19820110326996,-0.131753155610653,-0.0590022126754028,-0.504354667641555,-0.330729979440993,-0.0805497036332768,-0.325581083805501,-0.274019191674076,-0.39392443496583,-0.470146951300052,-0.0726781479811544,-0.284062634453203,-0.0762908279304758,-0.154933387571248,-0.0814914641569565,-0.403801719509251,-0.12324567641544,-0.119645335146146,-0.303502710674064,0.0728188017533577
healthy,-0.278031996035989,-0.383451395930467,-0.304682099989613,-0.288231114962412,-0.146124435575985,-0.0196168380129169,-0.239404826428388,-0.266719378053319,0.0740200575114972,-0.265537626414122,-0.132717146260256,-0.0275008590763608,-0.377004777729775,0.0436921172885068,0.254099591253987,-0.13080069855825,-0.11925289860997,-0.205906867298618,-0.215383790957559,-0.325699109626525,-0.409452560559862,-0.210018203568571,0.196281184220736,-0.339665834400528,-0.280804180647501,-0.186726858509716,-0.150572836520377,-0.147396193677319,-0.0432365372239049,-0.0549517387041612,-0.239404443338201,-0.0907075155350447,0.0163995027330709,-0.274964290737629,-0.373516651003515,-0.0122032780313935,-0.233319227715479,-0.300873521360842,-0.224320732858158,0.188768053566269,-0.547729237008419,-0.377201756343553,-0.246807913063215,-0.218443328389042,0.0871083798385948,-0.190918039017676,-0.108337953471994,-0.0478775231788374,-0.33983474283982,-0.0943652715322613,0.0199618913328872,-0.0580022506634813,-0.161931584216663,0.0458502093000824
healthy,0.111761415544589,0.167411210622289,0.224069522387172,0.0472830318548661,-0.361858620820074,0.296754653619382,-0.0387752649693429,0.0367589267984267,-0.50923875985368,0.0475534107188436,-0.094298780756371,-0.411043777334263,-0.0162749169725416,-0.270996958006943,-0.259229860334357,0.0040491977993761,0.102439870780405,0.101081916985381,0.176002643572482,-0.0213989111126048,0.271426807901835,0.0634436225636619,-0.516951277287797,-0.024334748455634,0.0261903479813405,0.288458862937743,0.0297199856992298,-0.0689004204925993,0.40104519655044,-0.0508631800714691,0.0078026095437285,0.350548928909095,0.224325163599251,-0.334431481918496,0.250848111130486,0.276910478948369,0.151137435404052,-0.034783014576974,-0.180445887954726,0.303418356551779,0.247491582030456,-0.172475644126843,-0.164701120489626,-0.0421751452121707,0.379811156033241,0.0233976416981389,-0.269964228770087,0.0102852289139042,-0.0626143317481564,-0.20170628464699,0.190227478358306,0.0620020391311517,-0.225502141660634,0.424040080295884
