group,B7,CD107a,CD11c,CD138,CD154,CD1c,CD224,CD24,CD269,CD305,CD326,CD35,CD38,CD39,CD40,CD45RA,CD49d,CD49f,CD54,CD58,CD62L,CD66b,CD70,CD71,CD82,CD95,CD99,CX3CR1,HLA,Ig,Podoplanin,TCR
healthy,0.0110087016735035,-0.245179307041851,-0.299565136464784,0.0089300772243107,-0.154096669456937,-0.16088573673322,0.0913202154812757,0.104723027843686,-0.097440304097452,0.1442493680334,-0.367789909532737,0.0058631788663095,-0.136626858661121,0.0603575721993769,0.0559107592846621,-0.152913793175048,0.165043324120804,-0.112254903778592,-0.228766301978658,-0.0819257697684256,-0.221690709504472,-0.237792569630602,-0.221016537195883,-0.20539551215993,-0.143446394956804,-0.0948143049680162,-0.112542161871247,-0.330006150462439,-0.180403876513376,0.185266767878717,-0.255799687613722,-0.222650982934827
healthy,0.0867743406754775,0.110959614279778,0.107499017794025,0.0397071384106487,0.0730977758633958,-0.0075974044801008,0.0302426951120415,0.135341118822673,0.115954943604054,0.0966173778031482,0.0554477883541377,0.0881646326995767,0.141077531008929,-0.0723147741399827,0.254837490840635,0.128343606503022,0.202033375384045,0.0573695558065707,0.0608501548594911,0.0184539627515356,0.281621355985611,0.0543616217594254,0.126325249284683,0.0483218765312426,0.0611116561561418,-0.0015991877610933,0.113737920848481,-0.0429125554304269,0.293358943237488,-0.130863339482981,0.0034056474148598,0.176538316254337
healthy,-0.282074171197154,-0.273438273710724,-0.365830808125072,-0.311277407779504,-0.563017670706757,-0.273862572571859,-0.221933089719158,-0.134856775536417,-0.276265030642029,0.253575763856849,-0.24023520431798,-0.533059173530292,-0.0555770726306283,-0.267844762248723,-0.196751590553177,-0.344678881180988,-0.325704373168926,-0.230449119720885,-0.185133836734335,-0.279906516709014,-0.527136769801671,-0.280935361327297,-0.330874603127362,-0.446045364765886,-0.397877286778274,-0.167827933597504,-0.533325802170186,-0.370709367015735,-0.0600107022141791,0.065573116558185,-0.43936547260476,-0.210094009025375
healthy,0.683758975950227,0.700906072306973,0.524968579051211,0.755211850481051,0.658935966700242,0.566532123383442,0.507661509601093,0.287346284087823,0.760555036317672,-0.0123432620891961,0.696033620039073,-0.228679557769969,0.21690807085391,0.0624227643658453,0.0482917315688588,-0.226916078443261,-0.0890543511806214,0.66561571806257,0.0787948069490425,0.791658657344076,0.0897224245745486,0.719005376649649,0.67025576485307,-0.0067851982375487,0.0717897491684248,0.513134673892745,0.15365691757572,0.769625892501338,0.0462385807648702,0.316982840898748,0.811201901266831,0.655790529320429
healthy,0.207522914626378,0.0983446941873581,0.158140199181446,0.148717002736329,0.214675418170773,-0.275226451975319,0.246863334476192,-0.0706607907677196,0.0752547953401327,-0.0107092638026508,0.114606209758724,0.161984609533616,-0.219539348944325,0.146358792097039,-0.350665880835792,0.344769388806396,0.23423797679083,0.0736835720447749,0.363895161471802,0.207988508353249,-0.122463791448173,0.458173480481119,0.233249094923145,0.381587554981868,0.137893190865589,0.550130971411984,0.344481119375987,0.24457683860971,-0.01812346147674,0.239367189714734,0.46257054457698,-0.101294148736911
healthy,-0.140468755654772,-0.13381737769121,-0.11532545197401,-0.0012459758094201,-0.0925489916775624,0.197300909880042,0.0545393278257212,-0.0094845328822282,-0.163758528096017,-0.105105438399511,-0.0370437128441601,-0.14518023103467,-0.0881270834118156,0.0024530821064249,-0.0571354069260749,-0.0150771822257951,-0.13784372496715,0.0275659253229164,-0.166350344689144,-0.0072729323250269,0.41200029286389,-0.0120993722529294,0.0852583496973353,-0.315060742322636,0.0012968733607772,-0.0634529555418098,-0.0058919998174494,-0.102957696967988,-0.0782440153850643,-0.0722610706165262,-0.0901697450953806,0.0669310130719738
healthy,0.0276197430218326,0.125540951819062,0.208297187520249,0.0748041044142864,0.0689012096712409,-0.324784459514813,0.511436537588742,-0.433012501383056,0.189540657774684,-0.383079336165919,0.12060903155287,0.0223378575722838,0.0574803550608365,0.136638269429736,-0.396697481939667,0.274995576307745,0.410359629555735,0.204347633123401,0.358266527266202,0.277497149316904,0.233774959975163,0.0657620180214045,0.221047016585107,0.529614176146585,0.164132093228102,0.583278903440038,0.470251161556132,0.34681707799011,0.0116252268310968,-0.097630393439318,0.0753469177940976,0.265333690775632
healthy,-0.118716542551054,0.0198956648200399,-0.111104689739469,0.0271818512704102,0.329091766786413,-0.0622212750171173,0.127813034840411,-0.264362125809348,-0.12067406832308,-0.262540047005316,0.1971820050798,-0.456154282126566,-0.110490876365383,-0.534350125058599,-0.599958505352533,-0.486903253590251,-0.471996363302918,0.117997667511426,-0.587861959292756,-0.160849113468913,-0.11303334576039,-0.087546837914153,-0.0968744154408667,-0.40810551159807,-0.408751078712257,0.0866326593466896,-0.427390802896217,0.0322379213261803,-0.208833571219204,-0.473443867524877,0.0024456481082895,-0.0747261230340818
healthy,-0.0561852453072441,-0.11275191900543,-0.118541287472119,-0.240225584758994,-0.173529834171016,0.0624263672043984,-0.156532946827647,0.216532293201117,-0.0803476522645104,0.141047649173749,-0.213928184145565,0.380474582601646,0.125778952868834,-0.0117321426052472,0.196995417982394,0.381487791884326,0.253565847835764,-0.212965911814765,0.15225563989372,-0.0819172792853088,-0.113839009085957,-0.0345782361567061,0.174910874468019,0.0470420384501916,0.225488878423426,-0.18499629131755,0.267768892871242,-0.0725270255449669,0.104883132554066,0.218622650103193,-0.111941308396049,-0.0692622188276467
healthy,-0.32875207257454,-0.28733851423171,-0.0492109333251918,-0.363113347857477,-0.323044035406964,-0.0247388860120329,-0.162478434463945,-0.493992246984679,-0.180340602429595,0.0489242739185716,-0.273925215018777,0.125531979323922,0.115997656638688,-0.0577620898435646,-0.117737864853055,0.299033257483931,0.198070742213303,-0.139005740122941,-0.119348496907612,-0.113238861848423,-0.292875939429914,-0.120509657318354,-0.356514537569938,-0.177014202886667,-0.188814136609664,-0.0296431857731912,0.2225924446163,-0.0830678146471427,-0.0746641296794796,-0.374417980246663,-0.428028866398823,-0.169075985971516
