group,B7,CD107a,CD11c,CD124,CD19,CD197,CD1c,CD224,CD24,CD269,CD305,CD307d,CD32,CD326,CD38,CD39,CD4,CD40,CD45RA,CD49d,CD54,CD58,CD62L,CD66b,CD70,CD71,CD73,CD82,CD88,CD95,CD99,HLA,ITGB7,Ig,TCR
healthy,0.0128540179126901,0.159949718981604,0.106216770768002,-0.0126770552883681,0.0013637914709586,0.230022646500242,0.0658442274447878,-0.0044476664332948,-0.0106267615275009,-0.10064402506816,-0.0062038807206591,0.189875779920756,-0.0493295037069495,0.238387673966097,-0.380079415537145,0.0545610746649047,0.26407403488038,-0.395371567465075,0.0494484613207073,0.0530067937578314,-0.0336594017962171,0.328244005524755,0.463376140436559,0.120626745869849,0.415391307156855,0.0776209077048889,0.0210312602621025,0.392409824211414,0.142356375773391,0.0300668027180468,0.271272430672018,0.0943269023805338,0.045785293838738,-0.383738056928755,0.359897315929116
healthy,-0.326725629183296,-0.417510927600232,-0.185509535865849,-0.215314164475969,0.146544508450456,-0.214585540845821,-0.334790593960359,-0.209015817027872,-0.20781500538842,-0.253372534475588,0.0487957842530614,-0.253403719228721,-0.417459938421566,-0.358700757239632,-0.170553023657013,-0.110532147493843,-0.447310440343947,-0.0513480638661718,-0.121331658295593,-0.121982775781722,-0.115246001330387,-0.343112352687538,-0.289072278835445,-0.474499410023,-0.20730315462138,0.215049518889665,0.298083760523403,-0.133571558242072,-0.184482142772391,-0.358908278966129,-0.353594627937708,-0.249617513031129,-0.174089227725408,-0.0412163870376894,-0.42951403509364
healthy,-0.135216969761968,-0.117386706686638,-0.297474524920521,-0.379284156418274,-0.0654869531302918,-0.109159932701376,-0.272434257849145,-0.343317958809136,-0.282553871269385,-0.186217746042103,0.0782458036011106,0.0075534896902202,0.279763711669236,-0.163181173584926,-0.0704809588897068,0.048433698075632,-0.160362211579432,0.106606743314119,-0.402501342667822,-0.351949811192639,-0.211262473611271,-0.311204662132806,-0.0949533196322644,-0.14392961058709,-0.239655391988702,-0.262018563804163,0.415576245340067,-0.346231395996647,-0.0354275569627398,-0.348180484987092,-0.178290622170324,-0.292059359787079,-0.128069103986212,-0.182494392061742,-0.0528307138248306
healthy,0.516961303867322,0.376137417258758,-0.0279467708258486,0.507472433114678,-0.390689155825153,0.467895056869967,0.434055353516052,0.120798461176094,0.17947693969373,0.451599054161405,0.290024206117768,0.404381678724943,0.187531337888296,0.458969725207254,0.335609428381017,-0.216905285371542,0.218812596012632,0.034216234133684,-0.576172021772498,-0.580014938635214,-0.357619329399816,0.385505258363149,-0.211499203871581,0.590822594022448,0.396855340748452,-0.450166853124252,0.176984084311987,-0.498911914391976,0.363266954722518,-0.0763325738923918,-0.301919852607662,-0.058489796271576,0.506286319193118,0.146173879547086,0.424065612129701
healthy,-0.36597590224055,-0.351544163621283,-0.520579320603843,0.127795988531477,-0.119630087726306,0.0262951590448351,0.145969157720015,-0.338766535667,-0.261454385116435,-0.0659311923776384,0.483795689330278,-0.43829759791875,0.0879493789450211,-0.438155006462314,0.25004416512417,-0.481423361000598,-0.350649179210502,0.171556248109487,-0.659220097355655,-0.474969493315918,-0.323702912649128,-0.353059308484831,-0.434859852040504,-0.387060519178602,-0.290732733014232,-0.48444524823818,-0.0221554700110718,-0.639168847823695,-0.0050012427738422,-0.581676274724922,-0.434538461014111,-0.315180197602115,0.29968220599857,0.0594865829603692,-0.212258154772903
healthy,-0.0237916535783923,0.0179964930089875,-0.330072352907058,0.27585619781638,-0.0110748228313062,0.0397015993332925,0.111279470625524,-0.220453527624988,0.114267059386823,0.0638371434014745,0.545519159551595,0.178674159889686,0.16053353020419,-0.0917014274411341,0.332652489950729,0.0657646808838818,0.0738456865483875,0.447527171580895,-0.169066288808535,-0.113882874999527,-0.0293137556018932,-0.132649039899993,0.055183991682275,0.0485319887495917,-0.0472065422569956,-0.0964904197566613,0.43808423067549,-0.323301169961854,0.0837502531283472,-0.275642563721765,-0.0791926536118158,-0.0410684826515373,0.270855565208812,0.176108150594437,0.0850291503029927
healthy,0.227999611331217,-0.105040434089617,-0.133391951975355,0.122310752225839,0.275940374360503,0.288922536309387,0.429189997605237,-0.155600894366914,0.272217462486089,-0.0346567904177441,0.498279435221669,-0.054025934636286,0.312399836211965,-0.162040619745248,0.0487742083390575,-0.111495523432045,-0.162717623199078,0.408540169008152,-0.18858321799385,-0.139828168463005,-0.0355410262145761,0.0312971617305552,-0.164009827989806,0.136721137673633,-0.101805285720416,-0.473412257611042,0.275997503271393,-0.14673201372449,-0.0726588068647795,-0.270833725351372,-0.112244493013191,-0.0547628609842232,0.36194343376928,0.254560232414966,-0.0195088510407177
healthy,0.0225461669046539,0.0638650840723281,-0.0470443280878834,0.163859394533646,0.376516468042062,0.306158226656977,0.165456573759344,-0.129925083923594,0.215526268776232,0.171037765152042,0.463239967302743,0.0089691474876696,0.189669021513338,0.34125863045873,0.357969242133411,0.285932957554115,0.359476993111235,0.382489255479407,0.317617225917582,0.262880706121692,0.333934204456295,0.0893606185938406,0.241231330697853,-0.0361664528578284,0.0584952071377911,0.0006169913664341,0.499853968709702,0.323292143140353,0.0660193146231865,-0.10915851185553,0.257424834623728,0.0719766192066189,0.211857277961698,0.261579222302826,0.329966581565262
healthy,0.240765459273835,0.276325872789864,0.183913321004538,0.238663188314248,0.3803641958422,0.198899387118824,0.124251838895599,0.202291715158624,0.122566449230257,0.148448958976702,0.186149712325658,0.188905962415416,0.327785945497635,0.323474168095966,0.0350544573472228,0.261788602753636,0.0014731400234943,0.206674768406374,0.185806159709266,0.227973001083718,0.142227621682691,0.282222491400971,0.137266390208106,0.04940506524962,0.215440778375605,0.0925547150242181,0.122986140800575,0.120719061949017,0.165808023192982,0.163437985288014,0.156993994149181,0.165568138904318,0.34199632123031,0.359028553353528,0.136482142196794
healthy,0.476746641103904,0.327111359421975,0.0028120533328681,0.490198850089151,-0.171674827384828,0.358293670710031,0.233342204503327,0.293281992779155,0.526774810036337,0.424492467682754,0.0533903902098935,0.369996215012422,0.0648876119886241,0.558860449844785,0.0484101033514455,0.106459326171533,0.219111497607746,0.0927443882789851,-0.367161010458435,-0.278864092679991,0.0771711691096511,0.230438544873607,-0.006842411328274,0.220746662003713,0.280271052204254,-0.0205704578278085,0.0390190452329458,0.0288296853748089,0.268764935704327,0.0528466449818615,-0.213676448906531,-0.188444577297657,0.0114637975890655,0.262336242125102,0.241462940653424
