group,CD107a,CD11c,CD124,CD19,CD197,CD1c,CD224,CD226,CD24,CD269,CD305,CD32,CD336,CD35,CD38,CD39,CD4,CD40,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD66b,CD70,CD71,CD73,CD82,CD95,CD99,CX3CR1,HLA,ITGB7,Ig,Mac,Podoplanin
healthy,0.122899850012628,-0.0189187353522532,0.322701072105956,0.172531797785829,0.205860862121508,-0.0443543407242242,0.149530025292468,0.126184137207276,0.0937997055293709,-0.0843273996592069,0.260367976335402,-0.0727994232907057,0.120323844181557,0.245839067309212,0.0921047923479152,0.0073751181396051,0.131376443780248,-0.0086667193190651,0.0327098099645477,0.249356633059302,-0.0480733669946891,0.0830640176864639,0.193802229892712,0.287839073556133,0.175305810520014,0.310877630703113,0.233311413365123,0.237870343161143,0.316397281202706,0.269025583768642,-0.189147074301533,0.206874074200754,0.0318894194152408,0.378803734258338,-0.317157062747572,0.187591932808395,0.0937144631155654,-0.223376483148166,0.0599669973992601,0.158733878279907
healthy,0.300105963969462,0.288300671675906,0.358206123551099,0.0321955183373865,0.298494316321091,0.223588941395532,0.322302385597044,0.289378524888774,-0.0278253649875467,0.269061297684373,0.113315063008924,-0.214930702332448,0.350195587238386,0.360447847712755,0.0900333432502606,0.199110493840885,0.34242945118434,0.141620257123668,0.20307716116023,0.150895443887449,0.176497505814254,0.320743659138713,0.278150412635951,0.175095070615287,0.259891030517228,0.28663361730631,0.32313346185666,0.206495954736393,0.26664614685366,0.289852734621141,0.0106681001081747,0.113558189765296,0.365511742195646,0.359834957793285,0.330551266219694,0.244426051319609,0.31888090400865,0.366006022656681,0.133718869213119,0.268907601379299
healthy,-0.263216638622748,-0.447627359334105,-0.124431549437314,-0.0774323021872232,-0.250341261078109,-0.196033799191239,-0.348651395169629,-0.212546184164917,-0.437325076493539,-0.278864492509022,0.44229957573167,0.0768497528188026,-0.266101490709851,-0.185199145099144,-0.0142019612933284,-0.0049955325816004,-0.287091258679508,0.116138819790703,-0.578101909677464,0.019545835967926,-0.473202600333175,-0.17628953776716,-0.15553371297108,-0.192184242001452,-0.494589260811049,0.0529085334118393,-0.413545987075024,-0.137519749069452,-0.282373944035662,-0.163051888844604,0.725750308898261,-0.617085400984737,-0.369660982427088,-0.162602337387129,-0.387007326927545,-0.21304549590335,-0.142245163274545,-0.145880254033355,-0.215390163160819,-0.172769814807629
healthy,0.0648606253630144,-0.271617994841875,0.316650683650188,-0.325093927304903,0.276776288773843,0.308881832461418,-0.0707687810050016,0.156606798072638,0.0767832707011973,0.157432187702897,0.327879597268,0.233373425349394,0.0841877602741382,-0.430307968557242,0.344894741450188,-0.128795678683234,0.130628617581998,0.0736339346127188,-0.500061024302544,0.0689993410887139,-0.565320166557224,0.164550014255802,0.312189399959052,-0.189592775430532,-0.331258507776808,0.304692803408753,0.103671595527868,0.335039630103937,0.209226584685267,-0.555152366273277,0.145540839767347,-0.484685245815955,-0.283540042618146,-0.312722838793589,0.0700313098174492,-0.0399595012428746,0.349118656543085,-0.0049454329843715,-0.068060995464966,0.183971885599427
healthy,-0.418632017020411,-0.284610960568701,-0.124246099961158,-0.238884570781572,-0.233049153267401,0.490970000093193,-0.406276926850116,-0.381249196530719,-0.331263841055628,-0.412046167658805,0.360733096510344,0.0174771201749721,-0.329196517533643,-0.392371072745001,0.115918301483412,-0.0331162936604483,-0.137427129568016,-0.0748729250142119,-0.493265215948166,-0.100523341852359,-0.681633453554031,-0.439267448728466,0.0904184657180168,-0.333162819750259,-0.340834035098136,-0.268741932474371,-0.435970445072117,-0.529682614270001,-0.545289601529625,-0.546835924147642,-0.333083083047808,-0.702840840327205,-0.456450979755382,-0.27903630775624,-0.432317409157918,-0.204879130733743,0.147336663245592,0.0055887076348117,-0.208526186359064,-0.228460126454347
healthy,-0.18280648161761,-0.368966583780184,0.114460654659384,0.192969507630703,-0.119554744005097,-0.0289176061326505,-0.327073946824544,-0.271947907878024,-0.175058067095112,-0.216163663249684,0.510424346536776,0.210273041110065,-0.390397190521394,-0.269636838224063,0.0280714938946073,-0.10947585743009,-0.148348125509551,-0.0310733601232475,-0.449538723456192,0.416103266644331,-0.369127546879335,-0.152786259842479,0.0891283124623259,-0.0179438721062541,-0.308511622655127,-0.0217399270419772,-0.270144013644046,-0.216707098493991,-0.226735228323196,-0.474613211817965,0.149305098286163,-0.392465966559515,-0.379910691818872,-0.333389212751091,-0.225612094855153,-0.124064606315638,0.0165895077421372,0.0816528206405538,-0.171410131145568,-0.274201098458716
healthy,-0.0477576369613603,0.111012352269581,0.260630414518478,-0.0542801629470601,-0.0225838869546648,0.403039457932871,-0.116208262881619,-0.283852940773024,-0.0858399133471038,-0.0519686980954945,0.570734576529589,0.293353439882881,0.0980115536644568,-0.313313578488462,-0.0596568917412812,-0.40766467926996,-0.215006429157459,0.0231648164636302,-0.223731809518151,0.11194206064456,-0.227504911345056,0.0729907510800232,0.0205217865356176,-0.0590775571188462,-0.346938839458999,0.129797732233987,-0.298253139786802,0.0421542687833486,-0.205017264013447,-0.344423703006405,-0.0670126738463624,-0.299047635050885,-0.301568715167537,-0.374927785689895,-0.209203729386291,-0.147801232950076,0.325019114940325,-0.133390363129301,-0.151052626949808,-0.151343938416445
healthy,0.294986390398458,-0.0605115632078191,-0.12736494926023,-0.108649823031574,0.0300336721915012,0.20480336074766,0.214270786019772,0.302543214156275,-0.106737449043924,0.054936190356855,0.039268810449513,-0.273519221980626,0.115982431498277,-0.130499274470539,0.0780325253947369,-0.20110595802804,0.117535381236858,-0.288702334457481,-0.235642987527235,-0.150553855146294,-0.223910953204155,0.166493560627169,0.11259429733235,-0.294509109660616,-0.341815634509904,-0.0287936573009851,-0.0195931430398347,0.100825664701437,0.166751042971984,-0.222391110301384,-0.0625230536029853,-0.186623837681347,0.239073473908029,-0.27515750454192,0.160857256926508,-0.13631108382792,0.154969062341474,-0.102466166838462,0.105096025459511,0.187389523972997
healthy,-0.0927894137707416,0.0140428812773344,0.0193303148196384,-0.284064794851993,-0.139226927099259,0.232546563607401,-0.0573543145292909,-0.12203447539577,0.149775458774992,0.0249946987971808,-0.10736266302993,-0.0376141324615114,0.141277572105105,0.0788989256810561,0.123706768198062,-0.223207384370174,-0.0605431664557688,-0.177383749241649,-0.0301655577050996,-0.210303472447678,-0.0611641319489319,0.0122903193831966,0.0111514600157837,-0.267720144993306,-0.013472655766277,0.152431649386298,-0.0086859995251839,-0.0799347939100514,0.142793835731851,-0.0101107812924253,-0.497518279448392,-0.0640340474793935,0.193125932545863,-0.0993756889934012,0.0488144859031897,-0.206269577908463,0.249595969866516,-0.230307789942583,0.013346068791764,0.0544053174531208
healthy,-0.20403875427965,-0.083211214531688,-0.519262023019337,0.0256397469470847,-0.139653101197205,-0.308921597785851,-0.213410793453939,-0.177701891339319,-0.320449553829962,-0.201000389276778,-0.0348154065437138,-0.0959075518891418,-0.270584252466799,-0.0057750789519479,0.143157072223439,-0.194683540038438,-0.206849783629697,0.0029950860357356,0.094346308725465,0.183225928452678,0.145224777128173,-0.148730000293545,0.251916602552769,0.206417917602761,-0.178868813508141,-0.0253632259912521,-0.0762711975319872,-0.243988541537499,-0.187355658038607,-0.113245783620461,-0.391518325596547,-0.165973716858495,-0.163753046926387,0.0534959742586136,-0.370492645696152,-0.0161955281290048,0.180247746020932,-0.123655395862374,-0.374976504885522,-0.389623814229042
