group,CD107a,CD11c,CD19,CD1c,CD224,CD24,CD269,CD305,CD307d,CD32,CD336,CD35,CD38,CD39,CD4,CD40,CD45,CD45RA,CD45RO,CD49d,CD5,CD52,CD54,CD58,CD66b,CD70,CD71,CD73,CD81,CD82,CD95,CD99,CX3CR1,Ig
healthy,-0.0084497524339828,-0.145607686017562,0.312259540011278,-0.0041359747714619,0.0375710769759906,0.190120177746661,-0.148041710902233,0.147540228140626,0.1071286604542,0.0288466647974895,0.0395859357213366,0.163242601616668,0.154123423546801,0.0327933764769398,0.0015542909645696,0.0332571563120562,0.0245412504700672,0.0798557930419405,0.165650498029045,-0.0470205761717853,0.0166711595606634,-0.171156787869297,-0.129699587918805,-0.0622434232199188,-0.0823103198230755,-0.0589261939492074,-0.0081937362966848,0.0923642172973476,0.162945808315623,0.0720046088639365,0.0963692646677202,0.12040761668524,-0.0404132612630371,0.0501038220000649
healthy,0.476469143560099,0.254812328012201,0.127649429117899,0.476682338752684,0.407856780462668,0.0357311434763326,0.371902854130841,0.101100917308421,0.380872433713853,0.0366592715650179,0.447224790150534,0.207449770987646,-0.0161529638940382,0.277093510494444,0.398002418595373,0.303155464861087,0.353117495256864,0.307592585565477,0.360785728748869,0.275112378342668,0.329772096801584,0.354743043039281,0.334507733911639,0.433191275338178,0.473838687691664,0.197150489593672,0.322097776988903,0.0592364203686397,0.249723659661182,0.36239435045426,0.425480929277426,0.416713472992738,0.372559840566573,0.207147448717697
healthy,0.232637549325043,0.184739805460863,0.073636230787313,0.217468106036795,0.364123538708613,0.323490148594896,0.352515912073807,0.0908362131682378,0.169829771475397,-0.0804966675702235,0.247990933470328,0.505731767288742,0.0572405386453512,0.0336002201034467,0.133159063156207,0.251313196305146,0.169731507346008,0.573996005213414,-0.0941547985905214,0.522885517053138,0.211039319019749,0.173252631697413,0.430966361237112,0.518585755642123,0.125889277070467,0.24997304900386,0.142259200472443,-0.338198978948597,0.289381462883813,0.66210126832167,0.289203926827937,0.253431246144007,0.391924403292268,0.319499655660095
healthy,0.046528865756384,0.215733980119502,0.240506624063711,-0.132420250464737,0.21516283921515,0.0371239692436929,-0.0365698693221213,-0.405593409596238,0.0372766257139958,-0.187431493675555,0.0927681480368367,0.584575909324524,-0.168634999790159,0.0323487040649042,0.0385866854002062,0.0212257484565213,0.0379706046644267,0.654790839863003,0.307346088346794,0.626548227254742,-0.133988961137596,0.316782663332054,0.361383753272709,0.11114868119097,-0.136173288674288,0.0305041884779063,0.424332446928777,-0.149515778675971,0.0370382632937304,0.623997634417104,0.444188093107103,0.450715567222512,0.110736386405034,-0.0215479240993872
healthy,0.294938787315769,0.334702489628793,0.52547093478525,-0.284951434669472,0.0795549737180347,0.261076014081534,0.060983974479172,-0.253170753931087,0.0758495269292489,0.278506366659233,0.0092342574322623,0.189890310827981,-0.35547643604576,-0.0391114847541502,0.0509857580913321,0.259930848126262,0.0631381845498415,0.157788549573524,0.0945910087383575,0.460570774774738,-0.234670986496656,0.300401966042124,0.265061762727521,0.0282371642320128,0.215715918825741,0.403048375149372,0.367293715919019,0.528539390518365,0.229485725042818,0.319301855897779,-0.0830692987240685,0.103730969426112,0.2070668057517,0.108837713091504
healthy,0.260588894946603,0.447892270319817,0.0813640287440094,0.417079002959356,0.42487823620347,0.0645060732569057,0.297738055515911,-0.436374184209453,0.201043759684208,-0.103138499280257,0.379559221530274,0.295881953496021,-0.122057989873432,0.168576017772368,0.237377037329569,-0.118761958748727,0.205107674215876,0.652094138643007,0.294948965880612,0.466302253598414,-0.0102443564097132,0.148308376026937,0.445703424251499,0.405574829211594,0.270294035725353,0.43749882455967,0.336616996020262,-0.437896563783532,0.210379320119505,0.624018025686337,0.522074560713954,0.479677315442668,0.290989814154906,-0.0976823082355203
healthy,0.302069525707983,0.145688809652347,-0.236543481898927,-0.205796226995563,0.467203286132796,-0.188626202905481,0.255952433132759,-0.530167498758264,0.156429335957955,-0.353964459206099,0.206352193780671,0.336753739627448,0.100087709471967,0.480092745237369,0.365649599751658,-0.265679622530905,0.114171140110744,0.319741938211375,0.377007386838102,0.42000407127276,0.222682523628168,0.0309670271930655,0.519548133896548,0.367831397148162,0.104655360291295,0.308818090360131,0.546198893680136,-0.0686993432752157,-0.0659245467504261,0.268078090561247,0.654547498316629,0.571582995526374,0.422795890165469,-0.0858439608524236
healthy,-0.124148948477049,-0.268798733407365,0.298193658720757,0.313840643333927,-0.273203768502157,0.0570413397866477,-0.151886306752608,0.530491930072581,-0.173091159724729,0.141839442175192,-0.031294746205753,0.261262183838999,0.58173313923309,0.221629693969934,0.138294117723964,0.233541338595501,0.141782104530245,0.221277727101917,-0.0864089427577603,0.270938858419895,0.367469274429093,0.174235261557458,0.116499457683186,-0.0988924179105169,-0.0748018333092725,-0.0709353643118915,0.0005484367701637,0.320810678846607,0.373023910187904,0.19751242792796,-0.154414378678428,0.14333350552743,-0.110871861385709,0.0992971101321176
healthy,0.101314655280209,0.154277999136508,-0.244475626447102,-0.0153428654369741,-0.119515862667679,0.183571354702453,0.168093312629666,-0.211380530719543,0.160644545199649,-0.0783254342041914,0.132216575988417,-0.107280969625,0.190029960897828,-0.261963910631646,0.31168465536306,-0.300619055327418,0.0041434129972163,0.017028943865782,-0.006323928989995,-0.105605140207899,0.164070650742307,-0.0827120030509986,0.0248040503495623,0.0957173422638637,0.442561601420629,0.331263180012297,0.127460983771877,-0.210249214038424,0.357996664354893,0.201360870405686,0.281022647608415,0.0666741233374325,0.161779860301545,0.156380857940673
healthy,0.409802351335408,0.12539201452471,-0.124955762789547,0.0784096895635618,0.343582958889107,0.595720637954356,0.263793928610333,-0.181791233585398,0.385233759522331,-0.0553273682160055,0.111909562529665,-0.12948334913315,-0.001347604590083,0.263618588866342,0.0824200426524513,-0.0723984590017467,-0.254573014811898,-0.0432251865083407,0.452040395347514,0.0272359973900283,-0.153881096219531,-0.129556941889387,0.334647849024697,0.178643191023656,0.206310076037793,0.334048123882183,0.141503096741819,-0.190703029973586,-0.0194260223723087,0.315299305542804,0.184605494849597,-0.127590973088073,0.276213224164119,0.36903724463032
healthy,0.0190616609731556,-0.0206807695381323,0.145734672180475,0.150578235657173,-0.219126991621178,0.209225975661574,-0.0225366959194839,-0.142681481065421,0.025915515830325,0.117927652752898,0.0061566609429149,0.0190860989444305,-0.299205787972858,-0.142920241049228,-0.007407276618822,0.0541408189070702,0.110990767086987,0.219593534154325,-0.0706680546024525,-0.0694787407566248,-0.0918579130104784,0.0260075940124486,-0.0465481130882791,-0.0527083578090169,-0.172642235251606,0.0984153874360602,-0.335540296837381,0.114136132304763,-0.16296061541427,0.11691320972532,-0.189632451692783,-0.0393016308857828,-0.0524227327292122,-0.0498035898408924
