group,CD101,CD11a,CD11c,CD123,CD138,CD141,CD169,CD195,CD2,CD224,CD26,CD269,CD303,CD305,CD319,CD32,CD336,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD52,CD54,CD58,CD71,CD88,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,TIGIT
healthy,0.641871523575621,0.312256740062129,0.618191638590128,-0.824918354840615,-0.0984106761295968,-0.182917514966901,0.339081509630142,-0.0602261038522487,0.220191163754937,0.164370139549834,-0.148528508275603,0.0163146067637816,-0.679845661945376,-0.675388273836909,-0.232986393003033,0.505748788720529,0.102620625568986,0.0313389011196717,0.633315944145168,0.120752245154292,-0.41601813182814,-0.787266105042986,-0.0798166614091431,-0.0257371740603597,-0.38204848049218,0.478772827442835,0.189782116727638,0.244727660589335,0.440002431791832,0.592937557601481,0.277108370897855,0.438080146841906,0.189241944621063,0.12937384172679
healthy,0.508945026196713,0.0703127972475998,0.564167934230582,-0.693338746616999,0.247815167694814,-0.0400410120023603,0.154456629973382,0.0841101970148508,0.324327875191648,0.445640089940238,0.0031654029809732,-0.0230967757526776,-0.604385705379111,-0.503647728375646,-0.114829754060432,0.449456684257726,0.174126608057249,-0.137700187529298,0.325796421261254,0.0786935951313819,-0.307012975973617,-0.548918295090003,0.373944444824945,0.113851761732813,-0.239721831097782,0.323672857582779,-0.086706655485383,0.143838955051521,0.394569289133985,0.411416768404629,0.397160038586453,0.273866876407929,0.290680583893937,0.146345836739619
healthy,-0.761639005030232,-0.52280874242013,-0.675761075581213,0.454010507989612,-0.0547621441028637,-0.296297026080971,-0.232604838242808,-0.283928808998533,-0.526736296031671,-0.418586796255154,0.0829791970400885,-0.0877962387853304,0.479970946228336,0.428923205679291,0.0737746145444896,-0.564730222333511,-0.0187202567833782,0.0538208452637488,-0.683687935922316,-0.37189099157874,0.257888587133334,0.383690667903377,-0.367542665802045,-0.437307893226629,-0.0475590411404149,-0.517985455227794,-0.13884767310275,-0.277209394787177,-0.54255738866415,-0.66948319896744,-0.580797423691769,-0.468832689117259,-0.642793227829223,-0.309080810847339
healthy,-0.7652368327249,-0.460759717087837,-0.782460420575522,0.674388821151509,-0.0757860077918434,-0.0524060672376475,-0.176605354472073,0.227247227934829,-0.350528165222662,-0.336039316403028,0.100434545499516,-0.0661781497029297,0.725649009271419,0.627266396789117,0.358187394728088,-0.746564865121858,-0.321871483757125,0.0904566392077386,-0.760033414789294,-0.103330736717644,-0.0064917651661238,0.612622192952222,-0.185496327926115,-0.504867062755771,-0.163370721803374,-0.457514671168533,0.0839343728661435,-0.131806038165497,-0.639075616270049,-0.756626970073804,-0.290363327154493,-0.521046620957436,-0.404629486816365,-0.104341883298833
healthy,-0.155565343835578,0.0437597156398938,-0.075440841474725,-0.229435318391227,-0.343953829245208,-0.200362404921714,-0.125443788241316,-0.326467192454595,0.278962870434838,-0.322244844839637,0.0889520086610351,-0.247375403771875,-0.316835018217223,-0.235333281345082,-0.180832207973653,-0.41445519782996,-0.257162080836056,-0.28017625358533,0.125436149149901,-0.0044669806093795,-0.395917228545922,-0.143442682869527,-0.109163389527768,-0.0529892806165194,-0.452797799000396,-0.122084979142289,-0.194028394100062,-0.197437567752294,-0.131331114729617,-0.042729074412984,-0.395746621253976,-0.293632723600378,-0.247747431734699,-0.441232080033724
healthy,0.62091482959397,0.248454321089705,0.576644151837337,-0.674855800035153,-0.0638668348175396,-0.210542509775242,-0.0371232399041556,-0.245424047626499,0.358212345089181,0.129553183114724,-0.422179231693933,-0.125548916694119,-0.775533904307603,-0.803561515772683,-0.537039386845465,0.435652104071862,0.0970253965668568,-0.0990174791366007,0.744293829730201,0.127020440486236,-0.509466911849267,-0.754189194535979,-0.0309233632768803,0.304696053207297,-0.445498832938817,0.393015139372773,-0.48663844265496,-0.207204798691626,0.549824268445594,0.535210444142903,0.208470123352299,0.585025971844977,0.548193652101681,0.20585945431363
healthy,0.685924637903871,0.0916935876469244,0.471209228239931,-0.625883930983981,0.10357008714893,-0.35093648715539,-0.0439828920942095,-0.264279489156387,0.4869349669893,0.185155951397757,-0.369753565369962,0.0231585691071104,-0.63573386407341,-0.604726937490667,-0.259846674487973,0.479549993349783,0.173063284550579,-0.0303179396310386,0.538054530532491,0.179964600954945,-0.501091405091914,-0.555674656753575,0.0502060442287367,0.301612545186726,-0.416647435415365,0.318756840901587,-0.267941932491249,-0.0696676600767453,0.537300470384308,0.674204462581769,0.315317172146571,0.376581687434154,0.333004466134091,0.0092318447597047
healthy,-0.826450438330482,-0.449254015622127,-0.821735033097915,0.721736804398731,-0.152868089234096,0.0549901862029637,-0.403335295587772,0.0539670765684432,-0.352526075589435,-0.514120553370871,0.103385026478613,-0.310537895057645,0.776314138309034,0.639226309809241,0.287805999915182,-0.705686917713386,-0.533289087841721,-0.202568163865482,-0.762082438382282,-0.356276808690295,0.17318922934813,0.673217454642156,-0.368884889142531,-0.333483279953615,-0.326493008981356,-0.557647082520177,-0.109387116465723,-0.234105614039908,-0.701303534508911,-0.754415607467845,-0.515994146771811,-0.565562325753976,-0.229808160942654,-0.22319203044922
healthy,-0.764903044628876,-0.553815908005592,-0.834063937198011,0.681319505929859,-0.17950602868591,0.178079653268948,-0.316631459893316,-0.0568710896835965,-0.435102067123343,-0.667147435435621,0.108760028619916,-0.191046882125969,0.742012521101135,0.534755893334996,0.383215868325759,-0.749153063604562,0.0657776975670076,-0.0933793611461938,-0.688707234804443,-0.319999903842439,0.62642693684529,0.693983703661266,-0.492583257128226,-0.387249973301551,0.0151135486072534,-0.569072197418902,-0.0230849373574958,-0.320540276293368,-0.772934714641464,-0.850601323788653,-0.490726256751141,-0.72340832862981,-0.535058323913992,-0.10760559722869
healthy,0.578635213154312,0.093716153168952,0.701345827920432,-0.785360814704862,0.0373714987876681,-0.510475394179862,0.153760594370702,0.268813750551356,0.0059267991565505,-0.207524819877286,-0.255429590606546,-0.111124172072786,-0.802169472659983,-0.571638471997278,-0.192559407295565,0.575666612718098,-0.108446059868806,-0.123675681403012,0.522404842492334,0.0964988752279192,-0.368006025297349,-0.680121436073811,0.196143650941437,0.404983570555984,-0.173968838853495,0.414762404547151,-0.0819658698698007,-0.122652803893123,0.616358462901967,0.512195199464667,0.353901048242099,0.34252582315244,0.527987480409025,-0.272197746593181
