group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD154,CD169,CD195,CD2,CD224,CD226,CD269,CD30,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD49f,CD5,CD52,CD57,CD58,CD88,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,-0.32473056139014,-0.0931387658746227,-0.0974418195938559,0.0563228029376052,-0.378685272260827,0.668506318633842,0.0897970193176836,-0.0971682117409458,0.0986583257657459,-0.351643370778866,-0.155571879687365,-0.0361168292167265,0.102912066578782,-0.0566385734874298,0.663094413219806,0.486571291555798,0.539441241058983,-0.378513787304859,-0.0703228600543844,-0.326902703457574,0.29689935438236,0.515747081842027,0.122685550771324,-0.22533434374881,-0.0916850350313495,0.394742550610629,-0.243156735236293,-0.0783471819221368,-0.26341030723049,0.358507098125504,-0.386036997310729,0.0530297913991895,-0.426829478522164,-0.219567310168968
healthy,0.654889079370931,0.495892056242455,0.166389299999748,0.464936500431073,0.772916466357737,-0.412144014145983,0.297774642190251,0.317219064927069,0.172996563034232,0.119187629045694,0.517811166971134,0.52017173309442,0.405566897473368,0.298032734208193,-0.324813460361093,-0.424046638925736,0.140547643257629,0.789508028076297,0.305128288075469,0.5233017290091,0.0505585165405085,-0.208414145231526,0.59958881209533,0.292272247917951,0.201753610916364,0.534782530980841,0.586566425351614,0.347629060392082,0.639445414276245,-0.03625340865173,0.536642633828944,0.575323264252136,0.417460771881491,0.468425528088522
healthy,-0.566491631755529,-0.193966604133907,-0.181140835208102,-0.189629890012838,-0.663478291941922,0.748934698000569,-0.103777145394859,0.0967420392217188,-0.132379015036664,-0.16457061542566,-0.254573160970599,-0.189053211668881,0.0234530171134597,0.0881697640086238,0.645177760819688,0.572149394566576,0.29852286007279,-0.67804226494348,0.158819438090994,-0.454275388441862,0.362243050382713,0.717713904084004,-0.0969721559971412,-0.157226687591853,-0.254858898272219,-0.0751208917819451,-0.403712654058002,0.0688417518887529,-0.251055146551976,0.447823614333851,-0.48662569978049,-0.325984654248934,-0.464528434203047,-0.201853385170059
healthy,0.760455087353858,0.228421134082886,0.441595892050942,0.23899787605623,0.734114916133198,-0.87376473611606,0.160315718395472,0.156989623338518,-0.312506291329278,0.247385471665714,0.291420105549165,0.364979980133549,0.114381282492863,0.191043795662991,-0.843086670868606,-0.75108981755483,-0.502829641062984,0.768908790528004,-0.206526347185155,0.705201348828318,-0.256724374932325,-0.734606855043962,0.263749613975511,0.386604007217093,0.434172768276537,0.220229858037594,0.479915300935361,0.146320968558775,0.675813906931056,-0.30279718125725,0.733059524807585,0.35304554589327,0.482927211392862,0.337110734434798
healthy,0.735078912156623,0.0244856337603081,0.320581971554609,0.247314741309304,0.699278569054182,-0.595915894076543,0.257963295287482,0.375838046455584,-0.0649476046006069,0.470214174323143,0.483136829012287,0.389018244211662,0.238947178250423,0.129501760712294,-0.646894494584483,-0.494105949976311,-0.234557376634756,0.324034498483746,-0.153065848557572,0.481497391139533,-0.413925963594365,-0.576685020507771,0.188462198403079,0.0754110074589604,-0.011018259308666,0.238651800379939,0.557378387202337,0.0001183820408635,0.606629043836699,-0.33486463260869,0.78812930500862,0.392715764347559,0.506506094447479,0.170857900493867
healthy,-0.667774087845712,-0.153399431669902,-0.291674150130778,-0.239739881687162,-0.790493426039639,0.779951348368895,-0.332971216830197,-0.0857164509414888,0.0337140863061512,-0.367550768523993,-0.710456784311746,-0.352673913355261,0.0173836961576472,-0.296286227751575,0.629852843206129,0.489258577254801,0.476274577290649,-0.738802827053518,-0.173191006933741,-0.583297898215419,0.275624922952935,0.654651534343413,-0.347767042477103,-0.273848202140364,-0.583432529050644,0.0193918831361708,-0.664371420608388,-0.0143944832729101,-0.693344573811907,0.136801072032976,-0.581404556140149,-0.494997007340521,-0.533293846380283,-0.492051184143453
healthy,0.750503441398939,-0.0496877056611799,0.205185766126463,0.147367245226677,0.73734605001652,-0.812237523053248,0.10413689907116,0.0472948007649591,-0.0789691562629196,0.4709127993496,0.301303735732434,0.240576200541814,0.0794899768182134,0.0846919803859584,-0.724193371739471,-0.719148937827774,-0.180483203130217,0.732169129459107,-0.0870637185147552,0.656691205795327,-0.390889079283005,-0.605923127685413,0.0533174306721302,0.450033514939044,0.320499449481983,0.0239319170924233,0.479674017009842,-0.0375342723132182,0.578521903233778,-0.492424467794471,0.618717988196088,0.354500723017553,0.477416758782142,0.510344979531513
healthy,-0.786109299563352,-0.31776514786853,-0.373591870940359,-0.398120211316895,-0.738983219148036,0.789853907098604,-0.0653684496526912,-0.397801082366135,0.105463966543775,-0.3252253863035,-0.623088621978543,-0.275158676769327,-0.299872497699135,-0.199080714695534,0.828366011835006,0.582529193543902,0.328901398014164,-0.604046665999617,-0.374174295108536,-0.683847665908331,0.319901355171245,0.711054445552456,-0.489100488153483,-0.202019368930374,-0.334291693160882,-0.0258481574727978,-0.523125311728825,-0.215813424375004,-0.764218219965521,0.104963659424265,-0.836071054493019,-0.499706363436114,-0.53997455179023,-0.257075713924107
healthy,-0.730787323292993,-0.188481544483015,-0.464276769549557,-0.279149889669065,-0.799731098112808,0.751233114897676,-0.0199241860391088,-0.165413833035565,0.136376942276652,-0.469232061645771,-0.536872007206342,-0.313695221759651,-0.223153137170125,-0.046468764219046,0.774001084463135,0.618818711970573,0.530514981022341,-0.626824393037298,-0.126397055766022,-0.606736111266385,0.673642185263575,0.751794999719638,-0.440335976063888,-0.225083271984344,-0.327223939650641,-0.142959395758187,-0.63084282881056,-0.209485489657523,-0.769671961805838,-0.206747233798983,-0.768378908572712,-0.451398244438357,-0.609352538092335,-0.358954846033964
healthy,0.552026987678952,-0.0611142395490772,0.15619358861492,0.192726251280795,0.802609664037285,-0.516419222937207,0.0698774354185469,-0.0356709559590152,0.142202661891947,0.071492014825891,-0.138535335521298,0.268482530013651,-0.192159905527857,0.018609192535172,-0.600662737714253,-0.589066474192317,0.0247629180207348,0.440880054606208,-0.103279392116159,0.689780847073506,-0.19372600334696,-0.681222253073121,0.0563821168904692,0.460358178886574,0.31244749753864,0.0843023927255009,0.439549002428455,0.217158839719588,0.504477605551042,-0.397908808010942,0.603337703630059,0.364255519873007,0.0986282644706973,0.57695703054459
mild,-0.0481588385989127,-0.0682833928858127,-0.447374200301899,-0.0298643573421835,-0.215534349432477,-0.353843198493389,0.162849514567719,-0.0119531898912395,-0.233908288570128,-0.618752694917863,-0.0830931588852867,-0.248806761842649,-0.0144211466644101,-0.0619351386630062,-0.400770686937007,-0.332441042261452,-0.205213434484384,0.0091544574295667,-0.533867509447635,-0.186558695547345,-0.499986532684374,-0.42159284112767,-0.0913083083390955,-0.324149599374736,-0.280362267686457,-0.0877240869222242,-0.0939431743212591,-0.0575867057610241,0.0660006761003296,-0.542561470118682,-0.273496076480771,-0.0862196105993394,-0.182733533864743,-0.211571116404899
