group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD169,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD49f,CD52,CD54,CD58,CD71,CD88,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,0.69465110277748,0.232054618946603,0.507664886651961,0.180337378303825,0.730383911695816,-0.584761794984387,0.281728565139145,0.481410293097359,0.242855278852785,0.236591402984933,0.228749468005272,-0.672658274948938,-0.583873973105322,-0.102725279237965,0.796563206726339,0.0221181443656529,0.766816693071379,-0.234647197963199,-0.634297641267798,0.12013947032578,0.120223534159504,-0.203574122212,0.578077295650024,0.0394742096479371,0.259256832823722,0.478601169881053,-0.19328711989333,0.624056512434141,0.37844252673987,0.719520834242458,0.552154925014553
healthy,0.599610057956323,0.31513881205945,0.254708653210623,0.397288640266271,0.62186402002151,-0.541277547849429,0.273652767105843,0.363200139862217,0.588273501325879,0.451281783197456,0.277859073669831,-0.577794950238692,-0.451411437271045,0.120451659790737,0.644882290918039,-0.153491209932231,0.590363701791455,-0.249746147439298,-0.515403380122913,0.494271567558465,0.110325790301804,-0.230397605831719,0.463989715488267,0.204769294403161,0.302321510486795,0.519852579063911,-0.264114391382977,0.683176323190268,0.572753751179981,0.247379582300989,0.364389539293541
healthy,-0.628156885534958,-0.380799455883037,-0.350765464409345,-0.450317536633797,-0.857715100548524,0.702120171008233,-0.154839942200456,-0.337023458465376,-0.407799486610832,-0.427251432129135,0.26979941394678,0.565975886219642,0.427534316130708,0.023783346006804,-0.88591201577523,0.196449773255986,-0.665611085892221,0.214996514429245,0.569528828445573,-0.355876010624397,-0.493935053815535,-0.29321987423028,-0.653817090442752,0.102158122650837,-0.147657807068881,-0.459356468195272,0.313254786922888,-0.570073685626908,-0.599421612820481,-0.723826069989415,-0.398558946548223
healthy,-0.811228051616803,-0.373089885999323,-0.469412253085012,-0.360394454880951,-0.788963317142827,0.814085128339476,-0.163971877294185,-0.289116367365713,-0.50669879966435,-0.438250901073673,0.229706835622539,0.819703368397547,0.621487112807472,0.408208694469157,-0.853620357204006,-0.0489188178278281,-0.704125814615784,0.109272013724083,0.660377531023154,-0.352927585732116,-0.550330115907293,0.14237004921371,-0.579824165723699,0.173092014671187,-0.231719531405045,-0.760777507321612,0.135628511471174,-0.730498326712459,-0.489567819842428,-0.593559831584848,-0.407171949415025
healthy,0.164871300752809,-0.16545359408973,0.169485365208752,-0.0601576397779389,0.15670785294124,-0.349243623988088,0.0881865133067231,0.364416561089184,-0.0967149323363813,0.107276405420873,-0.209763551707292,-0.415592971775931,-0.430317822699054,-0.237345226195886,-0.180716817954833,-0.488624443563026,0.368333668454646,-0.498791554713236,-0.341912649936962,-0.0298645806524565,-0.215445082960016,-0.470774144128364,0.101045338872889,-0.233483028770434,-0.291906436361438,0.125295804023014,-0.397938136547643,0.31930022165844,-0.0035398557761975,-0.108392396245211,-0.0824511609870038
healthy,0.694466070394172,-0.0837053591710565,0.206428409977943,-0.0375969243737683,0.652008487492845,-0.67678637267963,-0.0534031989318916,0.303498761631375,0.302251032547322,0.175796598281274,-0.407638181456139,-0.795101221277826,-0.732344837860776,-0.582248405154249,0.505729549305492,-0.180476973432332,0.618043509451425,-0.370586136717943,-0.784576893681305,-0.111372425551889,0.321085279469331,-0.30838577359982,0.425211966086806,-0.560246599817073,-0.0527797720006702,0.588944550521416,-0.446147246204767,0.521435336195138,0.230464677650936,0.61351440038429,0.682172705148493
healthy,0.515651779302148,-0.202535479678658,-0.0969809311221851,-0.0515949558298783,0.502514136769794,-0.895078731595702,-0.047841094978691,0.297121358729196,0.207419789213833,0.145019582906878,-0.285075927533481,-0.756434268344723,-0.826929249680949,-0.271462803288543,0.498564729051012,-0.294129762486271,0.559072590755307,-0.60949767206419,-0.760403224131264,-0.126454976565601,0.130529023452916,-0.178761655875023,0.247583380979736,-0.170133019049754,-0.114156196350069,0.386037982162522,-0.597329496265029,0.45183857658673,0.16002089713497,0.182825890413203,0.201641793303112
healthy,-0.588823502502058,-0.0814560786680088,-0.0887401072372854,-0.252530919191898,-0.657884640287173,0.824413508430678,-0.115857835797505,-0.0118439639816271,-0.416082626954991,-0.165390971901797,0.170294267058159,0.803686299347388,0.724600764917493,0.357215363840849,-0.560651184380327,-0.151452281158597,-0.583681264745443,0.509165740889468,0.831085514100981,-0.286768050748263,-0.0192735974177166,-0.0350285376342231,-0.335137938882233,0.0893630219589995,-0.0660279219561305,-0.515317995883923,0.323210490301074,-0.569340145651049,-0.416312655547976,-0.287023329566237,-0.194033953826553
healthy,-0.811389562735124,-0.199223422014681,-0.364946207695642,-0.205417736547664,-0.768326964985834,0.830821998262793,-0.256574573061911,-0.416264134490869,-0.530885404423481,-0.317794532951585,0.129542878891847,0.740280108246507,0.727030137445627,0.466179828038583,-0.748112047640461,0.139718714365127,-0.695151931877691,0.748453692458833,0.805144830355777,-0.461213346469072,-0.316824417088222,0.286410929687336,-0.566336462729279,0.009144976627336,-0.162946868434816,-0.745451639507709,-0.0787374129202199,-0.789245170629875,-0.50316675044192,-0.776355429972572,-0.557284886980106
healthy,0.659396798928116,-0.0962733351932752,0.210117565636738,0.292692600219347,0.558451303622205,-0.591267906048533,0.273164425896669,-0.0681581903003314,-0.0497021016328084,0.186650526002641,-0.153034346558733,-0.640523231317921,-0.681526612153366,-0.0704079982529849,0.459704992889992,-0.0215088141570456,0.700472265868338,-0.354980886814741,-0.611503843116809,0.0697889394735449,0.331249647833001,0.0680110002261819,0.503626948062344,-0.430132821702074,0.213803595844092,0.509085548605034,-0.388919627931396,0.49165604359641,0.260895704843052,0.399859262872789,0.493561518471616
mild,-0.180681032757623,-0.38453448770094,0.338930281029026,-0.189876226510814,0.0283042661163368,0.210325202899533,-0.391424880241295,0.474095494911469,-0.361819091032063,-0.218125065469869,-0.175007465636991,-0.0435256385144619,0.178800278027603,-0.245382157532515,-0.183089148591335,0.562677148531751,0.020728743949705,0.206582273470604,0.118180100594436,-0.263667453914736,-0.053482424189738,0.303861524043784,-0.332918476440813,0.119432087697804,-0.399689331676663,-0.361142161020778,0.447785761872694,0.422431247815721,-0.348927895732747,0.131936964359222,-0.344901476503513
