group,CD101,CD107a,CD11c,CD123,CD124,CD138,CD154,CD184,CD224,CD257,CD30,CD303,CD305,CD319,CD32,CD326,CD336,CD366,CD4,CD41,CD45RA,CD49f,CD52,CD54,CD58,CD70,CD95,CLEC12A,FCERIA,ITGB7,TCR
healthy,0.775703387413484,0.454719066160414,0.761732608017209,-0.834545495370954,-0.0073028784720668,0.0541404728618019,0.149405698588435,0.175765409592358,0.389861965164104,0.415370094390568,0.201174624843327,-0.740532711826595,-0.583468786448067,-0.348945489265877,0.681738493419025,0.227503997095188,0.238903616660033,0.644576442098074,-0.399861525650516,0.705932953072727,-0.83049128457946,0.150810858018611,0.0918017569091743,-0.184951716714198,0.624829282434483,0.301323097294434,0.597642923687747,0.744483397121126,0.608463979436759,0.315383801698215,-0.0132670953565634
healthy,0.154806048759743,0.190405417764893,0.257265695178617,-0.0075091950008676,0.333729647087327,0.229961584006475,0.337873428366074,-0.067903288857176,0.296295980044621,0.494797459156245,0.410203886501295,-0.0173886303869639,0.018315022514577,0.186920600469483,0.228234516757206,0.324858143776909,0.021433818019108,0.390207106747562,0.0910237930169349,0.275220204226833,-0.0752162095312832,0.358345335872635,0.144039025914074,-0.133831866937645,0.3069508397761,0.332904513500826,0.292638630312864,0.369726206953343,0.341367751938333,0.132068338681916,0.301135415056711
healthy,-0.716035965575168,-0.211991957741726,-0.770438827159376,0.587722668201282,-0.0885263135662001,-0.0381308611690969,-0.300584769255116,-0.158532511858299,-0.396008136795302,-0.0248954031916154,-0.0264607476618309,0.589957915296745,0.473562603100439,0.0960832181294319,-0.770917364251586,-0.138403390085872,0.015297614815775,-0.628176637348117,0.279103103774759,-0.306348999618736,0.593130616359011,-0.307500575298744,-0.453396266140058,-0.11642589641184,-0.535164197919132,-0.191289181622011,-0.442940854577751,-0.595982251994165,-0.627072305678493,-0.480007056471761,-0.263488044641341
healthy,0.589401126305185,0.217044817985489,0.660916737387926,-0.881440932127771,-0.186138964538198,0.0853320304536676,0.0312664246241513,-0.1404165623956,0.187458921481837,-0.0002938087411356,0.0886156899797733,-0.875190671464576,-0.81804709412688,-0.471122799435945,0.583541845197057,0.133958587155778,0.115918701566677,0.657625607498251,-0.400737789909441,0.13830124216934,-0.81156522790509,0.121179597049342,0.30800027685132,-0.285590254854392,0.432731467444683,0.0517732857083002,0.534522563870067,0.590941175562101,0.37430565328871,0.326377015149043,0.163385861490248
healthy,0.685156808300149,0.0440085960510318,0.658380237412206,-0.898504835470803,-0.0504101944578385,0.0803978404737293,0.117668283976802,0.0603176176308925,0.285812557962387,-0.221351135788291,0.034029659749216,-0.79107558700636,-0.768092453561598,-0.371445515254999,0.131507426604937,-0.0323026069954895,-0.0742620640463453,0.658620220289091,-0.567435537162518,0.159475431002113,-0.787500558425279,0.0323455667780876,-0.0566158355671705,-0.0973928609289782,0.412945960271175,-0.121087965806534,0.550888474611076,0.618838818869718,0.474639512235716,0.220124670662043,0.0275015593446158
healthy,0.72139531500973,-0.0676406942796416,0.636792974931481,-0.756060511893486,0.111336596694692,0.106364691068308,0.294349967018572,-0.147108690585881,0.362677402224567,-0.030166648379727,0.142581018764585,-0.729001870049147,-0.775905705850226,-0.455614542042012,0.55942370102887,-0.0048137370570333,0.321358772898715,0.60995206573893,-0.348745057551991,-0.212991773502517,-0.76435830645469,0.0635378479829649,0.291297561664613,-0.219428338907564,0.406202769502875,-0.015289220051504,0.581572339309559,0.551479321632936,0.593727458386274,0.640453249128578,-0.0670847913563925
healthy,-0.756960721350496,0.0542974970927031,-0.709718235525461,0.719987739525194,0.228577702578806,-0.0045861629646028,-0.0847047277845013,0.115900557332784,-0.260345815030091,0.0054427003351243,-0.0619469273665286,0.725083670765826,0.712798498793635,0.194082799847986,-0.713175666436464,-0.0402006782510806,-0.298462792539153,-0.623959392455191,0.442692461915516,-0.136727925248467,0.61842815854037,-0.032148945610069,-0.290308239764252,-0.0084497326553766,-0.457752759655312,0.0207907994251764,-0.575386633456049,-0.664472730158156,-0.508722726512992,-0.546360954641895,-0.0898107966975764
healthy,0.635909454843934,0.132508300636987,0.651799191282463,-0.826090098755524,0.0374833653069005,0.122661008913913,0.0011026317987129,0.006993830722316,0.436654372581654,0.10429732585392,0.148128438064248,-0.818600289894453,-0.693567696325463,-0.416745773162645,0.481531804766401,0.186661804340918,0.253008068957956,0.68597545688575,-0.436920069882792,0.3233121258263,-0.789544648974989,0.439066477592131,0.194583775793778,0.0163185923549931,0.37974587044173,0.039089729971507,0.617959177030175,0.685092138246957,0.471432433422335,0.159262041306377,0.019428032057412
healthy,0.749493483445544,0.324045540924593,0.664859592112699,-0.499784986645634,0.270003799056293,0.235273767174165,0.098261890421132,0.131464546044534,0.613867065649648,0.248326184966763,0.261231159992795,-0.564175547557658,-0.362154306602913,-0.259416366762908,0.640308470990673,0.260934205759146,-0.0049318430148525,0.521241202175817,-0.540475077490851,0.492042378141873,-0.499036834043157,0.565505623770619,0.421467629240334,0.101431327866423,0.654978729963827,0.25062627337672,0.719947503467975,0.742735004700046,0.549065661755278,0.420184873214022,0.249855657639378
healthy,0.527105199029494,-0.0867012253843836,0.66496585716734,-0.534030677786931,-0.139342543204657,-0.0487854540824238,0.0075994027908764,0.25006049637152,-0.281150694310961,-0.015916361516209,0.0189776913972546,-0.612969894725524,-0.593836243214117,-0.0578417413469404,0.359556321220264,-0.0759037364889906,-0.253102388450195,0.641669462496759,-0.194459813965698,-0.185919825134241,-0.684157765071282,-0.0343435044251392,0.227469151600402,0.161136574659876,0.343891095049497,-0.102055283919989,0.401628316585941,0.506510254536846,0.219931812174845,0.548790334413983,-0.0911744218124258
