group,CD101,CD11a,CD11b,CD11c,CD123,CD144,CD169,CD195,CD2,CD224,CD26,CD303,CD305,CD319,CD32,CD326,CD336,CD366,CD38,CD4,CD45RA,CD49f,CD52,CD54,CD58,CD95,CD99,CLEC12A,FCERIA,ITGB7
healthy,0.81753308684679,0.583193952557246,0.363516998980403,0.827687008070008,-0.604248055334953,0.0163477369190828,0.510962596374339,0.401956516080037,0.414115131411369,0.394348495027747,0.180497159391755,-0.598813669840368,-0.447615488651081,-0.0510955894996462,0.82156107277317,0.448444251873358,0.421042100472639,0.756833158803853,0.273345500197973,-0.194400454975928,-0.694384117379491,0.299194057937982,0.2682268752413,-0.0939795308507103,0.667288903186622,0.630967660026038,-0.132349593771272,0.750441115239646,0.595821475860966,0.396679108570869
healthy,-0.726249834033398,-0.249038768806962,-0.461638859867231,-0.705241900097424,0.581070126276158,-0.420184597732531,-0.428297453041043,-0.244049830497736,-0.432333920535291,-0.592933708624473,-0.342718180749973,0.443733226405745,0.419306280157257,-0.281499069799754,-0.728142039558511,-0.581312031426531,-0.537760287245978,-0.645260944627243,-0.257767025055989,0.169984933274357,0.314375442046669,-0.681957069306729,-0.235343128232809,0.0557914864929753,-0.585702557273041,-0.704185997456713,0.206133557851687,-0.562082510454173,-0.487248764989391,-0.463743133361833
healthy,-0.607098079501192,-0.260624755984654,-0.130007838388416,-0.573706313510527,0.747053320871963,0.0422704369354489,0.0148255011487193,-0.0954979710736398,-0.213482105596862,-0.313640109579236,0.423688566682812,0.773860923984942,0.758297143801761,0.393393789940183,-0.559092868381856,-0.149110673971379,0.233279425290118,-0.607172362211933,-0.209017137812019,0.579189204480326,0.739095782229874,-0.198050384522559,-0.12194644362572,0.209888057137346,-0.346966679443364,-0.413941971339661,0.465307205762981,-0.717891309811524,-0.6574963981063,-0.422146006155264
healthy,0.341685706304129,0.117748758515026,-0.0678835116847362,0.355158821635318,-0.698547918138052,-0.177462693294144,0.0767862784016744,-0.388642342679401,0.0361955785829924,0.0029117947806382,-0.145748923838823,-0.598066040810873,-0.681272046685082,-0.273211994492583,0.415773120250582,0.0872275593016099,-0.0199031446423807,0.358152892773988,-0.100094526589847,-0.364663042836972,-0.641231956255392,0.177085631221673,0.230220064577671,-0.389496252769318,0.20693521573763,0.329759137218403,-0.411548097499662,0.212382426657377,0.170710326535051,0.143224719379325
healthy,-0.8892002281947,-0.221978589130646,-0.283224933943032,-0.827569450573013,0.693821779716794,-0.231755151402408,-0.36327017628534,0.033015608728459,-0.412753536821946,-0.52673574537646,0.209716387333665,0.646457512489091,0.606445457174727,0.295346672573639,-0.417445135532232,-0.148434305368362,-0.198347263890316,-0.685141531413859,-0.295212156664205,0.361503589814674,0.641441899576369,-0.182039458619903,-0.0450431984316534,-0.101698023838606,-0.623755354813433,-0.749066966102423,0.404513543605572,-0.806448307972386,-0.694070266426032,-0.342411004706006
healthy,0.201316863932168,0.340386001646684,0.263297448225156,0.159525139510556,0.0032578413375557,0.0783860020479258,0.318445865224351,0.336174150909365,0.241362328776668,0.439789554455686,0.0533986466715625,-0.0793430840560856,0.235964592814785,0.198579397625139,0.526059183588285,0.317947332617051,0.494938539790483,0.143504134077478,0.276027485910824,0.344946609001391,0.0721408763174484,0.33894905216768,0.485097171478442,0.120033231878084,0.418439939803781,0.369561813652445,0.393303082094807,0.419665788684495,0.200730182678676,0.0859420794010246
healthy,-0.074704514920731,0.248112593564672,0.212911669406472,0.0343476061318814,0.420165408825986,0.377374949412444,0.196814906274498,0.423068071163025,-0.11581867759608,0.110273196153762,0.176130597914461,0.439469707185577,0.552857512282744,0.427370807981327,-0.0369141752537678,0.307434686925139,0.240741799004661,-0.278927925281153,-0.0175666193581186,0.55441753325983,0.492791958348145,0.189263210900205,0.122111309939715,0.542808305264552,0.136669752974672,-0.147835635348716,0.401960840605012,-0.288994054037101,0.0965279853145969,0.123265263114421
healthy,-0.281410739857664,-0.587198592680463,-0.275485367499869,-0.295272933155584,-0.11165063768639,-0.250958136269717,-0.305817737492775,-0.275185286963612,-0.368149346628477,-0.227693132180685,-0.22995808711086,0.033895433061513,-0.0773943407819734,-0.181447634559712,-0.0378376991478665,-0.142765383769802,-0.383628775123849,-0.298538046744417,-0.265989722490825,-0.376301606064011,-0.18788859857601,-0.240025412405867,-0.38417592083157,-0.659139766154416,-0.361772306385948,-0.317370346667032,-0.0259601951250508,-0.276993719992405,-0.212827128213124,-0.253741156903048
healthy,-0.783156678825557,-0.344602348907281,-0.244605682130419,-0.709480988362367,0.80861102492125,-0.151563274503591,-0.271401810302279,-0.0622845316567086,-0.349962942443554,-0.565610860415995,0.17110587983835,0.795806632766806,0.70108380244389,0.447123153530701,-0.776858163210389,-0.192274737157543,-0.0125288339403531,-0.643920802365683,-0.303180420419802,0.810478994336614,0.786379891034248,-0.537267187318458,-0.383502230811483,0.325071177114292,-0.540851072487272,-0.741492447283086,-0.128004570755379,-0.800036526381234,-0.691178800703408,-0.543775939817122
healthy,-0.684318587577573,-0.0758654573272469,-0.0611624057276539,-0.730224773775979,0.568886682177009,0.120476815313489,-0.230922504366256,-0.247210968361695,-0.0770483890351572,0.107378794199239,0.0828470610932311,0.5747626013174,0.446340308847682,0.144511954419512,-0.604657017675124,0.0420049803871113,0.15740382113837,-0.688121833812238,-0.298503187371697,0.24894525240703,0.711678190054037,-0.256749835221094,-0.507289388334123,-0.0537121915532919,-0.523272621938637,-0.602718951462151,0.238855356399376,-0.732257583767425,-0.225831072853466,-0.593893867433582
