group,CD101,CD11a,CD11b,CD11c,CD123,CD141,CD144,CD169,CD195,CD197,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD57,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin
healthy,0.830394850384455,0.615655132888453,0.437995350135795,0.844204688506512,-0.589749349716972,0.0455976781309491,-0.0040277032989044,0.470969582395596,0.317710273531853,0.164344084669532,0.408768710966541,0.452964716363137,0.357736902595949,0.208933693624287,-0.63799652153063,-0.423246405407566,-0.0863462052520154,0.771092567799189,0.322142894191039,0.827240292911459,0.314930207102693,-0.212989238427603,-0.683954449394819,0.287233400961241,0.377052091349133,0.114911578075331,0.741593239502865,0.421384261497964,0.648934039617116,0.794921554396366,0.551241472971333,0.719636820513795,0.466602403363059,0.621314676988879
healthy,0.751968212830553,0.239381273394132,0.499916145664353,0.77976068052584,-0.541308323238777,-0.0910107196476163,0.461071803267284,0.50878540469925,0.355421407739746,0.664960812432779,0.390054525096784,0.642549382330173,0.680450731529451,0.34661162641657,-0.475125090113184,-0.460184179147775,0.201115135932187,0.781321665595641,-0.0079727666926748,0.660014578639361,0.280347860664053,-0.111056412778268,-0.355307340032187,0.714643870173,0.573977469269457,0.460384752294765,0.659871802304877,0.46350075951206,0.757421289678116,0.609724461225059,0.71023817953468,0.495810002407853,0.652961495098637,0.642324682361393
healthy,0.604660717691729,0.2607475300359,0.0675757310521877,0.551061460406614,-0.729314622230816,0.0064655100304199,-0.0901034255074794,-0.0629644803439684,0.0681286772175523,-0.0795513461810764,0.227714245969986,0.219762353571272,0.245737302627052,-0.445840811539832,-0.753158070312259,-0.773916059602501,-0.402992113499419,0.532416762100818,-0.173596198257057,0.625493164334203,0.189361009612408,-0.654274702208336,-0.729264753259211,0.128997062991633,0.193540744423312,-0.0486437554926082,0.328079823132149,-0.0922636251961122,0.388091956736011,0.689292051166465,0.449422050048653,0.604238907814496,0.333874889875724,0.0032929708637828
healthy,0.821769305248444,0.448773195011075,0.318777437750718,0.797225892650161,-0.779302868056852,0.0242434742443629,0.0080921265103785,0.298043908097012,-0.197152450939664,0.13263696835444,0.368302435613403,0.485687369410453,0.39369772420956,-0.160773386710172,-0.817475908124295,-0.662645665685454,-0.430126668098077,0.811256207704662,-0.0922381893092771,0.76427501500458,0.202390240991057,-0.0839907312261456,-0.69262334466037,0.293204468012799,0.436363202363735,0.320496435840455,0.588114797437094,0.180500981201923,0.736548872896444,0.793088861636835,0.441458522384082,0.646789437839453,0.463524480924101,0.342854953722191
healthy,0.747685504039571,0.233131670947239,0.117019286265362,0.675582407308915,-0.86010090708938,-0.276311054152108,0.144274821177355,0.185135298713448,-0.19166114201095,-0.206135263006179,0.399713151567064,0.256500812922626,0.352529043313829,-0.259875698686269,-0.78645277641826,-0.754345012338051,-0.396890548961248,0.141050311104689,-0.261324647124349,0.633707654206553,0.0699059439694661,-0.567389713409214,-0.753584659324149,0.0175523971691844,0.22650866419519,0.0616204415657774,0.413427784094138,-0.133000932792891,0.597358072256975,0.631822412220287,0.429294274034933,0.502065480464179,0.219661201516529,0.249712077224549
healthy,0.692212080756747,0.385157923995862,0.204641487097726,0.531948583688329,-0.668943421311441,-0.29791944674848,-0.0560258924893829,0.0941030965012316,-0.0523232952349946,-0.0217809567454645,0.230108331303946,0.574229288175473,0.270779596396361,-0.224714213338681,-0.693923874992773,-0.628487182572579,-0.339675285411422,0.698980661076046,0.119680957894902,0.673017729968668,0.275071546565679,-0.293786255085493,-0.656206810283922,0.207283169465338,0.274446385194406,-0.125264338270917,0.618630541328304,0.0233551865353684,0.647208800421576,0.650636348670727,0.262739295371762,0.585264368736519,0.538419379548444,0.340975896342496
healthy,0.215698967493846,-0.0941515531459891,0.0810906999218204,0.306221055403185,-0.591641654077009,-0.138391616106162,0.03729610993141,0.0355463712253272,-0.325302210221385,-0.135515727389996,0.134124117381984,0.0652134020269601,0.122508096388652,-0.0263080052229185,-0.451360480622317,-0.486053295700916,0.0318963920288423,0.199717023421616,-0.211292438074174,0.397116960324835,0.145333695360763,-0.458814943245021,-0.483405673775611,0.0031574583058327,0.13956564169962,-0.0013016347520543,0.187121103017241,-0.186085242738331,0.239188318517636,0.268516617069289,0.109729650901054,0.0325434289900945,-0.0140196210703587,0.117648824278519
healthy,0.771297535661994,0.322923593822962,0.305298001032517,0.776512298950865,-0.795808693424781,-0.0769169372324167,0.101660438216543,0.361343469199905,-0.0902918204692455,0.113261899574792,0.301358101395148,0.497786241168709,0.269526266421157,-0.0841288763771158,-0.795692093436654,-0.720323423638608,-0.342571343858428,0.538294938538523,0.136676288890363,0.663018386761912,0.435697609474559,-0.360749737833001,-0.754555809616755,0.359023654568712,0.197749593305747,0.104454262204123,0.443516229113331,0.112261506575447,0.690499873364378,0.748342220159778,0.478357985751742,0.637326180397217,0.315446524206036,0.17932063047797
healthy,0.694420811519626,0.544009951392576,0.233638891605198,0.779155297104933,-0.730918584644187,-0.358502286285467,0.184762975393714,0.0709916587806454,-0.0973607605417467,0.0665722221435271,0.528408558018989,0.510368749229876,0.165197378113668,-0.064176178228159,-0.785100872965383,-0.627348079163781,-0.575278163628372,0.570193921286093,-0.0214424047110262,0.627211450926181,0.358698251200029,-0.687340565975802,-0.772906212940382,0.304964079965495,0.286924597092152,0.122740806602851,0.523775047130929,0.0363134092697469,0.729964404340297,0.778325221388289,0.372141580526995,0.662140536465855,0.408757567909194,0.217315233306765
healthy,0.682819532621215,0.0542958665185198,0.184965462638615,0.692719649288255,-0.5296278140745,-0.26980690089781,-0.0600541923428094,0.217592831349993,0.162114791562418,-0.001661942884067,-0.0157430602595874,-0.0602730710099355,0.320707898865621,0.0195481829545826,-0.520941750506918,-0.511832906570092,-0.125662569060445,0.557971170731341,-0.124417364649807,0.837986031746701,0.326625716723833,-0.311319154999801,-0.730208609542425,0.25381135355905,0.480116833174926,-0.0174288092825755,0.572111399986243,0.168004366308718,0.60898575401558,0.814414207240454,0.349648318822262,0.255880431935192,0.486013580292826,0.350178969161323
