group,CD101,CD11a,CD11c,CD123,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD366,CD4,CD41,CD45RA,CD49f,CD5,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Ig,Podoplanin
healthy,0.816721984641712,0.51541594048329,0.840889520249889,-0.660445038310245,0.371786907728314,0.358134409385989,0.249131570075855,0.5741010226815,0.292540500740957,-0.0143080666980529,-0.68077306671911,-0.434475864194364,-0.167529441530199,0.670332847681346,0.811394334451957,-0.176680306264985,0.534982416285826,-0.674104207409296,0.186811251295138,0.17320866846962,0.79640791383452,0.657105844527897,0.0353588114535404,0.846574392064703,0.650358761846166,0.730655516290862,0.0405265094540424,0.499202171327057,0.566116133239069,0.529119969743094
healthy,-0.458097002574868,-0.327700626605008,-0.488050038342329,0.363642000533821,-0.475593527438331,-0.2327917178442,-0.315283491698576,-0.642456178184201,-0.491823487763953,-0.40333564783561,0.393136928430225,0.332563871004185,-0.261713688859399,-0.491689430233514,-0.415316357021885,0.0597593664769735,-0.420067818786309,0.302588286461365,-0.420431650231529,-0.314607799698336,-0.498513586199841,-0.545070933030942,0.122178295710839,-0.555051853641383,-0.659683783789753,-0.238478367945331,-0.180574470194719,-0.634542008557886,-0.437141713058488,-0.492348219523603
healthy,0.624098678122201,0.278893534810034,0.605966971336036,-0.750058637583892,0.0007901916855916,0.0804509960657639,0.220346876147206,0.362127903213192,0.255850705533733,-0.426408573903977,-0.766140178909609,-0.674062211004322,-0.380758496817283,0.66761500240545,0.565627320914697,-0.458884251694113,0.0702891439650962,-0.737107621284194,0.226768304959846,0.138374127845682,0.410911132884628,0.413917561505286,-0.381471252715009,0.684239393721723,0.457912128360292,0.705554446564412,-0.185970410060018,0.313467008857501,0.165913913843569,0.127998997094078
healthy,0.680609838496634,0.514300327379924,0.728880530912512,-0.7019776650458,0.125985041910745,-0.30889970792488,0.382636655498301,0.396641045275061,0.351017750867099,0.118614727273185,-0.708674433964142,-0.533117337810207,-0.437026581328293,0.671679354942914,0.786832983038207,-0.0355578995979667,0.278206832653948,-0.528387697243429,0.221747352723119,0.312663790775169,0.498016412723907,0.628074702837243,-0.0465612919141002,0.679095442808002,0.351029753553617,0.442199674165733,0.0641599765105394,0.244943433680219,0.272338662741485,0.219507824143516
healthy,0.748533583857151,0.356161224291837,0.706002844301623,-0.618691652919146,0.407316450246476,0.104626279615745,0.514242754220812,0.268483601775358,0.348123583534129,-0.146893441662139,-0.680910100852143,-0.629564070832325,-0.294070877011766,0.308935313087271,0.664802397665661,-0.365169490078988,0.158049846100425,-0.525489911648082,0.187975275892441,0.255841547693543,0.539092025921298,0.620076542217191,-0.501861643219305,0.71341067167016,0.434430535357258,0.572862212208292,0.363880751695778,0.373046315224504,0.231405654759343,0.347251546063089
healthy,-0.596595467716483,-0.224814746089339,-0.615633902775833,0.878531214027525,0.155152942855242,0.414115318176273,-0.223044652039153,-0.489131797150714,-0.275582782141751,0.250741471327337,0.67626556455623,0.764273648457948,0.533636557510396,-0.520797395891562,-0.612093918486355,0.387679155195644,0.0543976522085391,0.778953972973312,-0.163314012306024,-0.217020812006387,-0.376263284883184,-0.482879834376634,0.477378740948407,-0.40078439072161,-0.152288381393824,-0.519586025116596,0.189225178300996,-0.402056357586208,-0.0029496022711054,-0.269542398505381
healthy,0.706713416920389,0.107202323277386,0.664213069313449,-0.847704780772485,-0.009103868914066,-0.182659670739804,0.42441982128258,0.233654751338541,0.163124346886201,-0.399852046999514,-0.779078043242149,-0.754294038959973,-0.219552260731708,0.657672209053174,0.577428844037384,-0.532456358989833,0.109871728230247,-0.67856768222918,-0.0246146603725129,0.356414963768561,0.38463481748663,0.509431739694638,-0.52131927734173,0.586390877037994,0.293775432784843,0.370145086758033,-0.149946179402177,0.453101964642556,0.161099898154103,0.186194066799424
healthy,0.852688785077691,0.443584972452505,0.826964916862005,-0.705960153679108,0.358655048085129,-0.0314103726787181,0.336620957922383,0.54284022317687,0.297315396015666,-0.107074948435235,-0.806039793567508,-0.66263677319681,-0.264487454837556,0.616940194529294,0.726685481851306,-0.195250291504307,0.321757379982578,-0.685702065145049,0.376040886276113,0.283260505139498,0.540862381520716,0.72908072015303,-0.222655406652531,0.7807463917698,0.529124685094548,0.545955942644058,0.122944786587213,0.370309303402226,0.255577619509828,0.290168621479546
healthy,-0.742560891040203,-0.393854093803536,-0.762922648834216,0.792721090764477,-0.253909629248258,-0.0669925090992701,-0.459004399530078,-0.590877826328879,-0.376921083958806,0.0320793154226612,0.800734618385128,0.659623204622877,0.4230208184361,-0.793190428973708,-0.736109192791517,0.708268100751738,-0.343416710823224,0.768100749889948,-0.52798441541375,-0.260641670203293,-0.607449934295644,-0.722946134950415,-0.159874132226913,-0.747729155963382,-0.503379284343047,-0.848185818433406,-0.124682213238573,-0.562061734963274,-0.304072415198437,-0.293251336003105
healthy,0.793187453783097,0.0446267396042629,0.662340498453199,-0.576958598983132,0.46597532994882,0.0003757005598202,0.175211000065526,-0.181004668632914,0.320340114577931,-0.335484054134837,-0.555475265702722,-0.414786452241928,-0.148577508124409,0.492836884269451,0.796142030601408,-0.443771971682098,-0.065900294453523,-0.680121436073811,0.261892178129671,0.470883817152332,0.579088368278758,0.629997974341784,-0.262887654163062,0.577296988154233,0.404194196163651,0.26970682415071,-0.0114248164693627,0.599969037187242,0.428328767715605,0.253875166746606
