group,CD101,CD107a,CD11c,CD123,CD124,CD141,CD169,CD2,CD30,CD303,CD305,CD31,CD319,CD32,CD366,CD38,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD58,CD70,CD71,CD95,CLEC12A,FCERIA,ITGB7,Ig
healthy,-0.16801402819472,0.0448967585974079,-0.13458419904954,-0.055559039928101,-0.130921764866167,0.112677189219611,-0.0761348488336069,-0.0518951462742566,-0.0403979136693487,-0.108564321325236,0.0332831897031387,-0.222056791985087,-0.170496665078378,-0.381586811026928,-0.0197348933195268,0.0508064201513736,0.140429283085083,-0.135277540507067,0.0669237029016449,-0.0620784294710142,-0.310681025529506,0.0093767974524575,-0.127226846828989,-0.154473431939844,0.0175754987539592,-0.492999692777263,0.129835440675108,-0.0290939437249078,0.103074307642751,-0.0120625722191046,-0.189066990589056,0.0705205010802117
healthy,0.639396080095536,0.258808602891841,0.678568654227339,-0.565436228487466,0.251349985627599,-0.108700388018744,0.306217791160702,0.566048316218831,0.287047058770409,-0.619743097526182,-0.491981520757117,-0.19179417859015,0.0108710884287669,0.661730967186366,0.537868213329732,0.210631073130959,-0.260793321777729,-0.000895357982632,-0.509863724756452,-0.0720799115345524,0.59692176762237,0.479243922062996,0.137914970270745,-0.27615708758299,0.455474444428039,0.31117453457872,-0.0740514933408401,0.570569145426708,0.606548331173666,0.306071964458607,0.408081553663773,0.361539609370879
healthy,0.61728625186475,0.0292865793067583,0.552725263768112,-0.7382817054282,-0.0315114611479184,0.0297879665158626,-0.0387193925939901,0.122940685445359,0.0365001222385366,-0.792838539851568,-0.645882373058057,-0.227237308841199,-0.335366424985064,0.658022903415814,0.515592746809804,0.270360996889578,-0.538502661651078,-0.181531447675002,-0.763319632770488,-0.168863019986062,0.161489127938444,-0.0010616004517261,0.1152592551883,-0.163814475039207,0.34621022912599,-0.0386911976628858,-0.459366006213108,0.367087294255897,0.682754034183751,0.648752997098228,0.294465302984332,0.200240930500859
healthy,0.801743347553837,0.25980056872408,0.791691123942595,-0.812411492311766,-0.0685658205064452,0.0215045446641506,0.278860196212334,0.308253676636127,0.245865041193795,-0.826631232643985,-0.664330201329496,-0.0907998990934481,-0.405192797677434,0.755997712035807,0.698495907574562,0.202232869176862,-0.170099129341984,0.0131755381044046,-0.72112853129464,0.0904267175243764,0.270148299921425,0.398871934062331,0.464039067006685,-0.157891935940667,0.58093885556992,0.108450638536001,-0.070015256032508,0.740831039969756,0.827361471625618,0.598870891241083,0.421276755834773,0.291963022454254
healthy,0.639131287389313,-0.0500714824218921,0.594407509201954,-0.866283227098119,-0.0954024708197412,-0.275849920884164,0.205079451563051,0.334073473844165,-0.0768433983361363,-0.86929538208162,-0.751251838062753,-0.442374533510527,-0.413735775546721,0.111300430967081,0.558763117310652,0.0254894202813567,-0.602307413426806,-0.356178409368605,-0.789841168512096,-0.11069095721225,0.0767250756047969,0.190353645693696,-0.0872452105006948,-0.175893384621557,0.338332099686562,-0.172959495248109,-0.352952038758608,0.503179687694621,0.581078774010655,0.422157437127389,0.145367097490577,0.0820090816692513
healthy,0.426953089741822,-0.0815311939977823,0.254740964210969,-0.594978356869898,-0.17753346451208,-0.148301403986086,-0.0411932296610896,0.062256156232077,-0.227866477136355,-0.63963650169124,-0.718457585667954,-0.174168266178497,-0.435562154888922,0.236660860268519,0.589961440096297,0.22679660963582,-0.583061852517147,-0.365949294098891,-0.639696957992366,-0.279895943386914,-0.0410700918521066,0.0545542945286177,0.148938589023591,-0.660657214981153,0.249258090206795,-0.0806596648386433,-0.446863359377904,0.318550868331692,0.353165267557354,0.310631149679709,0.257587841311531,0.197377551974805
healthy,0.604495665943862,-0.0963823961458821,0.506648236772537,-0.815987710011681,-0.281899091110524,-0.341486826051262,0.0059254298523532,0.340826691040995,0.0261426292597956,-0.7719315073289,-0.732216129637029,-0.186302757580996,-0.260094221185908,0.535105112952494,0.525815025479925,0.170850413171537,-0.63007125572796,-0.234422999801395,-0.655958273967874,-0.139465676985839,-0.0639938169280393,0.227403189404917,0.186690483021047,-0.320285676006713,0.312496629896722,-0.117414901571234,-0.0974263614078744,0.503579035708791,0.63041166667551,0.307220782434777,0.225336672555662,0.0880422397791439
healthy,-0.839090576649062,-0.232071507300614,-0.834169676783015,0.752878987903916,-0.0776846374259169,0.0800429113985009,-0.402463198006637,-0.475257470877686,-0.213715601363806,0.770647845159505,0.667124789493909,0.243770961619826,0.312256577099313,-0.630386867285984,-0.702920876597483,-0.417052270353961,0.189021886336697,-0.198638307399574,0.613208306357921,-0.253368057149918,-0.410223493645976,-0.323124566451709,-0.407664815687183,-0.26340593036942,-0.521942840409366,-0.174394353800625,-0.0081107762268953,-0.72966314501331,-0.758196307032908,-0.59704805915406,-0.340497464138808,-0.0945932838774314
healthy,0.697317503830169,0.065305029036497,0.763488690209999,-0.791589003547093,-0.0283686944318356,-0.254081378076143,0.172951665138588,0.432658184462885,-0.149189674785252,-0.842066915672698,-0.751715438313107,-0.218191445439714,-0.555005443854381,0.685475816698403,0.657905373792599,0.286952293160943,-0.777344059062026,-0.130991846608021,-0.834677420627199,-0.22669699986828,0.403488612618171,0.270878679770512,0.259370493226719,-0.371443007762902,0.470748527431968,-0.051478642886924,-0.0362108566075707,0.696087227193593,0.759781515226056,0.712243507870842,0.554278948737114,0.251826235582479
healthy,0.548466732157601,-0.190153642934328,0.588455403212384,-0.500275389324961,0.0226362054207299,-0.352980456813676,0.0991277091913686,-0.152615078281177,0.150531785160748,-0.573293090032472,-0.742616346163345,0.0591605061659012,0.0511890171025638,0.446151037325668,0.760381078080762,0.21505463622222,-0.274445171408193,-0.0346477043814988,-0.662508364084848,0.266067286591848,0.0842976926798871,0.427673302166588,0.364982917478766,0.134738774033002,0.454971774443489,0.0784757237363092,-0.188935089952178,0.440335038239474,0.620025767773018,0.410736024748997,0.431337052509883,0.302360911550465
mild,0.529064120494438,0.320613178881543,0.548153427023218,-0.58867556789199,0.187522055141905,-0.050619017126775,0.0210443484000696,-0.0285090832129391,0.28691034504971,-0.369967927372926,-0.453877628839299,-0.339111079686096,-0.0121010379057131,0.527965727524436,0.345647592201991,-0.101651815695483,-0.38816522030699,-0.311942903136846,-0.532900056439309,-0.177403803494928,0.233231351135038,0.116997746024319,0.224357087638712,-0.281881480062704,0.23477390791914,0.300188831327431,0.581950563355293,0.370619181178774,0.370993141237285,0.387428620882037,0.237933012698161,0.233814955516309
mild,0.405410012155459,0.117167033797994,0.295493878503001,-0.775455703612313,-0.263293807605103,-0.374272738945571,0.0735982262583526,0.338430065686944,-0.216166316508784,-0.71033352731183,-0.534165323967716,-0.42817886683223,-0.612084360059859,0.445629815890273,0.180992163802174,-0.420329385340374,-0.525516633802414,-0.337422504471863,-0.587916506483193,-0.324607369362618,0.0796827809535486,-0.159667371069897,0.0,-0.168207695775592,-0.0046690869281459,-0.0833290787254145,-0.12298572710922,0.259818051224014,0.436519949494984,0.313769435193493,0.191841746310809,-0.198666854431758
mild,-0.842670980964833,-0.141376887153764,-0.710206240869424,0.794763181002501,0.0963549468494389,-0.20612685127957,-0.117692186186294,-0.448860523031453,-0.180618145430671,0.711683834337407,0.707653810052864,0.0821742393906959,0.2074047268282,-0.795116032807363,-0.637230756596287,-0.212845002053044,0.40146216141986,-0.0021307230609666,0.631184570203642,0.0093874412227127,-0.186281324098197,-0.185073317978539,-0.0249952918338409,0.175665299583752,-0.625118203440539,-0.0559156529353565,0.0798186296698,-0.626767524865714,-0.760843491897851,-0.591637344727076,-0.617723846505515,-0.296525840862942
mild,0.669479062327585,0.0266312366827014,0.563177913608759,-0.871667298664104,0.0811254081743839,-0.257388458331853,0.179909970210984,0.266632900761608,0.0205554229977858,-0.761675650613905,-0.625895461140899,-0.159924795535246,-0.21736300643396,0.4904895641604,0.408247192320004,-0.108949180152837,-0.427459507510142,0.0580299387207512,-0.635407768928806,-0.0434238134062656,0.266039508058197,0.0331033244645612,0.0305771222859326,-0.306632858125976,0.374147191289043,-0.233901008747541,-0.109593403945061,0.463593520202874,0.528351642615595,0.306306848189342,0.412230107929782,-0.134634578631378
mild,-0.242647086126122,-0.127807149706485,-0.415248728744741,-0.117936749292482,-0.289295746593019,-0.202286092812365,-0.381283062480952,-0.22364894359228,-0.247383224278138,-0.437451719302788,-0.128097344001269,-0.076282241557876,-0.417474057097278,-0.597624734690215,-0.188568251098433,-0.09801999328896,-0.539052064487313,-0.290238711763634,-0.466529547405769,-0.245333646612125,-0.173412398790202,-0.32826662592411,-0.556701556114487,-0.712811568448135,-0.311457399515864,-0.387013466672976,-0.0571317259478033,-0.0924212138987737,0.0938944879153251,-0.0141380899592987,0.0226016974816777,-0.4685321272417
mild,-0.596828588062555,-0.0117252631347964,-0.568673958952577,0.746634460792455,0.0698817989987467,0.229532206040776,-0.157937868485646,-0.21781863157119,-0.0539190275437498,0.593137573599197,0.552128339171721,0.177558843315559,0.355779051830447,-0.603898417141208,-0.535108187269892,-0.203086140853095,0.0417630360556648,0.0196423471456343,0.624301765240234,-0.0206696335006669,-0.13251670108217,-0.242157656797267,-0.14859222889599,-0.0895344157837165,-0.292062926754745,0.105881251055896,0.247554877367066,-0.275343211963392,-0.461559368611369,-0.408146719119166,-0.372160557706958,-0.202896584676889
mild,0.495672858572952,0.500912409283971,0.555246248239458,-0.497007233972217,0.113770934309794,0.146218049267929,0.055723673887566,0.651837361121141,0.374094311544934,-0.2069782963651,0.0156969997512238,0.267728040981461,-0.459231176367795,0.428322355668971,0.473700623971468,0.203122037059928,0.0462761427214106,0.182860416748485,-0.32647316060719,0.0199493696458094,0.205035338828869,-0.039923015983425,0.490835635880133,0.0219657861232657,0.604587667837459,0.376186540802515,0.198935055555507,0.612548874318994,0.575940078676761,0.326902678690003,-0.180499723452758,0.304421471782994
mild,0.623251207768337,0.0142797698837729,0.747850174718632,-0.810692578537872,-0.392959752636879,-0.396518265991032,0.404425395268446,0.471182981239967,-0.302072394298882,-0.840480672834089,-0.815798010227487,-0.479485091629035,-0.616033796956439,0.42287985420552,0.661450603856812,-0.471387683710238,-0.504951305410326,-0.159678185523226,-0.770111306675116,-0.291535656069192,0.201627986219377,0.270664185646892,0.413121310996142,-0.631336709571735,0.423887023504982,-0.0791271288327526,-0.282464035819773,0.643236222637314,0.569770841491553,0.343219412269819,0.39528481527397,0.058680286032106
mild,-0.538105476507965,-0.023640929292998,-0.516704527158247,0.518608000245434,0.23364516248807,0.121303004058824,-0.0525258903815477,-0.532012696602914,-0.133584415288816,0.526772106790544,0.42897349599837,0.120819867262624,0.47246977732505,-0.566616502032995,-0.485143156756557,-0.259301189398813,0.02650979591118,-0.207517380551116,0.424435539385202,-0.0127783276285646,-0.28035141401235,-0.435052572863805,-0.478944492794946,0.161781046567876,-0.341621907791434,0.0253551799346586,0.0430236829197532,-0.552928058451624,-0.284544178489619,-0.453796468113375,-0.063642995806868,-0.105647989747069
mild,-0.571024615104877,-0.15661026123133,-0.679736232797211,0.353599770834053,-0.0726682198317535,-0.200025390053065,-0.379426274993589,-0.516946454001152,-0.257884739554869,0.498096717404464,0.520570268980903,0.207576504336782,0.258859853480839,-0.649363963183462,-0.720796250728072,-0.203251541335859,0.186399172995822,-0.0760146799154446,0.459071260165921,-0.174930571917852,-0.314544190710269,-0.539878627358294,-0.332116629887262,0.0225078156469995,-0.53373817677879,-0.222044268680407,-0.209366698227381,-0.545824697302834,-0.461522869023973,-0.615715970041885,-0.434714007797241,-0.282536336686431
mild,0.562081569181599,0.12438737882818,0.375928310539272,-0.433359631593393,-0.199725693482332,-0.153949464721095,0.140096418651349,0.487597813960102,0.166538718671836,-0.409655755699419,-0.307960438471225,-0.0615326736198735,-0.19411802799565,0.652466575187364,0.325111210748939,0.231260371124896,-0.218256911144977,-0.0885622634644191,-0.351417817563273,0.0903118232831782,0.314542493109377,-0.051262251268166,0.254919128903775,-0.417407009377481,0.662542684827495,0.28853841995324,0.0562397756453794,0.507859069018956,0.726921645572257,0.360789294714428,0.226960137769481,0.250714047245181
mild,0.813006841887609,0.214320485592876,0.70178984231437,-0.418896414782041,-0.382818555213104,0.0736155766695272,0.41129074513096,0.6329183878039,-0.154622650157602,-0.437636770933992,-0.589475909651867,-0.205476461231995,-0.395056350235728,0.577745551141307,0.754098740485515,-0.158392926523445,-0.273722979740266,-0.0201157618033083,-0.556244502100459,-0.0508446406252546,0.309540196251411,0.661925437103564,0.280258804835189,-0.401136559171491,0.568416485599551,-0.0722029928278295,0.0445263429307018,0.676937211347029,0.671011951870638,0.312233552755346,0.471675515453339,0.0993485602888665
mild,-0.411370961743459,-0.0955477505048945,-0.381203289512999,0.440697044666385,-0.0727955776727476,0.561405836894062,0.258575957370255,-0.319539131758261,-0.157368683696364,0.355698127207546,0.332558462919958,-0.285447193125009,0.319402560742592,-0.654269178561876,-0.288495565653615,0.281875692867917,-0.250040216511453,-0.0193296611019667,0.333903532613041,-0.051984510861349,-0.0508449290888932,0.0143285358888159,-0.201357926068808,-0.0684475104045951,-0.249791740326077,-0.0891700454426714,0.117082562446654,-0.309825516559664,-0.0757832598117486,-0.426956872901107,-0.27200792217213,-0.147434993963302
mild,-0.596744770005925,-0.0671601264851168,-0.652960258575076,0.870491579579148,0.116610460964824,0.15463599853795,-0.199126207604546,-0.34715940238736,-0.0857197911081714,0.770075538176719,0.723660162273417,0.424268515522037,0.406968237873703,-0.733304425545045,-0.606155580535377,0.107289586730097,0.512061405157272,0.136326703199847,0.799870717795733,0.0018222443682694,-0.0876558109923292,-0.196750633231887,0.0503668125596333,0.220939552585308,-0.34988718111391,0.0191515182724098,0.134933636508204,-0.426497657012182,-0.508195903317302,-0.558754952488894,-0.456842608947078,-0.0279971734627058
mild,-0.806298345652523,-0.38643516204634,-0.855968253308468,0.756248291603998,0.0355693506768268,0.0162841319994584,-0.228535085243406,-0.627527471678293,-0.165467352123934,0.690713443169699,0.539108570319653,0.0665155000323983,0.406670196476576,-0.851957265892411,-0.822570948904545,-0.281408570848953,0.452119293489578,-0.0899975692320583,0.706222069303108,-0.252882058141881,-0.271098050635165,-0.418028101945229,-0.233239244163707,-0.0394263671575222,-0.603946428449213,-0.312409142376759,0.180757633079538,-0.680360538328654,-0.787746902556043,-0.722657563680117,-0.590864467467048,-0.411524155620736
