group,CD101,CD11a,CD11b,CD11c,CD123,CD138,CD144,CD169,CD195,CD197,CD2,CD224,CD226,CD269,CD303,CD305,CD319,CD32,CD336,CD36,CD366,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD58,CD85j,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Ig,Podoplanin,XCR1
healthy,0.622752685884498,0.428580826132306,0.143388227458043,0.603767748631491,-0.612483320125966,-0.111493163638813,-0.0950064131094521,0.485130071789551,0.0089636127328735,-0.153862806607483,0.284929341749922,0.218674630886397,0.0776424589441704,0.0325109917394198,-0.535924033621532,-0.539882278889,-0.102903312650855,0.451911776974279,0.128115346077029,-0.0679884912558986,0.6871805941467,0.246028349637131,-0.3370302794042,-0.69652799357634,0.0006369988098704,-0.0454149698077246,0.137972876800447,-0.0584776607902051,-0.314036216934989,0.488865688113426,0.103210386625122,0.171100927030269,0.409459586486999,0.254582404110546,-0.343402924984139,0.613934175825004,0.310419714009997,0.386756221775042,0.0273982035745639,0.230414460153411,0.365047299709331,0.289448499492581,0.0809435953826837
healthy,0.731889285769642,0.336953130274718,0.441298273211755,0.701467987612208,-0.53490704225443,0.369912639504495,0.228837462074462,0.346336396348593,0.224572985466274,0.374601738112863,0.532968173853758,0.621578449486499,0.511970548582877,0.33749383272122,-0.55268145927274,-0.384061404898113,0.117097152504146,0.742959990250241,0.400664151530098,-0.0517611791094197,0.625641418636498,0.283062496638793,-0.180416666145466,-0.402425186510253,0.07343526029845,0.584423873173502,0.430105708146148,0.146977335439914,-0.0378508154364918,0.508509773966195,0.197850304898136,0.497851123303187,0.642119617039703,0.414989902862057,-0.162863360428655,0.680401063922062,0.589842561009252,0.321061856689489,0.241547667922807,0.445788785370091,0.385867331383878,0.517133641131329,0.47618085099135
healthy,0.341742499304891,0.151319018160489,-0.151327608897559,0.017261959875538,-0.285260752941297,-0.265976966145813,-0.119117893063992,-0.0784296604762618,-0.307321577648624,-0.182063287844633,0.0765421916363367,0.271984686866429,0.0323015959504281,-0.160858054179677,-0.475284661975004,-0.372344231436985,-0.527545359061062,0.0428021318551638,-0.31779046656187,0.189479371413924,0.201333661671224,0.117936769197666,-0.477101197345424,-0.38786214669738,-0.225947082831275,0.165177217035698,-0.0715299062990641,-0.221178451937496,-0.604228729286506,0.0832705389690189,-0.158992046742832,0.0637338921140614,0.252800449709824,0.110858429643454,-0.116427316861853,0.577098705736827,0.163765267780006,0.293241161719528,-0.277316662014314,0.272675702040969,0.0665944123151429,-0.183881932271311,-0.0070438693855881
healthy,0.79819390665104,0.478894734490921,0.277126138055616,0.750640067147867,-0.633300252038508,0.177550747464261,-0.081062800396362,0.164930548579789,-0.180278430442105,0.0951459326552542,0.384052431001295,0.417215706311862,0.337681268466719,0.0896549323959419,-0.672729221388373,-0.541013347368435,-0.495039086214031,0.697700208259199,0.332847989030589,-0.0699334247009127,0.744451284978428,0.188113792821301,-0.0373799377765628,-0.565025730974426,0.288332726083855,0.212527344155521,0.380557743846695,0.521078567873472,-0.0116469420669064,0.442048097587964,0.0071335408651645,0.175313435793439,0.702160428980802,0.157949273050743,-0.0130829228122053,0.830173964667283,0.316209678632241,0.637498613389542,-0.0284806393870325,0.398612864275659,0.280631757566831,0.221500020343642,-0.0391090803679174
healthy,0.770262764048123,0.312539769996777,0.146544932455224,0.741558601089467,-0.818180640561723,0.19160515729687,0.184185094630269,0.312364429259323,-0.122425197170473,-0.163406424232596,0.479775587540062,0.347040000234906,0.348561822988654,0.260483389872916,-0.765615630185333,-0.685149558179533,-0.352143200920733,0.204611403425492,0.0312864392768987,-0.162008866744549,0.655494658492757,0.122312376273321,-0.473176076616342,-0.744841792235157,0.0048365690560747,0.0305833710253029,0.21307112555264,0.0456668734868609,-0.0004579960542157,0.472347954445087,-0.0002861028319646,0.122336001028433,0.66842787171838,0.226599140446667,-0.528415290536866,0.710296441166319,0.518716120930379,0.624262894274053,0.11303971676534,0.183510608166409,0.114907659728175,0.336628435595525,0.0031422755238583
healthy,0.719022694338756,0.252991209221088,0.0734091846158705,0.711562954627561,-0.672683905810116,0.0246103404842023,-0.0383136708727842,0.0099899748579289,-0.014621521301234,0.175221104544519,0.454350217116793,0.212505359239699,0.255409402011113,-0.0857112796661772,-0.776130468849379,-0.699941249410859,-0.53229973170019,0.609171511979706,0.271089684789795,0.097345290104137,0.685987838272519,0.127617902576953,-0.35669805920481,-0.689226514867032,0.0849069153676893,0.0899918189112336,0.439066361666726,0.441910962131039,-0.367097680496709,0.48485332036889,0.183207205941245,-0.122984444805389,0.703451637570098,0.225521755902895,-0.311127438130554,0.629379932096159,0.224368360970335,0.663220152270874,0.173547299695366,0.580734827797214,0.106677282138313,0.463008121814234,0.255066765514312
healthy,0.724383128586992,0.142749214991132,0.0823892357444585,0.646588273519936,-0.807394785640634,-0.0047077312340422,0.0583680888527958,0.0069931867246474,-0.191891600227051,-0.0465186871290177,0.449294198790699,0.311508248121228,0.186095560120908,0.0043022690176632,-0.767703341444415,-0.697587470828174,-0.223215951861136,0.641863569910168,0.218594169799104,-0.0086860730410899,0.588532724909815,0.223189313313877,-0.482674293409252,-0.630314247454885,0.048617477122663,-0.0090915141880007,0.327290262292206,0.280295941412281,-0.10260003859563,0.420720440883373,-0.0374649597489559,-0.0629040523420626,0.581852563745497,-0.07625255408334,-0.442436387242789,0.674705448807029,0.310686196625391,0.411491911259892,-0.119513348858004,0.404245983662701,0.159854312648909,0.198869355687656,-0.0601912596684967
healthy,0.776899052238747,0.34382778924798,0.318835239778244,0.745171593294474,-0.836541487485502,0.148880057694281,0.120336483375233,0.333869116831828,-0.15954805195084,0.0491824041120111,0.3252253863035,0.55542431063874,0.286519942848341,0.285229511563411,-0.862331793908534,-0.644850694386402,-0.376946946720533,0.585924607514596,0.399600174809175,0.286528329430474,0.663620833604916,0.381353345676243,-0.367616299267784,-0.727057736560256,0.229407106703057,0.441391693582431,0.192806654857417,0.282668735496785,0.0629786706127049,0.456216610258011,0.138133030606177,0.112718008094298,0.712497612318027,0.0503334716725892,-0.126400438883634,0.771831093471102,0.449994222509042,0.50087730599461,-0.0275935303865243,0.279421743440953,0.198294390061079,0.154935477941919,0.127127917868767
healthy,-0.862648651096889,-0.361661701074791,-0.303821883306922,-0.695888115417228,0.685728342111716,-0.106006097806287,-0.240080317016838,-0.206110686867787,-0.0130564180757946,-0.0973227966637283,-0.376375065888861,-0.56464578897552,-0.325293946116437,-0.1872750379094,0.665025880104888,0.595694941404619,0.476786445081863,-0.73916913626518,0.0708467561178539,-0.0723715730775506,-0.613745509124849,-0.308243743306545,0.632789852404635,0.662188869445611,0.125343832023489,-0.504059637223237,-0.16276712950772,-0.425655738085093,0.127022029180059,-0.611319869931445,-0.0379663847305102,-0.206858512720472,-0.767773178943382,-0.172028277883607,-0.153798426940816,-0.73810826340879,-0.459382126637193,-0.602714920003621,-0.432279224233756,-0.528461849714523,-0.314065626673456,-0.351226165741546,-0.155986365113923
healthy,0.853524415776519,0.0981788271293783,0.250932166097142,0.683718419411202,-0.69436829798129,0.32695459037881,0.0674228049002093,0.470856618659001,0.267498798591986,0.116336001884694,0.0844568879808454,0.0109418805833421,0.445018988104818,0.157456675711107,-0.579171135172183,-0.390203796514188,-0.183134714616032,0.751115037522959,-0.12359525392203,-0.0509907232171341,0.77715554550024,0.45014427701557,-0.432948265055705,-0.666177754082549,-0.0442527371074088,0.459688725006008,0.629507032420509,0.632637056963194,-0.103941339968316,0.709631117120292,0.321770146304671,0.241577559035696,0.76418127607403,0.208247828565154,-0.146578671093012,0.773335895503939,0.431929388032154,0.32998989421037,-0.157623739085783,0.556706464699055,0.283332534486244,0.493992647433967,0.480110216283088
