group,CD101,CD107a,CD11a,CD11c,CD123,CD138,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD49f,CD5,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,TCR
healthy,0.587527675835398,0.172192274150059,0.494319087198018,0.572244569770277,-0.212667014004537,0.235952006862653,0.031959348215017,0.220998432801053,0.363172779941722,0.355536959581077,0.528419991342589,0.29382000193704,0.30400151754273,-0.38620612546185,-0.163926944763981,-0.012284305489462,0.593389061409538,0.312338545237399,0.623100234662119,0.0228161391899063,-0.305357501551228,0.361898690306144,0.423644873721593,0.641244682260788,0.560203306862467,0.256365850636962,0.585013214084614,0.541732280454207,0.672082449265402,0.490804377790714,0.325774403160725
healthy,-0.643765105891197,-0.437327260264892,-0.270316411926196,-0.605009343074825,0.328096425837091,-0.67809581720962,0.0745250601185026,-0.540190750322896,-0.557416139730057,-0.328478379945319,-0.664638764925509,-0.669278551874103,-0.391750272925248,0.222636021627074,0.196878796644092,-0.350142228164254,-0.606679266008311,-0.0747215110964638,-0.676608517951088,-0.147182826910074,0.149970781115361,-0.656248001073201,-0.703308015992294,-0.533160866636927,-0.684036190587864,-0.0982042674088883,-0.57367692695246,-0.602473420448279,-0.563527226898291,-0.507714230861471,-0.719684597527284
healthy,-0.582992571205597,-0.189087561052091,-0.22037942198627,-0.699922925867667,0.860668952664428,0.158021900029676,-0.0097534733855481,0.0360227066828441,-0.160116505671084,-0.262295527617344,-0.31326053341695,-0.326705819231446,0.420209487678997,0.712254027860852,0.667873124243966,0.242995058544556,-0.710196061556628,0.246975966502676,-0.622407170368201,0.432478819435659,0.697990859610603,-0.201517188273978,-0.24779218819773,-0.442413628359794,-0.349878361021172,0.43598107017419,-0.557387254163242,-0.441766256889024,-0.668054698622359,-0.332052975992132,-0.100348233986115
healthy,-0.486245121285539,-0.439194132468022,-0.304157744047035,-0.494321620022906,0.108209017834898,-0.590693114985808,-0.170287329111206,-0.457901316354269,-0.29359456135619,-0.185486874208881,-0.570396332570519,-0.376863114974027,0.0660893546547784,0.19327393100875,0.0123164079845372,-0.019712867828047,-0.463090037264833,-0.189177972246337,-0.392981636692084,-0.145384971310232,0.0989938836521333,-0.356072633099063,-0.274509227825928,-0.634262553927849,-0.513741043683378,-0.0831600999593703,-0.541046061336878,-0.553919049743716,-0.636958026990806,-0.46943398858585,-0.316939130208109
healthy,-0.698909453990637,-0.0204593153981925,-0.23976821549926,-0.700291816009275,0.845667832868235,-0.0993163482320916,0.242925005552955,-0.281755205274597,0.176767229134843,-0.310619212025313,-0.400662980350884,-0.400435535263765,0.185073002113416,0.783899881018862,0.702127648090613,0.342692863425376,-0.275124100904077,0.31659203972459,-0.550443607235118,0.498929025973148,0.781396614473384,-0.0930021995318345,-0.09341960625513,-0.432540129071685,-0.563509846811197,0.552517479473945,-0.605672035489511,-0.428739002540627,-0.538740810460967,-0.183510608166409,0.090880787478908
healthy,-0.624948284734626,-0.0648625943360135,-0.161895271214627,-0.720953778786528,0.802152933780386,0.0530622950927679,0.428745463339918,0.0985430853269778,0.1367897695289,-0.251299369098326,-0.565648028576338,-0.256009800229287,0.349351786805486,0.655743744319167,0.584451536730383,0.540563745799645,-0.660234769854722,-0.0330854544280318,-0.578062258166158,0.343522190794915,0.694490525742601,-0.188560039356289,-0.225873921206207,-0.533207964179264,-0.588468923991618,0.300321103447393,-0.471084941627445,-0.331830884418567,-0.581569216917613,-0.473337028157376,-0.117671333843943
healthy,0.676348290602399,-0.167161267755649,0.0666911867473481,0.648259953230136,-0.821068220112672,-0.0970205966328804,-0.26269937029818,-0.0356581132235906,-0.195286626410168,0.377703348322943,0.181461528706342,0.0931128071946932,-0.432206911571453,-0.774536009226338,-0.782455158440442,-0.257046302467591,0.63219361801608,-0.186349138685512,0.57778335105658,-0.58140046400951,-0.703021898021707,-0.0532314298622437,0.319526082729383,0.340912518063309,0.460085058322443,-0.566567600540917,0.558437645618996,0.259872341934096,0.367165568386259,0.429751014118653,-0.0182721357958279
healthy,0.611216794540937,-0.0457357716098921,0.108584968434684,0.624221686120528,-0.685018833912833,-0.0854974593381964,-0.23719532517312,0.115379165696582,-0.182644296596428,0.376796913624257,0.290696907817595,0.268761133051942,-0.152993977228752,-0.678567383797305,-0.698323844463925,-0.348725123042052,0.559841223190771,-0.054998433715671,0.512002908445889,-0.305421589469086,-0.60644554291927,0.216103384184335,0.0967495254523272,0.28636259488875,0.525520031348606,-0.106475717975417,0.524476269900083,0.24551920383876,0.660250566802659,0.213392374451699,0.198734867691443
healthy,-0.745964044086241,-0.158058302230629,-0.324509518380369,-0.699350029724801,0.649782602970394,-0.245858578728593,0.102110909595587,-0.433145035283446,0.0244450115161553,-0.241486979241245,-0.486314376491175,-0.374422593873565,0.0123979008733966,0.612240481913329,0.616051260368962,0.228759574177343,-0.726518933344274,0.211163105272261,-0.716886988673741,0.635018447829504,0.616769365810734,-0.398717843188724,-0.333316502464214,-0.481782044738246,-0.667182364477016,0.0940454601770257,-0.664568533140167,-0.493102412167462,-0.64512046345866,-0.64874546258727,-0.126226802910473
healthy,-0.747466277614168,-0.139347829333287,-0.10357122483156,-0.724223953857943,0.680976254189312,-0.208212636102722,0.395028285525023,-0.232799923100941,-0.360108986587666,-0.0807526385080013,-0.100331481281154,-0.528689913554278,0.0917833733010403,0.710876084083841,0.507613495512346,0.0885181920293432,-0.716100652315122,-0.0441301531842833,-0.619917955293479,0.393872849607881,0.52435583067142,-0.408999916335749,-0.570046409234999,-0.613973209741334,-0.659488809887332,0.313704039510702,-0.484320630786318,-0.534549597945615,-0.309526833731403,-0.681339492675663,-0.135066240577499
mild,-0.481076057918926,-0.425303196475517,-0.103624189527412,-0.617068161915168,0.420650405799067,-0.26309894496501,-0.0734900680544872,-0.152024372842103,-0.252512707762256,-0.133746316307616,-0.360972928517956,-0.284015265876986,-0.302602550145235,0.223320006839585,0.137538675405848,-0.21311272311728,-0.572329636606182,-0.0339669201547296,-0.312279370234174,0.109625425578432,0.285643817606978,-0.391969920328603,-0.187736642971201,-0.428710264210254,-0.354372860907923,-0.160091826895087,-0.401418949376817,-0.538071111939909,-0.505451013396513,-0.27578599199105,-0.250281004090533
mild,-0.160328657331449,0.232729705722406,0.269546544137709,-0.219206400196585,0.426406299309934,0.143374788511819,0.251095593992698,0.269213287743967,0.0978287712857662,-0.274841852490209,-0.0784815461121831,0.193467665539566,0.0222823216673873,0.380272757183067,0.631028200928982,0.248449144399397,-0.133439076852198,0.666233573281773,-0.293943968470428,0.237760066625559,0.351133506326882,0.168020427071348,-0.334593878898659,0.20014498399207,0.005483017001025,0.504988750406915,-0.0049468098578483,0.279871323098061,-0.201770777553129,-0.246509178412935,-0.0070991638993284
mild,0.816745608530506,0.0392849134134552,0.309968758030565,0.729656032173061,-0.765429194503681,0.249541897503777,0.170920346498548,0.22930020228438,0.206485365606469,0.460177143878186,0.594129452582926,0.123927792863884,-0.150965201080721,-0.68154973357231,-0.750403486400853,-0.169065094822799,0.732433942884256,-0.149362000074199,0.726172433270763,-0.407040028317057,-0.698753133147629,0.100791068449481,0.108897794744002,0.56816223978782,0.522803628865872,-0.380249978647404,0.662808039438034,0.556209255310313,0.592651166370427,0.516838449323901,0.0050165717735084
mild,-0.62749243608926,-0.0375892268389252,-0.0175115694699066,-0.54330725928966,0.865511549649315,0.0306280360352551,0.311002759526011,-0.194446802496379,0.280310389356113,-0.238409735509945,-0.37600009024798,0.135170511611774,0.373938091029732,0.766565811827286,0.660201947890479,0.299436985322866,-0.508893680618302,0.200265007877865,-0.38080200292034,0.464440401099773,0.625845327154579,-0.245697259247769,0.0029072779968876,-0.361715294512383,-0.458119304499809,0.486132126017925,-0.559059034166963,-0.466564521400419,-0.268752744198879,-0.28855442989378,0.0436130573624935
mild,-0.203154671815273,-0.0202868491597596,-0.0653758461516786,-0.457224185619566,0.4686465366223,0.038100143480514,0.124465442989255,-0.320080577837999,-0.282839991678279,-0.20083247325768,-0.241705478708979,-0.288839781407066,0.007357617417436,0.560176269670455,0.52427224650612,0.101620367321514,-0.429609663039345,0.165954939215532,-0.360123719921108,-0.160599028467794,0.257806419965803,0.0279314007647001,-0.0268409035668773,-0.113895579417914,-0.0617725337112626,0.201901995304614,0.0809721404623321,-0.0722082197025476,-0.351076099409475,-0.407187423577803,-0.138248617014592
