group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD26,CD303,CD305,CD31,CD319,CD32,CD36,CD366,CD4,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD58,CD62L,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,-0.726168217031937,-0.464872189346494,-0.416284041482603,-0.733699079952438,0.749235111514757,0.196087576044518,-0.327290976620112,-0.244946828994408,-0.404933235430034,-0.378033840978136,-0.0152659289037803,0.736475315941508,0.624855709296317,0.395032237062667,0.207468270488691,-0.730493196701853,-0.13305902151369,-0.724560803846039,0.315198592920457,0.75406499529178,0.237085559816788,-0.0363089321626175,-0.209085110896415,-0.173565432325419,0.318778568645609,-0.605049595717981,-0.302489760489635,-0.605409036156149,0.181655170462624,-0.690169830972673,-0.37984265324546,-0.604578439346951,-0.321507192818465,-0.259092006995833,-0.480443945804401,-0.174167154901141
healthy,0.529364799241683,0.232769459370285,0.135921459632821,0.53490412131556,-0.384046083671425,0.127902785447786,0.216546440033704,0.332998224686008,0.218149290896264,0.350199044465028,0.190019140947824,-0.185119666862988,-0.119924920532424,0.107996110538612,0.205525691809001,0.427911955093519,0.218602137922409,0.261697651927421,0.207834583514665,-0.0064629312608713,0.176368871413927,0.338128713211445,0.228808473204029,0.21647608811952,0.313700172812681,0.31778004318965,0.234960067136094,0.425104953246963,-0.0060319763121723,0.388258771622147,0.36973126049092,0.482396366885786,0.319798257061891,0.271517227245185,0.301432652338726,0.351623335044671
healthy,-0.556474074718633,-0.0869972808098529,-0.205744755077767,-0.658119866410039,0.811765364055262,0.0429643569763389,0.02877301153567,-0.130893954697387,-0.201628117878678,-0.24536537793708,0.465045327640893,0.756388302800195,0.728764966031875,0.240023227348348,0.300859951876927,-0.723300760176272,0.286167573332468,-0.584106691896879,0.534591197066415,0.768918196415071,0.369747423717094,0.10450174477301,-0.175639964392482,-0.233489235770188,0.0608551171581653,-0.402053343684407,0.164927013495052,-0.364426622308968,0.455426235275856,-0.600742707562585,-0.435263740263057,-0.714371424579564,-0.289855494030545,-0.184788158271956,-0.112119559817614,-0.0369528921567238
healthy,-0.752317837520924,-0.0552709186440943,-0.37627776793906,-0.76785731795325,0.713413507374568,-0.0089212584331084,-0.181456313466612,0.249349475134542,-0.298633299543432,-0.341699117507894,0.183947872790081,0.754430934970243,0.620067921680153,0.116615773997156,0.473270576580899,-0.70070156864091,0.0889359517203869,-0.70848041654946,0.112970389232293,0.665739096394042,0.172398533969828,-0.177932550686647,-0.304147813290488,-0.412359296548601,0.0011717285979303,-0.41736164813648,0.0273074847719545,-0.632481926132198,0.133469135552885,-0.799725058585038,-0.299846068583284,-0.593961237157044,-0.374419048879354,0.0122512776096629,-0.173946900742466,-0.153628187567239
healthy,-0.638649944790146,-0.414125570605747,-0.212369425664698,-0.748766471474567,0.443495275868527,0.0124505982344909,-0.300924143702484,0.0637717693735459,-0.337345089932846,-0.486800797142257,0.115599879760444,0.229208608562199,0.344098453825376,-0.126556785028193,0.0846986498021354,-0.292739817199964,-0.148881711513793,-0.702079318501341,0.145765359259789,0.36066047778921,-0.0253516985137896,-0.0260624597950566,-0.18447328690311,-0.0861826529992302,-0.266507903948142,-0.64431317125987,-0.366457964675198,-0.714071343183907,0.136892185265252,-0.665712567703254,-0.551199503347251,-0.565614577986844,-0.221515078098586,-0.246347560306763,-0.517336282272112,-0.185647159061497
healthy,0.56183657488671,0.107741963031143,0.1307340132596,0.279585043315072,-0.295015632234212,-0.0343523026182458,0.142819640561502,-0.0291222035834496,0.26985649259058,0.107265744989192,-0.540584926487397,-0.551225636600174,-0.474777852746046,0.134525044963569,-0.341498229698067,0.297171418780834,0.14786928729929,0.523682996745422,-0.38399940816225,-0.409635755407867,-0.261458699433075,-0.159601250705139,0.193811309509563,0.267610942687367,-0.554145513176292,0.330997635517698,0.143226919042866,0.477529035916415,-0.187863972184174,0.470134934182772,0.27242168068801,0.415048988175267,0.410996241019047,0.157376561984025,0.376573589431325,0.0124949973050785
healthy,-0.682505371578988,-0.0804369022707918,-0.168397813208644,-0.534964566827689,0.780983958545734,0.222372156078552,0.014231585056595,0.343560310033265,-0.391224789326324,-0.327347135199068,0.188576201230055,0.702394626426382,0.578163186126586,0.169831592815796,0.180000487069245,-0.42620723231995,-0.0631656563772882,-0.566946852596931,0.45350785969263,0.525842256138758,0.306821038394901,0.0194758439512151,-0.209918738528948,-0.302934810034055,0.126445928301695,-0.433631562571755,-0.0837438580566703,-0.561306476563544,0.296215323180243,-0.656570947419624,-0.353002377382521,-0.20683624309865,-0.258839554411985,-0.0937998438460962,-0.247274939101554,-0.212434553903439
healthy,-0.834562098595564,-0.210500237445102,-0.303496046109171,-0.796897909834507,0.817809926614809,0.144680611300899,-0.32615793821969,0.0264764999835304,-0.332079383848303,-0.487529216237995,0.0798945397055824,0.79883221751839,0.705205895058907,0.302927670031822,0.300199118848619,-0.559024676950894,-0.141417985477106,-0.669318442577583,0.383193693749481,0.712120905886975,0.259839832200562,-0.172380938466619,-0.173611897770129,-0.211233238276793,-0.137550620202111,-0.448067145759034,0.0035424657237047,-0.660905010134331,0.226247343210752,-0.709302665360397,-0.415360980880119,-0.543035843031943,-0.325244596377741,-0.148897033368134,-0.215562959620494,-0.0552001789371659
healthy,0.786730844587475,0.149182056807983,0.377995713686852,0.768619835581657,-0.803835770718917,-0.349340127306367,0.282530541272852,0.0077121914905855,0.514356891805136,0.547432495642966,-0.0892608368924162,-0.788087610517639,-0.681916346045247,-0.0944036505977233,-0.49836263821299,0.728107013820122,-0.0564909443688992,0.697025053596488,-0.71395508778116,-0.788664455435274,-0.302724405070748,-0.142614745972885,0.283755621003902,0.381582074814455,-0.214272597767332,0.564536706366768,0.355530992925762,0.753703789249042,0.103520620354243,0.778020795982852,0.474778293648605,0.717050784362985,0.514294571793109,0.13323475576586,0.296925621146728,0.146389023437107
healthy,0.7409079121801,0.168432316829535,0.119004638944701,0.815361406363111,-0.641717386086804,-0.437629375140467,0.144748984444214,0.223917533652842,0.266150324623848,-0.0942114463786069,0.0089363122078092,-0.623072784809403,-0.412585020385712,-0.138225481696031,-0.0816806698892896,0.65548435104134,-0.0849227317579906,0.646830837087368,-0.2516970422273,-0.611136904117039,-0.201785534232702,0.0868528823726322,0.567091844107769,0.448302250155736,0.07626031292208,0.562013156404971,0.23117437091335,0.669441966883955,-0.335901810727541,0.634879978713454,0.464841815716111,0.143978830937597,0.669005057115201,0.187114893228954,0.227460409512855,0.0333427121090896
