group,B7,CD101,CD107a,CD11a,CD11c,CD123,CD138,CD169,CD197,CD2,CD224,CD226,CD303,CD305,CD319,CD32,CD336,CD357,CD366,CD38,CD4,CD41,CD45RA,CD49f,CD5,CD52,CD58,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin
healthy,-0.29619952097572,-0.805076874411665,-0.462348580693307,-0.488432948574226,-0.795058773123253,0.807635897743982,-0.177197620995369,-0.334223099043095,-0.048578957310055,-0.388719634298435,-0.143394155771762,-0.271486890150852,0.697292464251247,0.623582265516371,0.178745546542316,-0.824870482935398,-0.271340835429991,-0.101407518906487,-0.782488520119238,-0.198527826687388,0.325738027774678,-0.449639667688335,0.767623563671854,-0.163600471419482,-0.207454363513379,-0.120398616976241,-0.599945160436303,-0.51238955472492,-0.354068277572323,-0.623073199734968,-0.440631479029789,-0.6509149547463,-0.600675509891202,-0.328597349745677,-0.501826627748898
healthy,-0.659398340964102,-0.676982096337643,-0.600762456670748,-0.216826348623524,-0.771157439351915,0.554449414490295,-0.660953901501925,-0.560908248783206,-0.73966363934471,-0.279353749054864,-0.66417274419565,-0.751507032052106,0.360914103624648,0.445285908732556,-0.364492064890226,-0.746735870619226,-0.683256997171075,-0.668675063846193,-0.606146659106744,-0.303884988490491,-0.044188697353725,-0.511526608351311,0.241405870525117,-0.734305570124817,-0.574193122872854,-0.326276075664069,-0.702047075998106,-0.805494748658425,-0.654622328795734,-0.583606187889823,-0.744942085003183,-0.616718164072205,-0.638356144659759,-0.620987475405158,-0.710299625949743
healthy,0.195400061921431,-0.33524693008267,-0.200718411226925,0.0503128062005423,-0.533848435924062,0.76625802766527,0.128552650551939,0.19640653340761,0.0627424574127706,0.0350716224009544,-0.148695900477464,-0.0684891903510596,0.698219646559098,0.520577732644164,0.282475662872193,-0.610909853832913,0.224998839884626,0.152361644285615,-0.374344485441043,-0.20559546991002,0.408096138333136,0.00617395574259,0.627405047385762,-0.0617140242273895,0.129747098887402,-0.118437809107366,-0.257217509530382,-0.176434282866085,-0.0408523319401498,-0.401582778692479,-0.259597640167602,-0.590492270324946,-0.24956551922225,-0.0733728564399389,-0.0424793241427988
healthy,-0.0342040907141297,-0.129640450230611,0.116020527950754,-0.130656540287547,-0.158476644746662,-0.239398345742592,-0.0393727794020417,-0.142687728966155,0.0142973082389205,-0.212459628705751,-0.0493973852057019,0.0319514423967942,-0.0922876833177134,-0.144240877253218,-0.0876903215836545,-0.0727605051978854,-0.14710015980246,-0.037501636955003,-0.223664704787122,-0.143981086876524,-0.249396000624594,0.134534232325091,-0.135873248157513,0.0931220865327434,-0.0886839056809093,-0.0662404053283641,-0.0752687767590305,-0.0312680894820975,-0.158185843124906,-0.276963217558342,-0.007734639822372,-0.229129965640204,-0.112759630975358,0.0115203138965386,-0.106184057466685
healthy,-0.288342292707793,-0.798524450942077,-0.236405750808176,-0.209995939245051,-0.684333176466545,0.742659809525605,-0.0007446399117682,-0.265710615879687,0.0869455152411309,-0.334833778991535,-0.30095235080132,-0.277151857135499,0.631163139150353,0.687463710785496,0.286652362077911,-0.167187349852052,-0.0752303989392191,0.113897578471992,-0.683900499524138,-0.223256927776002,0.448477073585526,-0.0730612262114865,0.653053161379597,-0.229039074289569,-0.304147776352146,-0.0413935444048835,-0.52369660757804,-0.664480824412161,-0.160587910235712,-0.713685456714616,-0.509577277586602,-0.620949690058534,-0.260098884462656,-0.159566825888989,-0.387766525811676
healthy,0.0382985233700938,0.669672184382491,-0.0579777379539785,0.21765123851347,0.552275557500777,-0.775366238338261,0.104203783123354,0.0310799217802233,0.254557326879954,0.338098817691126,0.288544854020926,0.469151167680969,-0.649181534359642,-0.761187592415099,-0.48587541720031,0.406353513487837,0.202893307427572,0.178068717966162,0.653503071603239,0.0825692609369608,-0.420796878496191,-0.212860378207327,-0.758017566081846,0.0903542020746345,0.308303546053175,0.241890624100964,0.371273370779902,0.545068003147621,0.186617733321264,0.488303826562152,0.232257711968759,0.491574390360368,0.568814983220096,0.135528709748257,0.438601676719887
healthy,-0.0100450902016683,-0.640759702119969,0.116246517215405,-0.0405050973027677,-0.656098206835337,0.747054698848776,-0.0007993113715643,-0.0449358030238441,0.0939453829542067,-0.389083466638945,-0.213811292503835,-0.187495911895453,0.727120795656638,0.8100067558765,0.212193935135609,-0.624356155434416,-0.230412683706093,0.190300333601757,-0.639978302847996,-0.177925188639054,0.512555546529083,-0.0961872233139612,0.662294917426093,0.0289300581543173,-0.437776343094324,-0.222452149452583,-0.358797547199148,-0.512185246038262,0.0981913082583246,-0.580202047201399,-0.246124416561045,-0.412188734104903,-0.518819504082113,-0.0300973138740038,-0.187848804252196
healthy,0.199233727235135,0.804721408234571,0.195844252653244,0.316131014351319,0.765956039102315,-0.826661809632578,0.104166351319886,0.361284455077873,0.0365373491600546,0.342174617615228,0.537282197792539,0.317125277616935,-0.828103801881134,-0.669703962444162,-0.396599550616043,0.605574397674226,0.39988319598765,0.0958421616847496,0.673856020927018,0.398329910899645,-0.298121081772624,0.314890585839472,-0.725959346275603,0.419743353019004,0.225342858003038,0.276733955998986,0.444315196221074,0.684944436235555,0.0833114690379568,0.742211356000215,0.409503037485401,0.540321113062877,0.269565846581022,0.155213601796247,0.141046737671189
healthy,-0.0837628694271693,-0.783138262071539,-0.138669430679544,-0.471416541785711,-0.804443294067124,0.759310071263007,-0.101689232496963,-0.211492385466544,-0.116753751703017,-0.501415122678719,-0.575917244094076,-0.293502269802976,0.767049104751574,0.677269809240455,0.450789834681668,-0.764934281376681,-0.0318907376971646,-0.167217548556883,-0.756206748942322,-0.465867757574188,0.633333220193737,-0.300399332097404,0.778135764669857,-0.421011207383815,-0.238642680522215,-0.395061517016735,-0.559289714258119,-0.756193888573855,-0.103732739295151,-0.783752391547289,-0.468033972525283,-0.774567165194313,-0.545201884239881,-0.102003206422094,-0.244202587168136
healthy,0.04704396830512,-0.587254779153372,0.117810582263281,-0.0364451706768147,-0.651839063596636,0.515501959663784,-0.161452238604852,-0.21045864015819,0.0803272393965742,0.0131500856285965,0.117393396767044,-0.143803656486764,0.516900594473366,0.575307525090971,0.150055891289826,-0.501872854645667,0.194537821195661,-0.0024246110058833,-0.832640322349285,-0.394450640455456,0.303063785538993,0.0290844874962476,0.782680886509544,-0.157208768919354,-0.443738750045903,-0.437242161747289,-0.450748872582229,-0.550741353813121,-0.0866621398376727,-0.840088152075776,-0.245548898675814,-0.308420722354162,-0.346836964118062,0.0252456601975573,-0.216270824851336
