group,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD357,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD52,CD54,CD58,CD95,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Ig,Podoplanin,XCR1
healthy,-0.235658034527549,-0.785088998643672,-0.361110791699152,-0.3987421828117,-0.329236075668226,-0.814484495890127,0.778058538283302,0.0299692056521771,-0.280721333675976,-0.275587152257761,-0.298527845924811,-0.344239200446798,-0.228100167774559,0.001556526084307,0.801915315288113,0.625318779761752,0.235656894196394,-0.788348777930808,0.0279703837359442,-0.736285652229993,-0.220161153989286,0.32417448524136,0.796594863629276,0.272773359210636,-0.143527883720892,-0.0586527436069423,0.122433641114433,-0.627265490182557,-0.54884391847585,-0.716140854615543,-0.481701856527071,-0.749851244197225,-0.0754719033651182,-0.486897071075887,-0.391400981773908,-0.498813350076503,-0.0745985662940777
healthy,-0.469866392781086,-0.649869347605703,-0.387018021112994,-0.189629595412556,-0.370691782260702,-0.635872271449684,0.586640471748113,-0.0063287644259706,-0.334927667998287,-0.209872309439342,-0.430785224731682,-0.491310121466461,-0.50345988541052,-0.325340118384429,0.495160485479403,0.485271142760179,-0.0938951437718921,-0.695428319723021,-0.434409333461869,-0.396008747183617,-0.0597528395803554,0.119272556367018,0.236327853105861,-0.107191297986701,-0.524012214646467,-0.162967925175276,0.0568069961754178,-0.450352940819352,-0.61257900511778,-0.321159169759722,-0.541083728615951,-0.325079765947251,-0.225351662276283,-0.525668578853212,-0.394008125520524,-0.433714050496373,-0.327028860166291
healthy,-0.0293589615457519,-0.679633966950829,0.0327117661167199,-0.348666028133041,-0.159806646567097,-0.537041470316347,0.677088081810086,-0.0570363493954882,-0.0019817505765631,-0.0623725342496128,-0.329938034575913,-0.394967363447098,-0.325553504233594,0.319316196568354,0.706087220383883,0.66917673110097,0.345102224532779,-0.51412913675438,0.157131552787901,-0.598975571914886,-0.296294285628827,0.560387366928505,0.653373112743752,0.32235956601668,-0.276532920512131,-0.187754734957775,0.327994226892088,-0.387180554379904,-0.498912604800763,-0.778097071412128,-0.474131613227326,-0.635950597866212,0.122239792230996,-0.476314318264748,-0.144834582874018,-0.067396137012089,-0.0692605377664774
healthy,-0.083158669943797,-0.590437474161266,-0.222503172008623,-0.260686055804192,-0.110777050200996,-0.614221312505284,0.83329372260463,0.0395272276298789,-0.0901418448955437,0.367713199141895,-0.18172229063645,-0.173282120643605,-0.336431793272859,0.2903884639424,0.844386525734479,0.837720781893269,0.386399235796083,-0.572287266650724,0.0082068029880282,-0.65697382972968,-0.0641572605073581,0.323846169908951,0.740042830736951,0.505522049701654,-0.126523104236963,-0.328301299018425,0.183253931098958,-0.395886231099156,-0.462153335220333,-0.461691137938989,-0.324885291941131,-0.317612663278027,-0.0402089642513291,-0.405787540130381,-0.157003411887724,-0.236509910703981,-0.0755212663049135
healthy,-0.157688288495202,-0.801641717298588,-0.132259876429963,-0.269033533489079,-0.212948825252252,-0.739739362238275,0.776651078272537,0.158145654241431,-0.177289189111838,0.13321521454821,-0.40821474548765,-0.262814820895027,-0.333615551065901,0.205495175894024,0.725850259504614,0.690511060256716,0.363436354227685,-0.155676089698304,-0.0894324254394675,-0.684337158892744,-0.174511577517979,0.536023354272676,0.673613814691242,0.409123962222536,-0.0886430837223145,0.0382058719004896,0.0449523127212754,-0.516859298090274,-0.667303422195097,-0.696831973987951,-0.460528295589617,-0.537567383967971,-0.0223291703571767,-0.242973699535901,-0.154238788042488,-0.329661330678486,0.0313991291068247
healthy,-0.114895570110281,-0.711786201292285,-0.1914473222022,-0.241290813513836,-0.265914955618267,-0.766243702894965,0.70779619578155,0.335742887958814,-0.0812764621157426,-0.0507523879877545,-0.454709387248901,-0.482934220773561,-0.279425330738063,0.318070199739307,0.699889520410523,0.524036054968449,0.498149908730383,-0.775635340930579,-0.278217105299668,-0.651361218855814,-0.170754665526653,0.291768329292986,0.659317362164939,0.18059641550608,-0.266834802650893,-0.582714752718,0.196180795974655,-0.668648489839773,-0.75113319718227,-0.663936452896155,-0.427220310126787,-0.640691646020121,-0.117106936715098,-0.554272772836011,-0.249364292003038,-0.423481586344364,-0.201652207510354
healthy,0.0184333530255614,-0.555674306644852,0.0967660379691133,0.0960720274179855,-0.0825067366657646,-0.541134147340874,0.864225467943301,0.272055380668859,0.0247601644485186,0.340737173287411,-0.234902192745133,-0.303204158927606,-0.113395224041559,0.33358970414836,0.780964269992901,0.757461752047924,0.289586315911062,-0.456788227263447,0.175353102949116,-0.527245070743798,-0.0412274118017763,0.570546021475077,0.718161938982334,0.457435976604326,0.10095266497676,-0.157037861730832,0.060315367935272,-0.299050550186801,-0.413269438458253,-0.522843624285405,-0.197141201899648,-0.262534013951655,0.169553809076645,-0.204043260566294,-0.0807377257863769,-0.128518945036454,0.175411007705367
healthy,0.151530885454465,0.803386497214569,0.277690291005294,0.504153209442561,0.283687040501769,0.792227681528567,-0.549407729131901,-0.0686237983770147,0.320787653114808,0.0617026608995017,0.538628122943796,0.44480229676099,0.356860775278681,-0.0352525330828451,-0.684380770335591,-0.550263995299896,-0.234462277687082,0.584917094815393,0.0863050745672329,0.5735550305758,0.381950253262548,-0.0425075889564058,-0.441942439822335,0.119119688308758,0.358263611668836,0.512335078094849,0.31040398650709,0.574642710836082,0.747167892187657,0.688304455613895,0.493880571212608,0.649442989337159,0.201289657059841,0.480677358330455,0.135888436323419,0.210848198663825,0.12309824724258
healthy,-0.167167246472552,-0.751915286598909,-0.159892313456445,-0.440851869152255,-0.307716631343917,-0.785460551501998,0.815169776155147,0.384669517869406,-0.149483952043785,0.0383746083316502,-0.559236542797918,-0.557648033578356,-0.292692659128327,0.126304711859155,0.796726033068732,0.626067361874462,0.553513867634732,-0.658230145056326,-0.144519416841516,-0.632463563124354,-0.365112494389801,0.726388235283979,0.78014591874915,0.12650243504618,-0.500733759416144,-0.389385684000725,0.114003648726085,-0.632281583714507,-0.768148993406124,-0.791061225634725,-0.458953098575912,-0.69285792873417,-0.288091237883052,-0.334938939966437,-0.301493304689723,-0.352319906435461,-0.312137198654139
healthy,-0.188916723115049,-0.824854989736166,-0.144133884237733,-0.168465942006092,-0.475995036720352,-0.687093880615097,0.659145388281842,0.298576467910837,-0.417725668467415,-0.358042633508655,-0.158912302385012,-0.210492109527006,-0.445570664536353,0.150614095335784,0.604887582658421,0.478077618108122,0.0611681034691286,-0.781987936308364,-0.0822502656611195,-0.682407454801207,-0.428455006011961,0.399926787212473,0.539216860162107,0.0654837285203663,-0.522131460324442,-0.610885549759914,0.092942256373785,-0.663730009932692,-0.71810184553411,-0.619108841171757,-0.499973058749548,-0.411842136126239,-0.0180086090110293,-0.585425448989086,-0.411203228357806,-0.421168629227029,-0.382272240907762
