group,CD101,CD107a,CD11a,CD11c,CD123,CD137,CD141,CD158f,CD169,CD197,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD57,CD58,CD71,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Mac,Podoplanin,TCR,XCR1
healthy,0.792446854361165,0.3943285242039,0.427415254127595,0.813030474724941,-0.766169599676558,0.13305581115773,-0.0300277392569665,-0.0135042746989909,0.335585823963852,0.11093667342078,0.225711923996879,0.421384207452817,0.249270096655217,-0.0284964006203898,-0.77136892055325,-0.585610487350703,-0.211385005572288,0.689361956114158,0.285610022494736,0.780166767964,0.222481081850079,-0.294177632194732,-0.783789549048095,-0.276493260124653,0.118836824516432,0.111182026936283,0.0765111909141307,-0.159157950093018,0.0302647777646963,0.695247287343085,0.197606363945486,0.593238262884773,0.325407854037988,0.755126311041589,0.532631458167877,0.703920680747558,0.430795144812263,0.460823412768096,0.293727468686523,0.500493831855339,0.0229105787655192,0.0750136616550145
healthy,0.739387897418933,0.423174877135178,0.310877892660079,0.755837913246675,-0.501915824873569,0.375293293646598,-0.10737289109037,0.2555896528499,0.423251284732254,0.520620283728155,0.43561715563894,0.676071806831394,0.604380876701626,0.303847032143621,-0.525813717099608,-0.442915729348317,0.152630081539887,0.750226180204001,-0.02530889891977,0.696789493016289,0.334609732022775,-0.184386263609694,-0.469855102665344,-0.0127123819143698,0.65258856795914,0.484912531066569,0.113202240679732,-0.118076080349446,0.400978265684357,0.564784608799003,0.107506228911067,0.681517464729258,0.438082885024018,0.734456947223914,0.702343892385289,0.47170254686128,0.569143528567241,0.439792204172745,0.580754658800908,0.611404560629368,0.514426793071945,0.520743230094818
healthy,0.617359372719034,0.0779168395186956,0.297776183891643,0.598626662388253,-0.767406400717796,0.0320390233534176,0.103325475286901,0.0115382773969141,-0.0040763856796393,0.0217228275319417,0.255872063745236,0.308570931153868,0.382225336521575,-0.362861614499744,-0.723364069902694,-0.641679154687343,-0.263391496107931,0.565356594994807,-0.0754942464058204,0.662756846413785,0.248107847368666,-0.496865669483501,-0.627344060853686,-0.257579876005599,0.266784071665056,0.200239809342825,0.198622944319506,-0.0647879308520604,0.146569861601686,0.401540909598444,-0.303450842940497,0.448152354216919,0.224014571334344,0.682741859105571,0.535893252274716,0.649304824651332,0.378224431189742,0.173643849446396,0.177071187819772,0.0874954554695488,0.127948927027482,0.0546213216768564
healthy,0.758976321991964,0.206874464606317,0.38939252876217,0.778005408726198,-0.838479580392416,0.21255760581651,0.0713417267301133,-0.122984514171981,0.227725575021389,0.0856537075294853,0.306665492941507,0.388856038396271,0.36915633582999,-0.251204781113789,-0.872148286701109,-0.742866147722165,-0.446264684739194,0.733103711521375,-0.217569531185724,0.750815703189186,0.153023913430629,-0.158686252229917,-0.764491649271792,-0.312027681657355,0.240931117216102,0.399646113833665,0.464775953602944,-0.137914264819865,0.290267300254505,0.536204114598517,-0.183526209258861,0.682984469317126,0.110353821405683,0.728437708150839,0.402185047082546,0.554260410664826,0.434740894016227,0.256044768946484,0.111841520329262,0.288952966432737,0.257599351833405,0.06128240371117
healthy,0.688755417255827,0.0354643739453794,0.268526575224688,0.690596884916217,-0.839784286688915,0.223582201175997,-0.211544886669358,0.240889401074727,0.27348625144296,-0.141670045422313,0.448234443699189,0.378863522168798,0.414044023588494,-0.128381425013435,-0.831967911512038,-0.702585896131398,-0.345551590517722,0.205608049326249,-0.287509988293931,0.612265381000826,0.137762603020196,-0.487473087647167,-0.736810287035296,-0.375674443493815,0.142807416334223,0.193133034028309,-0.0076919923475592,-0.0792562171820347,0.123565201245059,0.479690031747386,-0.337433529293504,0.5953157047555,0.216768173952306,0.669032886990437,0.357062707150693,0.512580302175931,0.149584666714758,0.119441302159095,0.150663257369834,0.293101275173235,0.0395305831865501,0.109223607118774
healthy,0.717243228835525,0.0652249551982259,0.328088646974776,0.57081946343494,-0.651085624350024,-0.0952303944300811,-0.275177504248596,0.0364900730507411,0.0073999813762436,0.126670256826975,0.348514751522262,0.323227444900764,0.30968540093402,-0.421446069497069,-0.737592399450708,-0.701721666358656,-0.498149908730383,0.60869316764364,0.0809817260007421,0.722280343159444,0.218790617620225,-0.388391364298882,-0.659915545218981,-0.247125650583386,0.016186447965242,0.347544354398321,0.411166209216129,-0.452259597975428,0.0167420605958245,0.502555634687676,-0.373740264206974,0.653867571838737,0.282540463999099,0.606342251562828,0.285451063397528,0.708753958555467,0.625911038744494,0.303440333639971,0.233844044809216,0.349666971912678,0.0100687842361312,0.11993773460063
healthy,0.670356319062042,-0.134719175481621,0.107045303368355,0.620824562302841,-0.80465889483388,0.0078091798463263,-0.322215921900614,0.0924585900939909,-0.0423222818422404,-0.111148796036701,0.421931175451268,0.269978680121778,0.132743064866104,-0.40967086251214,-0.791361151843045,-0.743505799031054,-0.267251415089935,0.640231651567262,-0.0798652150108732,0.602235322490757,0.168128188767582,-0.540832961156001,-0.662327967723883,-0.441954844387228,-0.0321581599825568,0.276786982670776,0.207335364149938,-0.127388121502614,-0.105611011312618,0.371080544019543,-0.170950996162293,0.521515905089145,-0.115615589552536,0.632424611329099,0.276012786950182,0.409449499472788,0.377123884798374,0.137878178434166,-0.0462726407961718,0.18428058858131,0.0732288868544766,-0.0874991162171775
healthy,0.641638714102027,0.0927324128648488,0.258644476932519,0.687346962107015,-0.821150259829062,0.016861018024664,-0.111636432641758,-0.0979851954268851,0.273412427372719,-0.0396306635239416,0.124287957347491,0.438436530663366,0.172778688214636,-0.124838998947715,-0.865145754389112,-0.720444721376367,-0.385246321640907,0.481084021344533,0.0391665449737643,0.750353951970606,0.291477034589929,-0.364948806071,-0.774020307219218,-0.359031482282304,0.35538446610744,0.100621814457244,0.080571849657685,0.121627398197258,-0.0377591541544777,0.323198174424124,-0.0060683054523492,0.553975645950853,-0.0449009615771724,0.657554340063588,0.384283658787176,0.373291415249875,0.240435053645605,0.0939461312079545,-0.0141781967595049,0.0913437021117251,-0.0243997979982272,0.110681619865953
healthy,0.757145644740016,0.148438966052695,0.350243878782999,0.766242724467579,-0.82946927223738,0.0766471608677581,-0.370639343536399,-0.0781815680451324,0.258575273651822,0.0660350826496924,0.473115383284234,0.531319884062439,0.329562802400952,-0.162012286132953,-0.833542761444844,-0.702872345133789,-0.521790717272242,0.731421268726239,-0.0471190291349662,0.69010384910075,0.384193586607684,-0.720244504315891,-0.799773478077274,-0.307707024323329,0.496957338130445,0.251469362535508,0.365981468549341,-0.19966545799362,0.027349533795402,0.553217013358792,0.0116497196429817,0.722274662256494,0.158063517363166,0.778390830311874,0.452990268567291,0.734974194063315,0.525937809586702,0.268694830424071,0.117080916893585,0.268774944200197,0.126242872693039,0.174400197067298
healthy,0.794686508739455,0.0774972736450648,0.033098165206495,0.719348287674539,-0.645019533871127,0.0531398076902111,-0.256713059500855,-0.0202871217868452,0.415097282238856,0.0321308957586297,0.0620461786701386,0.0888332338884896,0.445938448824043,-0.144470380692915,-0.583212291205735,-0.499908484015592,-0.0768759246016843,0.713088662189717,0.067864017081713,0.803699757680514,0.460253682991828,-0.39423975491725,-0.712228598553692,-0.312887141048154,0.428834667554546,0.655174816963322,0.643512810564834,-0.120623283420021,0.0195126886533182,0.70430658868653,0.210930518334671,0.794040747063898,0.175726428540782,0.772969124863435,0.499788157470425,0.297912664270368,0.567015843674964,0.2795268590734,0.150174552204587,0.442997491107698,0.119619334402666,0.379863351362536
