group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD269,CD303,CD305,CD319,CD32,CD326,CD336,CD36,CD366,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,-0.320153627518628,-0.182228020189479,-0.355965690238799,-0.339950148420294,0.509078551658529,0.0099507128141994,-0.290082661392482,0.208975206654641,-0.518544669882634,-0.155630146308971,-0.0595549647631689,-0.0017959916357388,0.0735339522251605,0.54061902028856,0.426198479624714,0.293339719972998,-0.290282548515452,0.0781788593830449,0.0871021000423514,-0.0229351734451229,-0.452103188428807,0.210788697084414,0.46052778412318,0.108516484476083,0.290355639335509,0.0546519128194652,-0.429236007606289,-0.0826390894999306,0.520559850576765,0.234552027676396,-0.245128903413305,-0.339912310650566,-0.183874898312875,-0.391184928500519,0.0625973225207154,-0.300984374120928,-0.146553160811319,-0.134029273919808,-0.0694792294077285,-0.214436003802781
healthy,-0.584829736647596,-0.121816017070449,-0.194240270641907,-0.555180905346296,0.676750811758525,-0.0526985408543016,-0.211876383648551,-0.149798027869369,-0.566636820624202,-0.420319630284542,-0.395513728518961,-0.185334344535983,-0.0978803902167526,0.684250299811272,0.487241161988638,0.0486403556555683,-0.536809614138525,-0.23243170332906,-0.292444989658406,0.109888210694386,-0.45240318755129,0.271625091602598,0.497276396729326,-0.004597439090391,0.0722339284395408,-0.41432225765975,-0.366980817666135,-0.0640860772372691,0.1153680545296,-0.141594771116343,-0.292789573773765,-0.436330385777294,-0.28168465320842,-0.444380681268109,-0.430966162379142,-0.169710305649017,-0.393042073912486,-0.349749427303719,-0.33466484698192,-0.307006103427404
healthy,0.641074903125115,0.249410275518178,0.369046520639849,0.814284939274137,-0.607587078663061,0.170949557426701,0.18111695142767,0.37991770910995,0.366161957747818,0.331578144345334,0.453546279686505,-0.233692899485366,0.057903917451128,-0.547071684727741,-0.494310663637616,0.0077986378918789,0.796340725210033,0.17443228759438,0.0601722539465729,-0.304767605055641,0.681894888044837,-0.235053432517577,-0.518202563050354,-0.181026501761735,0.247059531442829,0.264411401012489,0.478257104654643,0.492822559943862,0.287911184538211,0.353167664846359,0.542179664572199,0.426805954055548,0.24443456065913,0.498971229055113,0.559535421214787,0.677889491902125,0.445928707521618,0.291075249707634,0.316966739921676,0.231463847670575
healthy,-0.814739109265671,-0.228831934199381,-0.434290749088974,-0.791327822292923,0.794675375897914,-0.0368024684170439,-0.293499477045725,0.1952365169308,-0.339226301178704,-0.465096531735981,-0.368484162583535,0.174717550813117,-0.176608923829112,0.816721348411134,0.670063251039288,0.445644306784073,-0.81517575429374,-0.163374988595741,-0.359093159510065,0.0889319073387716,-0.730979865836064,0.112517896307145,0.708790495454281,0.222061517387145,-0.101223126871087,-0.298724179808601,-0.422315065263059,-0.530167514426778,0.15966058288094,-0.294871697915059,-0.554307242101071,-0.741847626029554,-0.177690637860246,-0.793802539285006,-0.425889872694425,-0.642718902941511,-0.412798512113489,-0.134796631476236,-0.29562581754346,-0.303532705837028
healthy,0.555950702038007,0.122779301216841,0.0912524875902999,0.413542927717677,-0.804437044408467,-0.344074587876494,-0.0017618509584454,-0.18536696520727,0.29914551616501,0.0819899283423504,0.2453679640652,-0.0577527755065946,0.198994595391832,-0.656462102567814,-0.738077206890188,-0.391078591401603,-0.0114863440062289,-0.163020335375658,-0.0795417947717763,-0.238564780787311,0.531736200601183,-0.448683280475393,-0.645778912384294,-0.466797926082854,-0.054760964336315,-0.0042431818784157,0.276997057248737,0.109374125422502,-0.138727004821949,-0.0990791836754999,0.236896712956989,0.438787741524552,0.1979873181494,0.335856020586944,0.307134545287725,0.441392428267486,0.436124465929008,-0.0308254095467366,0.0882499956158213,0.103305349822415
healthy,-0.67619689122767,-0.0607558378976067,-0.188519641038272,-0.707164720527792,0.583636242583593,0.431857518629376,-0.0220766111057935,0.0398768762760929,-0.375093341298264,-0.257318603812961,-0.21362168602622,0.584819045698165,0.0874013612370596,0.865495837207286,0.658516881758766,0.561223781048282,-0.518046915959184,-0.118297588176594,-0.252193352874152,-0.0053748933186333,-0.663141408966652,0.360733910789823,0.720690943509634,0.280211105011418,0.0710130564893401,-0.0358759331766931,-0.391211717343377,-0.484857912700894,0.377653962746856,-0.225355362408544,-0.492813421438411,-0.672892633030626,-0.196100588825536,-0.611923545300284,-0.311031686331813,-0.584429979616121,-0.563808648497706,-0.115361461530624,-0.391931791466305,0.0473111548444721
healthy,-0.682265212399013,0.12060663698419,-0.126020555452043,-0.645602102755645,0.769516693448119,0.348154154074539,0.0341154528586772,0.23684695138799,-0.423758397208482,-0.258487961314491,-0.138689267001645,0.441633715273294,-0.0181651358523561,0.763061714656165,0.751255436452858,0.267731036817183,-0.694771760506043,0.011892700649278,-0.186434640008742,0.109140947063909,-0.616815174729369,0.511954857954959,0.651352264284873,0.442156680514596,-0.0166446333027515,0.0492139634575461,-0.312637630396321,-0.241977492838884,0.10768308089613,0.0606016924096021,-0.389975381555591,-0.539678225316411,0.111134624905021,-0.639609413781181,-0.263606122589136,-0.478762347724234,-0.420513209143952,0.0167630223468627,-0.18531555164268,-0.0442326640120074
healthy,-0.775174526040659,-0.347181106701324,-0.394874858604344,-0.727989527447138,0.639037862475103,0.0162524981283885,-0.378195279602281,-7.8005892414035e-05,-0.394559656794107,-0.557885996622111,-0.316893808698517,-0.0045905586454877,-0.335176847760942,0.742853590049065,0.596012394709581,0.240675291108838,-0.504177792822355,-0.298705523248864,-0.448067551623081,-0.309115332258612,-0.729460582734506,0.280405863795897,0.666588796994073,0.0278543994124891,-0.305388793691622,-0.485635207813369,-0.299166381002412,-0.362047213277075,-0.16848516163004,-0.0695628099681154,-0.571459625878834,-0.773754627018456,-0.147936920674832,-0.852522206654512,-0.534731849353817,-0.553541783834213,-0.322860934229739,-0.0687486738475995,-0.265547092039164,-0.179274509457563
healthy,-0.735921651216721,-0.239582209277038,-0.517785425279432,-0.831676319515473,0.810460188264727,0.172528268822,-0.186016000863145,-0.0500001313690638,-0.494431470933785,-0.577405007706267,-0.352170129048099,0.0767792485008758,-0.194761917480432,0.789692620759001,0.651441573169085,0.510701921060267,-0.691142980135627,-0.223532027174052,-0.0538953599020097,-0.0680662342777014,-0.685703395196365,0.67201864430918,0.799194459168738,0.243453094178453,0.142985146591467,-0.493345109074559,-0.254150295144391,-0.352562857735395,0.157498394991387,-0.164226117472134,-0.609912620609336,-0.756404134427138,-0.121656431355971,-0.831961828597986,-0.528647057022928,-0.758446484178537,-0.431329096292725,-0.194723647192659,-0.339903583293592,-0.167532839848839
healthy,-0.607304639194665,-0.16309402482073,0.217927245067484,-0.652964217331268,0.745918493947668,0.0210239143556735,-0.31183925183118,-0.336627701598903,-0.0259297463099087,-0.189350170772751,-0.499818846970618,0.226572749102162,0.0411639374954007,0.650442432491183,0.429462664616697,0.190157034651762,-0.770316474572419,-0.255346064984808,0.0735290150388158,-0.119225581922244,-0.60756752323738,0.506696232238923,0.633520183103013,0.375059894530974,0.30995278106766,-0.563821168904692,-0.478454890290859,-0.60683018401015,0.376168658932952,0.0831657312505503,-0.596163580152545,-0.735059075972801,-0.269779795656721,-0.595085364218706,-0.54638327980951,-0.375893516365891,-0.40832504586723,-0.118803106812034,-0.464276045545997,-0.280304834001838
