group,CD101,CD107a,CD11a,CD11c,CD123,CD124,CD141,CD169,CD195,CD2,CD224,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD58,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig
healthy,0.73126657374957,0.376956706498237,0.330964170737744,0.757545027061475,-0.856003579685565,-0.0777992134000027,-0.123037637267336,0.284987255167042,0.110609809409577,0.270749704917986,0.306832029375904,0.0412479412341357,-0.827534872162515,-0.675677692877806,-0.259988127291464,0.712527827249756,0.21633762839967,0.668722664512554,0.132583877244338,-0.358109149112642,-0.842369517562003,-0.349147574851543,0.0805271954869693,0.111182026936283,0.058769465484767,0.569956603156445,0.536441320951686,0.306477821209754,0.666281116575111,0.398511006653315,0.679331591223998,0.348100205683552,0.369683595628099
healthy,0.711314582731918,0.445613853018474,0.183180880733667,0.718962310742828,-0.583593708202679,0.401667133895085,-0.207058648804804,0.405605366981642,0.200723154528066,0.356478800074557,0.53496072982996,0.279663353368986,-0.538401238919552,-0.492350899362453,0.194903085401463,0.735249579076599,0.0430467597011472,0.552653038957098,0.158374330617215,-0.155245110131993,-0.34324320167856,-0.0168778468620395,0.637144519732003,0.446402959031422,0.114161057472375,0.545841215933135,0.665876488101124,0.545000595168227,0.526620864249307,0.709619019758258,0.384359380996389,0.593299723879101,0.411362531625776
healthy,0.600322213670883,-0.0814282720396995,0.218807914130323,0.510518487318356,-0.787747263829027,-0.0526509662726499,0.0738687588105473,-0.0494935935134063,0.0619675177934465,0.17188895117308,0.218182826960469,-0.480239414490282,-0.764170226521133,-0.738523742596924,-0.382695658473118,0.528093562556193,-0.155340383908801,0.59574320669358,0.233411906811161,-0.671577754265099,-0.728215784907503,-0.376367067756688,0.192481369985705,0.157665970537395,0.0792560194511822,0.332057287704149,0.393706218642375,0.142804039077149,0.685651702790615,0.430699709725586,0.641432084893713,0.331832879012906,0.142952953812804
healthy,0.724918254729442,0.265441952502089,0.466555130504331,0.774857470968429,-0.837843920554969,-0.0742350693158705,0.0561187034905,0.237678475621719,-0.256915790796666,0.268451724350665,0.401671979590497,-0.12203221087708,-0.812918367456801,-0.729500422785134,-0.428570604580284,0.71479436742277,-0.101499823208308,0.75782584550503,0.237923989601252,-0.159520850291856,-0.730791817718915,-0.234855666112162,0.282785858331413,0.369102302542728,0.485074940171718,0.563303373717138,0.708300286056244,0.130902787502848,0.680309699989679,0.42783671439067,0.562111016127061,0.437412702883816,0.29930455558881
healthy,0.795934369337035,0.0990895675978818,0.209926808572634,0.726981661940047,-0.842082546915212,-0.0410112843696714,-0.270293265005437,0.214593446738656,-0.202312825832561,0.395105241583006,0.376075219378066,-0.218795529256915,-0.743007556513184,-0.731592997113081,-0.397811956867045,0.206978437439791,-0.202263943467935,0.664963272169884,0.14241378901553,-0.521061898818944,-0.782658708147648,-0.471974089572512,0.0402986344518395,0.211233513430582,-0.0474224032718895,0.474527633644207,0.649151594176378,0.215956655491687,0.682680544198442,0.495279036608235,0.591821102997096,0.215327765005969,0.105674220431695
healthy,0.69565238072966,0.0849132287117644,0.288569963514568,0.663301250721983,-0.619955140457825,0.109279290016638,-0.395949188366401,0.0119633032249272,-0.0909917813209028,0.3796428296383,0.338483017521449,-0.466657738303655,-0.817293422231859,-0.668487216666433,-0.543237397420057,0.642296857252257,0.0851621985819014,0.689557592851561,0.229544935253114,-0.393970335607576,-0.702266905445145,-0.322254714970505,0.0769460250287997,0.307705362999133,0.494547893191585,0.558751572088922,0.687518148821891,0.276218560329584,0.625461151386881,0.302544657227447,0.666438510306697,0.532936251042969,0.275419112064469
healthy,0.659993450446154,-0.147342818331749,0.0527919051844556,0.613930386807358,-0.846925247528317,-0.34138437274549,-0.332722929995293,-0.0106992963337149,-0.264576024420153,0.417923368390404,0.251184254890806,-0.379705109290962,-0.788596697917143,-0.756864240290102,-0.245479683006608,0.62667487740022,-0.16010913917073,0.574334418361355,0.128762718298456,-0.552846732638494,-0.683170687339654,-0.454077061947376,-0.0510230519226584,0.325939054298521,0.226473407992858,0.350908419072517,0.499632142882177,-0.11546937180741,0.585850891885019,0.262881116636701,0.363882691793165,0.373717783617304,0.111673938647775
healthy,0.735906425796783,0.166610275006336,0.304330673076386,0.739266263287789,-0.844378423103556,0.0582436874858543,-0.146760314852873,0.33076103973816,-0.215484777302737,0.284504954161151,0.510178009413128,-0.0883430495406894,-0.868803903013864,-0.698317460372464,-0.392064840608003,0.565971905040173,0.174380318872642,0.686757355979862,0.362547547527068,-0.367980048340073,-0.760737447962944,-0.254713648733806,0.4138498000242,0.175842951700115,0.248336838099248,0.414465785075802,0.676630481361889,0.0585179343133545,0.72808482316589,0.436156358419654,0.513071128550697,0.277584203348424,0.151358791190598
healthy,0.802696854838636,0.180331261837254,0.454801113280553,0.804512900083171,-0.771583104959597,0.138549479980333,-0.391359411056306,0.277991103081799,0.0520579580940285,0.505170582063641,0.621603436433042,-0.0942928863704807,-0.808146298247652,-0.639160596621204,-0.45827818314497,0.765793385112361,0.0614811336355338,0.69532173700891,0.355650795769363,-0.737873770362325,-0.778596616454202,-0.264833323777862,0.499064252823405,0.224116443302995,0.406950086171891,0.578854680579685,0.788085556443624,0.150751667198683,0.831157463194826,0.487565970047435,0.699699356411583,0.559931376628994,0.314831952459074
healthy,0.817921860563009,0.0320297520528296,0.164561102290719,0.676967497003411,-0.567419060939532,0.0634555922449969,-0.418265243497083,0.352016012753439,0.265244595233064,0.112794396448103,0.0573057813602156,-0.105001668441758,-0.549413531652395,-0.504861705692076,-0.019034183254744,0.623105457193232,-0.0244755471442244,0.816603194157036,0.408052386678058,-0.331865852324479,-0.668746327080939,-0.230112765109489,0.327457050214028,0.591651666727871,0.527750551889751,0.68098882623523,0.694509177097671,0.131194284189227,0.694113437154947,0.429710572682674,0.284454975847263,0.592789291114735,0.416150606394503
