group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD169,CD195,CD2,CD224,CD226,CD26,CD269,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD45RA,CD49f,CD52,CD58,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Ig,Podoplanin
healthy,-0.773038337311085,-0.36298882604571,-0.409873395456692,-0.214096257098559,-0.810296914934393,0.828224059721515,-0.278410626201649,-0.20340956476168,-0.343449400314509,-0.162855207388084,-0.274511165705232,-0.0543586801750293,-0.155284318726284,0.782150001047907,0.68632831358281,0.160289416072642,-0.831843882920094,-0.72583776753142,-0.133047862816497,0.341894633952302,0.819887788795043,-0.0911259954812101,-0.0531084544102661,-0.547044649335278,-0.473616948446108,-0.629551495164815,-0.429780498611473,-0.717955019579401,-0.522762647637352,-0.38066429648834,-0.48826687822312
healthy,-0.761759788372603,-0.456817822996163,-0.28371229266012,-0.480007025998539,-0.715124433639218,0.540169633832907,-0.458762518855598,-0.315103097961241,-0.349881355951185,-0.626704677514952,-0.573587749950737,-0.390515765762668,-0.432783638630578,0.501838950601476,0.433188759407802,-0.24335707954111,-0.765900843248358,-0.57648343300627,-0.225654115400258,0.11988799783434,0.304927252060538,-0.625576989634167,-0.161421446477465,-0.57879161264445,-0.701636176217136,-0.595169768174018,-0.728936804782651,-0.430688965437816,-0.62108399987323,-0.434175687287772,-0.595682464833422
healthy,-0.558947996955239,-0.0782125390994118,-0.22067407970926,-0.167173879585443,-0.634789917804334,0.825228205585939,0.0621617459332087,-0.0764867440857118,-0.222626960651427,-0.251499818495316,-0.266981578066176,0.448206585262427,0.114275853433878,0.761380480281551,0.74784392246242,0.329105018600719,-0.683962100683563,-0.595377278555319,-0.20329384437882,0.564554721719641,0.734448608485677,-0.186199324890048,-0.200970184136663,-0.399137349719045,-0.384284022573434,-0.61810436904741,-0.444391801337999,-0.717277716359246,-0.295419056560978,-0.0811643238296816,-0.0863002290078794
healthy,-0.838960962666089,-0.272693998122989,-0.440142980284062,-0.358629911100898,-0.787635946869725,0.748837462239933,-0.279716005772015,0.11807755166069,-0.381194511683646,-0.522960364682331,-0.422726323180329,0.178265916767799,-0.179903052580689,0.801340403218054,0.601660650925394,0.438289859210502,-0.781566792639583,-0.758267762939448,-0.286931186611338,0.0329776843847892,0.624980339690446,-0.318979514186218,-0.532948141748573,-0.598159100337131,-0.744330597139892,-0.813773451276358,-0.46968975493973,-0.662188081749706,-0.497354593355706,-0.300883379918822,-0.319057264567966
healthy,-0.870932130502501,-0.129123093519942,-0.270738756742029,-0.276379409416577,-0.796435135043762,0.803012123068163,-0.244991248608369,0.0620887111073605,-0.352689430179758,-0.457281657680045,-0.37333388478655,0.184247625574938,-0.261484532683475,0.707428014325172,0.649956108647253,0.343945033143511,-0.27856252926169,-0.646255865535949,-0.244670803893131,0.411474392792605,0.692774691382341,-0.131144462865135,-0.006352245932669,-0.583901641456891,-0.709229325848951,-0.781969540262054,-0.563415476221971,-0.675387475988521,-0.264525014802318,-0.211799431471702,-0.416577689049462
healthy,-0.774423387006006,-0.152916283853618,-0.419662152152961,-0.264606201921711,-0.710730856284361,0.622971660214821,-0.126046349442017,-0.107667565945451,-0.409334227225906,-0.438597712844695,-0.330699338570102,0.170826791869209,0.0653095807033829,0.67149304822203,0.598694872312764,0.362644383423143,-0.759252047420328,-0.695269200178028,-0.267782509058942,0.22850042062205,0.574495005101803,-0.171165647513044,-0.516440071337221,-0.638590197741432,-0.745663492089602,-0.733405747287901,-0.308282367044483,-0.791000886137585,-0.726752923866916,-0.328266152755108,-0.429077210341605
healthy,-0.697785499404848,-0.151334520159178,-0.288666004685603,-0.18679633643518,-0.55796519593386,0.41122936943627,0.0100195325109462,0.190772028312832,-0.535206843593507,-0.354564236031041,-0.320998130747326,0.312868638905904,-0.104664187885475,0.610066090449179,0.453631527052861,0.189329903247647,-0.501776903517401,-0.557077737698139,-0.428941350528608,0.303636060448529,0.466357729260707,-0.194352615970988,-0.42190233696147,-0.447471347342473,-0.71418018683793,-0.748626416331768,-0.394206882345916,-0.470724856632633,-0.464617543214873,-0.223288414670929,-0.304865819685111
healthy,-0.774925427812046,-0.211325652109655,-0.373739535711481,-0.29014217939328,-0.757529043123277,0.798866383059366,-0.326236623715732,0.153899125241857,-0.329856638850129,-0.498408073305134,-0.258833688328684,0.132023928950682,-0.267863306967471,0.864902730529426,0.685447131987043,0.381257882940077,-0.596361912274319,-0.715065948592088,-0.329030865637992,0.316914783840875,0.728494584316343,-0.398487915988563,-0.290117685763752,-0.455328158834201,-0.701892359642381,-0.75569287083442,-0.437275219177811,-0.515131242782541,-0.27943459337167,-0.201128237540052,-0.149172992328212
healthy,0.684545484918698,0.087263097347885,0.373967370691287,0.179017809823218,0.72824965959512,-0.782833057516578,0.30411047512578,-0.0222673889275122,0.317572929103329,0.457562357231857,0.280473583735122,-0.198999469555143,0.0504964727305459,-0.80828420829294,-0.716275261520161,-0.446068717766188,0.722099926802784,0.677858134870271,0.210229744472468,-0.734781561398254,-0.757367236109267,0.369805561825411,0.289856275733261,0.443656352516209,0.632347254661294,0.689995927565,0.416285267816855,0.703732156466672,0.641156225604089,0.250154864229312,0.223087607569967
healthy,-0.764330645873199,-0.0616664766534363,-0.0191523090801628,-0.378430836647236,-0.652589166086391,0.581911820659617,-0.38074051939412,-0.32986509152214,0.0400058943067162,-0.111829728673819,-0.394816432835143,0.0947621440369767,-0.0350724131126732,0.567231355982145,0.545955100341431,0.0994212678742936,-0.687486746123771,-0.82213323836126,-0.440586293183471,0.380480805815903,0.674800820577145,-0.440037628891088,-0.581944985091143,-0.663546405503942,-0.732847263306884,-0.786539638562105,-0.437291525126731,-0.3974626882221,-0.525410135665048,-0.293037006788996,-0.486655214869036
mild,-0.688568926350412,-0.489560050223099,-0.0452710329662945,-0.364989958199072,-0.785311532556996,0.606636299504321,-0.268525885584888,-0.277374977046283,-0.0007039279805663,-0.51091292601768,-0.500296076373628,-0.292841177559905,-0.396916908775101,0.294969904086469,0.357432825963247,-0.243533387852476,-0.636234791354889,-0.490748799849926,-0.035847411826387,0.298471690288273,0.423269154611279,-0.48546424709939,-0.348981227024234,-0.51206592514647,-0.490097328170653,-0.488998209270168,-0.719284148698599,-0.387093329994211,-0.357744451620743,-0.394625817008102,-0.206041938998215
mild,-0.30595531611827,-0.519570161908368,-0.195407910213162,-0.291378413276698,-0.369859757859633,0.471930275671478,-0.266981568292495,-0.164127953407756,-0.114593770105109,-0.315610337798779,-0.303896617205969,0.0089630012999153,-0.219367511998116,0.409206030643887,0.246704406448291,0.205717255864729,-0.129835212695225,-0.403818329333331,-0.0016851693570347,0.169911110150748,0.374513542506477,-0.380523960014822,-0.272653286852492,-0.396872388892404,-0.486786097082236,-0.554330867760051,-0.201107743291882,-0.151833231749565,-0.322032115449176,-0.0990654194407076,-0.207897820545897
mild,-0.624281040681616,-0.0965774455220221,-0.234085695955323,0.0583275367097331,-0.715935263555397,0.672610488455692,-0.0984662087075567,-0.15866770199234,-0.441877927189853,-0.558372776955014,-0.127836730255618,0.306626209210279,0.178385320442788,0.746527890246012,0.693131422812041,0.511877987614096,-0.628317929113672,-0.686396675321052,-0.184420703453837,0.445604246002855,0.713458666761328,-0.248893221559103,0.161193144061398,-0.493618351656893,-0.553559614765825,-0.724338374862349,-0.432037256952364,-0.538580678725031,-0.58556028761468,-0.377844016345276,-0.0119674187598669
mild,-0.587087723555361,-0.0190602616656741,0.0047940418320656,0.106416926120891,-0.512081945359647,0.823612741838974,-0.257061873670625,0.331848764303984,-0.25678453630611,-0.368060619751806,0.134377722687365,0.295278193115125,0.164357793073031,0.802052522254118,0.714036742482128,0.289953790754655,-0.511078341924456,-0.406663816008485,0.101862516155054,0.53107204687109,0.660467961164711,-0.179369601074356,0.0023826329053973,-0.316616605141735,-0.411555493820733,-0.533689193507571,-0.390706306896766,-0.244332676577665,-0.252867251438469,0.156893260224204,0.173440168118306
mild,-0.678131006094413,-0.467432871522225,-0.240631096110582,-0.726582843300896,-0.640659303657292,0.331868527078845,-0.670822518316376,-0.608953420247413,-0.385265608462366,-0.66755048631607,-0.549746497534025,-0.333422695966811,-0.697141434742801,-0.048089930502946,0.0451549079039722,-0.145102159108124,-0.73734002781815,-0.352985489595615,-0.2734805395283,-0.596069471043926,-0.18275187071513,-0.598207404462704,-0.66064455121042,-0.504377706972959,-0.534570003270542,-0.3755779516613,-0.637560323963057,-0.313057706241613,-0.153096761362732,-0.553807881527677,-0.665757244013143
mild,-0.707179424363111,-0.371099099121385,-0.465961656864925,-0.400326211684178,-0.645971030648968,0.189387542320893,-0.411995047296179,-0.446618554042025,-0.695767163896274,-0.557555371930202,-0.477810903850272,-0.0793600110343436,-0.215957955933582,0.220642584076036,0.191791376346083,-0.177329772844376,-0.65597643349023,-0.6840692684368,-0.546732705560301,-0.278909650949876,0.197322687156321,-0.399733244944732,-0.575100912276567,-0.563372870246783,-0.719902678525955,-0.692691968561799,-0.603165829848586,-0.601439356956173,-0.223808082611659,-0.564438399204089,-0.432840942391419
