group,CD101,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD41,CD45,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD62L,CD70,CD71,CD82,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,0.696562986546592,0.216912950076753,0.705432908501239,-0.828282054543987,-0.0686013848131866,0.29808126418823,0.211377220524235,0.172015266485778,0.451216717714964,0.304288648086816,-0.0932119658948465,-0.752299159893345,-0.55180634337395,-0.362357339703647,0.563604369949484,0.519259869519079,0.053126348012167,-0.353997611339841,0.660412403160866,-0.088481962117069,-0.778864428055334,0.0913224657423409,0.147376609975784,-0.0099592072321133,-0.171939166288715,0.585385918894245,0.0998748329627482,0.26610047504759,0.206136558280733,-0.0581171854630864,0.629692626635703,-0.0896412421301703,0.699424538729598,0.457082965470462,0.596227427810648,0.206445757768432
healthy,0.726807582007312,0.180906696330001,0.754654567806395,-0.580885473940071,-0.150778953446051,0.43538089426953,0.205313239025926,0.377881776080423,0.553539422927023,0.653495140172643,0.226864431646352,-0.422282119538995,-0.485271142760179,0.228572399277987,0.7107539518089,0.537681063638247,0.221304528213459,-0.0917007786309892,0.529149788881402,0.180121326575016,-0.319668890507954,0.0999261679564479,0.698393506174968,0.496095710785576,-0.148756781967481,0.544514561383897,0.427415108221611,0.455340426033488,-0.21263178375534,0.275340565179073,0.683445378349426,-0.186221880943649,0.603063838981362,0.680147014400529,0.592147103611274,0.53286272174455
healthy,-0.522704426848515,-0.157163062999791,-0.569216491204133,0.873765292157065,0.0047724542729285,0.160973334807667,-0.0990203869196923,-0.0713690966858988,-0.110493396402226,-0.192743071396046,0.549896901744853,0.789926436320777,0.795139266564193,0.37498450530118,-0.582305502300438,-0.583033302691313,-0.161692270606318,0.663340526666246,-0.0689067147444727,0.259504110706757,0.781249673200852,0.190133933858558,-0.0199771492767944,-0.165121578307563,0.178315964542083,-0.280277043398726,0.191659176863385,0.103122564482252,0.327219451810455,0.181029819962906,-0.251592162908237,0.585182506161032,-0.525171997298693,-0.357810179018288,-0.556119545183817,-0.282959122014801
healthy,0.646250765716458,0.366663388118559,0.679609520591696,-0.838451418247719,-0.0784390564479437,0.220926414937865,-0.350827001097669,0.2098897324847,0.293561487960759,0.424252338118226,-0.156921706101284,-0.787112425266685,-0.762994137464154,-0.350966031534328,0.704685952980394,0.660416346364921,0.129944731602783,-0.278954849574931,0.242712230526964,-0.0065938184269058,-0.737824598702409,-0.0048681406035102,0.319086056507444,0.329514297360625,-0.29216037627229,0.502551769241081,-0.0187554336891511,0.197921398730541,-0.184966259773721,-0.284398330781699,0.618774150611598,-0.34475421725619,0.541341584194008,0.419605224343736,0.459232179952761,0.346090194948187
healthy,0.469286113111777,0.220757280584615,0.387497875303784,-0.5632346336586,0.0459980434774245,-0.0656113296925087,-0.221033967094788,0.176897664287966,0.0659514263394623,0.316547277573867,-0.287113124456019,-0.409636215844002,-0.523823335421211,-0.208970587866077,0.035879252427266,0.517556262157524,0.258946721304551,-0.562165805532566,0.172685851091084,-0.383739560022499,-0.47663541287521,-0.201004142429948,0.110693717418344,0.262479921484478,-0.199022185359452,0.328672679235725,0.191460567234629,0.0977749188665005,-0.217000490687043,-0.303786152996092,0.342635833309089,-0.315321698042789,0.452273284421676,0.242422279888872,0.108875571859974,0.206151075924785
healthy,0.52031571314466,0.195921932200003,0.510195155573253,-0.550575186046916,-0.0816316041311625,-0.062283176583384,-0.195155015714818,0.34300747616327,-0.0154939409428832,0.257810994883808,-0.288254937066856,-0.696190820251518,-0.775549622460667,-0.492073427774901,0.312598023618954,0.657667785278788,0.0368036647881099,-0.454864213934387,-0.362388224133215,-0.187770837011423,-0.665777739148592,-0.119463436167686,-0.0607595770635577,0.256381256962342,-0.36792794988717,0.30581045004399,-0.0193282001476532,-0.0293745645084014,-0.559640272328094,0.0998090595641181,0.455055682383496,-0.423584569393773,0.468353670224009,0.0601264174576871,0.499083892443953,0.459510008447919
healthy,-0.497681868660577,-0.177094300478062,-0.648398257666592,0.664827485602888,0.162000663909472,0.0225408442052328,0.0763427010695632,-0.454957076137435,-0.136568971820716,-0.13789684331929,0.292280302071824,0.567005797201615,0.695833968986123,0.171884049710723,-0.581035864972371,-0.63252464255457,-0.0509792919317455,0.431910102009978,-0.112328164921211,0.0739628362133598,0.680625814409777,-0.15649802384873,-0.0089686558881629,-0.491030188653901,-0.0418615839045311,-0.308493460881609,0.113569890682957,0.205155110298679,0.248039896205567,0.259306186706877,-0.350221357616366,0.582783033864654,-0.360080099508722,-0.229696990022119,-0.345633141766048,-0.404191679126598
healthy,0.781408368890045,0.318179060524716,0.789262150882508,-0.840768293745076,-0.267402377381728,0.303089973629978,-0.111424916822414,0.315008446038116,0.584541440160804,0.312990985546304,-0.0323893149525702,-0.81730203085455,-0.598483038104997,-0.407669771564551,0.627956983717317,0.580547259360028,0.349235866516355,-0.403353050229482,0.329040136829486,0.106009210894611,-0.72125925761569,0.124516497885721,0.431530459008611,0.139530625667249,0.0075949368873766,0.508673594683973,0.0306300012483702,0.0949645925840772,0.022545987681726,0.15660037176544,0.693616806407854,-0.137003988723357,0.742211356000215,0.45782624781614,0.4509596471308,0.226608528194123
healthy,0.173605531750514,0.231651522067705,0.18307170213147,-0.0874136810927022,-0.0205828660031568,0.120157613715578,0.302411347204623,0.38256254442618,0.291393644404743,0.383048364746493,0.635012788882898,0.0196817336062231,0.117490064770926,0.126825043379618,0.122711084594893,0.20298163143036,0.375737193465668,0.0319379511594633,0.416955349863136,0.301656021846384,-0.0420990074451101,0.0923913117434351,0.35139238840526,0.0673500001527007,0.307551530577725,0.40442927766241,0.188568467830805,0.321459397182903,0.0922131799690862,0.127112165202833,0.244077039148666,0.17965528460686,0.183775843677142,0.243843708995468,0.216990152034866,-0.0601490480747164
healthy,0.421421824606233,0.0241728172856424,0.574578507151926,-0.504861705692076,-0.450538796236056,0.138928986366691,-0.0711952560859288,-0.117054283341873,-0.471057231893035,0.0007355685753798,-0.110586863571639,-0.568149800535225,-0.531095435311977,-0.330049041679347,0.254136666831076,0.614940915509678,0.140980261523455,-0.313887492165386,-0.226785370856817,-0.2908924913313,-0.70011961156128,-0.120639204479534,-0.114968095027471,0.348823345333629,-0.0859761700972488,0.204535333627944,0.0876420104988766,-0.190294419294853,0.214502425507896,-0.110994218276175,0.35038798982555,-0.296459489970347,0.588850263330128,0.125917771083004,0.189513749300704,0.36763981812302
