group,CD101,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD45RA,CD49f,CD5,CD52,CD54,CD58,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Mac,Podoplanin,TCR
healthy,-0.700270882341234,-0.707701181518928,0.90112355156872,0.20182386931388,-0.279714102212808,-0.0059757418219157,-0.248899117013036,-0.165069339009103,-0.215305155813722,0.0287957325596796,0.812232693395904,0.775006307713608,0.240345107402517,-0.656090564661756,-0.63407051359562,-0.039554770026526,0.455106695161101,0.875396799513464,0.0432241564010938,0.0168316426320512,0.0346080367750416,0.331444117726413,-0.511255597417149,-0.465155363219342,-0.268028034904432,0.377951550905192,-0.59727570186254,-0.359307464496819,-0.636010718879426,0.0074837685689781,-0.312759491218108,-0.201483447195584,-0.346642827620544,0.0421975455834308
healthy,-0.419798308366093,-0.473817910749777,-0.096388519437367,0.1537426675187,-0.369561307633146,-0.438322055461241,0.0330181945329288,-0.582588048421594,-0.500210359471984,-0.2992255437914,-0.125413573144917,-0.110197950591909,-0.450715326256674,-0.458753599788084,-0.448036361416625,-0.606967925442991,-0.468012463825072,-0.149447591441862,-0.342901287645498,-0.214205643488301,-0.322997540824711,-0.298405981534684,-0.518876190909081,-0.483626460233342,-0.342012349542696,-0.39201690951251,-0.622860688427905,-0.433566633440119,-0.606611576939218,-0.214175685529248,-0.36014127387926,-0.453604068777143,-0.446969935187072,-0.42621197571232
healthy,-0.627133193574983,-0.534668103756564,0.825570274154777,-0.155540296329533,0.0659621916591494,-0.0417289682110751,-0.259941892000083,-0.195236835730663,-0.332847412996594,0.427736949523615,0.71563108909824,0.763085157771878,0.290961680706465,-0.498604920207772,-0.656206732738912,-0.236501254449296,0.612662080536613,0.667314633976341,-0.147560444781147,-0.290097576314219,-0.155284584153774,0.252990721150932,-0.306606394767977,-0.359788753777623,-0.121445199668465,0.451174128370793,-0.625981644629936,-0.370054540513976,-0.55613180801833,0.119280974289002,-0.352632043549753,-0.0875863818894096,-0.0753480518387054,-0.108911841871718
healthy,-0.745416932498753,-0.766546184625385,0.681274465529938,-0.112458059844447,-0.187302973968087,0.140804912922617,-0.38084766696873,-0.437171610957778,-0.293487391416027,0.0790176224158964,0.709008452397168,0.465128835957258,0.385125720653889,-0.66956689920387,-0.779540336426388,-0.23279931770312,0.0737523246397959,0.5183443148495,-0.169236330594457,-0.26549930751839,-0.449987331719457,-0.0390549401629207,-0.502985147752722,-0.62600119000099,-0.117860842465991,-0.025715472993408,-0.81165453228714,-0.404348880509518,-0.567861806510625,0.0519153715650072,-0.255628648115125,-0.143865468184469,-0.214587703225025,-0.18793697091471
healthy,-0.829742956659487,-0.744598341954749,0.826615255592233,0.261024486319761,-0.271442504331163,0.144051343111321,-0.443073584517044,-0.344896924536245,-0.353728435505161,0.21870120050966,0.765707626415942,0.718189241920123,0.393015910588151,-0.210541446534998,-0.608473339115569,-0.19348473227122,0.497691784633942,0.72721837511089,-0.0131932813596644,-0.202390005093177,0.040769869349676,0.0040532650798093,-0.497769897104297,-0.650803846537121,-0.251269301649497,0.513889826861859,-0.741667733741769,-0.522417930892416,-0.604406677343547,-0.12317940122374,-0.306376278642264,-0.119698366331936,-0.357598731583443,-0.0715226678725456
healthy,-0.598374933219714,-0.606005336233095,0.769453859614549,0.211260676380501,-0.0027133265046226,0.359616920598947,-0.407658099942735,-0.204877572929356,-0.337904117188187,0.23632261478902,0.727570115148887,0.833353826032498,0.549799996851977,-0.460765181715313,-0.708477292120482,-0.062016565016328,0.389103573402119,0.769622317330259,-0.0934948561574427,-0.333307597712125,-0.291656449830935,0.407899490542223,-0.401806892792841,-0.543403310293331,-0.203759818271295,0.423584569393773,-0.536635455309913,-0.146311600334412,-0.542472126704664,0.140964578071492,-0.439365471112589,-0.0124844869918678,-0.425862702938934,0.0228064028481045
healthy,-0.635311090724304,-0.59631761748658,0.88570326419962,0.168181612317095,0.101750401251961,0.328697236404502,-0.370596814777945,-0.246623239222394,-0.161373151038552,0.301700932359322,0.802732835677978,0.764941158021466,0.251761180466692,-0.52673887236028,-0.595202263745529,-0.106885659635511,0.561205314147439,0.682004913199404,0.0765007918515322,-0.279044011613457,-0.173767386538342,0.0262163757848103,-0.338628427634265,-0.451899689573876,0.0677110008055482,0.536075861980658,-0.522642629811798,-0.219136069981648,-0.232447486199576,0.129518458752732,-0.332232134953972,0.0414157796439019,-0.121842831567907,-0.032092936456222
healthy,-0.808323751848355,-0.775502345997652,0.804230187355329,0.147209633521509,-0.37532981612141,0.156161296121864,-0.315572139294137,-0.555693557543171,-0.26317373054902,0.13465862732408,0.851146300998235,0.63522348446318,0.361302526271898,-0.624381301392692,-0.701658301830762,-0.3835676802706,0.312358348093258,0.715479936641206,-0.408149478275127,-0.187504696236446,-0.284946407628373,-0.10847814558452,-0.477501094008279,-0.696823343275989,-0.0721803402283513,0.150746495555345,-0.77897099569026,-0.457343980247969,-0.527928338665086,-0.0488096661250257,-0.258656255402297,-0.13317377670535,-0.178317625775806,-0.118662928579614
healthy,0.728456288427288,0.719015699239828,-0.766600345211618,-0.362342609509104,0.122687051911587,0.0375453547419652,0.447266117388018,0.575819815326552,0.262821179561072,-0.0941633056972258,-0.790878647148485,-0.644834594120193,-0.488863443656057,0.72242657211805,0.633517934520529,0.468064974253823,-0.729278321930364,-0.758827256577049,0.460069255011735,0.110334859446577,0.331199138636225,-0.239132548510288,0.565833686152443,0.716779361266327,0.0232005032182504,0.20299864570283,0.823873560498353,0.386233502232116,0.816189027908292,0.203148226515655,0.510900218402644,0.109788922600947,0.258242431652537,0.0948103779931736
healthy,-0.823918080388442,-0.709972006552608,0.637681427683742,0.333431904868927,-0.375671488810471,-0.303002501494995,-0.13946499265258,-0.0398729546681112,-0.426261989432632,0.0982994342859012,0.530677262769565,0.388002364657973,0.145435943897898,-0.767680983212689,-0.74452828469532,-0.390774492827726,0.299027827135932,0.651316724591861,-0.465749343433973,-0.625998486331923,-0.626738343145355,0.0526122831938388,-0.676215111087719,-0.724368648087539,-0.129346477369661,0.187121707778313,-0.811663427436669,-0.438216031522348,-0.298465719958989,0.145230717830882,-0.574195589747471,-0.175048952693357,-0.487022086497283,-0.118112319166097
