group,CD101,CD11a,CD11c,CD123,CD169,CD224,CD303,CD305,CD32,CD366,CD4,CD45RA,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,CD101,CD11c,CD123,CD141,CD303,CD305,CD32,CD366,CD45RA,CD95,CLEC12A,FCERIA,CD101,CD11c,CD123,CD169,CD303,CD305,CD32,CD366,CD45RA,CD52,CD58,CD95,CLEC12A,FCERIA,ITGB7,CD101,CD11c,CD123,CD169,CD224,CD226,CD303,CD305,CD32,CD366,CD45RA,CD58,CD95,CLEC12A,FCERIA
healthy,-0.811565692052288,-0.532141898750896,-0.85926834777783,0.60900363077765,-0.458231066831997,-0.433270598260391,0.620086016837892,0.372713840866974,-0.632806500306079,-0.816037838762434,0.160871153983654,0.674915403808103,-0.533021913223061,-0.786071740103807,-0.657067701352114,-0.689132431152021,-0.497102722942971,0.796096814284016,0.799944284238275,-0.801314462094543,-0.0899661505613206,-0.79988661734557,-0.661090973216604,0.7397713644781,0.709353327229227,-0.85621779894165,0.595904241791836,0.721404469652294,0.688842465473677,0.73532208477496,0.735094940271016,-0.865166761636129,0.383873685286334,-0.744706033308397,-0.60158641840821,0.636293200298426,0.60684796957545,-0.831592193977842,0.0755774158915326,0.592752547084848,0.592079141620832,0.709720401109177,0.561025594459703,0.245985369002047,-0.805076874411665,-0.795058773123253,0.807635897743982,-0.334223099043095,-0.143394155771762,-0.271486890150852,0.697292464251247,0.623582265516371,-0.824870482935398,-0.782488520119238,0.767623563671854,-0.599945160436303,-0.51238955472492,-0.623073199734968,-0.6509149547463
healthy,-0.646058069783956,-0.300877711926149,-0.568133740570978,0.443381034334019,-0.316184757137069,-0.427185669037805,0.319981575457104,0.194662525012076,-0.540871065291719,-0.364068533170067,-0.0892390127617009,0.044655777426306,-0.513788979774674,-0.43090525571026,-0.438148415785648,-0.422374983973677,-0.456517981233895,0.65445527539122,0.768822730780553,-0.458214771999667,-0.148154831610892,-0.491928970097755,-0.505371495200547,0.784875435354685,0.658143081724504,-0.438463722255398,0.702786705313043,0.715646856628289,0.441815483382388,0.66114825107819,0.712022149647134,-0.52588985317552,0.368182230579812,-0.613557053795598,-0.50275506341275,0.699965722183229,0.586963815729466,-0.504908810789784,0.0501677689569742,0.526681856047623,0.599052514395636,0.673031208754268,0.368813162868278,0.489418781267122,-0.676982096337643,-0.771157439351915,0.554449414490295,-0.560908248783206,-0.66417274419565,-0.751507032052106,0.360914103624648,0.445285908732556,-0.746735870619226,-0.606146659106744,0.241405870525117,-0.702047075998106,-0.805494748658425,-0.583606187889823,-0.616718164072205
healthy,-0.75087805264145,-0.4301511659449,-0.851133290192012,0.469550194402516,-0.179335884453797,-0.407113800640251,0.507513572479642,0.354824729938183,-0.783248308407278,-0.738918689590516,0.187384742625988,0.440176393912232,-0.561438395553596,-0.705010077096977,-0.797024504854103,-0.681641919263233,-0.533918588772147,0.698535707783219,0.897316067321817,-0.542435233034113,0.216318544319477,-0.469032204394187,-0.310660478941551,0.867317345006588,0.690921115455276,-0.51601924520203,0.53616201205777,0.639313355237147,0.680869360688888,0.537511399841007,0.3101647545886,-0.550363893790383,0.0458311177643149,-0.58397464375659,-0.581164993390716,0.266196099233521,0.55403959653643,-0.50457817178456,-0.0294016237513641,0.255973026750186,0.394182210412697,0.695598741663758,0.449224416730292,0.3017529585187,-0.33524693008267,-0.533848435924062,0.76625802766527,0.19640653340761,-0.148695900477464,-0.0684891903510596,0.698219646559098,0.520577732644164,-0.610909853832913,-0.374344485441043,0.627405047385762,-0.257217509530382,-0.176434282866085,-0.401582778692479,-0.590492270324946
healthy,0.706217529381012,0.267630000030818,0.644775184204475,-0.736866539161921,0.130438954643219,0.335256771555732,-0.698782659164406,-0.545242778150133,0.745860016028732,0.488367194340313,-0.415189408398836,-0.62938261523316,0.598190299936536,0.674039388483636,0.404582095921047,0.600958603639185,0.234626047697583,0.762453036729422,0.802251227200924,-0.769558765991671,0.105091493146447,-0.763069134566513,-0.603455746784736,0.72502199966428,0.711103670726373,-0.640600474062422,0.660827330692378,0.776728555437356,0.555882169861033,0.748544157608331,0.722773409885352,-0.565499888680353,0.158468774957294,-0.650621627872365,-0.499187412827181,0.633738813253549,0.654903476817746,-0.505207876363889,0.385941301393212,0.396988826661332,0.595927185731988,0.824058450848308,0.573786068649008,0.420553225142945,-0.129640450230611,-0.158476644746662,-0.239398345742592,-0.142687728966155,-0.0493973852057019,0.0319514423967942,-0.0922876833177134,-0.144240877253218,-0.0727605051978854,-0.223664704787122,-0.135873248157513,-0.0752687767590305,-0.0312680894820975,-0.276963217558342,-0.229129965640204
healthy,-0.832883144092148,-0.261843943557722,-0.793349337498703,0.673666037532169,-0.265334754341885,-0.450230247316707,0.602230324623838,0.572145591321978,-0.236155246184463,-0.644279407341209,0.39332818648425,0.620674721845298,-0.74346766643546,-0.772443658720895,-0.525124879427155,-0.664021344860282,-0.272936979793404,0.642409001278879,0.593831800704741,-0.862812854156411,-0.155701647921327,-0.762257767768106,-0.7868347984297,0.137836128074747,0.656551833806223,-0.754938541629269,0.529822257011603,0.539517536036611,0.427012201637629,0.660906309732587,0.660867298120164,-0.848931362389577,0.189645637167069,-0.804599032905876,-0.743392884163293,0.139007187008137,0.654000823810686,-0.728503415942867,-0.0592953283969509,0.418268966315342,0.535788723869841,0.601733449852301,0.443555214352617,0.167868524505299,-0.798524450942077,-0.684333176466545,0.742659809525605,-0.265710615879687,-0.30095235080132,-0.277151857135499,0.631163139150353,0.687463710785496,-0.167187349852052,-0.683900499524138,0.653053161379597,-0.52369660757804,-0.664480824412161,-0.713685456714616,-0.620949690058534
healthy,-0.717480490902623,-0.484014328542846,-0.581993355472192,0.582188313100235,-0.123456355960331,-0.574825208980968,0.656340308860943,0.518220026272309,-0.782212575551483,-0.732156664161459,0.113359948931978,0.500200669789804,-0.744831145662456,-0.745280840346319,-0.336492773644909,-0.734500822842043,-0.547001667643969,-0.584376471260966,-0.294206199917009,0.301772636489883,0.140640960196651,0.625199639780283,0.555134004323315,-0.34321206112716,-0.643864734239827,0.480101719173998,-0.528777794502066,-0.594704660365578,-0.523161978489732,0.664689680973445,0.840775940207274,-0.812891744115292,0.048839877083208,-0.637130930615785,-0.585401092435875,0.730431801172368,0.627324871356933,-0.672716662575477,0.532470409432933,0.619937423593449,0.692274414119863,0.607173508076917,0.642122027369375,0.541637737584266,0.669672184382491,0.552275557500777,-0.775366238338261,0.0310799217802233,0.288544854020926,0.469151167680969,-0.649181534359642,-0.761187592415099,0.406353513487837,0.653503071603239,-0.758017566081846,0.371273370779902,0.545068003147621,0.488303826562152,0.491574390360368
healthy,-0.558183970075583,-0.009810724700812,-0.616374767390798,0.906612211872358,0.0037961239965573,-0.24195275917794,0.759844566310082,0.822851757383851,-0.538466196168981,-0.627101886879586,0.571444050893393,0.729155669856503,-0.413678255993987,-0.46486421844349,-0.207883373428228,-0.233639894257635,-0.304919970213288,0.614699429103016,0.638933423623948,-0.905585876597217,-0.209387935034582,-0.72898287870498,-0.751618747622187,0.543945430381753,0.627991158724348,-0.695246064323334,0.44606201564449,0.54563399765846,0.24005246655979,0.706476259730165,0.653010409960561,-0.746362449249707,-0.0591549723028542,-0.765862384135681,-0.750648916980093,0.684415004989056,0.591422858405291,-0.668787798655685,0.251466331651753,0.380974262035874,0.581028916651444,0.658670889681193,0.430645528857477,0.493489454909156,-0.640759702119969,-0.656098206835337,0.747054698848776,-0.0449358030238441,-0.213811292503835,-0.187495911895453,0.727120795656638,0.8100067558765,-0.624356155434416,-0.639978302847996,0.662294917426093,-0.358797547199148,-0.512185246038262,-0.580202047201399,-0.412188734104903
healthy,-0.817719226060902,-0.477323162550315,-0.846687947145768,0.665766951906843,-0.431675188412313,-0.504530235060654,0.73703380814605,0.676151894819794,-0.564358567711383,-0.786526398586726,0.132800319198739,0.658516905599876,-0.711051150577112,-0.758241011250739,-0.566805857754313,-0.580329686649531,-0.370270753610075,0.688897119063712,0.667308723576708,-0.810730989687682,-0.257941009987872,-0.866034710086386,-0.709936506831524,0.529503896359197,0.653975275107882,-0.799832478908574,0.603097742683252,0.694563046110115,0.412401496648186,-0.82040182236904,-0.813681140757644,0.614145956311202,-0.410580918348326,0.73640066703792,0.449823084343632,-0.663931113624173,-0.701786482010125,0.492596112716935,-0.497032970957281,-0.652001902076172,-0.781518158397792,-0.805442278962538,-0.488940195492336,-0.343497922961225,0.804721408234571,0.765956039102315,-0.826661809632578,0.361284455077873,0.537282197792539,0.317125277616935,-0.828103801881134,-0.669703962444162,0.605574397674226,0.673856020927018,-0.725959346275603,0.444315196221074,0.684944436235555,0.742211356000215,0.540321113062877
healthy,-0.755273713242331,-0.480678163431796,-0.787119275997622,0.701240038311868,-0.203335478678993,-0.577877668889255,0.75372174066066,0.626937357328169,-0.765523836335942,-0.672840327426804,0.638783960358332,0.729070148769664,-0.721935640818076,-0.735188666309231,-0.423882364717368,-0.770393670777994,-0.571847163356578,0.737213454962839,0.709052845697622,-0.658134044519523,-0.289000483334287,-0.663975136902687,-0.476571174763609,0.686228694315298,0.667423675372798,-0.643391105922917,0.775612721197648,0.859533322645597,0.687401091359336,0.786316467622071,0.791744792762142,-0.785694795389758,0.276533753448909,-0.754252365977771,-0.717809235404601,0.689265433486087,0.719472238888581,-0.781458886795717,0.287789330951336,0.525849164601949,0.751496207789577,0.830673269338764,0.679263171717685,0.557772051741344,-0.783138262071539,-0.804443294067124,0.759310071263007,-0.211492385466544,-0.575917244094076,-0.293502269802976,0.767049104751574,0.677269809240455,-0.764934281376681,-0.756206748942322,0.778135764669857,-0.559289714258119,-0.756193888573855,-0.783752391547289,-0.774567165194313
healthy,-0.640283848234548,-0.0957615454008141,-0.764729488304685,0.590167190120425,-0.200883804611296,0.0660221947062679,0.544821308886995,0.444505782300836,-0.60766900780053,-0.753560690228886,0.31682273464034,0.747638212031503,-0.616358462901967,-0.845956482323849,-0.322837633349375,-0.237076538522087,-0.458767364427925,0.0202372419108373,-0.304541610840316,0.131719006063558,0.156941676462089,0.192505978325547,0.157769283028774,0.0911127012935119,-0.196132234443135,0.2917165048172,0.0110590633295808,-0.213277127453422,0.175503005188979,0.750839151265974,0.670216574595621,-0.638782143611849,0.450768238197871,-0.569619311820153,-0.567969418903586,0.646824879430799,0.810151475918775,-0.665810815082779,0.572359575137155,0.613973209741334,0.70114461509542,0.741060079139535,0.359117493811062,0.432625724881872,-0.587254779153372,-0.651839063596636,0.515501959663784,-0.21045864015819,0.117393396767044,-0.143803656486764,0.516900594473366,0.575307525090971,-0.501872854645667,-0.832640322349285,0.782680886509544,-0.450748872582229,-0.550741353813121,-0.840088152075776,-0.308420722354162
