group,CD101,CD11a,CD11c,CD123,CD137,CD141,CD169,CD195,CD2,CD224,CD226,CD269,CD303,CD305,CD319,CD32,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD54,CD58,CD62L,CD71,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,-0.723039679955208,-0.343435791188154,-0.769700644002423,0.78826562703836,-0.217442763389766,0.0605822809570376,-0.257318014384712,-0.057941261390928,-0.209207756536757,-0.360903454226044,-0.251829099047384,-0.0351709819726451,0.814898982120389,0.633480396715044,0.18972427367058,-0.60704037832873,-0.718814467261824,-0.104744742914818,0.308596968890891,0.762756385279007,0.275853902155057,0.0001184223463043,-0.0690155588892065,0.188768731505673,-0.666650848776412,-0.171740271903742,-0.258258987115416,-0.523169382479567,-0.694739342927655,-0.492377821132189,-0.785111070683839,-0.469926529971194
healthy,-0.711500498723223,-0.284366510091312,-0.687267842328853,0.517949802723782,-0.413055685311777,0.235152188451796,-0.39476080651679,-0.258688478355778,-0.414616840542012,-0.66613003126106,-0.591939834536945,-0.394954865370787,0.517073237400674,0.415489367902119,-0.196269736518222,-0.721605641608839,-0.645666435625462,-0.270970027296769,0.153583418170224,0.412704324801353,0.0127123819143698,-0.626600390420303,-0.543847580109158,0.132816357255202,-0.537850436206327,-0.359674667729587,-0.0507459472132661,-0.66071465486003,-0.653727738733184,-0.658290674292801,-0.383493985156255,-0.493853102101006
healthy,-0.690772710420077,-0.270299351222826,-0.610970615268775,0.670881980632605,-0.0913569140548915,-0.0942958445802801,-0.0263397228530545,-0.0800337063836531,-0.279383902880165,-0.364050272809286,-0.291952489243035,0.0374401324710885,0.744923424613845,0.638121648124304,0.291736545368799,-0.661707448482256,-0.586473027190967,-0.327372384378994,0.477539866270807,0.694758573410572,0.357656191984256,-0.213749350446538,-0.120802810024008,0.130647340357566,-0.369391771110039,-0.0045340332850564,0.254469737745864,-0.443343616844946,-0.720411550994806,-0.452894148548933,-0.695204614235081,-0.449474714409146
healthy,-0.754182455593366,-0.407612772833144,-0.750282854352659,0.888734927604308,-0.201722926818792,-0.0909393448129187,-0.14503914802076,0.281035451560797,-0.258421624261402,-0.36971907603241,-0.378031848636781,-0.160780390564265,0.866814052568868,0.738244730722581,0.486824708801679,-0.730846939499169,-0.728955924344184,-0.119499681832457,0.238916264478165,0.729319699995175,0.368160296046207,-0.226904410848596,-0.321897497422858,0.180534636428289,-0.538612892837639,0.0184682455980999,0.255645996258086,-0.653116202703082,-0.671490252545944,-0.405267546434934,-0.449188972194161,-0.367606138370546
healthy,-0.83068272078167,-0.248109983304232,-0.740522325794484,0.830085628533942,-0.207063322273765,0.250648987791019,-0.282248523542962,0.143521064479509,-0.363218504493329,-0.406815681550268,-0.344732994070171,-0.242206712982476,0.7503672549619,0.725521210572682,0.371303760192569,-0.264235744438303,-0.657057439390924,-0.17789635148488,0.476910712510612,0.766549803432497,0.427850171469564,-0.0503153260992473,-0.180935883568148,-0.0127322903071977,-0.46271147798582,-0.0262894776910851,0.337386503507246,-0.651836504262585,-0.717898827396282,-0.542777885683617,-0.604728794420055,-0.295137151863541
healthy,-0.64025168806241,-0.211442865281051,-0.772187262489248,0.724568045630448,-0.0386603287375037,0.472314237392328,0.0843597876891775,0.100538063823361,-0.379283659506192,-0.317983341812404,-0.101467298871364,0.181925209094266,0.776607720482799,0.679881885132338,0.554539651997252,-0.626033149826022,-0.641008930576593,-0.134189985574829,0.346727131759484,0.75406955792517,0.221803930948935,-0.0399829423619038,-0.344194529295687,0.190961959806042,-0.499347832764137,0.0550110311894746,0.465295715042881,-0.629729525451528,-0.555635604203382,-0.222455791031323,-0.614706384842002,-0.562378267148452
healthy,-0.552291064196965,0.0451764395964446,-0.513389074740646,0.884830427748621,0.0426293324078679,0.327043466160331,0.0429275509995002,0.398631144732673,-0.320029585222527,-0.239955034315175,-0.155541880582131,0.085268962377679,0.786450926365488,0.797311882951516,0.253664195707063,-0.488876543432422,-0.566051572158624,-0.0862418739069551,0.607758678642099,0.702436006379055,0.466437265389048,0.111002473903496,-0.280133404249791,0.164358702485176,-0.272651273438488,0.0278204308030998,0.165924946679926,-0.424526950747414,-0.513324886005465,-0.178457194333768,-0.194245375140507,-0.222271483184565
healthy,-0.701492547443823,-0.299990612846867,-0.751340668976838,0.871300224066887,-0.071189509888989,0.222752939395523,-0.296670548577866,0.255657811895965,-0.288444401348117,-0.439212218173751,-0.251941058313572,-0.21309996867204,0.847110825854496,0.716984543804493,0.384028728968212,-0.507904931304376,-0.707913494583656,-0.276515834765449,0.372287603143492,0.706705586344032,0.340878385080652,-0.353349096985737,-0.134626153665988,-0.0877658407900625,-0.380819682234536,-0.0318497513510378,0.0607881334057838,-0.619168828663064,-0.649820510378974,-0.395041440674512,-0.403910745468343,-0.266687462100416
healthy,-0.808470507223274,-0.359090643197005,-0.736104632840036,0.760950415734601,-0.0044376008305612,0.439051449825702,-0.286919860495339,0.0651729430365103,-0.420291136393619,-0.511144229555168,-0.250295871558786,-0.0830241702633483,0.781203929114221,0.728167823808167,0.448360393485543,-0.644698265349497,-0.717030467428027,-0.384972862619062,0.727667905801793,0.745026649439588,0.341391057912199,-0.367459583245842,-0.30194416823496,0.148010445032389,-0.477338444966473,-0.362202455902683,0.100133763601008,-0.739622573225456,-0.795970085297399,-0.377081343620256,-0.602622876963563,-0.587013787369288
healthy,-0.808552767085769,-0.0983647718777294,-0.66759121588148,0.578426220220609,-0.0300193299583298,0.256159798596759,-0.375671488810471,-0.265056744953154,0.0368572822547987,-0.157080895832047,-0.473338378256943,-0.122753445894356,0.579722201904031,0.493854546410999,0.0929533415255942,-0.657743343635394,-0.816971863770651,-0.403824816906169,0.440653276552459,0.622695482609796,0.217236751074586,-0.460974310733152,-0.536807551553658,-0.0463794691569381,-0.726706328994079,-0.468290573046963,-0.0432388763074637,-0.709807548036924,-0.65523574926146,-0.465766322111728,-0.435254826944516,-0.610462512216292
mild,-0.568001053829729,0.019106785776649,-0.682818444694733,0.532779085397541,-0.488504330406512,-0.0644089154802485,-0.129296476570028,-0.2758527972942,-0.0784879698331533,-0.419527374494146,-0.598712228126751,-0.274504849879527,0.166904083072764,0.453709898747341,-0.149078064199549,-0.54645068964183,-0.340591800994746,-0.0701801442798282,0.283945054541362,0.445228861246557,0.171262770349641,-0.304024717269033,-0.268098731149521,0.253189972270608,-0.356950451267181,-0.408654439911779,-0.532864148150985,-0.354372860907923,-0.309805328183197,-0.704267425913195,-0.387596266325949,-0.405905608310357
mild,-0.107478335765793,0.177273280332337,-0.201960049622275,0.931185437839529,0.214333006674618,0.217277516882699,-0.148845984285185,0.199139337693913,-0.157789402420708,-0.150852021497053,0.0942262757887119,0.0900241428169088,0.786108855809887,0.596045929915152,0.50508410096963,-0.162366093152171,-0.210420220190838,0.412914640169421,0.412338800023156,0.643143423220179,0.433299923036394,-0.0532346734404472,0.178632985842746,0.113163144273927,0.108977451601262,0.116523145161165,0.0080814993918842,-0.136979231744908,-0.300074446522682,0.176156290620439,-0.178341505100012,-0.0705137626409802
mild,-0.685094832525707,-0.197063666307644,-0.708954521627111,0.856176699534512,-0.129618589977725,-0.143671476359812,-0.0424431705353383,-0.067959043136445,-0.408265155483388,-0.533073242312623,-0.140383936698223,0.201029711433346,0.821358504107664,0.72318603216805,0.361007145638643,-0.677237002374155,-0.659092977067436,-0.13017365222891,0.559084986325154,0.743302249683245,0.343137822170314,-0.0880646781199559,-0.103412002167415,0.263762143837677,-0.464658508885926,-0.281262247439356,0.081237845034867,-0.529301372365862,-0.703684163908051,-0.5510797807094,-0.42821895126309,-0.513119839662348
mild,-0.774742236742979,-0.0988105288720205,-0.499340961028796,0.687987690964743,-0.241183643047326,0.310803696526527,-0.200314881584061,0.238124538047432,-0.318188097240054,-0.505413459335618,0.0059459169330692,0.117217956791162,0.582457850469457,0.577866379691486,0.25843410808909,-0.589593745230466,-0.540327166305888,-0.131732473753187,0.412138851594438,0.586870133440316,0.234175480701518,-0.328590266615342,-0.0451949579516164,0.411084411990079,-0.49992095548695,-0.295441921773886,0.149377775074159,-0.652289075943437,-0.757141478380293,-0.403249791184772,-0.334026924948558,-0.408043343976925
mild,0.022177421850237,-0.0876876028199579,0.161261642230967,-0.386365083627545,-0.202862717876327,-0.110543400130992,0.0203206677891141,0.175137215416597,0.252407203076516,0.161732906611481,0.115535912562826,0.207816703178426,0.0709445509399896,-0.142237959897513,-0.149254914503474,0.476221062959473,-0.0987455195026493,-0.296914931127723,-0.103225263120202,0.0340723826757022,-0.135875199974712,0.28478143077541,-0.282067017572272,-0.0864768902311017,0.153526956582142,-0.045124364563733,-0.461022959069326,-0.036469553556457,-0.057854179422574,0.0578622157881342,0.258168651105513,-0.251473623559298
mild,-0.651460941073558,-0.221899564636052,-0.58464397938739,0.6577260151323,-0.148029433882682,0.380372330039062,-0.185896841712678,-0.0858398785858985,-0.388316165433539,-0.312376831292211,-0.120516103345024,0.104195052380347,0.593957806253755,0.623879980961144,0.226755969000179,-0.563127527515148,-0.55379622954612,-0.302670180982024,0.0473096892818078,0.576944320322717,0.114949579338429,-0.167992753678302,-0.317933774166533,0.0575539604188838,-0.310805804308761,0.0801966748636669,0.0961023848255442,-0.416030714582934,-0.575849742794046,-0.26969942066003,-0.399674212374976,-0.193810939941014
mild,-0.581507162038311,-0.533038558235625,-0.536113788637406,0.583412373116314,-0.267380017227776,0.0803083876700416,-0.174607636276578,-0.142016654363935,-0.523942655005644,-0.510494522874908,-0.317530157949018,-0.532694950738642,0.187377309516,0.142488249354657,0.436463601372238,-0.456192297595663,-0.456370113338365,-0.0754105766330272,0.0314920796200409,0.436683199607195,-0.254217682750406,-0.120991150437629,0.0733610750558368,-0.0283429498364718,-0.563775468484277,-0.0710263017562738,-0.0160366014172297,-0.561503134792411,-0.535755858776115,-0.539795995985304,-0.256418086258701,0.0731536259749516
mild,-0.79503275488917,-0.561397065666065,-0.754421678776974,0.692938711501297,-0.120736806642881,0.233121809118785,-0.61635079918261,-0.0665596340631583,-0.566387649692076,0.0999448977621125,-0.657102848967351,0.0646824599384202,0.693818092462616,0.659146900392792,0.562811607616422,-0.580010182419391,-0.767346348330133,0.181322912942824,0.418534552282586,0.646671714888995,0.161306600404228,-0.343420504319519,-0.448111132578426,0.469207834878347,-0.581764969596695,-0.231873900941687,0.110849768136581,-0.780901100543151,-0.66798483908624,-0.265739138312531,-0.671082904940354,-0.607147617651922
mild,-0.772941016178622,-0.596134950305648,-0.781183398226944,0.809564792612812,-0.24834501723532,0.306190224469697,-0.0635831871919815,0.156399245154097,-0.686760056684991,-0.646478088304694,-0.412206709598866,-0.104965918293646,0.804561043105659,0.771796789899829,0.571125005550663,-0.760938573856845,-0.792518615650881,-0.526465835362333,0.212700732537215,0.791708741587268,0.220093137331397,-0.190026376498895,-0.421154833758596,0.351750092734604,-0.47462721774989,-0.14605475285547,-0.24153149971536,-0.692334765411855,-0.663082285285684,-0.513537245056951,-0.6209300378222,-0.498724800630219
