group,CD101,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD54,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,TCR
healthy,0.732772906416144,0.325311146514895,0.732303219633861,-0.893294250535011,-0.0794301016992271,0.319766365101149,0.0459897777470965,0.244656848616596,0.284282846814477,0.231996830508087,-0.0710614023874006,-0.803132534053639,-0.654492219084156,-0.276307856806449,0.618682410506569,0.242949432702409,0.66547221149522,-0.36366841145333,-0.837734109568815,-0.378209300742299,0.0060225342024118,0.0491452737163121,0.101106337748238,-0.29044012549678,0.561545885930953,0.522705733973991,-0.277372804086447,0.652052003398839,0.397752604796121,0.643723805923372,0.355273320995845,-0.0205143192517787
healthy,0.308496601571658,-0.106668594495251,0.499179881942796,-0.57694622410355,-0.375959478924244,0.0681076008385062,-0.0008683943644601,0.212883725163996,0.286975565447433,0.387683918400393,-0.182327211704059,-0.556251514361037,-0.551974762573773,-0.121228166107077,0.331896711425049,-0.357136684756754,0.287025243508478,-0.317198532257797,-0.601237262439913,-0.335921606557631,-0.340069326214299,0.443101528251685,0.321139023115497,-0.408388757445271,0.290845870596974,0.284460545117637,-0.379398999879904,0.346629882599043,0.33292221178258,0.251057514621556,0.179078341368411,0.181651457533183
healthy,0.588086657387376,0.241030017405819,0.527364496353519,-0.79561484091229,0.0170409742547501,-0.0489291708808408,0.0721420221013822,0.216718354570595,0.207040429938525,0.290052395363598,-0.437339207574146,-0.754638593535896,-0.768531066791325,-0.386407510162041,0.517862809088374,-0.23722723870593,0.634397415698554,-0.64379538899086,-0.685293463632366,-0.363359833619847,-0.172556479529539,0.205832252517766,0.257505222215822,-0.251907066603698,0.335656527117462,0.387310842035995,-0.476211605992298,0.653643422255127,0.448231966817108,0.643933703134452,0.326538323901528,0.06470144605367
healthy,0.528434377867218,0.228754464234881,0.586190256172248,-0.788081410875276,-0.0085467558667084,0.146876258445748,-0.387327167639418,0.105947876251276,0.0497229400388149,0.241304139862427,-0.263584589500178,-0.793649930621514,-0.86262899330773,-0.342610379934176,0.46662683197248,-0.381842201445061,0.620157466300614,-0.34774382959577,-0.771546552242937,-0.422968752320325,-0.0984732309186082,0.0774951964560606,0.2777994918541,-0.243492438023776,0.333769988239932,0.41374649226582,-0.485033228260887,0.494845988005566,0.237200353126311,0.317185035231266,0.397240581203727,0.162146663224865
healthy,0.651279457749245,0.243316923349994,0.657067622038562,-0.821605048298906,-0.20220693799349,0.251709773596574,-0.192560310125761,0.474361293308795,0.260786964319949,0.365791553121828,-0.116260180991226,-0.82150334028027,-0.736702462767833,-0.349638861484464,0.140277910531602,-0.298660023822681,0.6491056424679,-0.525804657285901,-0.708195181366075,-0.363366676973963,-0.137326470213003,0.111111079570319,0.224946693891441,-0.1186667776473,0.430108065965299,0.56029713388753,-0.586265126151052,0.619594477741973,0.292882576933884,0.429658163337523,0.152017879728708,0.0417409454012189
healthy,0.771813504267934,0.313164672858383,0.626332310045543,-0.73060108514444,-0.345677525998237,0.0566098575282638,-0.102954844203731,0.281828830327518,0.368994162762819,0.268257923880032,-0.307805928983217,-0.731388128216248,-0.741365617062951,-0.486483065295858,0.623282669893645,0.0161246799559,0.624112092235796,-0.318357469147188,-0.740909530736249,-0.0631848570123785,0.249733207018532,0.0949443888110464,0.358192012760266,-0.296999221959211,0.47938817635101,0.653154132044041,-0.359221565017147,0.606579753423996,0.187073247159603,0.626387832527578,0.638069280213155,0.0126163079585259
healthy,0.518347566097359,-0.0055802459978764,0.559339220443862,-0.872857519465599,-0.29167671982209,-0.0577861328241283,-0.374545219226778,0.310636759330074,0.202861814222533,0.161249145805817,-0.240618084141988,-0.751877144514906,-0.851340157173881,-0.262588254167596,0.486217458609252,-0.338375109780334,0.613777830692023,-0.611975512432454,-0.736682124035183,-0.5009693180461,-0.0673629769257075,-0.0976877056585692,0.320784000193437,-0.110536666036493,0.258937714717797,0.405378658816317,-0.629385144629373,0.449168649997021,0.133950891428657,0.148702595834849,0.29360954211069,0.072902435271549
healthy,0.706691674574355,0.276749461913647,0.738899592470381,-0.783610053475039,-0.121136313064355,0.308735657971008,-0.233432633049,0.249921091783214,0.417710929662742,0.221753653536565,-0.155453925199833,-0.841348602234039,-0.77510531246564,-0.339728100428133,0.508089312713381,-0.0218852579667534,0.72540368005768,-0.349843647227011,-0.764077320747093,-0.266439793414012,0.14969049938105,0.301125132306097,0.171323144169541,0.179810609079226,0.341900396482168,0.616045495346398,-0.355180639667412,0.665179602362045,0.38519675204958,0.523243343683011,0.287138126836506,0.0756238572297997
healthy,0.776997590088971,0.411924165023721,0.753650602168256,-0.772155715199481,-0.40983808072085,0.147392914375445,-0.021458101315107,0.465224832256455,0.52242490090849,0.191810700436677,-0.111837569609719,-0.818008836629309,-0.758511375650587,-0.472623013413694,0.664308934703844,-0.166081506275981,0.72159282855055,-0.761550956148333,-0.807263960782936,-0.400963906808945,-0.193195446047208,0.333701660796287,0.247932700573913,-0.229220841936694,0.456456807870583,0.725839643506213,0.0028928179845665,0.811537770685789,0.383825664743578,0.686762049681223,0.645971256771246,0.125103257279372
healthy,0.764892791481833,0.0120864086428212,0.693094700533132,-0.683544591354897,-0.227390231583732,0.425423085279623,0.342075359716296,0.0100014735766791,0.0910587011257795,0.366680934826863,-0.141305436785983,-0.610765627798132,-0.528710550801077,-0.159110988178005,0.732666598004852,0.132019617929453,0.771625501296017,-0.449275551322636,-0.675901637576455,-0.320796692526738,-0.104296907373478,0.436548181917411,0.655544137604226,-0.250779105955302,0.660608734643935,0.785930767288872,-0.0321042145698086,0.809279418273389,0.439510340476211,0.32998989421037,0.487854540824238,0.117735565356955
