group,CD101,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD303,CD305,CD319,CD32,CD336,CD366,CD38,CD4,CD45RA,CD45RO,CD49f,CD52,CD54,CD58,CD88,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin
healthy,-0.662728437420483,-0.231540878735879,-0.170244517633235,-0.640874368767017,0.875199865923771,0.15435311582967,-0.185982327228554,-0.043587763877503,-0.373087165823883,-0.268201259251289,0.789801090431213,0.701667522750344,0.395293521088436,-0.652958444329647,-0.123681481640847,-0.577826067634969,-0.127190044967994,0.429163470904558,0.77822705945627,-0.0081590040329783,-0.0376583061247886,-0.114037274634791,0.377016960994326,-0.539968045876588,-0.294139107091089,-0.546351807758378,-0.619197790861755,-0.315495172592758,-0.684376994027182,-0.358830719646657,-0.343629549948149
healthy,-0.744965377158075,-0.186514274311644,-0.439818957818629,-0.780848079038529,0.502008151041613,0.0412450208443743,-0.417452892576191,-0.320902731752456,-0.418209814806383,-0.686697079472189,0.547295600303327,0.485178798108845,-0.0882732380415869,-0.760157697477045,-0.380990747959245,-0.646477417621899,-0.232008831432036,0.265039867902252,0.514233897323327,-0.47390282930262,-0.667598446155796,-0.117099366998215,0.116445110253402,-0.598382906569249,-0.427417908636889,-0.683258806063603,-0.692273006347169,-0.665008557866989,-0.40191455375338,-0.568151232996022,-0.562172821440889
healthy,-0.719411711681275,-0.333748980906672,-0.142298777719188,-0.589145429997365,0.650394516706158,-0.145835897023912,-0.066752383344741,-0.154961750774422,-0.311587031872583,-0.246222485400307,0.655296708802731,0.737512533539621,0.328492625561133,-0.497646938490497,0.196440020886131,-0.657950990197957,-0.254261926329095,0.52753593851651,0.645457060880278,-0.0481010773905799,-0.147794023757306,-0.207327291974795,0.173226440938219,-0.322430847374983,-0.0236969116412928,-0.392522341675163,-0.674134078832239,-0.465616997117098,-0.562692424483012,-0.470970852713542,-0.098228101247804
healthy,0.77963257311951,0.461965065676561,0.351517287201187,0.797869281605166,-0.816112802757664,0.0140630774528715,0.315277361658186,-0.149284544584729,0.277021425640278,0.49898052141595,-0.80323786937675,-0.652152496160518,-0.338918823983411,0.831226234829803,0.392277895788929,0.704975345391538,0.221571444036544,-0.0635239734517829,-0.699016599091747,0.191705022124766,0.420233648275584,0.585918481549277,-0.160661476263048,0.613978423869036,0.235826589854667,0.79439947762074,0.719350882883987,0.479413823620452,0.621736889062228,0.440365435679238,0.365853752076972
healthy,-0.697923847716152,-0.28719185677725,-0.142050396149976,-0.631713419821323,0.905790320388164,0.138639717007395,-0.129977618041049,0.140131892354451,-0.325733156773021,-0.262584382647859,0.715592679791717,0.766717709439243,0.325587752558781,-0.11110110178693,0.0988162702585024,-0.704078758768113,-0.0823628331945917,0.539322664510559,0.759963969168611,-0.0875362851890937,-0.0840521000505859,0.0777745892919882,0.0311437316866707,-0.426115811432174,-0.0373613720965487,-0.552953790062005,-0.600084739585563,-0.483225017919353,-0.473166977028819,-0.316850681330889,-0.24916022733013
healthy,0.605374164199088,0.358652945965148,0.241167612992495,0.832336085583392,-0.64686249669023,-0.126277628091461,0.0501965403355193,0.154553105324614,0.45877998207946,0.592106912340338,-0.434537612228968,-0.364866779835337,-0.372731341809242,0.71931029535884,0.52061817034251,0.4876284754971,-0.0959524117690008,-0.0470058008136788,-0.440741274218043,0.174774998621555,0.45080465527077,0.556994434131597,0.125845117611311,0.608531905643091,0.0459613325556076,0.677173271798801,0.497803901008886,0.405703898312903,0.59837619777135,0.447947759208114,0.403837374439157
healthy,-0.767710846644092,-0.358672727204417,-0.108643159546009,-0.779829564953799,0.652072034294833,0.144663194255832,-0.0032063745612786,0.0648111103531104,-0.556994575422498,-0.352034392673629,0.684292885544766,0.621457266709686,0.140618901761613,-0.773158542139013,-0.307263235026642,-0.658067173717289,-0.285629019587135,0.318346923628842,0.595440174140736,0.0522494837758504,-0.137976013632896,-0.396688531531739,-0.107596063052733,-0.550628084035219,-0.0067854863179279,-0.649039922136696,-0.660746832602629,-0.418881251593791,-0.576407652428246,-0.553963589696189,-0.275053468013266
healthy,0.770339465551945,0.294848026687334,0.262293597039714,0.747500274626086,-0.833124069658613,-0.198483312451038,0.304001413959134,-0.208711265644785,0.324174867053642,0.508113783145822,-0.861685862070946,-0.668854878279846,-0.416719446834587,0.630367112135019,0.377569548984672,0.685558871302822,0.34627058366826,-0.346072143688017,-0.730633890975407,0.208048411075188,0.382514133008111,0.229724086398583,0.0409463390040682,0.437086141830216,0.0878806029523361,0.651112592153801,0.736304012929804,0.404140222127339,0.520188470242644,0.276267085449932,0.102670627824698
healthy,-0.285059780620056,-0.299191336411193,-0.174833977923829,-0.467485823665038,0.580379877909262,0.126846759971127,-0.0742703633330357,-0.0152939385962768,-0.456689697290723,-0.254713030036916,0.56328372926479,0.396248155589669,0.377835066723436,-0.40808888053948,-0.0128270138551088,-0.397725739518322,-0.232644771329247,0.442418191279185,0.544447146901708,-0.225596703735729,-0.256706013316693,-0.212123018390745,0.0793907361475117,-0.362803840391173,-0.128305268522483,-0.38068691039205,-0.404245446137237,-0.262290595544168,-0.406988025122598,-0.0121685857388203,-0.176583909195841
healthy,0.474825657426498,0.171069168483008,-0.096270735299419,0.493567438258443,-0.503944442418653,-0.448141332318303,0.390503096814482,0.327047337323488,0.0596384165127899,-0.0066764017118697,-0.405585114640083,-0.380480805815903,-0.251325138120891,0.59373855347053,-0.289682149700661,0.43134344792945,0.531754754351182,-0.217391395801276,-0.574259534640148,-0.16696263654115,0.131313399272591,0.611622888987144,-0.561869853620613,0.210594279776708,0.0339252436300129,0.540419561372179,0.707317180213112,0.190448317497054,0.342341471256233,0.233249699329928,0.166926590852176
