group,B7,CD101,CD11a,CD11c,CD123,CD138,CD141,CD169,CD2,CD224,CD226,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7
healthy,-0.20341700624154,-0.788738958566523,-0.363133958067773,-0.784938785813564,0.867834523469837,-0.0624338354792516,0.0771472911124402,-0.340384985641301,-0.261393469139537,-0.283059247760756,-0.270381866390598,0.772238362528625,0.646099066898147,0.275239656329105,-0.717432845883059,-0.23046055963051,-0.682072739405175,0.397255621428319,0.849380572151699,0.350484414242518,-0.113154152226084,-0.107705123963821,-0.0244612107455415,-0.043420538550811,0.130993007616528,-0.596638878492489,-0.547047280516742,-0.702895054138445,-0.479660005373087,-0.640766156004265,-0.39049739943995
healthy,-0.348630605030756,-0.760706264421876,-0.34259186146737,-0.77307637790372,0.358533285902084,-0.394821018827048,0.0889422942010795,-0.397424932642549,-0.434687938156775,-0.71378841790135,-0.498384435373188,0.449457625081807,0.366792955098655,-0.0742029435894972,-0.750130989942598,-0.0654508521514931,-0.672491224738404,0.132658408281273,0.437725101539869,-0.0319969418572852,-0.0710633999616293,-0.634446463114009,-0.418922528427142,-0.137667533679095,0.0456979357099109,-0.536616338951222,-0.665347866624626,-0.796807772116296,-0.63064519027552,-0.397742109524166,-0.539746772269881
healthy,-0.0642699766045881,-0.583016944823692,-0.250545006377371,-0.602480324585839,0.777326389214084,0.282324059252332,-0.0781136667242575,-0.0154400946819572,-0.165955828054569,-0.261956529546679,-0.223745248306343,0.728429661758776,0.640448647280265,0.377109134214032,-0.603995190924891,0.0430025849092264,-0.595133326463145,0.576094151506792,0.761331471824808,0.334194317076397,0.135841297533002,-0.241114971548166,-0.156250503268426,-0.0998188182660655,0.128346096431417,-0.434849125186052,-0.403311488469133,-0.724709353592382,-0.483505052288154,-0.624006597050137,-0.306778506211025
healthy,0.31799685295502,0.741572546592081,0.422547731777611,0.778027734525898,-0.612560844050893,0.50005661167607,0.0066216102415924,0.475130655446406,0.291960088361698,0.581711890620833,0.525463865897471,-0.660946016907647,-0.542175234721962,-0.157348733428878,0.806719656716557,0.0569327599985396,0.655432163428786,-0.0186829301094457,-0.58872441301889,-0.136650295794714,0.247890949764446,0.475186948229263,0.478783818427935,0.513337187416086,-0.152186039732221,0.743806531672674,0.760874325041592,0.682179334391929,0.631389153533553,0.689687389115238,0.641393790022201
healthy,-0.178870996093267,-0.778376825005511,-0.309451933295489,-0.736423281294331,0.667207926296275,-0.112161386710094,0.091650237003891,-0.321385106166563,-0.536936710892295,-0.23599180892468,-0.310780968961694,0.659129993255474,0.623767233116396,0.327076180714299,-0.214179204072763,0.110764682840249,-0.622998008639705,0.424305043717704,0.55933696927607,0.288001736564548,0.0272773325911322,-0.178862868907647,-0.23645473980583,-0.113208572058222,0.05177645392909,-0.570869454245311,-0.692156051454607,-0.756208442344258,-0.489772594289706,-0.632085737560696,-0.205571739492892
healthy,-0.0431464377207386,-0.748561821692386,-0.464911641673864,-0.646778155049876,0.666650866296124,0.0423778058093825,0.260574783274987,-0.146149632180812,-0.385269828374661,-0.662544751549907,-0.380412311034888,0.63605711444059,0.516676998250885,0.348303888368206,-0.793932011785093,-0.284391577592577,-0.699790889311481,0.157991719401532,0.593517226220335,0.0535100490388385,-0.330602590746359,-0.327715174102251,-0.364772026354727,-0.609392106414595,0.22713798324756,-0.699419626810011,-0.766115432870882,-0.703718014641856,-0.386936805786348,-0.696476518641035,-0.59038990190468
healthy,-0.0723675248370186,-0.616287481680596,-0.168865853322102,-0.602261701635979,0.541516763542712,-0.0408013504306118,0.343677044817404,0.023639640521489,-0.43678150500535,-0.419610400816826,-0.273558567931476,0.709504946786016,0.615022755669421,0.237681962021675,-0.703636389567971,-0.0370983482344426,-0.55619147015015,0.461403910999498,0.615408563151319,0.367630949843497,-0.117831861436325,-0.114006359334531,-0.305114200587384,-0.347041571314408,0.0948284449956918,-0.428360122292095,-0.654817475840239,-0.678656340176295,-0.317519377727092,-0.556283889231787,-0.378158687902986
healthy,-0.170829415387565,-0.817374320821285,-0.365842680560138,-0.779368471633837,0.790406346822499,-0.115052773986014,0.126149425638712,-0.309811026416918,-0.393707711304893,-0.497388781452644,-0.313543939073635,0.855412009272202,0.707325413423966,0.393289014862713,-0.643161864909872,-0.192422376009753,-0.697735988342267,0.279735799715365,0.713506665722846,0.203778608262245,-0.243810491783824,-0.398384859324173,-0.255859572677551,-0.28959799155908,-0.132512836708385,-0.442614994215797,-0.679849818776403,-0.746266667189093,-0.420402284526067,-0.499452554095952,-0.342656252499263
healthy,0.123165283020942,0.798930628641959,0.429112994926084,0.774584939824828,-0.734536798430608,0.204380335838816,-0.22449466253629,0.350430812090202,0.383097720456464,0.688943830656704,0.485424685998331,-0.717808651438441,-0.561458061491084,-0.38195213501,0.812005730263646,0.119609134024076,0.679927388097221,-0.717774412095865,-0.699647847814154,-0.235028464691662,-0.0668743868598009,0.688992629506227,0.223953762143206,0.511151609547828,-0.151295542750493,0.693000716312313,0.802835617087965,0.818005498372857,0.586609408145033,0.774665782737232,0.494461699364647
healthy,-0.0676025528794047,-0.727416417572875,-0.0568990929954352,-0.680342958207307,0.56613489235674,-0.267123373107913,0.338595673307162,-0.320475378010731,0.0029633995782752,0.0526693912825283,-0.366497042683018,0.550148287294859,0.509998380023246,0.154675838681754,-0.570772128764314,0.139807292020797,-0.821580233940838,0.310952249690432,0.755894339526329,0.318773318892682,0.0060595034213464,-0.263177763856815,-0.575586218848556,-0.515584454640458,-0.0126489461337104,-0.597816020011299,-0.679210806158418,-0.774802978065958,-0.427676658612317,-0.232836444909328,-0.542899260713464
