group,CD101,CD11b,CD11c,CD123,CD138,CD158f,CD169,CD184,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD31,CD319,CD32,CD357,CD36,CD366,CD38,CD4,CD45RA,CD47,CD5,CD52,CD54,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac
healthy,0.740941864338715,0.225639241428717,0.765978349819549,-0.848232273474328,0.0292019810473581,-0.170105415378769,0.250563638690524,0.20590846669563,0.164625828623365,0.324388249163382,0.227880757100106,0.246420298536667,0.0163435238852236,-0.81060973504187,-0.722795112735814,-0.409437176746764,-0.211681727927106,0.742371615319851,-0.102121656363575,0.0910403831409458,0.699950231000511,0.120984237940371,-0.33176056197709,-0.802794721820164,-0.301253850583577,0.0948163121279563,0.0172748379180646,-0.172575335420627,0.565954261856039,0.500740386022317,-0.242303344608795,0.636955261370355,0.436022729282225,0.734019118159651,0.487421933171909,0.237701239623411
healthy,0.613181925321568,0.428569997016737,0.670221271526988,-0.444950579190757,0.490865254127922,0.228431883395412,0.437825621773167,0.366428573447623,0.416767266771964,0.436546373121105,0.526820901081749,0.611375094435999,0.281404325008521,-0.381103380675707,-0.334195293177752,0.0534579203923624,0.090882299264491,0.590592111831208,0.600992747285264,0.158899094316798,0.453682043776442,0.182312484212649,0.0775456248825815,-0.23325026679116,0.189204674511931,0.48294084097837,0.213599637741593,0.159004197853946,0.48117451976561,0.651043991378221,-0.0410235940006418,0.474137627866106,0.608757892178971,0.451705721555341,0.67255933263021,0.481459943341998
healthy,0.668300234536823,0.432027739239994,0.796961810157368,-0.731586934866666,0.028468407042644,-0.0148169135971302,0.155768103862897,0.149247849676999,0.342864839983704,0.343728868270801,0.284535189006531,0.444781330500715,-0.350298976496876,-0.598547397139667,-0.544347237111593,-0.0743807974340342,-0.0328567612463939,0.798232125010807,-0.0465347766482853,-0.289744975336066,0.712059564242156,0.343742234413736,-0.345756409937079,-0.596131153737154,-0.22021919128767,0.423456557198298,0.440290843827599,0.224474777896746,0.541496419124249,0.386932489603175,-0.352717750434351,0.537456651182415,0.594293212915473,0.704732836652012,0.379276005646043,0.311933259300439
healthy,0.731219168887565,0.141996367068425,0.763718926536042,-0.72046812462118,0.0237697181366885,-0.0444549034373551,0.130868916657578,-0.121171892978281,-0.292997861569531,0.412524122599472,0.28516379093021,0.294482530786904,-0.0921764924141162,-0.720433492534048,-0.659196186968061,-0.0885227982706248,-0.405211224745408,0.696784113592168,0.0327332331277543,-0.0687302211703617,0.759991039144898,0.0640805921876223,-0.127359664252001,-0.619852060734796,-0.100414315970034,0.378592053021041,0.459784666492372,-5.62751299177532e-05,0.377192499392366,0.61832838569252,-0.0879674256769026,0.763423995787793,0.268228142660211,0.49660525754893,0.291431291147916,-0.0053407181602369
healthy,0.726048008153202,0.153966679584916,0.607648804637841,-0.893540593382001,0.0106111187426977,0.202696994792614,0.154901936266524,0.0753620350214283,-0.152005522588499,0.305435313293248,0.324710534084334,0.439300455309813,-0.23348723164181,-0.782887922482163,-0.734457047367987,-0.297787426114433,-0.326745418901962,0.188316242948108,0.012806161443819,-0.359284031429518,0.60985226343748,0.121299246650576,-0.533411400334353,-0.737888803447849,-0.4328422935907,0.257977771785435,-0.12880044843841,-0.0942555879576003,0.444126844814376,0.530418903697427,-0.500257885400298,0.628639485455333,0.413283945949124,0.46633349333431,0.313838131885046,0.190857173739598
healthy,0.683196122207045,0.0945871989783096,0.61052244152475,-0.701883817057838,-0.116328877703376,0.0173762252622577,-0.0645031709962571,-0.0715830395564461,-0.0841039572368504,0.214424568868557,0.417502116330154,0.153101545634306,-0.300352113315105,-0.728047366782307,-0.696855193368009,-0.27893113305278,-0.45938196023441,0.649950366629309,0.0890343589830809,-0.0219773415695229,0.663141408966652,0.190112437265853,-0.404178666087314,-0.737798978855231,-0.200065473526907,0.254945617632641,0.38616366696237,-0.271142260941996,0.513367115244786,0.610109931097392,-0.39282807837247,0.55812937374565,0.17500014941959,0.601356158915629,0.552008002366359,0.130126768261391
healthy,-0.600806220541508,0.0056249800020077,-0.607956236476121,0.876207405568918,0.108584778263307,-0.0134427028436092,0.0160163530844122,0.16935408006314,0.266337080782519,-0.342092155365413,-0.264852098510482,-0.136360388240523,0.366426095039056,0.758567968045173,0.816189050898388,0.290517735523982,0.255245400240118,-0.659051894207139,0.174729027007008,0.214437238847335,-0.553806058512512,0.0058926382401634,0.59981156880643,0.696249591547158,0.454504834038216,-0.303594467765979,-0.196615033820221,0.124585546822173,-0.336257181123061,-0.430172239954101,0.567020864226938,-0.481057773197702,-0.224298716534613,-0.306091448858378,-0.335538677818855,0.0704686399911167
healthy,0.805979673645768,0.323236761638858,0.810020865404917,-0.630468623037001,0.128352665577532,0.091261697291856,0.359448460170221,-0.212346832323865,-0.0965192908802993,0.400350323878688,0.495933566040599,0.290872844453034,0.0149882075833641,-0.714407007736308,-0.630397111318648,-0.16635703727979,-0.381902877977505,0.62313014183159,0.0691880650872697,0.100270814819806,0.739477863751691,0.410473450182321,-0.101396649291147,-0.611228649449534,-0.10556734076852,0.339389462487264,0.323852897222592,0.355099966896362,0.517743469291069,0.650203753360836,-0.269771661505934,0.774174871748768,0.468236797054393,0.63156299478913,0.318035785245509,0.207784589597745
healthy,0.837857069223825,0.250417581782115,0.789313835484707,-0.73971393046185,0.0927856155140525,-0.0278766349071418,0.214239695439941,-0.0402762199789053,0.0458698362024627,0.474043373248075,0.596842046827309,0.250548217743093,-0.0512734526485403,-0.744631498532621,-0.649628098482776,-0.0476931615515023,-0.446611831664995,0.739459930265356,0.227263215450313,-0.0847410261237983,0.702831336029105,0.39693008425064,-0.703516913803548,-0.761986257697088,-0.281911698964432,0.215641151661298,0.374942196535474,-0.0990462209768408,0.577742796087309,0.788595402637834,0.0870063572499701,0.824248843541263,0.450361976659572,0.740842595317263,0.585532543162821,0.140619405640362
healthy,-0.580321649980215,-0.171106911491866,-0.494692591993075,0.757842916502168,-0.268043853373619,-0.141079250591089,-0.401955351096061,-0.162418115092912,-0.205696056501562,0.103718985239635,0.0893896006978121,-0.1917995060303,0.548093815412298,0.715284617938624,0.600073633473394,0.0997066474634036,0.243563626502452,-0.507520336130802,0.118992447827198,0.1672495721522,-0.566829530932931,-0.341697921997527,0.525224950362069,0.649298560093126,0.254577191775806,-0.411607854287273,-0.38710309429566,0.287442717937071,-0.453686543442236,-0.552953166479038,-0.003852505748377,-0.395745521104458,-0.307860629740384,-0.581998936325217,-0.368008010229303,0.0701680849608577
