group,CD101,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD195,CD197,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD326,CD36,CD366,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD52,CD54,CD58,CD70,CD71,CD85j,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,-0.693434449469863,-0.230899814133288,-0.251103412890724,-0.703978887336054,0.887668752755234,0.138841710560477,-0.264724128084479,-0.0536059192848323,-0.0084792361850277,-0.194098307453547,-0.314872823157498,-0.233683445721106,0.0741744545560146,0.804813455206032,0.70664553025377,0.34651236595637,-0.610113402050799,-0.151727936238908,-0.213944900381223,-0.588215908529661,-0.0713957799159143,0.425631022958913,0.838777076367282,0.0569964710303774,-0.0072965318221527,-0.0278884625546783,-0.0232276536871274,0.286623110705305,-0.555107336882473,-0.152358319486351,-0.193723654799787,0.104110477206155,-0.543685828851314,-0.661885130390571,-0.399911133158904,-0.608927924522109,-0.253741664421031,-0.356378032408282,0.0138515488965001
healthy,-0.754137232729108,-0.310659820183015,-0.488451451367631,-0.803651465495809,0.469755543005099,0.196191697205089,-0.460674421134083,-0.181928619354393,-0.561265582230985,-0.337089128613381,-0.695365065047574,-0.546663106460009,-0.269312485621203,0.465338214957336,0.471080848005188,-0.198350773446015,-0.783860072566387,-0.488295899115516,-0.0561492910100392,-0.689864954431321,-0.372768876349517,0.171246588282367,0.441141222349187,-0.421604134600035,-0.0221784343183238,-0.703448485815577,-0.138100547714482,0.178575839006473,-0.599555298961599,-0.457535061173558,-0.0077371907170843,-0.408356212326843,-0.690566220591658,-0.783394018986629,-0.725500468023504,-0.500291516579973,-0.588834393808616,-0.597747916634066,-0.46542199435658
healthy,-0.432717028843119,-0.102197120257031,-0.0585224646067581,-0.509894561057794,0.891723892021035,-0.095265057658844,0.082995212437458,-0.0592674080856711,0.137181821958125,-0.0378543061776117,-0.0179257903737654,-0.150475176581216,0.532729228260571,0.741595306292941,0.802168996998691,0.360699500316537,-0.488902284866142,0.040257409158442,0.509380247488221,-0.605830625704976,-0.16458468771772,0.683860484175815,0.746121430725037,-0.0043048134023696,0.172154221559457,0.0001352299335659,-0.0706127978327978,0.169999829084095,-0.246920024564836,0.112524513061421,0.238883157785969,0.157466429165046,-0.192593593222663,-0.449820438442042,-0.259658984664074,-0.563464983057358,-0.261071700191781,0.0097691468958891,0.028968405955471
healthy,-0.735075675821794,-0.362978349335522,-0.183433904888459,-0.77151468986782,0.82995650845803,-0.0535457696424217,-0.198272148420538,0.251080716352297,-0.115000706890046,-0.268802625728915,-0.331764639898674,-0.343137377431185,0.259205224492877,0.877204842858907,0.803234035462272,0.406943369134951,-0.717979783354021,-0.14831700780424,0.283175467558269,-0.734335613294684,-0.112085048279058,0.128801608373473,0.770345931640379,-0.0706076257850595,-0.0857818676675561,-0.20852381154639,-0.467155568053295,0.0939794669626478,-0.499868853896922,-0.0921484784351077,0.175027854006164,0.0273295210429231,-0.627737857853144,-0.635549044112142,-0.375663384891413,-0.491594747793485,-0.484037990762251,-0.260146614306681,-0.227542719396563
healthy,-0.0319290590780847,-0.106000364372571,0.250841223641115,-0.0169258298180473,0.444736336390728,0.375062743482338,0.0381969287790975,0.276067666839782,0.191535855634138,-0.0904532729870478,0.0698227888918836,-0.138691254739993,0.0856033381334988,0.525919451333714,0.345404460741613,0.281454676455464,0.117853377764561,0.233190966221567,0.464921996902939,-0.0033324004446199,0.188442109830735,0.387485657938,0.444853599441473,0.0147710234875371,0.114083432189971,0.157623772729347,0.0250162994366567,0.277179212011369,0.16999203353979,0.291622904172879,0.144228086452955,0.20179786414572,0.0279735503853579,0.046255482483509,0.119707279647359,0.0890423632920753,-0.0088986075938756,0.1431360663649,0.211171025898251
healthy,-0.595765050481642,-0.229948593185378,-0.028792581324215,-0.734267352277722,0.650602981188905,0.352739497616622,0.0828797914139288,0.0449521150748683,-0.0585287161707734,-0.349352815163847,-0.181517477353932,-0.12488282938014,0.300718694413536,0.786272066059555,0.722730586342669,0.502768034256549,-0.560619561869034,0.03610302792775,0.0862371772456281,-0.690271543767369,-0.126661963231807,0.381862780852537,0.710880741423348,-0.0341170374021529,-0.105094573567,0.018119158170047,-0.378985903635932,0.181710386598048,-0.467269813528754,0.0286522391516375,0.496582213474224,-0.002688293557465,-0.597981454587563,-0.581048303348397,-0.149180455242929,-0.637115692646985,-0.583833987387265,-0.337166109791183,0.152002248769548
healthy,0.702798822286809,0.259463321219444,0.0706843362758993,0.728650910228932,-0.583587480480889,-0.344888462369436,0.0222832168203479,-0.0854233370548886,0.0188945031038867,0.479227413395235,0.301264206929974,0.241767860583219,-0.429209718907901,-0.639485191835306,-0.673693005658585,-0.178772036580746,0.762823059300612,0.0442420646176854,0.0721789341231001,0.588003968677795,0.181173810027199,-0.413658179685201,-0.551098692795839,0.0358699372215741,0.184055741933405,0.117937824929343,0.3240244804823,-0.0680929627657891,0.455952535751368,-0.0624391716459459,-0.100555201617813,0.130145606160891,0.587933724589549,0.661130822044745,0.344093866741974,0.553460555290791,0.58450989125362,0.269631946395275,0.158515125631664
healthy,-0.819686463353536,-0.371807053272006,-0.332532417545068,-0.827698258496822,0.803941120057942,0.133742911138666,-0.364838416649113,0.0896482718568297,-0.0341558853819993,-0.324892294834033,-0.529922782404752,-0.289361866791139,0.102618813176145,0.829804968898939,0.687994384479991,0.353931154415578,-0.656457081509166,-0.202680079104436,-0.190297466336026,-0.678938365038745,-0.382040110318551,0.296181086720418,0.722415121810587,-0.216780768308144,-0.195607673805195,-0.370540236814296,-0.280166504140956,-0.191952304993219,-0.474087906524002,-0.145857684837335,-0.0162149850236474,-0.180132713694164,-0.681865904831218,-0.739893122989881,-0.476287450325728,-0.503527857950223,-0.304145010140443,-0.199693764205365,-0.112553281227117
healthy,-0.727456521780598,-0.370665688452547,-0.24393027710646,-0.783335598030961,0.847256962808445,0.17620500562182,-0.268178902180683,0.0615604322140302,-0.15085284853577,-0.401081480508584,-0.538867980335618,-0.34154136033724,0.124877974654672,0.837681376232512,0.715697888971698,0.396752651086503,-0.730781256360555,-0.262466800847512,0.0357768517888967,-0.717117344471906,-0.390498757438359,0.720139505709301,0.801433069688134,-0.281138031580398,0.14913747459656,-0.441687606499708,-0.358341839627279,0.20230245735999,-0.56261224040948,-0.104815653827197,-0.0716982688228566,0.0203637881736373,-0.720039486028786,-0.774929303503498,-0.509173143299841,-0.730202419886622,-0.533270297574096,-0.29405981019392,-0.110672592534751
healthy,-0.623794243714606,-0.268690161367333,-0.0691079750517902,-0.73960105489791,0.538433541499362,0.504020683632067,-0.0536941758119913,-0.185220375991361,0.0323155560790816,-0.110386634290754,0.241648650849065,-0.203936387524068,-0.142050129469967,0.564843400144137,0.480829407928391,0.10348682157919,-0.528604267008639,0.194365150475449,0.121450631662628,-0.645540493439716,-0.135282232700473,0.152632608697604,0.636272225601289,-0.25118766366046,-0.0927287644781802,-0.0907256213156084,-0.375121331853176,-0.0947754369728734,-0.380979189657078,0.123792690964319,-0.134416506781898,-0.177456519768968,-0.4827281143362,-0.768017721216623,-0.245548898675814,-0.187854582234842,-0.510314259307467,-0.141795884317288,0.0723367313553131
