group,B7,CD101,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD30,CD303,CD305,CD31,CD319,CD32,CD336,CD357,CD36,CD366,CD4,CD45RA,CD47,CD49d,CD49f,CD54,CD58,CD95,CD99,CLEC12A,CX3CR1,FCERIA,Podoplanin
healthy,0.184251506093746,0.709598557699631,0.320765415696521,0.728115638678127,-0.887958726867594,-0.172439999709597,0.260695202231806,-0.0194504537732943,0.231116457707412,0.0953824595686203,0.247060049134709,-0.0080220959729668,0.198264112331126,-0.748415652403334,-0.731882870619976,-0.505566915364425,-0.150556922834614,0.66064100363482,0.215975870299253,-0.12295066552864,0.0783180731891982,0.670231803413459,-0.362626049764451,-0.810385202409009,-0.397738780540887,0.0791615793720862,-0.0481978949458772,-0.202880119522641,0.538111887592341,0.41119826838291,-0.349826538848857,0.577667289802555,0.415020831698387,0.668660854260944,0.328331370995988
healthy,0.56458573772346,0.729875195863841,0.307762571559166,0.762714109723975,-0.497699596532918,-0.177236275948767,0.505212341424703,0.308248985298895,0.418550527883177,0.685392221428582,0.664141206104608,0.347054782833906,0.470409090937015,-0.491713535738978,-0.43805224437806,-0.0072223749259889,0.237455631536922,0.774594887123164,0.537080829037879,0.591346144048489,0.0467241210826523,0.655117495045487,-0.0891774686149687,-0.365217167965523,0.0271526603996248,0.0817521731678214,0.709526866242322,-0.113890949536956,0.607268406806008,0.734193040093193,-0.150645530857571,0.705255052479559,0.768686862429,0.479182039479576,0.666832655219778
healthy,0.061617879613963,0.650202823101556,0.345940444195383,0.480778002231585,-0.732637574042381,0.150792379096568,0.011589478055344,0.0211222218503707,0.286346741581228,0.350250842651339,0.316138845527739,-0.354347359337679,-0.0273812282159298,-0.728160475718114,-0.636586559675869,-0.0879368047231623,-0.345777106658037,0.456785333703659,-0.165010598947065,-0.174633736741171,0.0387736285888222,0.59020549420123,-0.545825995655384,-0.62845401573747,-0.268315424180512,-0.0580470440463169,0.286121952164993,-0.334009118423928,0.364133221323131,0.448457477146613,-0.330068275544629,0.732744905191249,0.444379532438705,0.597678291349814,0.0647251717559096
healthy,-0.188833291805771,-0.800454478290328,-0.403700462935735,-0.7262440569297,0.787423623638423,-0.004224793816632,-0.216799602493826,0.0806478323900645,-0.29914443912331,-0.375142293811349,-0.396166396523116,0.301434518849336,-0.233653127792783,0.755261956734338,0.593776702481563,0.0165422306677493,0.297406734742275,-0.788010828413835,-0.41744951989547,-0.0075816395042501,0.0803477073603031,-0.609706825237357,0.235835290427824,0.574411487008159,0.270093992562727,-0.152284289242533,-0.34184308654307,0.159198322885187,-0.541027718218783,-0.652010867066636,0.169205399586101,-0.680665533633978,-0.461715815825528,-0.546883826858199,-0.38879620548872
healthy,0.0781536581988246,0.726208455686258,0.234629502182938,0.671091881030658,-0.869707634835301,-0.293926344987573,0.16991290643248,-0.216169237037732,0.380475127383624,0.332775872735211,0.377854670738494,-0.239312031784778,0.0551713928047927,-0.794410450365934,-0.745134226718275,-0.360537541667432,-0.418649951044307,0.155850502730937,-0.100176550227063,-0.0641712769972723,-0.273095406280473,0.646876381480809,-0.599512164475266,-0.804619138079841,-0.517064224860196,-0.0981754751998482,0.028218318830776,-0.10646118280245,0.427446562943215,0.590221259976543,-0.529125526142426,0.635371719044517,0.437253165453311,0.520242086924319,0.253437064011877
healthy,0.111380832206064,0.757340518174991,0.499774045209757,0.650463161998332,-0.637450955048402,-0.171282735354389,0.176242889777536,0.116126297276743,0.390417933601544,0.657300648461547,0.388817886089321,-0.111562847622738,0.380734381482949,-0.622694068704828,-0.515608748082206,-0.13488219110064,-0.308928291776685,0.837102588115025,0.515167305366844,0.0554480095724537,0.343276519950049,0.691818437418287,-0.138643372096911,-0.5372880191404,-0.0197079421683222,0.394965595122986,0.340881762372485,-0.185031464159892,0.743259586431702,0.768731378784767,-0.0198314054075582,0.749793375708518,0.381916309696442,0.726514526975374,0.442054295782014
healthy,-0.0328211072229508,0.632159001487142,0.0315881782379792,0.607291773857498,-0.878509887931038,-0.289574109806593,-0.0475586360386364,-0.281520896635356,0.376561712249841,0.25751190396145,0.132606961561883,-0.359008737705879,-0.0229532526291857,-0.800318465437015,-0.780278293996115,-0.272239531289205,-0.255588871283502,0.615664746755255,0.170543693395561,-0.14666090559113,-0.151456392534751,0.56490693508817,-0.572092794553448,-0.707351487032277,-0.445666219147194,-0.0313386766789074,-0.0811294782979232,-0.0795733168636126,0.342198821620717,0.470957801166207,-0.544615830104692,0.554090765137549,0.24127896011227,0.314195017978385,0.132469254628252
healthy,0.193330264621536,0.810961638218023,0.572194567892912,0.813282305833445,-0.606829341828445,-0.0504007169447497,0.445950048819306,-0.0018266379806953,0.382260894844553,0.633941836483355,0.324738033156014,0.0871870084176676,0.267706640679066,-0.713825029546007,-0.420507336354617,0.0121949496293532,-0.249942158585354,0.612943068984087,0.544507018188562,0.115112706965442,0.339834705442991,0.699607418960961,-0.0399996348264151,-0.486701843921963,0.0545554075449579,0.44216349164608,0.534155573616492,0.383247785049914,0.645354495739752,0.782855815494478,-0.0922674715896988,0.841946465979267,0.585607862678741,0.579007619572397,0.284029210531906
healthy,0.115586674698954,0.700081332415296,0.410729798979775,0.74634722376749,-0.836122582960432,-0.204116279562904,0.177976000882973,-0.0666065002051952,0.457746867675668,0.441573506518186,0.204288693529405,-0.0868986892028741,-0.101375876307765,-0.763192877199497,-0.710430676677308,-0.235913753326125,-0.522100689594976,0.669054586560601,0.124210405817888,0.114216679661581,-0.113154418374623,0.68076719952139,-0.727153412629503,-0.821127590386632,-0.378609274924412,-0.134929589876002,0.32484841576477,-0.216363830100662,0.507653378357771,0.715767553097405,0.188374427016786,0.71476067186162,0.462968801229494,0.674187655508803,0.259136354335064
healthy,0.255037576205316,0.80780323960759,0.0104129059076613,0.729474671286224,-0.705925815226421,-0.252471392569447,0.458090171263143,0.252470776199177,0.0985330359776529,0.0135382590268471,0.457707546030121,-0.269206405260252,0.3242789986327,-0.608928738691972,-0.417538242062197,-0.149836422158497,-0.19865773785291,0.733043096770527,-0.0997629852285441,0.0662105313145067,-0.0170587146762776,0.792270999658452,-0.465786290244252,-0.70415594055875,-0.347284492827111,-0.132023726059033,0.46850416999214,-0.196516960222283,0.695309971677761,0.802887997727563,-0.0007338106187384,0.78378885875832,0.48906388328127,0.324274985427956,0.500963208370651
mild,0.251973021393298,0.638360775470694,0.0778042087481564,0.757886280916322,-0.455061153280635,0.183136576913814,0.133336991462841,0.246931382004618,0.125651144531102,0.489081933153724,0.631070519929737,0.307657546662638,0.471376622905474,-0.0775091178161379,-0.223248752396566,-0.108543199817976,0.27008844325668,0.590462504207055,0.339911042195974,0.271193431257461,0.0151161686552462,0.428225515253662,-0.101855364597526,-0.300395376262737,0.0730585230658191,0.156384395497898,0.520440542006447,-0.0199666048377749,0.488874229160184,0.394480964076585,0.105212819988885,0.428987084928659,0.722321238700141,0.462366134310972,0.265270607130438
