group,B7,CD101,CD11a,CD11b,CD11c,CD123,CD141,CD169,CD197,CD2,CD224,CD226,CD254,CD257,CD269,CD303,CD305,CD319,CD32,CD357,CD366,CD4,CD45RA,CD49d,CD49f,CD54,CD57,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,-0.263839081473838,-0.767186814260166,-0.415817812680719,-0.210499950422831,-0.794186360424142,0.826658199514773,0.129476333794171,-0.293933840516361,-0.0865588693888253,-0.346529403396856,-0.251478738850437,-0.267124954255112,-0.144866817429829,-0.276132173571276,-0.108291157939304,0.782671666233133,0.671857361537967,0.223135210823078,-0.802177384680119,0.0466569805297453,-0.726011898943063,0.300837165207014,0.802968549619909,-0.0913803747250564,-0.100658994358712,0.186050554305683,0.0079799706996757,-0.568622489389643,-0.302668812097885,-0.500276737516741,-0.666512484269034,-0.423188236314324,-0.667848950361582,-0.441700612807375,-0.488150982928028,-0.0089421391610317
healthy,-0.657222314004481,-0.692041291633327,-0.372966242201269,-0.521181304440533,-0.787852204752617,0.460861455483579,0.0204372782926465,-0.607044644749281,-0.694388257143926,-0.407121152852548,-0.738083631951354,-0.712296085727105,-0.651095143185654,-0.666400999506752,-0.472672394592634,0.427175557116919,0.431034050876676,-0.233355678186644,-0.804548089377967,-0.661213775258526,-0.668217973449481,0.0445271901607521,0.315852683477725,-0.225449945521961,-0.729436663354414,0.0644079322833962,-0.509890157803439,-0.721083026158107,-0.553140786360007,-0.805992274753952,-0.645648650641293,-0.747821177963549,-0.575766396637321,-0.739260200558081,-0.697197879453122,-0.636506212822516
healthy,0.0262731103744171,-0.595069698971489,-0.248028138326832,-0.0657553036562781,-0.501673415036276,0.770961470486786,-0.0857937602328778,0.104418187024609,0.0841187099185616,-0.187702440476552,-0.0858087014613034,-0.306135770652767,-0.0594276419522042,0.106310778732526,0.117090713692849,0.749609708867177,0.775219666459505,0.349126521650062,-0.504905492271387,0.256160361851107,-0.64270398443708,0.709802877013033,0.686196064307092,0.205249081825259,-0.123464929345752,0.285159432541863,-0.0042859557351477,-0.292014224129597,0.108240711324687,-0.328409911687923,-0.61095759815569,-0.436699201480488,-0.544212332871281,-0.272553425941399,-0.0310636918150182,-0.0280442756081038
healthy,0.0477767524144425,0.78913747889507,0.429909692518172,0.240242131498851,0.812797123132172,-0.789048981703796,0.0764005478838093,0.289138139866581,0.104682894060536,0.273901851537693,0.350970352972634,0.318733249654494,0.200451430639046,0.0026670385022803,0.0831135591510104,-0.796770789595149,-0.71672569245353,-0.404502806354412,0.787542323378641,0.0103192835181805,0.746866696709017,-0.171967422352929,-0.732296112879239,0.188461413462999,0.239136288881609,-0.0789700858831556,0.236133751143807,0.525186221832794,0.117600017490107,0.681072319347507,0.769931529723368,0.391980351858064,0.64262409861039,0.474175337756323,0.318562233997025,0.221656527635993
healthy,-0.111133144392938,-0.674681876499226,-0.262189596919806,-0.143525526014263,-0.665081484319759,0.858836863964917,0.242094965670655,-0.157509475685024,0.207483615916335,-0.423651243934242,-0.260810008144666,-0.378408236365263,0.143291440710192,0.163441554373934,-0.189774768578311,0.791650563447666,0.757071588180722,0.340779170082567,-0.135095351847664,0.0022709280805309,-0.678430766380555,0.603934156669095,0.798767612862799,0.109957449108959,-0.0766555152461344,0.0976447587587969,-0.081403846489527,-0.438528510871373,0.142908977742405,-0.555592804249303,-0.618930413884537,-0.389407271693988,-0.496957623965254,-0.173638715366953,-0.260266206455311,-0.0282461024063989
healthy,0.0284814968100381,-0.556616809410567,-0.290002665029742,-0.0120167384865525,-0.530759871769472,0.82157932101544,0.424675852576781,-0.007523314399181,-0.192134808385969,-0.268060641930039,-0.382104420483721,-0.255409402011113,-0.226135627329153,-0.0621652794545791,0.182287369430884,0.760261852038161,0.784214318273282,0.506535452448948,-0.490542116635405,-0.113460794918083,-0.660285605303419,0.448691735039661,0.810777311448339,0.0586629597085853,-0.161502096489019,0.508955136352626,0.0888895015807085,-0.420934896855422,-0.0493588993788713,-0.507731320558539,-0.513835276637751,-0.175478291904343,-0.405513112513572,-0.316710270414039,-0.327879755072358,-0.051920959675472
healthy,0.0875944115695474,-0.582256925878249,0.10309866834713,0.0119399013111713,-0.50219543524231,0.886582120212351,0.343770695550853,0.042803393223652,0.172213904358745,-0.303107397609853,-0.165108767196528,-0.122130031654704,0.157063289603168,0.079805608330742,0.0928321868928068,0.780909946662479,0.82307995282905,0.270732540529637,-0.485801121899796,0.16779688933634,-0.542621061627214,0.667701391453998,0.748586240384857,0.161111514661248,0.121313356717387,0.232436662174517,0.0962876740188328,-0.244442756639801,0.192522802677134,-0.408399700164944,-0.533184339964873,-0.176813847508248,-0.207671229093965,-0.277453942620315,-0.119860155238132,-0.0314003709485157
healthy,-0.124519452327193,-0.805162120485193,-0.351506357346359,-0.247598399781239,-0.748240049082261,0.742048599828474,0.0462669851932955,-0.357382965899113,-0.0701625822871612,-0.392228016507837,-0.46573944890081,-0.267957421529658,-0.0573507193403512,-0.212384046524344,-0.244875183593279,0.803379321840416,0.703073608510925,0.278993261597671,-0.526968651985385,-0.0273348495557652,-0.693051002786565,0.324719434988403,0.698288851488374,-0.249850209109358,-0.340692450390338,-0.21847400315829,-0.0833705034039976,-0.443541796060778,-0.161139864652182,-0.70831823392503,-0.758573099726048,-0.422402087375416,-0.557584998681757,-0.330063320396612,-0.214643006263096,-0.125464356108531
healthy,-0.139747209241244,-0.786291473455903,-0.360004914549229,-0.160010545870747,-0.745272927142454,0.816036571472402,0.452239945623264,-0.197573832956255,-0.0931870871619364,-0.478469779922195,-0.480650341925117,-0.220972456360571,-0.086333455957487,-0.17626075464701,-0.157521726665492,0.792525687117934,0.751777112198965,0.475808840064011,-0.639692359501715,-0.163761635005141,-0.682427077587028,0.783713537034282,0.810466289848512,0.249981013221458,-0.395060953846329,0.260195744941664,-0.0465368053529612,-0.511537754051915,-0.0813907133365396,-0.733848696479689,-0.816579160374106,-0.412835882204164,-0.646480070650366,-0.520420997831059,-0.266495441359752,-0.151264863297461
healthy,0.129833944023186,-0.469204201340154,-0.0459283528427205,-0.006467323868483,-0.685218624390711,0.572922640580071,0.290277554349387,-0.126913506464707,0.325186824315787,0.0611201163019276,0.204001163418243,-0.0593971624619241,0.219664960736743,-0.0181372491696335,0.252336782763286,0.586518691596823,0.673454695347243,0.0916597562558544,-0.383652242223507,0.134659165095983,-0.763699104603296,0.308200459870163,0.810751719991954,-0.011200900263701,0.0112029613365427,0.172685612434133,0.082597400513075,-0.35454015191702,0.158609385298033,-0.500422615663529,-0.732807739728181,-0.243330083326333,-0.325012393012784,-0.330636511441635,-0.0451252102743245,0.0288216663993826
