group,B7,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD38,CD4,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD58,CD70,CD71,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin
healthy,-0.246942394427652,-0.783872345336055,-0.440516431414567,-0.410223067058105,-0.804131865194008,0.707420844512502,-0.0371103054364849,-0.347494854793077,-0.386138375963202,-0.321133906283922,-0.488973488515493,-0.281373944847862,0.0434031311970223,0.744706033308397,0.46799058913022,0.230256547338708,-0.720387676385049,-0.256021897973929,-0.718059897811371,-0.341145391929657,0.26667086540487,0.721790967139212,0.20988378438304,-0.262009441198411,-0.189516142299981,-0.139541004939501,0.0624024084848716,-0.713460840507254,-0.320104595203466,-0.194547259770087,-0.652527315535332,-0.441523849797465,-0.0344907555258757,-0.807993829103023,-0.560867342697258,-0.737730678842452,-0.448232230002308,-0.336977842168297,-0.582200014895287
healthy,-0.540773785565318,-0.746545663084165,-0.473701367782488,-0.30122039724725,-0.728109251173097,0.513548922047044,0.0808538245444732,-0.532104343964712,-0.296029436027563,-0.453551053044724,-0.710433068646362,-0.626106278690696,-0.418339657965423,0.495283590827275,0.422784595357505,-0.218726299186789,-0.742959990250241,-0.0749069242753632,-0.580475959757963,-0.246908481157029,0.0932086102259283,0.315821907614578,-0.0662463203159029,-0.684748162359826,-0.526749330125553,-0.233580142517305,0.124230684485461,-0.560218448955113,-0.488043580655946,-0.0043541275695333,-0.737053815142474,-0.527346740702555,0.136150322474748,-0.652925997166813,-0.774414090360911,-0.430874407403558,-0.7035065507576,-0.585159485291119,-0.609770695772142
healthy,-0.0123186187321559,-0.608182705506404,-0.187535138253331,-0.267757928362037,-0.791199667633358,0.669306021869032,-0.0628761649068352,-0.0648082609436822,-0.348203693269533,-0.204043046090138,-0.203599755693287,-0.288912339035936,0.387000097188033,0.621403739137641,0.601730305303079,0.136151219862387,-0.764899273976398,0.348667613835186,-0.66346430748109,-0.280933704543595,0.427763128487794,0.646274280410097,0.343366554481812,-0.13580773419123,-0.311378394564913,-0.312525201488512,-0.206892787265215,-0.478149805449941,-0.0338221090609584,0.0810304703219855,-0.342238082861642,-0.0918343621539381,0.507499315253625,-0.532136142017711,-0.5931644741804,-0.695621550608538,-0.366706022610253,-0.189928696097134,-0.21277470255391
healthy,-0.0763743874881018,0.70757912480986,-0.0239260562899319,0.350113180896946,0.629118709759971,-0.448741648348135,0.0603293269397547,0.121576388337676,-0.0004180957688834,0.280946247414338,0.302980335244241,0.114618659019342,-0.197021565385407,-0.444403476504238,-0.30110371072235,-0.466307192338773,0.60930125597138,0.0272469989422577,0.481264229184363,0.102608440442238,-0.0246558367213999,-0.358181124250282,0.0305483478615431,0.067244595819684,0.163801520525071,0.310337143736694,-0.0143079517815887,0.262758399465023,-0.0160480106855016,-0.280992942534649,0.506838747063088,0.0938836496906474,0.0410985131710908,0.668434505996029,0.202345802883231,0.5939007237542,0.290727970810608,0.0208538449855687,0.0267598233022908
healthy,-0.161503516493528,-0.765197206218793,-0.161591137521422,-0.19794415868704,-0.746095184047501,0.784304284826106,0.159736564015838,-0.121614698824962,0.190231695264326,-0.271313739861303,-0.447879777195594,-0.346924191342797,0.317439816698354,0.675712313822737,0.62243831379812,0.336597395740871,-0.144139913397037,0.235323224066582,-0.611966614064412,-0.312504437270617,0.575225575224185,0.678249140549448,0.365989266475389,-0.119365575464942,-0.137935759911988,0.121547338537108,0.0830346846293146,-0.545906391417495,-0.0628986006442104,0.280203147417649,-0.653993611511333,-0.137772648371441,0.382473329007217,-0.720120006505639,-0.458515436422759,-0.469186530297674,-0.258430395538804,-0.144665553249881,-0.395653380552746
healthy,-0.244577278990029,-0.408446648508223,-0.49172369002218,-0.378233200005855,-0.367668596502347,0.047178368999418,0.169008541104401,-0.400338992454781,-0.434778790428431,-0.46823812889164,-0.386275866122189,-0.184322252979341,-0.062074399334448,0.285873728418618,-0.0743027339547562,-0.0669628201294074,-0.550215572559605,-0.433216401481846,-0.291886932746312,-0.254996820317619,-0.332839054246352,0.0811136221280764,-0.232912043807444,-0.366490172586151,-0.483092634444207,-0.606401371695246,-0.127505656392233,-0.500179485114684,-0.374525697482118,-0.100286566677212,-0.607850705080855,-0.324119138133218,-0.306614902768355,-0.611211039716779,-0.250307590768184,-0.295373748620997,-0.317306262642895,-0.0836700714743446,-0.394074796401418
healthy,0.0536983571939181,0.358062327392815,-0.0675057370068031,0.32331003192242,0.420640917006378,-0.0915605437098518,-0.0493750834673458,0.0262097064815459,0.196599854006846,0.232603819592671,0.295486920416652,0.106009351399142,-0.294808315245304,-0.231544142033896,-0.179562792226304,-0.193377291758873,0.608878762286524,0.33801154899731,0.239331293815069,0.0265003281755179,0.0653669306362446,-0.156958868780147,0.0083023935377157,0.112034483622134,0.157179495568303,0.241932106173644,0.0924759626086835,0.308784982949527,0.134627255372719,-0.0224617137138921,0.364109129786172,0.0606712256183239,-0.080825019932421,0.377611617475305,0.201294881835474,0.58204530967,0.31555159161461,0.0508432668711293,0.135649359151125
healthy,0.275744425165518,0.363811156455946,0.24815084493922,0.212977541410973,0.216007708381764,-0.401405272869636,0.104113554361162,0.21683755571836,0.0886341952554473,0.237020202946547,0.431750232536657,0.23881805657771,-0.006223802790222,-0.203737134158608,-0.0029686025293753,-0.0443664443602241,0.245009967315467,0.53499191890319,0.125283307308986,0.41034508295946,-0.111032808925462,-0.13153223658725,0.0059720037387715,0.354379663629637,0.0991921448411905,0.379620576568395,-0.0148072573068753,0.313259023603804,-0.0435661972254532,-0.13635955206399,0.445222203908257,0.223511768406055,0.3671941681561,0.368720388663028,0.30684434780739,0.248214884831156,0.0496585572558089,0.281187918700182,0.157522846759603
healthy,0.202556132810448,0.635468781908064,0.167354841892525,0.360417129378556,0.718097687820634,-0.815784412834655,-0.142671107984707,0.141129100775559,-0.064889426159138,0.413586936171888,0.458844730469268,0.282976016729492,-0.156498358526222,-0.741657895270393,-0.658048552217978,-0.561177072280089,0.64212759327488,0.0529007474987894,0.555855122567589,0.32056366338524,-0.735070307566376,-0.803567955731851,-0.291525362591043,0.429097346317647,0.187347855968541,0.277839431694006,-0.304135238861293,0.552218023868004,0.054779621936233,0.0128607895372486,0.685174153371655,0.0572139705233915,0.246123159178746,0.723749094392846,0.448358085591809,0.672261326170458,0.240877957863474,0.167322744333354,0.316197542508274
healthy,0.0277818710463307,0.746716750135989,0.10161162720208,0.236707664650944,0.752727848468613,-0.527793287527654,-0.492771045248768,0.148879305660521,0.190855884388664,0.147243916545553,-0.0409856882867562,0.38396679634829,0.059203068376736,-0.562271755395513,-0.466703553517675,0.0201429706288067,0.55721817319999,-0.0851081525696892,0.706555314492984,0.205312845008735,-0.218859017038753,-0.597193222125777,-0.137773350173467,0.242975702430263,0.567276504428221,0.423232716429922,0.23666361534232,0.560911529832469,0.104081652373274,-0.0428628860787031,0.600875774240554,-0.0794556932413631,-0.528343645491708,0.632679354870427,0.397352848836087,0.204630604789671,0.671582401859178,0.210318625028179,0.186737658777489
