group,CD101,CD11c,CD123,CD26,CD303,CD305,CD319,CD32,CD366,CD41,CD45RA,CD58,CD95,CLEC12A,FCERIA,ITGB7,CD101,CD11c,CD123,CD2,CD303,CD305,CD32,CD366,CD4,CD45RA,CD95,CLEC12A,ITGB7,CD101,CD11c,CD123,CD141,CD303,CD305,CD32,CD366,CD45RA,CD95,CLEC12A,FCERIA
healthy,-0.700328818213025,-0.724451505341861,0.53778598878213,-0.202647722899201,0.666340329927875,0.453403869469019,0.0781566682590407,-0.696217162878774,-0.78562288552881,-0.293001268864989,0.572241116759,-0.671813289004473,-0.587616524754661,-0.693351136764116,-0.756984399884484,-0.526320046288164,0.233249819831704,0.244333716597716,-0.41918657682705,0.182126974718388,-0.220548447753616,-0.12531844470834,0.0941408997933866,0.222017549844677,-0.0066595330122823,-0.303561280953868,0.136776309144985,0.288689040092576,0.0290423693131862,0.641871523575621,0.618191638590128,-0.824918354840615,-0.182917514966901,-0.679845661945376,-0.675388273836909,0.505748788720529,0.633315944145168,-0.787266105042986,0.440002431791832,0.592937557601481,0.438080146841906
healthy,0.750852716882725,0.748993699078571,-0.506070502435525,0.367598248180422,-0.519596897032057,-0.408255703547622,0.161482253546168,0.773484334073462,0.642765615407434,0.483680035801002,-0.404548721067397,0.554418191856118,0.671349275151922,0.755456409020013,0.406890579834147,0.445664748423689,-0.183437111420672,-0.16458096312645,-0.104913302286713,0.124019559952952,-0.353158466708692,-0.11613878982773,-0.251778241410876,-0.20059327765736,-0.31978338642055,-0.412396566169883,-0.336389831338281,0.0656194635860479,-0.431834628899825,0.508945026196713,0.564167934230582,-0.693338746616999,-0.0400410120023603,-0.604385705379111,-0.503647728375646,0.449456684257726,0.325796421261254,-0.548918295090003,0.394569289133985,0.411416768404629,0.273866876407929
healthy,-0.652640184911019,-0.712009967935018,0.718930397819677,0.453393575777206,0.635584949188847,0.690643602895747,0.225235660396543,-0.638629914549443,-0.69520247467293,-0.246072401270971,0.675133107388493,-0.432872593711622,-0.315521519137661,-0.575491595417054,-0.588199120270936,-0.346347052031858,0.505045740538951,0.437947299521268,-0.769312211315605,0.0561930503621024,-0.79878510420436,-0.766118784943785,0.45117254338578,0.549087369065298,-0.749100301578569,-0.751768783595281,0.258585580456817,0.641468344075025,0.286492901292372,-0.761639005030232,-0.675761075581213,0.454010507989612,-0.296297026080971,0.479970946228336,0.428923205679291,-0.564730222333511,-0.683687935922316,0.383690667903377,-0.54255738866415,-0.66948319896744,-0.468832689117259
healthy,-0.804482699781607,-0.806781334921968,0.75627025685819,0.190140893229723,0.745941635157369,0.679392523024964,0.368852572180965,-0.764916040027177,-0.743652201398384,-0.100635421989028,0.6799434235563,-0.508032495627836,-0.608995560893548,-0.776798918022387,-0.5591438422743,-0.411252419992682,0.807908910237579,0.771058025783038,-0.846248309165275,0.278583241023237,-0.816003007564204,-0.637005746664274,0.766474237577264,0.721661259844536,-0.176170578857637,-0.673626590536811,0.699376919531357,0.758478511239904,0.329550040808737,-0.7652368327249,-0.782460420575522,0.674388821151509,-0.0524060672376475,0.725649009271419,0.627266396789117,-0.746564865121858,-0.760033414789294,0.612622192952222,-0.639075616270049,-0.756626970073804,-0.521046620957436
healthy,-0.839828230165845,-0.734235589004924,0.810067781962895,0.297583615401273,0.708140985112392,0.71312560106945,0.311270491253315,-0.311800670051949,-0.632282765740577,-0.341570142444335,0.761455534420014,-0.475284785366007,-0.661359903286313,-0.707388299445822,-0.646581006003591,-0.233657969711062,0.756326749748428,0.707292431335379,-0.829051411432108,0.395473874381731,-0.804093053637526,-0.707764098992267,0.247442261010541,0.553408294527228,-0.503694696316757,-0.786766249378434,0.620627293004106,0.712334430246038,0.198503835023798,-0.155565343835578,-0.075440841474725,-0.229435318391227,-0.200362404921714,-0.316835018217223,-0.235333281345082,-0.41445519782996,0.125436149149901,-0.143442682869527,-0.131331114729617,-0.042729074412984,-0.293632723600378
healthy,0.54155066814988,0.525410668134617,-0.692834257786849,-0.33310002477501,-0.581531115322348,-0.473590908114181,-0.431187088600976,0.591472771545274,0.610547024835437,0.049930212172089,-0.566479352177642,0.450399151560515,0.568373703107685,0.469184926738099,0.462728366483741,0.338165990652852,0.732190739062664,0.733197511550751,-0.635037739242805,0.533247922803213,-0.724348666623302,-0.616617736253928,0.64289478767234,0.712523013976729,-0.290225209569305,-0.629647482684463,0.782762361413785,0.690536661347012,0.568457387882782,0.62091482959397,0.576644151837337,-0.674855800035153,-0.210542509775242,-0.775533904307603,-0.803561515772683,0.435652104071862,0.744293829730201,-0.754189194535979,0.549824268445594,0.535210444142903,0.585025971844977
healthy,0.567661251715316,0.599411427597724,-0.912080983704999,-0.294511991356837,-0.756364855200295,-0.824202914625158,-0.208443602661903,0.560902794168369,0.596425012532077,0.0600497474582322,-0.713721180788286,0.328313956117848,0.395350605145652,0.449555639356653,0.230212847420745,0.291144719555389,-0.642095587558575,-0.708765137561192,0.854633296324902,-0.375241884302895,0.775879002672874,0.788937710627065,-0.678215538658465,-0.600048194440126,0.529008406574357,0.680640837272409,-0.475214313155914,-0.50350015613884,-0.452631325329671,0.685924637903871,0.471209228239931,-0.625883930983981,-0.35093648715539,-0.63573386407341,-0.604726937490667,0.479549993349783,0.538054530532491,-0.555674656753575,0.537300470384308,0.674204462581769,0.376581687434154
healthy,0.788063762587852,0.796396149768579,-0.78382845987751,-0.0688449373436763,-0.841860231412326,-0.639149700711709,-0.317047968805921,0.68282362299682,0.733479031357522,0.42975766363552,-0.699514961573568,0.51231688469528,0.754022584774028,0.792350329455139,0.551263464356628,0.314836152496979,0.0665922597824736,0.0083047723732349,-0.166868915205072,-0.0728829757614674,-0.0845786985355678,0.0684693809194642,-0.189544088456699,0.12920562079748,-0.29327747570478,-0.180410604254328,0.27825187693043,0.326532379665038,-0.0806525901451894,-0.826450438330482,-0.821735033097915,0.721736804398731,0.0549901862029637,0.776314138309034,0.639226309809241,-0.705686917713386,-0.762082438382282,0.673217454642156,-0.701303534508911,-0.754415607467845,-0.565562325753976
healthy,-0.610791647006397,-0.492107966851075,0.623407072127311,0.0198582381763103,0.5418511947979,0.642590714443211,0.246013375474797,-0.564505512625113,-0.537116007466537,-0.15713064502063,0.585305399542813,-0.358882708184885,-0.495431212894068,-0.495700349080143,-0.574111887855482,-0.595763003148823,0.735502012321597,0.750213640960774,-0.805160916893327,0.352470097147001,-0.828806536460924,-0.730785683431313,0.729473347273005,0.649684962595207,-0.776312447752281,-0.807051259959392,0.740249368675554,0.839569839376971,0.416232255340408,-0.764903044628876,-0.834063937198011,0.681319505929859,0.178079653268948,0.742012521101135,0.534755893334996,-0.749153063604562,-0.688707234804443,0.693983703661266,-0.772934714641464,-0.850601323788653,-0.72340832862981
healthy,0.837034811256577,0.67846770198292,-0.710879036902905,-0.205349007608616,-0.638318964390529,-0.483214292439291,-0.128804133286957,0.769939975806743,0.775680867045781,0.178924821812359,-0.588753625131066,0.71348681012405,0.767498995072904,0.684394015181575,0.368888144310028,0.577693414757155,0.631851664105032,0.755728258427631,-0.518070296829369,0.0314861205191748,-0.547392953635619,-0.57805931491124,0.496225373160532,0.820289890293186,-0.293891152804762,-0.70011961156128,0.55700815636655,0.812030198077174,0.439989567007521,0.578635213154312,0.701345827920432,-0.785360814704862,-0.510475394179862,-0.802169472659983,-0.571638471997278,0.575666612718098,0.522404842492334,-0.680121436073811,0.616358462901967,0.512195199464667,0.34252582315244
