group,CD101,CD11a,CD11c,CD123,CD158f,CD169,CD195,CD197,CD2,CD224,CD226,CD26,CD303,CD305,CD319,CD32,CD36,CD366,CD4,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,0.780512064772161,0.500962847624872,0.801049340323816,-0.58000621954169,-0.149515938259231,0.388376602415792,0.513152182530979,0.169584723700556,0.411441921188955,0.494100951216799,0.305975263299836,0.0430439328698745,-0.632663944081659,-0.401019023066687,-0.145037887035,0.763823684764295,0.243649743341954,0.735705214191183,-0.106147165317508,-0.584814660940521,0.392854538741941,0.268641092591456,0.200523687135475,0.0973338771826125,0.72453978526635,0.612769456182171,0.453200318644787,0.821702364967968,0.600479255084552,0.683333117585144,0.496227952782935,0.556529207032381,0.130683811529849
healthy,0.734863941630518,0.257169756880344,0.753791045458083,-0.507455394956177,0.339784995709379,0.502955669882885,0.303131661365469,0.60051253330826,0.315902970020019,0.685361153379925,0.635792960774141,0.358545195654839,-0.491344219695361,-0.465140008769367,0.181050212717949,0.780084192197402,-0.0498761451239423,0.635154861287018,-0.134473960609873,-0.379958806412939,0.0401984122019619,0.722893100752153,0.611870888152041,-0.0974889295144765,0.593847599156736,0.728782443804336,0.524145425544167,0.644507710719919,0.727079325453383,0.473896943455904,0.628154105818165,0.63020942030687,0.599984351484836
healthy,0.524703063532275,0.171908226554415,0.535561174678544,-0.857126099630039,-0.16217900065761,-0.0544855981303185,0.0778367989395995,-0.0873864173079819,0.127096323332085,0.129459960124195,0.242537789707484,-0.48116295182584,-0.772796415551417,-0.807773288159643,-0.32843013647546,0.547842724112321,-0.391498090056954,0.632494589379597,-0.684835304009999,-0.745462776178615,-0.169033674882461,0.106475132237733,0.254723096894057,-0.188762881413173,0.310352043920137,0.31633924858924,0.0886595664754928,0.555073989309023,0.354117240330711,0.631683131455541,0.310446789198123,0.0345030169394136,0.0483504997742528
healthy,-0.781737591571823,-0.380589831492999,-0.775642933194255,0.736112196000393,0.0302667717892692,-0.137357434328814,0.131649427420514,-0.0392052485914362,-0.23500859183868,-0.299888575369521,-0.291382055992446,0.358395348911096,0.76821221357142,0.641749784993555,0.360175470617269,-0.716396487319906,0.139591831451985,-0.703013958422338,0.219497279210479,0.642834794815256,-0.228303724534537,-0.108292073962632,-0.274553581875327,0.0228436830944708,-0.445011197179185,-0.580002687830997,-0.092570277899602,-0.781010621326382,-0.396857595899177,-0.523315873564068,-0.43471462055535,-0.303741501659729,-0.0960095178944564
healthy,0.832149669655322,0.273135286719148,0.785980268734383,-0.784924815087206,0.295716297201864,0.260425063004351,-0.0593681511702388,-0.119305985084889,0.436507312789763,0.383195761215555,0.304553355660547,-0.189789439476143,-0.66094691881,-0.679421457669721,-0.314790741970335,0.211986583091096,-0.115776451387193,0.747262072115981,-0.420776614713302,-0.686969060480726,0.0443313959926468,0.0590103709320665,0.219824350101203,0.0703710937302492,0.550724629647128,0.711914235935159,0.217579692412926,0.759437166616622,0.59205823080323,0.653552539873746,0.301787934101672,0.407449172045949,0.134134085974374
healthy,0.63752317429079,0.262303769069717,0.631443771296626,-0.813253726486131,0.0400894339979231,-0.114576378308839,-0.269350173392154,0.0630309251069868,0.293920891441825,0.434783819689524,0.178918669015778,-0.305117667594718,-0.721365843914426,-0.719051057983887,-0.513948759214635,0.651744157889555,-0.0751290643871192,0.659095687110405,-0.398243590227001,-0.757299746416996,0.171713845624725,0.0849184546236204,0.285572589999585,-0.359981085721328,0.469883578059044,0.579075300028123,0.190143410367724,0.500060168689986,0.212773405715076,0.610176843902697,0.496580725082758,0.256922480554157,0.0372423706083409
healthy,0.651131576705106,0.120521839022318,0.678368227722841,-0.847602448223058,0.148094391835467,-0.0524970115729968,-0.216703734542168,-0.117151403860383,0.434552596481674,0.263520281935306,0.180122137324523,-0.363212832873497,-0.790627786882353,-0.716806931942843,-0.192724387343072,0.611498340706607,-0.143294452955854,0.577609101843755,-0.560039978313637,-0.724753971105298,0.0315340362247144,0.0062903449516978,0.317416513010957,-0.0121344882309457,0.380448320160765,0.49171130312732,-0.105374254987652,0.556265705337031,0.300874449402436,0.340115626394123,0.343056839150324,0.173088546173472,0.079419263132609
healthy,-0.81260313167324,-0.294154644283802,-0.798184474106116,0.80897089103248,-0.0729628973330453,-0.323285917614149,0.0337310479780356,-0.0964622257491629,-0.388826640156164,-0.535410290742684,-0.370054503628504,0.0028430546223152,0.812102599330209,0.698477062658989,0.363533682574837,-0.618316470046506,-0.225633927206528,-0.62363502665276,0.368235310846942,0.744759700915252,-0.115916604399998,-0.417624250357484,-0.237395678084568,-0.0272231616895137,-0.477360475797316,-0.692055139749521,-0.121760919223439,-0.735997469721826,-0.475213601207267,-0.486559191193227,-0.37916933063159,-0.202057533248681,-0.116322513403313
healthy,0.820571630095518,0.506066369073902,0.832107088822334,-0.758933146632625,0.0387160694429482,0.262519549914401,0.0735519981682389,0.265942261610107,0.563933173822305,0.664768330261082,0.372410395914331,-0.0207288583247416,-0.747626116658893,-0.58055334632117,-0.419466734069032,0.708318415716809,0.16319854921484,0.699882781812587,-0.712261985249899,-0.743468156368313,-0.115570246906944,0.521085714685927,0.230837952685502,-0.0411253826555185,0.669815233544499,0.824584236573443,0.192704168341482,0.874414738693281,0.5462649293486,0.76459232945323,0.509399224273424,0.46593353560815,0.232553858409561
healthy,0.78082025039314,0.0568990929954352,0.615834144088422,-0.573106093234755,0.0677478195450611,0.443070821385663,0.21978482749482,-0.0371167244108308,0.0616757537228542,0.0385747654463587,0.344981661853157,-0.161225966082558,-0.55694477698765,-0.565034176428632,-0.0316004401607885,0.579055101609179,-0.0003708416233973,0.854576164359373,-0.414969904896612,-0.683974295571397,0.147447916586096,0.33296670333036,0.517787538547113,-0.0064161320968096,0.656018623925175,0.680685347935695,0.262942910424325,0.684760785822079,0.415288272911052,0.359670549499683,0.499452592172135,0.340089999384543,0.0634830168404701
