group,CD101,CD11a,CD11c,CD123,CD303,CD305,CD319,CD32,CD366,CD38,CD45RA,CD58,CD95,CLEC12A,FCERIA,ITGB7,CD101,CD11c,CD123,CD195,CD224,CD303,CD305,CD32,CD366,CD45RA,CD58,CD95,CLEC12A,ITGB7,TCR
healthy,-0.799399158976119,-0.531267719747363,-0.819718972084793,0.709392668476547,0.670165874619528,0.41363769324979,-0.0295535465398651,-0.592679902089061,-0.779760461336833,-0.201659729299459,0.632559363270352,-0.769319603873798,-0.650904545765815,-0.753795946801532,-0.774904278806135,-0.535942518048558,-0.726168217031937,-0.733699079952438,0.749235111514757,-0.244946828994408,-0.378033840978136,0.736475315941508,0.624855709296317,-0.730493196701853,-0.724560803846039,0.75406499529178,-0.605049595717981,-0.605409036156149,-0.690169830972673,-0.321507192818465,-0.174167154901141
healthy,-0.65684119727963,-0.1648627926603,-0.629507791919532,0.600674049290718,0.519966213075673,0.460738247055779,-0.236368522694045,-0.638187242532697,-0.544574410607968,-0.125891243328565,0.354938029674423,-0.420426082383045,-0.590874429200409,-0.553787568863644,-0.318280227203346,-0.563499847505933,0.529364799241683,0.53490412131556,-0.384046083671425,0.332998224686008,0.350199044465028,-0.185119666862988,-0.119924920532424,0.427911955093519,0.261697651927421,-0.0064629312608713,0.31778004318965,0.425104953246963,0.388258771622147,0.319798257061891,0.351623335044671
healthy,-0.696500510672317,-0.247512487311599,-0.556542224420959,0.722351083508052,0.720084894498274,0.720760576265037,0.270177810811922,-0.59800166428348,-0.646936553236299,-0.335705007291416,0.65383661038753,-0.303836810541462,-0.33536671448494,-0.588165851802539,-0.581368721446958,-0.417523969591521,-0.556474074718633,-0.658119866410039,0.811765364055262,-0.130893954697387,-0.24536537793708,0.756388302800195,0.728764966031875,-0.723300760176272,-0.584106691896879,0.768918196415071,-0.402053343684407,-0.364426622308968,-0.600742707562585,-0.289855494030545,-0.0369528921567238
healthy,-0.621915782725512,-0.347400131969126,-0.662883437379723,0.828180281760351,0.794470891589433,0.724406612138355,0.319904137286374,-0.680137544060433,-0.64974373764054,-0.179936511245266,0.699267985315063,-0.552692655180957,-0.584087185392682,-0.510667517839665,-0.411904647588829,-0.361904797360357,-0.752317837520924,-0.76785731795325,0.713413507374568,0.249349475134542,-0.341699117507894,0.754430934970243,0.620067921680153,-0.70070156864091,-0.70848041654946,0.665739096394042,-0.41736164813648,-0.632481926132198,-0.799725058585038,-0.374419048879354,-0.153628187567239
healthy,-0.902402768057569,-0.356668182556228,-0.820799118645794,0.612624245921722,0.569180678777573,0.509319784930369,0.276800385239001,-0.34825299387215,-0.573701464131362,-0.348240282145654,0.557478249501245,-0.647433554113347,-0.756731581220314,-0.839056133247889,-0.719126373305895,-0.379465362889878,-0.638649944790146,-0.748766471474567,0.443495275868527,0.0637717693735459,-0.486800797142257,0.229208608562199,0.344098453825376,-0.292739817199964,-0.702079318501341,0.36066047778921,-0.64431317125987,-0.714071343183907,-0.665712567703254,-0.221515078098586,-0.185647159061497
healthy,-0.733851573532346,-0.379546509728098,-0.657714304703357,0.537061177535574,0.74570567721885,0.637864045164313,0.432037795934743,-0.600800486098555,-0.738820206042337,-0.303869219338193,0.604523794414705,-0.559583224439469,-0.704165077364794,-0.658236408228114,-0.752857383490806,-0.758221313550509,0.56183657488671,0.279585043315072,-0.295015632234212,-0.0291222035834496,0.107265744989192,-0.551225636600174,-0.474777852746046,0.297171418780834,0.523682996745422,-0.409635755407867,0.330997635517698,0.477529035916415,0.470134934182772,0.410996241019047,0.0124949973050785
healthy,-0.745057831993023,-0.424998540701904,-0.840674497139626,0.656649910991282,0.679430947472028,0.547182651869258,0.0466068545535916,-0.733925644919441,-0.67883587730796,-0.373031974842075,0.580032726225257,-0.611607287726392,-0.629792431832958,-0.639792408749689,-0.588538977734291,-0.492198213717395,-0.682505371578988,-0.534964566827689,0.780983958545734,0.343560310033265,-0.327347135199068,0.702394626426382,0.578163186126586,-0.42620723231995,-0.566946852596931,0.525842256138758,-0.433631562571755,-0.561306476563544,-0.656570947419624,-0.258839554411985,-0.212434553903439
healthy,-0.565587108766336,-0.629109706849541,-0.553981709712044,0.368175381105543,0.401334718177771,0.18728370710055,0.0398909685903157,-0.322693805959285,-0.548271490196531,-0.411262908602918,0.189670289793558,-0.661301879210299,-0.772896990411011,-0.649539512438327,-0.447988205107922,-0.284368966766995,-0.834562098595564,-0.796897909834507,0.817809926614809,0.0264764999835304,-0.487529216237995,0.79883221751839,0.705205895058907,-0.559024676950894,-0.669318442577583,0.712120905886975,-0.448067145759034,-0.660905010134331,-0.709302665360397,-0.325244596377741,-0.0552001789371659
healthy,0.696133569643299,0.35386264935199,0.714279863506478,-0.841633299856193,-0.831572617940718,-0.72675457327477,-0.486981090362877,0.685016388734655,0.67814640869769,0.390241188975914,-0.789863195261789,0.474061864455293,0.692389528248989,0.765632519031419,0.67076628421981,0.582592437995672,0.786730844587475,0.768619835581657,-0.803835770718917,0.0077121914905855,0.547432495642966,-0.788087610517639,-0.681916346045247,0.728107013820122,0.697025053596488,-0.788664455435274,0.564536706366768,0.753703789249042,0.778020795982852,0.514294571793109,0.146389023437107
healthy,-0.302621719314836,-0.0518785847899556,-0.437309751526857,0.218308659074699,0.194710245252938,-0.0221977712168391,0.0242085243337035,-0.364074306408372,-0.123872990174611,0.0240787669616332,0.194844608877903,-0.212430324064212,-0.364027501265366,-0.258206530915235,0.225278017164845,-0.382367502374318,0.7409079121801,0.815361406363111,-0.641717386086804,0.223917533652842,-0.0942114463786069,-0.623072784809403,-0.412585020385712,0.65548435104134,0.646830837087368,-0.611136904117039,0.562013156404971,0.669441966883955,0.634879978713454,0.669005057115201,0.0333427121090896
