group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD2,CD224,CD226,CD254,CD26,CD303,CD305,CD319,CD32,CD366,CD4,CD41,CD45RA,CD49f,CD5,CD52,CD54,CD58,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin,TCR
healthy,0.837231283255827,0.422909859415584,0.487034262168573,0.859326508624437,-0.764313765357457,0.0004097352335258,0.36396605166136,0.265345171207453,0.358747589226631,0.283874788094753,0.280325925384149,-0.0635781039051554,-0.7367651299333,-0.571776257195834,-0.170437320607415,0.753068101737053,0.813890218018838,-0.271593128935687,0.509406095665771,-0.760728394281987,0.156672764160677,0.102096434373653,0.0940778335267571,-0.0043375168084943,0.712126726740452,0.580314060791836,0.768545637289131,0.586653005841859,0.734077111295319,0.55110520082251,0.30960938090002,0.537000849809358,-0.0644652254550196
healthy,0.769475302011749,0.551042900149255,0.382094133026943,0.756701435594987,-0.471109660136403,-0.0641829328858189,0.577300460121696,0.427347120047672,0.727085542726672,0.691499119720474,0.567654786837192,0.438345004805174,-0.361498854027041,-0.371964255573359,0.314205515844016,0.775134298604447,0.64738197446408,0.0482813831114168,0.658191714825493,-0.201920438107508,0.720629214164641,0.570742665218504,0.34569984810857,-0.0108321032793863,0.601560707001146,0.790289107363877,0.646049521424478,0.758254020196275,0.576508164500292,0.734422759648389,0.711534577693367,0.657738501769182,0.695800165366516
healthy,0.72961207085388,0.12346689576484,0.432189215195581,0.67315526590475,-0.565207226331011,0.148081036180586,0.0884512978855907,0.413234670093035,0.460144263829307,0.433981442063399,0.166821614822625,-0.263524420543535,-0.639329082299864,-0.559015860063302,-0.205326637701409,0.611769581015083,0.689408612483797,-0.456532498844145,0.232932612853589,-0.577091158423005,0.290904174361099,0.201350219010723,0.28792808423789,-0.0986125637983155,0.488923122066739,0.54293574109697,0.780775588611751,0.610586311178273,0.683039882397764,0.551159518811509,0.268922860086906,0.128584414136528,0.158309689372987
healthy,-0.713754788349899,-0.200407413267432,-0.285024357105814,-0.741764546957846,0.877993080984146,0.0780503835141663,-0.15843380197048,-0.127784894969376,-0.265442447530513,-0.288035319528116,-0.116707123019788,0.348346492867303,0.89171452310319,0.783252789278773,0.456776303292288,-0.701900021253258,-0.650454034156136,0.233663324387113,-0.150757402489079,0.819466799676365,-0.181507137552534,-0.267795637621385,-0.380947978684307,0.168349060975027,-0.476565184254674,-0.593863758074899,-0.632268137290128,-0.374558146636774,-0.451661953257034,-0.408277455807287,-0.0295460012288213,-0.222184208937624,-0.181720731250124
healthy,0.453928992090731,0.0422763428022146,0.244630406125915,0.534856222250294,-0.139987030383749,-0.129025088370761,0.326365271542436,0.41305305097091,0.380960510218026,0.184614136527342,-0.028301584915901,-0.130338746518966,-0.342639960903034,-0.125239189546511,-0.145960462615786,0.237151892085221,0.259835306392228,-0.248868804193623,0.165795524066261,-0.230802512286306,0.141764010954285,-0.0128632848544069,-0.0170009200234343,-0.0591272905992527,0.4765008169192,0.457926331369825,0.59204727703521,0.135092927302073,0.253161013773309,-0.130837339778702,0.218497755904809,0.400597035856915,0.0289906454681821
healthy,0.788421848964754,0.323709036909714,0.521622743316156,0.7195273244839,-0.643725316142954,-0.176309901591206,0.2176827854845,0.504753758989301,0.627147055703474,0.481039052400809,0.66177386667282,-0.0569422639564031,-0.591434086715814,-0.490326827423479,-0.295924622531955,0.834471694266664,0.702646692974714,-0.074069746736706,0.13507436345502,-0.52843490994058,0.374583396568772,0.471607519806603,0.633317984169388,-0.127742876218079,0.728052229164557,0.819861230737969,0.761074714114015,0.403791328373891,0.755479749297772,0.668107288547493,0.226761499304214,0.500867875667905,0.318319154645884
healthy,-0.661599514962232,0.17242873088414,-0.0738929652673348,-0.677177606922051,0.826672432084262,0.289864124981145,0.0155631772025664,-0.400714261658829,-0.251521770050269,-0.155774768458243,0.0935797887097183,0.455008417447518,0.758782243404059,0.795228098228257,0.239959391642672,-0.688052633027153,-0.573138708245763,0.536991557724474,-0.0425887876807093,0.696414843036111,0.0828648517831328,-0.344076538881905,-0.231668668274011,0.0387859532327409,-0.356056638684296,-0.492135150719516,-0.520311693901456,-0.255038968917862,-0.38326157539668,-0.482139806863818,0.0366045943018414,-0.164023593545834,0.0003722158235249
healthy,0.181362671832279,0.188435018656473,0.255485734871982,0.152959626251573,0.116686832378648,0.015681221535408,0.236004031129312,0.130187519720167,0.205461030643363,0.0648241565413799,-0.120041709674669,0.222080876667944,0.0295337943166164,0.161025938921366,0.0595567356498543,-0.0069669832402441,0.175094125009284,0.221593382213216,0.115337592985595,0.104391778972267,0.163409223473416,0.179029255732306,0.217084610062731,0.328973639081432,0.273834790639342,0.247991385288634,0.308267513523007,0.201214889909446,0.499048232611197,-0.0764121130085826,0.308174532220906,0.109097524196526,0.271850213627307
healthy,-0.0214884054916963,0.0962183949785405,-0.11683912248928,-0.10801146373209,0.0275877309610016,0.168540190118786,0.0850736151239749,-0.26273584034512,0.0199070670940969,0.209736479643726,0.0189728640779206,-0.0819597758337115,0.0998416190731169,0.0263990475681457,0.162348666365708,0.214280654641238,-0.0049559404576749,0.0932020131394678,0.361011087950069,0.0680051799719149,0.204909275730961,-0.10111890561397,0.136444804036783,-0.113802921908645,-0.0308452773522427,-0.0827737924372679,-0.097186498507344,0.0764382795703374,0.159853777468918,0.0678923344553702,0.0789557922591926,-0.0230145652985393,-0.0458444113648258
healthy,0.799558437347619,0.0423381780008667,0.048717524067987,0.720473441409171,-0.635296543172842,-0.284007264102958,0.37829987503903,0.0598236289864321,0.115724296339076,0.438582763070245,0.086685584841536,-0.101464378192834,-0.581559091010191,-0.531462340621346,-0.0548849750161063,0.715347654783771,0.813285167634502,-0.389653438550135,0.140452303542006,-0.719934317548863,0.412673018413304,0.640771311968075,0.633374396190424,-0.0709440891847234,0.707427863975287,0.772659891293375,0.740143152538273,0.490912896072504,0.281874049300367,0.591684714795887,0.146461955116711,0.393102949666168,0.102477036086694
