group,CD101,CD107a,CD11a,CD11c,CD123,CD141,CD169,CD195,CD2,CD224,CD26,CD303,CD305,CD31,CD319,CD32,CD366,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD54,CD58,CD71,CD95,CD96,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,TCR
healthy,0.65038809672894,0.422733793695594,0.4633148718727,0.654542167719758,-0.613411237285516,-0.0958195110402615,0.26182093151417,0.227781217682435,0.486175580885141,0.414450479481733,0.089200917908363,-0.64118447544034,-0.524311534488749,-0.299948018260787,-0.153761524266647,0.686229835782049,0.721252307024824,0.269749612013743,-0.166951597168782,-0.165119882060987,-0.59425930472664,0.083396676937086,-0.142518703768268,0.105162712611345,0.0898825608450142,0.171347716646749,-0.289572622135081,0.548494772994845,-0.148072407874602,0.524908064375478,0.262779521129625,0.626717240914257,0.317420346537943,0.556328150470532,0.402277637595098,0.36877882898314,0.178492111096673
healthy,0.508542208215553,0.14382048996292,0.117136073394318,0.532089678106247,-0.671026589339831,0.0204064062710564,0.194825976443697,0.0596400843877427,0.56189781146516,0.410533194957495,0.173052580969807,-0.738139665842377,-0.551913199472884,-0.269604465720142,-0.0937709027612776,0.507205442842199,0.395509681339655,0.0230127095131364,-0.359417816916092,-0.174440434547282,-0.555196571171992,0.237167780409536,-0.0952811537659562,-0.204472843062547,0.410755860980792,0.028888222075101,-0.279788304023239,0.268570415142321,0.0043228029107597,0.403835712663178,0.228039313758157,0.399020610339972,0.457620990754147,0.0468859103386556,0.389910141015827,0.291012910419061,0.196111889940996
healthy,0.177708049527991,0.198094077448069,-0.0530874997586982,0.290089009616411,-0.659752535410784,-0.312111148337539,-0.180025734338044,-0.173506595176461,-0.0682431743817243,0.202558982345083,-0.292166729142218,-0.647686085289487,-0.385514315665222,-0.287035313943466,-0.384895274288776,0.397881739908145,0.163789434685641,0.0557805716973307,-0.320021166314626,-0.154596105844305,-0.530814577883685,0.0042434912741307,-0.238087344848419,-0.230664471753141,0.186432903866208,0.0368956758759321,-0.175454629501633,0.189966636153498,-0.46085925734149,0.19353337184612,0.149721881800609,0.33832107246867,0.136945453922717,0.412717958383827,0.0629844188884766,-0.0064029989017999,0.0199242502892372
healthy,-0.761618705999283,-0.111145835479273,-0.432632887477883,-0.744498442612079,0.746441668358919,-0.0738134436683537,-0.116252265403891,0.264421218725457,-0.347609395955028,-0.29562603134342,0.203648782830042,0.777826310396713,0.648461795155196,0.0826930171375027,0.454964308274857,-0.697888446889411,-0.756653452676732,-0.0659307197980895,0.139098336270175,0.0051137380827624,0.649415080596781,-0.0174668844587704,0.207854530247473,-0.161159593516371,-0.13932047612879,-0.427815594685053,-0.0175960272296403,-0.410363089101978,0.0470485075355074,-0.609630927180921,-0.0856689578050402,-0.782411841948284,-0.285313706504858,-0.469751426480396,-0.291273650382657,-0.223222565744962,-0.161318506214175
healthy,0.68605073027003,0.0038858653959953,0.223245984791623,0.667131006569836,-0.876326624287037,-0.224226051537821,0.234044281319894,-0.177712508435029,0.386880122261464,0.361119777136867,-0.189765857289329,-0.819640416610439,-0.753726377482992,-0.356586948740963,-0.349851494078109,0.21961092423189,0.607163361009752,0.0933691050053311,-0.55753760644887,-0.308302988241098,-0.793765132481171,0.208626213999014,-0.467557096728004,-0.0361252740870793,0.0924920902349758,-0.0533126676821826,-0.0979195563913263,0.433320224785055,-0.355397379644019,0.556602514025313,0.201557999376126,0.629143258036836,0.397967707231198,0.493575394661912,0.213705622996669,0.267348280100353,-0.0236392422116156
healthy,0.502639689145902,-0.193621487375474,0.169416954169289,0.654029297754902,-0.819407426790403,-0.374164801340197,-0.105943066703221,-0.299801606184807,0.203769188282683,0.223470302060816,-0.428655497766227,-0.711820811246025,-0.777448733871651,-0.415718103551135,-0.508236867116483,0.396786626766522,0.651123235217212,0.108499115674038,-0.465191245931332,-0.348323295988623,-0.813528953496931,0.0028730136759707,-0.323688019855474,-0.0328940077718181,0.0097843454118253,0.233875455053108,-0.265448985121691,0.338007276758023,-0.392415150867543,0.439954540062434,0.06176013584834,0.410640717960097,0.129576613368057,0.4616555804718,0.456530047303639,0.245493120900219,-0.183300397358968
healthy,0.659693251471187,0.162548431547751,0.149727542102112,0.414627680638752,-0.361941197982585,-0.318904915324487,0.0418194428500554,-0.217420865741276,0.350243678543462,0.335623858298681,-0.321159534368623,-0.532676470337931,-0.403131274516129,0.0453717493486429,-0.206237342716563,0.498011639407792,0.429539331097367,0.372310058978043,-0.284254843604397,-0.13588219834286,-0.350564508665031,0.0288350156948482,-0.275675012710415,0.0055211613176515,0.0839797908541612,0.369038975067455,-0.249036065956316,0.390750770148608,-0.055566460428191,0.660486813137264,0.108801233389048,0.768890859155907,0.323929638689873,0.458743708663876,0.380753237961198,0.342181653551889,0.280061897708803
healthy,-0.692116234633476,-0.157049763419274,-0.239037163410404,-0.756364702457471,0.842599053295195,0.119422483285414,-0.22393892173617,0.188436234108171,-0.288598135872487,-0.433404177806734,0.0759424921454846,0.811827598646879,0.762139222708304,0.323406223241429,0.361157731467577,-0.506113797616903,-0.617168336603918,-0.231535959874862,0.410194085413579,-0.0291504503632705,0.714030316905064,-0.323045850812136,0.366144061842429,-0.0837260602611571,-0.349046481247454,-0.177741833975701,-0.0556515652528428,-0.348432751555074,-0.0619505685411364,-0.562648016123153,-0.0120852255647145,-0.580465109573922,-0.435153241877859,-0.296040340456396,-0.446406593108242,-0.129822028997927,-0.10199555199259
healthy,0.747966208344481,0.13482222322309,0.332132850320156,0.716290558045512,-0.821422522375528,-0.196782594643564,0.323550217311812,-0.0141106216761646,0.374960672094539,0.489425514027111,-0.0691636843497921,-0.777234746667908,-0.747383831989295,-0.189036196799086,-0.408063991530185,0.688856462928762,0.719245832046955,0.397374258435877,-0.741249475564188,-0.0815790681936761,-0.776717759179565,0.230625054355377,-0.449780144533826,-0.198265468698715,0.44371439538452,0.305987173014083,-0.251029220278567,0.49299409367494,-0.0462884503152003,0.708763738109936,0.122581328798058,0.770882545096739,0.455107687060501,0.669070062481609,0.584606930116468,0.283355086070655,0.0976587469530668
healthy,-0.661457999493109,0.0338705424006934,-0.0198960880735672,-0.514945359216445,0.514951601699731,0.369209443333845,-0.413219863504171,-0.119097077463005,0.105200685028772,0.0467348119830885,0.274977773561129,0.523880773076774,0.60227506532961,0.148177716378145,0.110693939510598,-0.423937610150803,-0.821211564327223,-0.434704456979103,0.381764974398696,0.161751047727532,0.701036959060705,-0.246167628931495,0.240045690222129,-0.127984057111469,-0.201285993850014,-0.39871618712453,-0.0273143909264181,-0.564216409549976,0.0736940848370686,-0.536917524651146,-0.185889366048398,-0.609572804518637,-0.285857377524705,-0.496828360277625,-0.453796770993112,-0.235531585334279,-0.0145050216519768
