group,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD124,CD138,CD141,CD169,CD195,CD2,CD224,CD226,CD26,CD269,CD30,CD303,CD305,CD31,CD319,CD32,CD336,CD366,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD54,CD58,CD70,CD95,CD99,CLEC12A,CX3CR1,FCERIA,ITGB7,Mac,Podoplanin
healthy,0.709830301186796,0.364925548965598,0.275774336314669,0.161485770729447,0.715203930731283,-0.914056396979959,-0.168201781582444,-0.0029201981047358,-0.284473319276525,0.245823725922673,-0.0122444121645136,0.249015343544445,0.180276927248205,0.292773137322063,-0.0380151562898057,0.0616526625167544,0.0853362268577309,-0.78029519150044,-0.780215850449751,-0.524676694219537,-0.248356610982601,0.666787051078958,0.19409824972599,0.619733694037023,-0.449547432820414,-0.175338271386843,-0.865720385327685,-0.0400730160391248,0.0293095307103307,-0.0124635692846331,-0.3257185955392,0.545420510836562,0.212505920266677,0.539628904427523,-0.347222371065863,0.608034299629965,0.376925723025482,0.615887100802362,0.298413260593522,0.152079565291605,0.364027121884363
healthy,0.545136672504035,0.143603238467508,0.0813098807338216,0.204885181947884,0.577856362566789,-0.701309572458084,0.0960108284638559,0.253446627367739,-0.115368744682206,0.188557444383089,0.0624933801566831,0.379337550135815,0.405717647415614,0.433641499531117,-0.0193089581839368,0.0340521383056368,0.176357121143076,-0.64347165332857,-0.542278574183703,-0.265129062454038,-0.090882299264491,0.445204852581727,0.141018462644448,0.432565320253812,-0.296365838588945,-0.177713122345868,-0.627396746114869,-0.18669929222689,0.472221932438998,0.378934188825845,-0.230582243955799,0.278011259143877,0.174736231645327,0.377031494266654,-0.398264313550117,0.489185700342605,0.417344647297839,0.282397206832101,0.33443461673737,0.258799066252322,0.285494763071072
healthy,0.64073367247179,-0.200287182671713,0.348506421866421,0.142738612526254,0.50133086728538,-0.695254366162279,0.000679925603427,-0.203047453529413,0.297585220679062,0.050296327924166,0.131556708898386,0.256889520808948,0.0877188266650653,0.391885168631228,-0.347351247740916,-0.0639322022535254,0.0327691077259223,-0.62907554129649,-0.678630926624663,-0.126037863983949,-0.307121358261272,0.427530045876113,-0.210596755046038,0.727367558026076,-0.646329920559738,-0.0580655319792877,-0.580372233848698,-0.0397138323189627,0.171496143022327,0.463150652249621,-0.185207520426741,0.314305106868996,0.0472089894882523,0.351306336332139,-0.43453121137275,0.647178455741493,0.502337812704869,0.503708190473439,0.376194647936881,0.0552022263336772,0.0777872895155815
healthy,0.53054545683331,0.156002361071031,0.438826025344529,0.340627531301432,0.483404303969368,-0.327763109474888,0.113533084285123,0.167846503432351,0.0230227983117184,0.0417371739106007,-0.219885900974924,0.262829188972013,0.317229930951989,0.246039630661775,-0.0307594299326873,0.0408993807373966,0.0910326101233461,-0.306240574785553,-0.137699732878861,0.155749666014173,-0.3253155529147,0.36166706330669,0.239919384318281,0.482916879315818,-0.160309193521448,0.169937017714829,-0.174305173978094,0.247470519439597,0.136544229104546,0.168511114134024,-0.0642842868006906,0.341917504258786,0.039401292167026,0.47015491636957,0.161315836175145,0.6969936740803,0.195347312577251,0.388441584192961,0.170256068550286,0.114610630774524,0.215479160716596
healthy,0.826969506445238,0.129895584833604,0.275439642466378,0.238947989110304,0.770320997610203,-0.791727665357045,-0.0099407018977606,0.169615009902464,-0.240665452540029,0.222510030378605,-0.120119637901726,0.417131051306801,0.416448000281888,0.29461223961316,-0.238911134608947,0.285372265791235,0.181468463337452,-0.700988278182546,-0.681781435079764,-0.198746980190374,-0.364145129539836,0.185102059918166,0.0532353635153714,0.70725028470851,-0.503351018166977,-0.283065440438659,-0.734446729790765,-0.0016962374888603,0.0498747771610511,0.165752613409643,0.0154115672243598,0.527000542364075,0.0072503575983504,0.68942524546949,-0.455283933990141,0.754033060742311,0.541551661133693,0.615795816834393,0.242973699535901,0.165564530008943,0.378890940009772
healthy,0.548431268095705,0.328178154210333,0.35256396452566,0.190840084479508,0.311085909164772,-0.336040300929358,0.179227717070477,-0.151623707470963,-0.257223339117109,0.21200946642938,0.0553442707104561,0.229629437794469,0.272812544755844,0.216983916047993,-0.427066979673023,0.0089332883032353,0.190785843061673,-0.637608182249205,-0.455430655246645,-0.0869055600207126,-0.169047700181499,0.49472762957598,0.22627146165654,0.593293211036736,-0.140661297889418,-0.0031175234752854,-0.487519189044117,0.20080782361785,0.160173358223216,0.345869441847004,-0.416083574533911,0.488061122292428,0.121591435055268,0.599170520912056,-0.132763540393114,0.685786624123644,0.146192064713223,0.404559524947403,0.40229475447775,0.086671150078159,0.36407272730983
healthy,0.665940392140266,-0.164676730233771,0.0439927510514405,0.0182728996851511,0.617796897791741,-0.819987708781951,-0.320395574091205,-0.0575443403391585,-0.353767156098666,-0.0267311691401081,-0.248805189779861,0.359231797468202,0.276747227373702,0.113334733684127,-0.427292873754383,-0.0293942711228035,0.001822500931777,-0.782557754351936,-0.763917281089721,-0.233580933570043,-0.271410199615232,0.691273924355793,0.176815481450497,0.541230072221387,-0.564130667503426,-0.203353367059792,-0.689023594621119,0.0017672525066843,-0.0865536722357642,0.269287627837228,-0.115160614197692,0.364147127414539,-0.0725583724172653,0.51152993557657,-0.533938618639951,0.591022749683512,0.242496365940734,0.413236971919167,0.391484417678707,-0.0339614874177221,0.16643951022688
healthy,-0.872124834043552,-0.326402754870029,-0.516075534658856,-0.393558750435183,-0.841194317705999,0.6712592305572,-0.170304568596083,-0.183610778968202,0.0553817353284897,-0.377926437490803,-0.01124584948969,-0.459179401870718,-0.584733759378255,-0.358956854928799,0.0343451752246594,-0.373958338338777,-0.351192308920594,0.76677864949871,0.600079060970253,0.0797440879437545,0.255510176969681,-0.687340967517432,-0.54848861158575,-0.743361723186377,0.0903054933676772,-0.271447148249756,0.596528100407254,-0.402298803505874,-0.457726174888248,-0.342736043382242,-0.366769769166638,-0.579142493586889,-0.296366749542013,-0.766944736344414,0.130706934757168,-0.813284676033312,-0.535992175265304,-0.531040972317561,-0.371433672339962,-0.186134275406834,-0.327267018329651
healthy,0.70442900184597,0.0360451717786483,0.402537029246912,0.19660987686751,0.718280239447627,-0.847333135730265,-0.0471647634668661,0.0669686808645084,-0.317688792788501,0.140514011550374,0.0054560360579755,0.514661388512022,0.432731187562898,0.235960768265929,-0.12241189246679,0.113876666932189,-0.0657028855941535,-0.828588507246468,-0.779358461281123,-0.120112310264004,-0.544786954548542,0.634791351946235,0.0106711466838222,0.686464227489735,-0.736204292517546,-0.0418210541883231,-0.838869727599886,-0.236552020581818,0.333026502347296,0.29291073472797,-0.296914321193383,0.482532927772058,0.0182880310704617,0.687021688807373,0.141035376994389,0.728770801404088,0.425193210455371,0.626200359124565,0.469208131471271,0.0870075623231099,0.236696265819266
healthy,0.66033370827584,-0.118730977437213,0.200820328219183,0.291768696809564,0.62971104014888,-0.496973241540638,-0.0265326014357736,0.241902213827566,-0.432834447304962,0.232048955607067,0.140324159092846,-0.0270410211517619,0.0131673478206321,0.207982014688657,-0.0495220634849427,-0.0127368237093392,0.151453032315954,-0.542433353048988,-0.625757005129241,-0.0237747828517173,0.0489714423544383,0.449163027451073,-0.142069880816204,0.806649114589434,-0.305448670049894,-0.0231602302015366,-0.661957955585193,0.276350080276557,0.135904776869535,0.447062635814037,0.162236483019329,0.528597150372399,0.163214768146408,0.508163959994235,-0.390387249168873,0.622043006295794,0.303053196483177,0.40041231856141,0.523937367239918,0.0835334344772116,0.143263370830274
