group,CD101,CD107a,CD11a,CD11c,CD123,CD169,CD195,CD2,CD224,CD26,CD269,CD30,CD303,CD305,CD319,CD32,CD366,CD4,CD45,CD45RA,CD47,CD49f,CD54,CD58,CD70,CD95,CLEC12A,CX3CR1,FCERIA,ITGB7,Podoplanin,XCR1
healthy,-0.654675351241495,-0.259931691278326,-0.2102691896499,-0.667919162439461,0.88181127568557,-0.272485735241835,0.0834260426902745,-0.18677603597476,-0.0635106175502725,0.0101772859358535,0.0487664876091298,-0.0430173749303295,0.762384686807702,0.797349457670845,0.285209527450987,-0.59581202242117,-0.590711792096542,0.55893750116999,0.256040323448999,0.881364887304693,0.512183857098685,0.0904746725765361,0.406280741062301,-0.466881813434381,-0.126497191524382,-0.43206245113384,-0.54695322843426,-0.276291630436261,-0.577495644989634,-0.259456829466598,-0.279713294704842,-0.0050404436685187
healthy,0.756833014603027,0.404584356313471,0.164644720183237,0.668526209139561,-0.599843113778327,0.44682096528014,0.248484844573372,0.339567041899154,0.601663830297173,0.323282606446797,0.475512673773031,0.447265111784381,-0.404893489152031,-0.417151571626131,0.225280012496703,0.686829466109618,0.579633786146278,-0.0901929470360501,0.239554571973869,-0.283999665120573,0.119718548125619,0.657116341134165,0.0303421983905536,0.503480827651641,0.490052753671503,0.678501212775125,0.499546668277244,0.643399881669831,0.483694460645986,0.538599430515659,0.558381021866573,0.521768009544584
healthy,0.579555891054254,0.147492486698024,0.209378866994643,0.721099717182023,-0.812779353027174,0.0066225588887679,0.218586154070367,0.193292325067546,0.198248956244287,-0.410341554504539,-0.0315114887398051,0.0319099925420966,-0.71071232599161,-0.664193785264385,-0.157884923859146,0.708648552628722,0.613893242351328,-0.390975864995282,0.0341475371842706,-0.69267283401357,-0.282140953798262,0.135205346305345,0.128516558944465,0.382044012708702,0.0283054690337108,0.30501308543901,0.487185753376775,0.418369465934838,0.61682057602527,0.32103589942088,0.216579913329836,-0.0623796048613388
healthy,-0.168019663817028,-0.324227042439766,-0.183493015966356,-0.194934675657554,-0.136980671806466,-0.407832342643889,-0.14735846262031,-0.125442171894938,-0.537877246693975,0.106949578072048,-0.232963802211592,-0.401362327387351,-0.0569239847608876,-0.226465514465477,-0.145266719194011,-0.174741920425656,-0.109084998115202,-0.188593017962701,-0.269041907025401,-0.0502128897900712,-0.228676261576733,-0.356605344705191,0.0246766444689348,-0.425049581361593,-0.312544818267578,-0.411039630178026,-0.372423131490027,-0.395711798442533,-0.415684718153122,-0.257336423072094,-0.378887544792338,-0.166784009402506
healthy,0.728775616215149,0.0551277892022234,0.219973799630556,0.64695818082751,-0.865019183973656,0.154901936266524,-0.166253878869356,0.325664038123261,0.317175203401942,-0.165499787058098,0.161719487491712,0.140868035953733,-0.748757320926243,-0.782160668413694,-0.327903085245143,0.181140392462655,0.652001383543914,-0.504588259506183,-0.256815630007863,-0.73889847838726,-0.436983224382426,0.0660359671569845,0.0387006665812305,0.415309191402852,-0.0260173603850774,0.559654591302796,0.561019465765332,0.393548671589017,0.463273381107477,0.38486477843512,0.235570923680065,0.112436761037907
healthy,-0.639895794961764,-0.0895031329664544,-0.322835408085806,-0.490224795336462,0.687163200643697,0.0155399608901116,0.249411735254108,-0.267701471797931,-0.40081633377628,0.396396361104231,0.0937995271839714,-0.0722474289713168,0.730194999132697,0.706588139349303,0.457194427090437,-0.603550966030933,-0.695626175635932,0.437652493939479,0.255876734471505,0.702266905445145,0.290005355058705,-0.0120794387800314,0.535167927108611,-0.512535462894239,0.0279299137948735,-0.576459354114238,-0.571904481693415,-0.261543939159879,-0.627937412322604,-0.521493200248935,-0.30918798980498,0.072648699303548
healthy,-0.771466335820938,-0.0726757672912987,-0.367804038837306,-0.759348481885664,0.643114926439058,0.0022255281320782,0.12085930107493,-0.590407061868869,-0.326115660968597,0.420477424319653,-0.156748132553662,-0.10725599026647,0.672447381550045,0.592020054279094,0.111519787419429,-0.712355148833885,-0.672541875568851,0.295499733712011,-0.0057054376975564,0.563756956849643,0.277401163471341,-0.146689738548895,-0.0588150602904963,-0.533479373524533,-0.0308037698344694,-0.657444729709592,-0.708775512042225,-0.422599927958156,-0.587121303670301,-0.504287006837457,-0.320495567079928,-0.0581828307379
healthy,0.617833865434342,0.0645643250209846,0.198756781931116,0.684619445851205,-0.841327157186691,0.223086495529046,-0.324348500657558,0.170164901661398,0.360239536847836,-0.0392045806429429,0.145396468194528,0.110127843401021,-0.823543906829652,-0.75699364499072,-0.395664965969974,0.455435250341933,0.677560428110597,-0.362740785386581,0.0052161940197191,-0.769409622419684,-0.29101984313711,0.372382374690268,0.0671938287004932,0.288861764001769,0.0463064948353219,0.52071982645619,0.574864309711488,0.349573254347345,0.375415707495172,0.179320783155599,0.0547244476352663,0.0390648719891553
healthy,0.710619662160872,0.109568995374514,0.47668681407476,0.811181944413163,-0.757794492784049,0.16290830759561,-0.129046766484686,0.502165160021653,0.56572277183815,-0.154723373262366,0.12375744552964,-0.0006337307063231,-0.822959150540677,-0.589644339538791,-0.583757363789985,0.647450849652535,0.607531167849767,-0.674164553331359,0.218785081844842,-0.744894039666884,-0.113006963397209,0.466112842606692,0.0017816144972786,0.598117718408633,0.0906073213738545,0.746868170944199,0.769617605050008,0.384567553268007,0.668516489340692,0.379989830427319,0.274870708139726,0.208937240230441
healthy,-0.568891355937983,0.0406814666877893,-0.206212725921365,-0.750852592244227,0.524307687088646,-0.0212148317019406,-0.0943008405148714,-0.0281522959936151,0.261492400381567,-0.0679532074135491,0.128844970277084,0.0429301174326245,0.587069758328671,0.520271728685584,0.0975732889175224,-0.426949600276209,-0.659365603950275,0.201064109534344,0.109131004709641,0.669480205080479,0.247955241700713,-0.0260790247506405,-0.11750687640157,-0.367759670787049,0.097634116385549,-0.45379023195713,-0.601137079787032,-0.283453660896101,-0.183061432933462,-0.59960084508096,0.0058699460519446,-0.162877993096424
